
[00:00:00.000 --> 00:00:02.000]  各位領子妹 主內平安
[00:32:20.000 --> 00:32:22.000]  唔一定係啦
[00:32:22.000 --> 00:32:26.000]  同樣嘅當你今日你又好大份
[00:32:26.000 --> 00:32:28.000]  個福
[00:32:28.000 --> 00:32:30.000]  唔係因為
[00:32:30.000 --> 00:32:32.000]  你好
[00:32:32.000 --> 00:32:34.000]  佢搵唔到原因點解你咁好
[00:32:34.000 --> 00:32:36.000]  咁多
[00:32:36.000 --> 00:32:38.000]  唔係因為你好
[00:32:38.000 --> 00:32:40.000]  好多禍嘅人
[00:32:40.000 --> 00:32:42.000]  今日可以挺起胸膛
[00:32:42.000 --> 00:32:44.000]  做人
[00:32:44.000 --> 00:32:46.000]  因為你唔係差
[00:32:46.000 --> 00:32:48.000]  有福嘅人今日你都唔需要
[00:32:48.000 --> 00:32:50.000]  擔心有一日冇咗
[00:32:50.000 --> 00:32:52.000]  有時我諗嘅如果我去
[00:32:52.000 --> 00:32:54.000]  好多忽然之間冇咗
[00:32:54.000 --> 00:32:56.000]  我會有啲乜嘢嘅感覺呢
[00:32:56.000 --> 00:32:58.000]  生活難捱就真係難捱
[00:32:58.000 --> 00:33:00.000]  但係我覺得最慘嘅係
[00:33:00.000 --> 00:33:02.000]  如果我係好友忽然之間變咗冇呢
[00:33:02.000 --> 00:33:04.000]  我呢世都會覺得自己係個失敗者
[00:33:04.000 --> 00:33:06.000]  呢個應該先係
[00:33:06.000 --> 00:33:08.000]  最煎熬嘅事
[00:33:08.000 --> 00:33:10.000]  生活捱咗就過㗎啦
[00:33:10.000 --> 00:33:12.000]  但係一路覺得自己係個失敗者
[00:33:12.000 --> 00:33:14.000]  就好大禍
[00:33:14.000 --> 00:33:16.000]  所以弟兄姐妹
[00:33:16.000 --> 00:33:18.000]  今日
[00:33:18.000 --> 00:33:20.000]  傳道者
[00:33:20.000 --> 00:33:22.000]  佢點樣鼓勵我哋
[00:33:22.000 --> 00:33:24.000]  呢啲會得豁達一啲呢
[00:33:24.000 --> 00:33:26.000]  第一唔好太計較自己有幾多
[00:33:26.000 --> 00:33:30.000]  行善唔應該
[00:33:30.000 --> 00:33:32.000]  以報應
[00:33:32.000 --> 00:33:34.000]  福禍嚟成為我哋嘅標準
[00:33:34.000 --> 00:33:36.000]  第二
[00:33:36.000 --> 00:33:38.000]  唔使同人比較
[00:33:38.000 --> 00:33:40.000]  要比嘅話就比邊個
[00:33:40.000 --> 00:33:42.000]  可以擺脫罪嘅能力
[00:33:42.000 --> 00:33:44.000]  第三
[00:33:44.000 --> 00:33:46.000]  會得豁達一啲
[00:33:46.000 --> 00:33:48.000]  因為我嗰份福禍
[00:33:48.000 --> 00:33:50.000]  唔表示我差過你
[00:33:50.000 --> 00:33:52.000]  咁樣我食飯嘅時候
[00:33:52.000 --> 00:33:54.000]  諗返起嗰個衰人呢
[00:33:54.000 --> 00:33:56.000]  我唔係差過佢㗎
[00:33:56.000 --> 00:33:58.000]  其實咁樣
[00:33:58.000 --> 00:34:00.000]  話佢就可以豁達一啲
[00:34:00.000 --> 00:34:02.000]  所以弟兄姐妹
[00:34:02.000 --> 00:34:04.000]  最後我哋唔好用
[00:34:04.000 --> 00:34:06.000]  唔好用福禍嚟
[00:34:06.000 --> 00:34:08.000]  定輸贏
[00:34:08.000 --> 00:34:10.000]  如果你咁在乎人生
[00:34:10.000 --> 00:34:12.000]  要贏定輸嘅話
[00:34:12.000 --> 00:34:14.000]  唔好用福禍去定輸贏
[00:34:14.000 --> 00:34:16.000]  唔好再躺平
[00:34:16.000 --> 00:34:18.000]  因為我哋
[00:34:18.000 --> 00:34:20.000]  可以活得有尊嚴
[00:34:20.000 --> 00:34:22.000]  我哋一齊祈禱
[00:34:22.000 --> 00:34:30.000]  主要我哋去感謝你
[00:34:30.000 --> 00:34:32.000]  因為你又係
[00:34:32.000 --> 00:34:34.000]  想善佛樂嘅神
[00:34:34.000 --> 00:34:36.000]  但係你又係有絕對主權嘅神
[00:34:36.000 --> 00:34:38.000]  感謝你
[00:34:38.000 --> 00:34:40.000]  畀我哋無知
[00:34:40.000 --> 00:34:44.000]  有啲嘢畀我哋解釋唔到
[00:34:46.000 --> 00:34:48.000]  就係因為有啲嘢解釋唔到
[00:34:48.000 --> 00:34:50.000]  我哋今日可以活得豁達
[00:34:50.000 --> 00:34:54.000]  我冇福
[00:34:54.000 --> 00:34:56.000]  或者逢福少啲
[00:34:56.000 --> 00:34:58.000]  唔一定等於我個人差
[00:34:58.000 --> 00:35:00.000]  冇價值
[00:35:00.000 --> 00:35:02.000]  我今日有福
[00:35:02.000 --> 00:35:04.000]  都唔需要太擔心
[00:35:04.000 --> 00:35:06.000]  忽然之間冇咗
[00:35:06.000 --> 00:35:08.000]  因為咁樣都唔代表我係個失敗者
[00:35:08.000 --> 00:35:10.000]  所以主
[00:35:10.000 --> 00:35:12.000]  就願你嘅說話去光照我哋
[00:35:12.000 --> 00:35:14.000]  畀我哋面對住呢個
[00:35:14.000 --> 00:35:16.000]  真係嘅唔公義係會發生嘅世界
[00:35:16.000 --> 00:35:18.000]  可以活得豁達
[00:35:18.000 --> 00:35:20.000]  唔一定要等到嚟世先笑
[00:35:20.000 --> 00:35:22.000]  希望我哋今日都可以
[00:35:22.000 --> 00:35:24.000]  笑住嘅生活
[00:35:24.000 --> 00:35:26.000]  我哋咁樣祈禱過頭奉主命求
