
[00:00:00.000 --> 00:00:03.000]  我們一同在神的面前禱告
[00:38:43.000 --> 00:38:45.000]  我見、聽見、看見了
[00:38:45.000 --> 00:38:49.000]  第一時間馬上要拜
[00:38:49.000 --> 00:38:51.000]  今天我們可能聽不見、看不見
[00:38:51.000 --> 00:38:53.000]  所以不會拜
[00:38:53.000 --> 00:38:55.000]  大家聽見拜了嗎?
[00:38:55.000 --> 00:38:56.000]  一拜
[00:38:56.000 --> 00:38:59.000]  當時跟他對話的是誰呢?
[00:38:59.000 --> 00:39:00.000]  是天使
[00:39:00.000 --> 00:39:03.000]  所以他馬上拜天使
[00:39:03.000 --> 00:39:05.000]  幾乎搞錯
[00:39:05.000 --> 00:39:06.000]  天使很聰明
[00:39:06.000 --> 00:39:07.000]  你不要搞錯
[00:39:07.000 --> 00:39:10.000]  你一拜我,我變成魔鬼
[00:39:10.000 --> 00:39:12.000]  魔鬼就要人拜他
[00:39:12.000 --> 00:39:14.000]  所以他馬上對話
[00:39:14.000 --> 00:39:16.000]  此萬不可
[00:39:16.000 --> 00:39:20.000]  我和你和眾弟兄先知
[00:39:20.000 --> 00:39:21.000]  留心
[00:39:21.000 --> 00:39:27.000]  而且守者書上言語的人
[00:39:27.000 --> 00:39:32.000]  同時作僕人
[00:39:32.000 --> 00:39:36.000]  你心中不可以有一個人成為你的偶像
[00:39:36.000 --> 00:39:38.000]  都是僕人
[00:39:38.000 --> 00:39:39.000]  最後一句
[00:39:39.000 --> 00:39:40.000]  你要什麼?
[00:39:40.000 --> 00:39:44.000]  你要敬拜神
[00:39:44.000 --> 00:39:46.000]  所以基督徒不是不會敬拜
[00:39:46.000 --> 00:39:48.000]  基督徒一定想敬拜
[00:39:48.000 --> 00:39:51.000]  不過不知道敬拜什麼
[00:39:51.000 --> 00:39:54.000]  不要敬拜自己
[00:39:54.000 --> 00:39:59.000]  不要敬拜天使
[00:39:59.000 --> 00:40:00.000]  要敬拜誰?
[00:40:00.000 --> 00:40:01.000]  神
[00:40:01.000 --> 00:40:03.000]  誰是神?
[00:40:03.000 --> 00:40:04.000]  耶穌是神
[00:40:04.000 --> 00:40:06.000]  耶穌在哪裡說?
[00:40:06.000 --> 00:40:07.000]  這裡說
[00:40:07.000 --> 00:40:09.000]  耶穌是誰?
[00:40:09.000 --> 00:40:10.000]  就是這位神
[00:40:10.000 --> 00:40:11.000]  怎麼知道?
[00:40:11.000 --> 00:40:13.000]  讀它
[00:40:13.000 --> 00:40:15.000]  從啟示錄
[00:40:15.000 --> 00:40:18.000]  從世紀到啟示錄都說耶穌是神
[00:40:18.000 --> 00:40:20.000]  求主讓我們知道
[00:40:20.000 --> 00:40:23.000]  當我們有這樣了解真道明白之後
[00:40:23.000 --> 00:40:27.000]  你不單單再集體我們一同
[00:40:27.000 --> 00:40:29.000]  同心敬拜的時候
[00:40:29.000 --> 00:40:30.000]  永要歸給神
[00:40:30.000 --> 00:40:33.000]  在你每日生活裡面
[00:40:33.000 --> 00:40:36.000]  羅馬書十二章用侍奉這個字
[00:40:36.000 --> 00:40:38.000]  說得具體一點
[00:40:38.000 --> 00:40:40.000]  在你每日的過活裡面
[00:40:40.000 --> 00:40:41.000]  幹活裡面
[00:40:41.000 --> 00:40:43.000]  生活裡面
[00:40:43.000 --> 00:40:49.000]  有沒有將真理活出來
[00:40:49.000 --> 00:40:52.000]  真理不斷在進行
[00:40:52.000 --> 00:40:54.000]  但不是在空中
[00:40:54.000 --> 00:40:59.000]  在空中你見到那些日月星辰在永要神
[00:40:59.000 --> 00:41:02.000]  但當真理要透過人去活出來的時候
[00:41:02.000 --> 00:41:04.000]  是透過哪些人?
[00:41:04.000 --> 00:41:08.000]  是透過那些重新被耶穌基督創造的人
[00:41:08.000 --> 00:41:11.000]  求主讓我們知道
[00:41:11.000 --> 00:41:12.000]  我們的生命
[00:41:12.000 --> 00:41:13.000]  我們的信仰重點
[00:41:13.000 --> 00:41:15.000]  不是在於自己
[00:41:15.000 --> 00:41:16.000]  是在於這位神
[00:41:16.000 --> 00:41:20.000]  更加重要的是為了祂計劃的成就
[00:41:20.000 --> 00:41:23.000]  祂角度的降臨
[00:41:23.000 --> 00:41:26.000]  和祂每日在我們身上所得的榮耀
[00:41:26.000 --> 00:41:28.000]  我們用低頭禱告
[00:41:28.000 --> 00:41:31.000]  求天父幫助我們
[00:41:31.000 --> 00:41:33.000]  我們知道我們的軟弱
[00:41:33.000 --> 00:41:35.000]  因為我們的心思意念
[00:41:35.000 --> 00:41:38.000]  在我們這個文化分途下面
[00:41:38.000 --> 00:41:42.000]  我們是很難緊守祢的說話
[00:41:42.000 --> 00:41:43.000]  但是主啊
[00:41:43.000 --> 00:41:46.000]  我們相信靠著那加給我們良的
[00:41:46.000 --> 00:41:50.000]  有聖靈在我們心裡面的感動引導
[00:41:50.000 --> 00:41:53.000]  更加有祢話語在我們腳前的燈路上的光
[00:41:53.000 --> 00:41:57.000]  以致我們行在祢的軌道中間
[00:41:57.000 --> 00:41:59.000]  做一個祢所喜悅的人
[00:41:59.000 --> 00:42:03.000]  請您聽我們禱告 奉耶穌明智祈求
