
[00:00:00.000 --> 00:00:05.300]  四師是近十年來神使用的青年運動
[00:37:56.700 --> 00:37:58.700]  但是求祢在這一刻裡面
[00:37:58.700 --> 00:38:01.700]  給我們有個願意的心
[00:38:01.700 --> 00:38:04.700]  因為祢從來都不勉強我們
[00:38:04.700 --> 00:38:07.700]  祢給我們很多的機會去選擇
[00:38:07.700 --> 00:38:11.700]  選擇活在祢的真理和愛當中
[00:38:11.700 --> 00:38:13.700]  主耶穌使用我們
[00:38:13.700 --> 00:38:16.700]  我們知道柴枕是有愛的地方
[00:38:16.700 --> 00:38:18.700]  但是我們愛得很有限
[00:38:18.700 --> 00:38:21.700]  愛得很人性
[00:38:21.700 --> 00:38:23.700]  幫助我們
[00:38:23.700 --> 00:38:26.700]  幫助我們相信今天你都願意透過我們的生命
[00:38:26.700 --> 00:38:28.700]  去彰顯神蹟
[00:38:28.700 --> 00:38:32.700]  神蹟般的愛要在柴枕裡面
[00:38:32.700 --> 00:38:35.700]  去做修補去建立
[00:38:35.700 --> 00:38:40.700]  但是很需要我們先願意去作門徒
[00:38:40.700 --> 00:38:42.700]  去願意相信
[00:38:42.700 --> 00:38:46.700]  神已經不斷地將最大的愛
[00:38:46.700 --> 00:38:50.700]  去包裹我們建立我們
[00:38:50.700 --> 00:38:53.700]  主耶穌我們求祢監察
[00:38:53.700 --> 00:38:55.700]  主耶穌求祢加力
[00:38:55.700 --> 00:38:57.700]  主耶穌我們願意
[00:38:57.700 --> 00:39:00.700]  願意去按著祢的方式去愛
[00:39:00.700 --> 00:39:03.700]  願意作祢的門徒
[00:39:03.700 --> 00:39:07.700]  求主閲立我們簡單交托的禱告
[00:39:07.700 --> 00:39:09.700]  奉耶穌基督的聖名求
[00:39:09.700 --> 00:39:11.700]  阿門
