
[00:00:00.000 --> 00:00:01.600]  平安 平安
[00:34:23.280 --> 00:34:25.920]  And day by day my numbers began to change
[00:34:25.920 --> 00:34:28.720]  而每一天我就看到數字開始下降
[00:34:28.720 --> 00:34:33.360]  Where today I'm now consistently at a 5.5 or lower
[00:34:33.360 --> 00:34:37.360]  現在我每天的數據都是5.5或是更低了
[00:34:37.360 --> 00:34:38.880]  No longer diabetic
[00:34:38.880 --> 00:34:41.040]  不再是糖尿病的高危險群
[00:34:41.040 --> 00:34:43.600]  Hallelujah
[00:34:43.600 --> 00:34:46.320]  Now, this story is not a formula
[00:34:46.320 --> 00:34:49.040]  and it's not a promise that God heals everyone the same way
[00:34:49.040 --> 00:34:53.280]  這也不是要教大家怎麼樣來治糖尿病
[00:34:53.280 --> 00:34:56.160]  神的治療、醫治的方法、途徑都是不一樣的
[00:34:56.160 --> 00:34:59.680]  But here's the most important part that I want to share with everyone
[00:34:59.680 --> 00:35:02.240]  可是這是我想要跟大家分享的核心
[00:35:02.240 --> 00:35:05.760]  The deepest change in me wasn't physical but it was spiritual
[00:35:05.760 --> 00:35:08.960]  最深的改變對我來說不是身體的改變
[00:35:08.960 --> 00:35:10.720]  而是靈理的改變
[00:35:10.720 --> 00:35:12.880]  What happened is that the Holy Spirit
[00:35:12.880 --> 00:35:18.640]  shaped a Christ-like character of hope in me through my suffering
[00:35:18.640 --> 00:35:20.640]  透過這樣的一個患難
[00:35:20.640 --> 00:35:25.760]  聖靈在我心中能夠開始塑造讓我更像耶穌
[00:35:25.760 --> 00:35:27.440]  And this is what Paul means when he says
[00:35:27.440 --> 00:35:29.280]  suffering produces perseverance
[00:35:29.280 --> 00:35:32.000]  and perseverance produces character
[00:35:32.000 --> 00:35:33.440]  這就是保羅所說的
[00:35:33.440 --> 00:35:35.920]  在患難中生忍耐
[00:35:35.920 --> 00:35:37.680]  忍耐生老練
[00:35:37.680 --> 00:35:38.880]  老練生盼望
[00:35:38.880 --> 00:35:42.160]  God was more interested in forming who I am
[00:35:42.160 --> 00:35:44.400]  than fixing what I was facing
[00:35:44.400 --> 00:35:47.600]  原來神對於我成為什麼樣的人
[00:35:47.600 --> 00:35:50.800]  比改變我的環境更有興趣
[00:35:50.800 --> 00:35:53.200]  And this season produced in me a renewed hope
[00:35:53.200 --> 00:35:56.240]  in knowing that Jesus is with me
[00:35:56.240 --> 00:35:57.440]  not because of what I do
[00:35:57.440 --> 00:35:59.840]  but because I belong to him
[00:35:59.840 --> 00:36:03.760]  而這個品格的塑造讓我帶來一個盼望
[00:36:03.760 --> 00:36:05.840]  這個盼望不是我能夠做更多
[00:36:05.840 --> 00:36:07.520]  而是我屬於神
[00:36:07.520 --> 00:36:11.040]  Beloved, this is the secret to changing your life
[00:36:11.040 --> 00:36:12.880]  that you belong
[00:36:12.880 --> 00:36:13.680]  弟兄姊妹
[00:36:13.680 --> 00:36:16.000]  這就是改變生命的秘訣
[00:36:16.000 --> 00:36:18.560]  來自於你屬於誰
[00:36:18.560 --> 00:36:20.880]  And because you belong
[00:36:20.880 --> 00:36:23.120]  God will change you
[00:36:23.120 --> 00:36:25.040]  因為你屬於神
[00:36:25.040 --> 00:36:27.440]  所以神能夠來改變你
[00:36:27.440 --> 00:36:28.240]  Let's pray
[00:36:28.240 --> 00:36:30.400]  讓我們來禱告
[00:36:30.400 --> 00:36:34.000]  Lord, thank you that we are not alone in our suffering
[00:36:34.000 --> 00:36:34.720]  天父感謝你
[00:36:34.720 --> 00:36:37.280]  因為我們在患難中不是孤單的
[00:36:37.280 --> 00:36:40.560]  Remind us that we are deeply loved and belong to you
[00:36:40.560 --> 00:36:42.640]  提醒我們我們是你所深愛的
[00:36:42.640 --> 00:36:44.560]  並且是屬於你的
[00:36:44.560 --> 00:36:48.080]  And give us the grace to walk each step with your spirit
[00:36:48.080 --> 00:36:49.280]  給我們恩典
[00:36:49.280 --> 00:36:52.960]  讓我們知道我們是走在你的聖靈同在中
[00:36:52.960 --> 00:36:56.800]  Until the day we see Jesus and are fully made like Him
[00:36:56.800 --> 00:37:01.280]  直到我們與主面對面並且完全地像耶穌
[00:37:01.280 --> 00:37:03.680]  Amen
