
[00:00:00.000 --> 00:00:05.000]  丁姐妹早晨,很高興再次能夠在主日崇拜的時間和大家見面
[00:38:14.700 --> 00:38:17.100]  用得多未必一定是好的
[00:38:17.100 --> 00:38:21.100]  而且他可以說在眾多雲雲的福音書裡面
[00:38:21.100 --> 00:38:25.080]  是用得最多次數的一卷福音書
[00:38:25.080 --> 00:38:26.240]  不過
[00:38:26.240 --> 00:38:27.380]  用得多的時候
[00:38:27.380 --> 00:38:29.240]  沿用法是重要的
[00:38:29.240 --> 00:38:32.560]  原來這個好這個字眼KALON
[00:38:32.560 --> 00:38:35.760]  是形容譬如一些好的果子
[00:38:35.760 --> 00:38:36.760]  如果大家喜歡
[00:38:36.760 --> 00:38:38.360]  可以參考馬太福音
[00:38:38.360 --> 00:38:41.420]  第七章第17至19節
[00:38:41.420 --> 00:38:42.960]  好的果子
[00:38:42.960 --> 00:38:45.640]  或者一些好的種子
[00:38:45.640 --> 00:38:48.860]  在馬太福音13章第8至38節
[00:38:48.860 --> 00:38:50.500]  其中有一個比喻
[00:38:50.500 --> 00:38:52.400]  說到殺種的比喻
[00:38:52.400 --> 00:38:53.940]  大家也很熟悉
[00:38:53.940 --> 00:38:56.480]  其實很多時候用這個字眼
[00:38:56.480 --> 00:38:59.980]  都是形容到一些被讚賞的
[00:38:59.980 --> 00:39:03.340]  合主人心意的一些陳述
[00:39:03.340 --> 00:39:05.960]  所以當我們去看回馬太福音
[00:39:05.960 --> 00:39:09.560]  第19章第16至25節的時候
[00:39:09.560 --> 00:39:12.800]  有一位年輕的才主走來問耶穌
[00:39:12.800 --> 00:39:15.840]  什麼叫做良善
[00:39:15.840 --> 00:39:18.160]  在那裡就告訴我們
[00:39:18.160 --> 00:39:20.400]  又用這個字眼KALON
[00:39:20.400 --> 00:39:25.600]  來形容屬神的標準是什麼
[00:39:25.600 --> 00:39:28.440]  更加我們如果參考其他聖經裡面
[00:39:28.440 --> 00:39:29.780]  我們更加看見
[00:39:29.780 --> 00:39:31.980]  好或者這個字眼
[00:39:31.980 --> 00:39:33.640]  是一個很特殊
[00:39:33.640 --> 00:39:37.220]  用在跟神有關係的屬性的陳述
[00:39:37.220 --> 00:39:38.760]  簡單地這麼說
[00:39:38.760 --> 00:39:41.560]  如果稱為好的話
[00:39:41.560 --> 00:39:43.420]  意思就是合神心意
[00:39:43.420 --> 00:39:45.200]  合上帝心意的事情
[00:39:45.200 --> 00:39:47.060]  這個女士耶穌說
[00:39:47.060 --> 00:39:49.200]  她做在她身上的事情
[00:39:49.200 --> 00:39:53.700]  就是將香膏淋在耶穌基督的頭上
[00:39:53.700 --> 00:39:55.300]  是一件美的事
[00:39:55.300 --> 00:39:58.180]  是合神心意的事
[00:39:58.180 --> 00:39:59.380]  接著耶穌怎麼說
[00:39:59.380 --> 00:40:02.780]  耶穌回答他們那個不是理由的理由
[00:40:02.780 --> 00:40:04.780]  他說窮人
[00:40:04.780 --> 00:40:06.480]  你們經常都可以跟他一起
[00:40:06.480 --> 00:40:08.120]  但是你不常有我
[00:40:08.120 --> 00:40:09.280]  意思是什麼
[00:40:09.280 --> 00:40:11.260]  你們如果有恆善的機會
[00:40:11.260 --> 00:40:13.220]  仍然有很多
[00:40:13.220 --> 00:40:15.160]  但是現在這個時候
[00:40:15.160 --> 00:40:16.720]  你要清楚知道
[00:40:16.720 --> 00:40:20.700]  恆善都有它的先後次序
[00:40:20.700 --> 00:40:21.860]  在這一刻
[00:40:21.860 --> 00:40:25.240]  最重要門徒要考慮的是什麼
[00:40:25.240 --> 00:40:27.240]  耶穌要做的事情
[00:40:27.240 --> 00:40:29.300]  就好像耶穌基督考慮到
[00:40:29.300 --> 00:40:32.200]  上帝要做的最重要的事情
[00:40:32.200 --> 00:40:35.340]  耶穌在這個世界可以治好很多的病人
[00:40:35.340 --> 00:40:37.180]  耶穌可以在這個世界上面
[00:40:37.180 --> 00:40:39.780]  可以去施捨很多的窮人
[00:40:39.780 --> 00:40:44.520]  五餅二魚都可以變很多出來
[00:40:44.520 --> 00:40:46.620]  餵飽幾千人都可以
[00:40:46.620 --> 00:40:47.920]  但是耶穌沒有這麼做
[00:40:47.920 --> 00:40:49.020]  因為耶穌知道
[00:40:49.020 --> 00:40:50.820]  祂最重要的目的
[00:40:50.820 --> 00:40:53.760]  是要滿足上帝的心思意念
[00:40:53.760 --> 00:40:57.800]  恆善都有時間性的先後次序
[00:40:57.800 --> 00:41:00.900]  所以你們說這個女人
[00:41:00.900 --> 00:41:01.780]  在這個時候
[00:41:01.780 --> 00:41:03.900]  周就去窮人那買了她
[00:41:03.900 --> 00:41:06.540]  其實你們日子還有
[00:41:06.540 --> 00:41:09.180]  但是你不是經常有我
[00:41:09.180 --> 00:41:10.280]  有我的時候
[00:41:10.280 --> 00:41:12.580]  你就要和我一起
[00:41:12.580 --> 00:41:15.080]  和耶穌一起去履行
[00:41:15.080 --> 00:41:16.880]  耶穌想履行的事
[00:41:16.880 --> 00:41:18.880]  也就是剛才我們在
[00:41:18.880 --> 00:41:21.860]  第26章第一節裡面所看到
[00:41:21.860 --> 00:41:23.820]  耶穌說祂要將在
[00:41:23.820 --> 00:41:26.060]  再過兩天
[00:41:26.060 --> 00:41:27.300]  在逾越節的時候
[00:41:27.300 --> 00:41:28.860]  被交了人的手
[00:41:28.860 --> 00:41:32.360]  釘在十字架上面這件事
[00:41:32.360 --> 00:41:35.300]  所以耶穌更加再回來說
[00:41:35.300 --> 00:41:37.380]  這個女士為什麼要將香膏
[00:41:37.380 --> 00:41:39.800]  敲電在祂的頭上
[00:41:39.800 --> 00:41:40.700]  十字節說
[00:41:40.700 --> 00:41:44.740]  原來是為我安葬而做的
[00:41:44.740 --> 00:41:46.140]  聽不聽清楚?
[00:41:46.140 --> 00:41:48.240]  為安葬而做的
[00:41:48.240 --> 00:41:49.580]  簡單一點這麼說
[00:41:49.580 --> 00:41:53.120]  這位女士能夠比門徒更準確
[00:41:53.120 --> 00:41:55.660]  看見耶穌最想做的事
[00:41:55.660 --> 00:41:58.260]  可能這位女士完全未必明白到
[00:41:58.260 --> 00:41:59.760]  耶穌為什麼要死
[00:41:59.760 --> 00:42:01.160]  但是至少這個女士
[00:42:01.160 --> 00:42:02.760]  她會明白到
[00:42:02.760 --> 00:42:04.960]  耶穌說得她要死
[00:42:04.960 --> 00:42:06.760]  死在十字架上面
[00:42:06.760 --> 00:42:08.700]  她作為一個女士
[00:42:08.700 --> 00:42:10.460]  可以做些什麼
[00:42:10.460 --> 00:42:12.140]  又不可以陪她死
[00:42:12.140 --> 00:42:12.900]  是不是?
[00:42:12.900 --> 00:42:13.880]  唯有就是怎樣?
[00:42:13.880 --> 00:42:14.940]  如果既然你要死
[00:42:14.940 --> 00:42:15.840]  我現在作為女士
[00:42:15.840 --> 00:42:17.540]  我就將最貴重的
[00:42:17.540 --> 00:42:21.780]  用來高一些屍體的程序
[00:42:21.780 --> 00:42:23.280]  我現在馬上來
[00:42:23.280 --> 00:42:24.780]  先將它做了
[00:42:24.780 --> 00:42:25.760]  接著你過兩天
[00:42:25.760 --> 00:42:26.560]  因為兩天之後
[00:42:26.560 --> 00:42:27.980]  我也不知道能否見到你
[00:42:27.980 --> 00:42:29.680]  也不知道能否做到這件事
[00:42:29.680 --> 00:42:30.620]  我現在做到的
[00:42:30.620 --> 00:42:32.360]  我就馬上來到八大尼
[00:42:32.360 --> 00:42:36.720]  來到西門大麻風的家裡
[00:42:36.720 --> 00:42:38.460]  撒在你頭上
[00:42:38.460 --> 00:42:40.160]  我盡了我作為女士
[00:42:40.160 --> 00:42:42.460]  女士能做的事情
[00:42:42.460 --> 00:42:44.340]  所以大英先活
[00:42:44.340 --> 00:42:46.400]  耶穌因此就在這裡說
[00:42:46.400 --> 00:42:47.900]  我實在告訴你們
[00:42:47.900 --> 00:42:51.100]  普天下無論在什麼地方傳者福音
[00:42:51.100 --> 00:42:53.940]  也要述說者女人所行的
[00:42:53.940 --> 00:42:55.840]  作個紀念
[00:42:55.840 --> 00:42:58.580]  這句話不是隨便說的
[00:42:58.580 --> 00:43:01.960]  而是要耶穌讓所有的人知道
[00:43:01.960 --> 00:43:04.560]  我們要履行的
[00:43:04.560 --> 00:43:07.060]  就好像這位女士來履行
[00:43:07.060 --> 00:43:09.060]  耶穌要死在十字架上
[00:43:09.060 --> 00:43:12.420]  過兩天要被釘死的事情一樣
[00:43:12.420 --> 00:43:15.440]  我們要將這樣的訊息
[00:43:15.440 --> 00:43:17.640]  這位女士所作的美意
[00:43:17.640 --> 00:43:20.240]  將她的靈命
[00:43:20.240 --> 00:43:23.400]  陳述給所有人知道
[00:43:23.400 --> 00:43:25.500]  領子們
[00:43:25.500 --> 00:43:27.840]  這位女士的而且確
[00:43:27.840 --> 00:43:31.340]  是冒了很大的險
[00:43:31.340 --> 00:43:35.460]  來付出她能夠最多付出的事情
[00:43:35.460 --> 00:43:37.720]  為的是什麼?
[00:43:37.720 --> 00:43:40.560]  是去達成主耶穌基督
[00:43:40.560 --> 00:43:45.900]  要去完成實踐父神的心願
[00:43:45.900 --> 00:43:48.040]  就是剛才我們所看到的
[00:43:48.040 --> 00:43:50.400]  二十六章第一節
[00:43:50.400 --> 00:43:53.200]  她未必明白了耶穌為什麼要死
[00:43:53.200 --> 00:43:56.300]  她未必明白了整個救恩的計劃
[00:43:56.300 --> 00:43:59.380]  但是她聽到耶穌基督的講話
[00:43:59.380 --> 00:44:03.340]  她就準確地去緊貼進行
[00:44:03.340 --> 00:44:05.020]  她這份的靈性
[00:44:05.020 --> 00:44:06.160]  我可以說
[00:44:06.160 --> 00:44:09.760]  比起耶穌對父神那份的靈性
[00:44:09.760 --> 00:44:13.460]  是可以不相上下
[00:44:13.460 --> 00:44:15.600]  能夠付出的她就付出
[00:44:15.600 --> 00:44:18.960]  耶穌能夠付出的就是她的性命
[00:44:18.960 --> 00:44:20.840]  而這位女士能夠付出的
[00:44:20.840 --> 00:44:24.600]  就是她一瓶最寶貴的香膏
[00:44:24.600 --> 00:44:27.580]  這位女士能夠有這樣的信心
[00:44:27.580 --> 00:44:30.700]  就是因為她太過認識耶穌了
[00:44:30.700 --> 00:44:34.180]  她太過明白耶穌是怎樣的一位主
[00:44:34.180 --> 00:44:36.920]  她明白耶穌是一位上主
[00:44:36.920 --> 00:44:40.920]  而且她深深相信著耶穌所做的事情
[00:44:40.920 --> 00:44:43.960]  那你應該在這個時候會去問一個問題
[00:44:43.960 --> 00:44:47.500]  這位女士為什麼會這麼明白耶穌基督?
[00:44:47.500 --> 00:44:52.260]  為什麼這位女士會這麼深信耶穌基督?
[00:44:52.260 --> 00:44:54.400]  馬太福音沒有告訴我們
[00:44:54.400 --> 00:44:57.000]  這位女士是誰
[00:44:57.000 --> 00:45:00.980]  不過如果我們偷看一下其他的福音書的時候
[00:45:00.980 --> 00:45:03.780]  原來在約翰福音
[00:45:03.780 --> 00:45:07.340]  第十一章第一至第二節裡面
[00:45:07.340 --> 00:45:10.480]  就打開了這個謎題
[00:45:10.480 --> 00:45:14.120]  約翰福音第十一章第一至二節這樣說
[00:45:14.120 --> 00:45:19.020]  有一個患病的人名叫拉薩路
[00:45:19.020 --> 00:45:22.100]  住在北大尼
[00:45:22.100 --> 00:45:27.400]  就是瑪利亞和她姐姐瑪大的村莊
[00:45:27.400 --> 00:45:34.740]  這瑪利亞就是用香膏抹煮
[00:45:34.740 --> 00:45:38.080]  又用頭髮擦她腳的
[00:45:38.080 --> 00:45:45.060]  患病的拉薩路是她的兄弟
[00:45:45.060 --> 00:45:51.820]  原來這個就是我們很熟悉的瑪利亞
[00:45:51.820 --> 00:45:55.160]  拉薩路的姐姐
[00:45:55.160 --> 00:45:57.900]  她經歷過的很多事情
[00:45:57.900 --> 00:46:00.160]  耶穌去到伯特利港道
[00:46:00.160 --> 00:46:01.800]  她願意來聽港道
[00:46:01.800 --> 00:46:08.080]  她的姐姐和姐妹瑪大反而還罵
[00:46:08.080 --> 00:46:09.740]  瑪利亞為什麼不做事?
[00:46:09.740 --> 00:46:11.940]  要聽港道
[00:46:11.940 --> 00:46:15.940]  以前有傳統的女士做後勤的
[00:46:15.940 --> 00:46:17.280]  聽到是男人的事情
[00:46:17.280 --> 00:46:19.780]  但是瑪利亞沒有這麼做
[00:46:19.780 --> 00:46:24.820]  瑪利亞也經歷過拉薩路的死亡
[00:46:24.820 --> 00:46:27.520]  當她去到絕望的時候
[00:46:27.520 --> 00:46:31.960]  她去找主耶穌來拯救拉薩路的時候
[00:46:31.960 --> 00:46:34.300]  人正在走的時候
[00:46:34.300 --> 00:46:35.700]  她在周圍找到耶穌
[00:46:35.700 --> 00:46:39.340]  正在走回家的時候
[00:46:39.340 --> 00:46:40.740]  有人已經報信了
[00:46:40.740 --> 00:46:43.140]  你的弟弟死了
[00:46:43.140 --> 00:46:45.380]  她怎麼想?
[00:46:45.380 --> 00:46:50.520]  完全失望沒有方向
[00:46:50.520 --> 00:46:56.260]  是主耶穌安慰她
[00:46:56.260 --> 00:46:59.320]  從墳營裡面帶回一個
[00:46:59.320 --> 00:47:02.500]  仍然纏繞著果實部
[00:47:02.500 --> 00:47:06.000]  剛剛埋葬沒多久的拉薩路出來
[00:47:06.000 --> 00:47:08.440]  交回給她的姐妹
[00:47:08.440 --> 00:47:12.440]  瑪利亞、瑪大
[00:47:12.440 --> 00:47:15.540]  一個這樣的姐妹經歷過
[00:47:15.540 --> 00:47:18.680]  上帝耶穌基督在她身上做過的事情
[00:47:18.680 --> 00:47:22.480]  經歷過她在她兄弟身上做過的事情
[00:47:22.480 --> 00:47:26.020]  她對主已經毫無任何保留
[00:47:26.020 --> 00:47:28.060]  能做的她都做
[00:47:28.060 --> 00:47:29.360]  頂子末
[00:47:29.360 --> 00:47:30.560]  看到嗎?
[00:47:30.560 --> 00:47:35.320]  這段聖經同樣圍繞著同一個主族核心主題去講
[00:47:35.320 --> 00:47:37.200]  一個人的靈性怎麼樣
[00:47:37.200 --> 00:47:41.440]  他就會有一個兌現而甘心付出的行動而做出來
[00:47:41.440 --> 00:47:43.240]  他能夠做到的事
[00:47:43.240 --> 00:47:46.500]  他靈性和耶穌好像對付神一樣的時候
[00:47:46.500 --> 00:47:48.340]  他就傳言付出
[00:47:48.340 --> 00:47:51.240]  明白嗎?
[00:47:51.240 --> 00:47:52.740]  最後第三個部份
[00:47:52.740 --> 00:47:58.320]  我們去看第26章的第三節至第五節
[00:47:58.320 --> 00:48:02.760]  以及最後尾第14至第16節的部份
[00:48:02.760 --> 00:48:05.660]  我們一起讀讀這段經文
[00:48:05.660 --> 00:48:13.940]  第三節,那時祭司長和民間的長老聚集在大祭司稱為哥亞法的院裡
[00:48:13.940 --> 00:48:19.940]  大家商議要用詭計拿著耶穌殺他
[00:48:19.940 --> 00:48:25.940]  此時說,當節的日子不可,恐怕民間生亂
[00:48:25.940 --> 00:48:29.080]  第14節,當下
[00:48:29.080 --> 00:48:33.960]  十二門徒裡有一個稱為加略人猶大的
[00:48:33.960 --> 00:48:36.960]  去見祭司長說
[00:48:36.960 --> 00:48:39.260]  我把他交給你們
[00:48:39.260 --> 00:48:42.260]  你們願意給我多少錢
[00:48:42.260 --> 00:48:45.840]  他們就給了他三十塊錢
[00:48:45.840 --> 00:48:53.140]  從那時候他就找機會要把耶穌交給他們
[00:48:53.140 --> 00:48:54.940]  最後一組我們要看的人
[00:48:54.940 --> 00:48:58.320]  同樣圍繞著我們一路看的這幾個軸心
[00:48:58.320 --> 00:48:59.980]  一個人的靈性如何
[00:48:59.980 --> 00:49:04.980]  他就會有一種如何對應而今生作出的付出
[00:49:04.980 --> 00:49:08.720]  在這段聖經只不過我們看的這次這個人的靈性
[00:49:08.720 --> 00:49:10.600]  和先前兩組
[00:49:10.600 --> 00:49:13.400]  包括耶穌和女士
[00:49:13.400 --> 00:49:16.300]  她的靈性是完全不同的
[00:49:16.300 --> 00:49:19.640]  但她們同樣都很賣命,很賣力
[00:49:19.640 --> 00:49:22.680]  而且她們所得到的報酬
[00:49:22.680 --> 00:49:25.940]  很快就得到了,馬上就得到了
[00:49:25.940 --> 00:49:29.020]  她們可以說是心想事成
[00:49:29.020 --> 00:49:32.740]  她們期望榮華富貴立刻就來臨
[00:49:32.740 --> 00:49:36.520]  但很可惜的是她們所以為的榮華富貴
[00:49:36.520 --> 00:49:40.720]  她們以為那種已經得到的慾望、祈求
[00:49:40.720 --> 00:49:41.560]  已經得到了
[00:49:41.560 --> 00:49:45.460]  誰不知原來是為她們的死亡而去暴露
[00:49:45.460 --> 00:49:48.700]  而這些人就是包括我們剛才所讀的經文
[00:49:48.700 --> 00:49:52.800]  祭司長、民間的長老、大祭司
[00:49:52.800 --> 00:49:58.380]  還有一個人物,十二門徒之一的加略人猶大
[00:49:58.380 --> 00:50:01.240]  鏡頭在這裡又轉了兩次
[00:50:01.240 --> 00:50:08.620]  由北大來轉去看這個大祭司在這個電影院裡面
[00:50:08.620 --> 00:50:13.720]  由該亞化主持一個計謀大會
[00:50:13.720 --> 00:50:16.260]  所以這裡第四節講得非常清楚
[00:50:16.260 --> 00:50:21.140]  她們商議要用詭計捉住耶穌
[00:50:21.140 --> 00:50:22.900]  不能夠用正途方法
[00:50:22.900 --> 00:50:29.780]  要用旁門左道來設計殺害耶穌
[00:50:29.780 --> 00:50:33.440]  不過她們知道千萬不要搞亂局
[00:50:33.440 --> 00:50:34.780]  搞亂場地
[00:50:34.780 --> 00:50:36.480]  大家沒有好日子過
[00:50:36.480 --> 00:50:39.280]  這是她們的看法
[00:50:39.280 --> 00:50:41.320]  於是如何呢?
[00:50:41.320 --> 00:50:43.360]  她們有很多草擬
[00:50:43.360 --> 00:50:46.720]  究竟怎樣做好呢?
[00:50:46.720 --> 00:50:47.720]  想了很多方法
[00:50:47.720 --> 00:50:49.600]  我相信聖經在這裡記載
[00:50:49.600 --> 00:50:51.000]  她們也想了很多方法
[00:50:51.000 --> 00:50:55.740]  其實也想不到有什麼詭計有效將耶穌殺死
[00:50:55.740 --> 00:50:59.240]  不過我們在這裡可以馬上做一個對比
[00:50:59.240 --> 00:51:02.600]  耶穌當時處身的是在北大來
[00:51:02.600 --> 00:51:04.640]  一個可能曾經患過
[00:51:04.640 --> 00:51:08.420]  或者正在患大麻風的西門的家裡面
[00:51:08.420 --> 00:51:12.720]  這些人全部都是被當時的人可能不看得起的
[00:51:12.720 --> 00:51:13.980]  是邊緣化的
[00:51:13.980 --> 00:51:17.780]  不喜悅交往的人
[00:51:17.780 --> 00:51:20.160]  但她們有好的靈性
[00:51:20.160 --> 00:51:23.000]  反而大祭司該下法
[00:51:23.000 --> 00:51:28.100]  她們在一個很漂亮的院殿裡面
[00:51:28.100 --> 00:51:29.140]  很棒吧?
[00:51:29.140 --> 00:51:30.560]  很好的環境
[00:51:30.560 --> 00:51:33.460]  西門家裡麻風佬病
[00:51:33.460 --> 00:51:36.180]  麻風佬、法風佬的家
[00:51:36.180 --> 00:51:39.080]  哪裡好呢?
[00:51:39.080 --> 00:51:41.420]  當然是在這個殿院裡面
[00:51:41.420 --> 00:51:44.120]  別墅裡面漂亮
[00:51:44.120 --> 00:51:47.980]  參與的人都是當時顯赫的人士
[00:51:47.980 --> 00:51:51.560]  祭司、蔣、雲間的蔣祿
[00:51:51.560 --> 00:51:54.320]  還有大祭司在場
[00:51:54.320 --> 00:51:57.260]  大家在商討的都是同一個題目
[00:51:57.260 --> 00:51:59.360]  耶穌會死
[00:51:59.360 --> 00:52:02.840]  不過動機卻完全不同
[00:52:02.840 --> 00:52:05.440]  耶穌討論祂的死
[00:52:05.440 --> 00:52:09.980]  是為了成全上帝天父
[00:52:09.980 --> 00:52:16.920]  為了人撮罪而設的愉悅心願
[00:52:16.920 --> 00:52:18.020]  如何愉悅呢?
[00:52:18.020 --> 00:52:20.660]  唯有有一個愉悅的獻祟
[00:52:20.660 --> 00:52:22.160]  耶穌
[00:52:22.160 --> 00:52:25.860]  但大祭司是在詭計
[00:52:25.860 --> 00:52:32.500]  而且這個詭計是要保持自己管治的空間
[00:52:32.500 --> 00:52:35.460]  所以她們最關心、最考慮到的
[00:52:35.460 --> 00:52:38.680]  就是千萬不要搞到民生生亂
[00:52:38.680 --> 00:52:41.180]  大時大節最重要是開心
[00:52:41.180 --> 00:52:43.300]  為何要搞亂國局?
[00:52:43.300 --> 00:52:44.140]  但大興姐妹
[00:52:44.140 --> 00:52:46.420]  鏡頭一轉到第14節的時候
[00:52:46.420 --> 00:52:47.380]  我們可以看到
[00:52:47.380 --> 00:52:51.080]  轉到耶穌有其中一個門徒
[00:52:51.080 --> 00:52:52.920]  鬼鬼祟祟
[00:52:52.920 --> 00:52:55.080]  叫做加略人猶大
[00:52:55.080 --> 00:52:58.920]  走去見祭司長
[00:52:58.920 --> 00:53:01.020]  見祭司長有什麼事情?
[00:53:01.020 --> 00:53:02.360]  他開口說
[00:53:02.360 --> 00:53:04.220]  我會把耶穌交給你
[00:53:04.220 --> 00:53:07.140]  就是祂要做內鬼
[00:53:07.140 --> 00:53:12.840]  希望藉這個方法去圖取利益
[00:53:12.840 --> 00:53:15.200]  其實由加略人猶大
[00:53:15.200 --> 00:53:16.940]  從頭到尾都管錢
[00:53:16.940 --> 00:53:19.380]  他其實在整個十二個門徒當中
[00:53:19.380 --> 00:53:21.240]  是負責管錢的人
[00:53:21.240 --> 00:53:23.540]  既然經常欠債的人
[00:53:23.540 --> 00:53:27.060]  為何還這麼恨錢?
[00:53:27.060 --> 00:53:29.460]  或者你也反映現實
[00:53:29.460 --> 00:53:30.920]  一個恨錢的人
[00:53:30.920 --> 00:53:33.160]  他喜歡管債
[00:53:33.160 --> 00:53:34.260]  可能是這個原因
[00:53:34.260 --> 00:53:39.260]  不過我們不可以用這樣做一個規定
[00:53:39.260 --> 00:53:40.160]  未必一定有一個人
[00:53:40.160 --> 00:53:41.360]  管債的人一定是欠錢的
[00:53:41.360 --> 00:53:42.640]  不是的
[00:53:42.640 --> 00:53:45.300]  不過可以倒轉來看
[00:53:45.300 --> 00:53:47.880]  你管錢也已經有錢給你管
[00:53:47.880 --> 00:53:50.540]  但也不深足
[00:53:50.540 --> 00:53:52.620]  這就是那個問題
[00:53:52.620 --> 00:53:53.840]  於是他怎樣?
[00:53:53.840 --> 00:53:54.680]  因為他知道
[00:53:54.680 --> 00:53:57.880]  要為自己謀取更多的利益
[00:53:57.880 --> 00:53:59.420]  錢不是我的
[00:53:59.420 --> 00:54:01.060]  雖然我經常碰到錢
[00:54:01.060 --> 00:54:02.080]  那些錢不是我的
[00:54:02.080 --> 00:54:05.260]  但現在我要找一些屬於我自己的錢
[00:54:05.260 --> 00:54:06.500]  於是怎樣?
[00:54:06.500 --> 00:54:07.300]  開個價
[00:54:07.300 --> 00:54:09.360]  叫他們給個價
[00:54:09.360 --> 00:54:10.700]  給點錢
[00:54:10.700 --> 00:54:14.760]  這些祭司長異話不說
[00:54:14.760 --> 00:54:17.780]  就說我給你30塊錢
[00:54:17.780 --> 00:54:20.300]  30塊錢是甚麼錢?
[00:54:20.300 --> 00:54:25.840]  當然是指當時羅馬世界所通用的銀錢
[00:54:25.840 --> 00:54:29.020]  當時羅馬世界的銀錢
[00:54:29.020 --> 00:54:34.880]  換取一些本地人的
[00:54:34.880 --> 00:54:37.860]  我們稱之為德拉克瑪
[00:54:37.860 --> 00:54:42.020]  英文叫做Demars
[00:54:42.020 --> 00:54:45.000]  這些本地的貨幣
[00:54:45.000 --> 00:54:46.540]  是一對四
[00:54:46.540 --> 00:54:48.400]  一個銀錢
[00:54:48.400 --> 00:54:52.840]  可以換取四個德拉克瑪
[00:54:52.840 --> 00:54:58.280]  而德拉克瑪通常可以這樣說
[00:54:58.280 --> 00:55:02.040]  就是等於一個人一天的工資
[00:55:02.040 --> 00:55:02.920]  既然如此
[00:55:02.920 --> 00:55:05.580]  他給了30塊錢給他
[00:55:05.580 --> 00:55:07.280]  30塊錢
[00:55:07.280 --> 00:55:09.280]  就等於甚麼呢?
[00:55:09.280 --> 00:55:12.620]  就等於如果你不放假
[00:55:12.620 --> 00:55:16.120]  傳統一個月30天的陰曆來計算
[00:55:16.120 --> 00:55:21.260]  等於給了4個月的工資給他
[00:55:21.260 --> 00:55:27.480]  當時耶穌在馬太福音第17章第24至27節裡面
[00:55:27.480 --> 00:55:30.000]  曾經記載過一件事件
[00:55:30.000 --> 00:55:33.840]  他交當時的所謂電稅
[00:55:33.840 --> 00:55:35.920]  在加伯隆的時候有人問他
[00:55:35.920 --> 00:55:37.540]  問了彼得
[00:55:37.540 --> 00:55:39.980]  究竟耶穌交不交稅?
[00:55:39.980 --> 00:55:41.380]  你的夫子
[00:55:41.380 --> 00:55:42.880]  他說交
[00:55:42.880 --> 00:55:44.120]  交是要付錢的
[00:55:44.120 --> 00:55:49.400]  然後耶穌就叫彼得在那條魚找到銀子交稅
[00:55:49.400 --> 00:55:54.660]  當時的銀子是這個四德拉克瑪
[00:55:54.660 --> 00:56:00.200]  可以交到兩個人的電稅
[00:56:00.200 --> 00:56:05.100]  當時一個的電稅就是兩個德拉克瑪
[00:56:05.100 --> 00:56:07.640]  兩個德拉克瑪
[00:56:07.640 --> 00:56:12.720]  所以從這段聖經裡面給我們看見
[00:56:12.720 --> 00:56:15.420]  原來加略人猶大
[00:56:15.420 --> 00:56:18.320]  他的靈性是怎樣的?
[00:56:18.320 --> 00:56:19.520]  為錢
[00:56:19.520 --> 00:56:21.220]  為自己
[00:56:21.220 --> 00:56:27.200]  這些祭司長老和大祭司都好
[00:56:27.200 --> 00:56:29.600]  他們所做的事都是為自己的
[00:56:29.600 --> 00:56:32.360]  他們做的所有事都是為自己的
[00:56:32.360 --> 00:56:34.000]  而他們為自己所做的事
[00:56:34.000 --> 00:56:35.980]  他能不能得到?
[00:56:35.980 --> 00:56:38.340]  似乎成功
[00:56:38.340 --> 00:56:42.580]  大祭司和祭司長和民間長老
[00:56:42.580 --> 00:56:43.540]  能不能殺到耶穌?
[00:56:43.540 --> 00:56:44.180]  殺到
[00:56:44.180 --> 00:56:46.280]  兩天後我們就知道他殺了
[00:56:46.280 --> 00:56:47.680]  對不對?
[00:56:47.680 --> 00:56:49.320]  得償所願
[00:56:49.320 --> 00:56:52.120]  還凌辱他
[00:56:52.120 --> 00:56:53.280]  將他釘在十字架上
[00:56:53.280 --> 00:56:54.760]  將耶穌
[00:56:54.760 --> 00:56:58.160]  而這個加略人猶大
[00:56:58.160 --> 00:57:00.120]  能不能得到他的三十塊錢?
[00:57:00.120 --> 00:57:01.360]  馬上得到了
[00:57:01.360 --> 00:57:02.060]  我們看看
[00:57:02.060 --> 00:57:04.500]  他們就給了他三十塊錢
[00:57:04.500 --> 00:57:05.860]  馬上給錢
[00:57:05.860 --> 00:57:08.040]  很爽快
[00:57:08.040 --> 00:57:10.000]  四個月的工資給他
[00:57:10.000 --> 00:57:11.540]  哇
[00:57:11.540 --> 00:57:13.280]  但是接著怎樣?
[00:57:13.280 --> 00:57:15.140]  他就為他賣命
[00:57:15.140 --> 00:57:16.480]  這個加略人猶大
[00:57:16.480 --> 00:57:18.640]  從那時候起
[00:57:18.640 --> 00:57:20.440]  又是這個字眼
[00:57:20.440 --> 00:57:21.340]  什麼字眼?
[00:57:21.340 --> 00:57:22.380]  我們所熟悉的
[00:57:22.380 --> 00:57:24.780]  Kaiapotote
[00:57:24.780 --> 00:57:26.760]  從那個時候開始
[00:57:26.760 --> 00:57:28.560]  他就不斷找機會
[00:57:28.560 --> 00:57:32.300]  希望將耶穌交給這些民事祭司
[00:57:32.300 --> 00:57:35.800]  大祭司長老
[00:57:35.800 --> 00:57:37.060]  很努力的
[00:57:37.060 --> 00:57:38.700]  賣命去為他努力
