
[00:00:00.000 --> 00:00:06.080]  我很感謝主 今天我們繼續去看信仰基本功
[00:37:49.400 --> 00:37:50.440]  我覺得日後
[00:37:50.440 --> 00:37:53.200]  我們如果真的搬到日本教會
[00:37:53.200 --> 00:38:00.880]  周圍的社區他們的需要就是我們要去做的事
[00:38:00.880 --> 00:38:03.160]  我很喜歡一個弟兄在會友大會裡面
[00:38:03.160 --> 00:38:04.520]  我不是每個人都在會友大會
[00:38:04.520 --> 00:38:05.440]  但如果你有會友大會
[00:38:05.440 --> 00:38:09.240]  你要知道就是有一個弟兄說了一句話
[00:38:09.240 --> 00:38:11.840]  有一個弟兄挑戰就是
[00:38:11.840 --> 00:38:13.280]  來聖地主是吧
[00:38:13.280 --> 00:38:17.480]  就像Tenderloin一樣
[00:38:17.480 --> 00:38:20.120]  但另一個弟兄就說
[00:38:20.120 --> 00:38:23.800]  如果耶穌今天在聖地主
[00:38:23.800 --> 00:38:30.480]  他會怎樣看待這幫有需要的人呢
[00:38:30.480 --> 00:38:32.760]  他會不會厭棄他們
[00:38:32.760 --> 00:38:34.680]  拒絕他們
[00:38:34.680 --> 00:38:37.080]  我都要做分中產
[00:38:37.080 --> 00:38:40.160]  又或者他願意關心
[00:38:40.160 --> 00:38:43.840]  了解供應這幫人的需要
[00:38:43.840 --> 00:38:45.040]  肉身方面的需要
[00:38:45.040 --> 00:38:47.240]  宿靈方面的需要
[00:38:47.240 --> 00:38:50.000]  這就是我們今天要改變
[00:38:50.000 --> 00:38:53.280]  並且要實踐信仰的地方
[00:38:53.280 --> 00:38:57.880]  因為信不只是投入知識
[00:38:57.880 --> 00:39:00.800]  信是你的經歷
[00:39:00.800 --> 00:39:02.040]  而你的經歷
[00:39:02.040 --> 00:39:04.080]  耶穌告訴我們
[00:39:04.080 --> 00:39:06.280]  是能夠改變你的人生
[00:39:06.280 --> 00:39:08.400]  要你的生命蒙福
[00:39:08.400 --> 00:39:09.520]  求主幫助我們
[00:39:09.520 --> 00:39:10.440]  我們就是低頭
[00:39:10.440 --> 00:39:11.120]  我們禱告
[00:39:11.120 --> 00:39:12.640]  天父我們感謝讚美你
[00:39:12.640 --> 00:39:14.440]  主要是因為你呼召我們
[00:39:14.440 --> 00:39:15.920]  今天在聖地主裡面
[00:39:15.920 --> 00:39:19.920]  投入這個教會的服侍當中
[00:39:19.920 --> 00:39:21.240]  無論我們服侍的對象
[00:39:21.240 --> 00:39:22.720]  是一幫年輕人
[00:39:22.720 --> 00:39:25.640]  或者是社區裡面有需要的人
[00:39:25.640 --> 00:39:28.800]  又或者是我們周圍身邊
[00:39:28.800 --> 00:39:31.200]  認識的微信主的親友
[00:39:31.200 --> 00:39:32.160]  主要是今天
[00:39:32.160 --> 00:39:33.680]  我們都願意將我們生命
[00:39:33.680 --> 00:39:35.080]  擺在你手中
[00:39:35.080 --> 00:39:35.960]  求你教導我們
[00:39:35.960 --> 00:39:37.800]  怎樣去實踐你的道
[00:39:37.800 --> 00:39:41.280]  以致我們不是單單的去聽道
[00:39:41.280 --> 00:39:43.400]  而是我們願意做一個行道
[00:39:43.400 --> 00:39:44.920]  並且在一個行道當中
[00:39:44.920 --> 00:39:46.080]  面對風浪
[00:39:46.080 --> 00:39:47.800]  我們仍然能夠去站立
[00:39:47.800 --> 00:39:49.240]  執著在生命裡面
[00:39:49.240 --> 00:39:50.960]  我們能夠蒙福的人
[00:39:50.960 --> 00:39:53.880]  求你賜福給今天在座當中的每一個
[00:39:53.880 --> 00:39:55.560]  讓我們今天聽完這些道之後
[00:39:55.560 --> 00:39:58.280]  我們不是七十二小時之後就忘記
[00:39:58.280 --> 00:40:00.480]  而是我們願意走出來
[00:40:00.480 --> 00:40:02.880]  願意抓緊主你的應許
[00:40:02.880 --> 00:40:04.120]  你的吩咐
[00:40:04.120 --> 00:40:06.840]  我們能在我們的信仰裡面
[00:40:06.840 --> 00:40:08.240]  打好我們的根基
[00:40:08.240 --> 00:40:09.800]  經歷你自己的奉承
[00:40:09.800 --> 00:40:10.800]  所以聽我們去禱告
[00:40:10.800 --> 00:40:12.280]  奉耶穌你的聖名
[00:40:12.280 --> 00:40:12.960]  阿們
