
[00:00:00.000 --> 00:00:04.000]  今年聖誕將會是一個怎樣的聖誕呢?
[00:38:10.000 --> 00:38:12.000]  香港的社會
[00:38:12.000 --> 00:38:16.000]  很可能需要新興的力量
[00:38:16.000 --> 00:38:20.000]  需要真正新生的一代出來
[00:38:20.000 --> 00:38:22.000]  才能夠改變
[00:38:22.000 --> 00:38:24.000]  殖民地時期一直下來
[00:38:24.000 --> 00:38:28.000]  那種的想法和心態
[00:38:28.000 --> 00:38:30.000]  我們在基督徒裡面
[00:38:30.000 --> 00:38:33.000]  無論信仰的力量
[00:38:33.000 --> 00:38:36.000]  生命的質素和生活態度
[00:38:36.000 --> 00:38:39.000]  就是信、望、愛
[00:38:39.000 --> 00:38:41.000]  如今常傳的
[00:38:41.000 --> 00:38:43.000]  有這三樣東西
[00:38:43.000 --> 00:38:46.000]  我們要常傳信心
[00:38:46.000 --> 00:38:48.000]  看見在困難當中
[00:38:48.000 --> 00:38:51.000]  神一定為我們出路
[00:38:51.000 --> 00:38:52.000]  看
[00:38:52.000 --> 00:38:53.000]  不是看今天
[00:38:53.000 --> 00:38:55.000]  是看到那一天
[00:38:55.000 --> 00:38:57.000]  我平時比較少去國內
[00:38:57.000 --> 00:39:00.000]  參加一些學術會議
[00:39:00.000 --> 00:39:01.000]  過往十年
[00:39:01.000 --> 00:39:02.000]  我都有很多機會
[00:39:02.000 --> 00:39:04.000]  有些機構邀請
[00:39:04.000 --> 00:39:05.000]  我做牧師
[00:39:05.000 --> 00:39:06.000]  特別是堂會牧師
[00:39:06.000 --> 00:39:07.000]  吳同仇校院院長
[00:39:07.000 --> 00:39:08.000]  低調一點
[00:39:08.000 --> 00:39:10.000]  不過這次我特別上到
[00:39:10.000 --> 00:39:13.000]  上海一間很出名的大學
[00:39:13.000 --> 00:39:14.000]  去開這個會議
[00:39:14.000 --> 00:39:17.000]  我覺得我有些東西要講
[00:39:17.000 --> 00:39:18.000]  因為有人告訴我
[00:39:18.000 --> 00:39:20.000]  國內有一些人
[00:39:20.000 --> 00:39:22.000]  認為這次的佔領行動
[00:39:22.000 --> 00:39:24.000]  是基督教發起
[00:39:24.000 --> 00:39:26.000]  這個對國內宗教政策的影響
[00:39:26.000 --> 00:39:28.000]  是相當大的
[00:39:28.000 --> 00:39:29.000]  我要去釐清
[00:39:29.000 --> 00:39:31.000]  講清楚這件事
[00:39:31.000 --> 00:39:32.000]  當時香港的代表
[00:39:32.000 --> 00:39:34.000]  有很多常校院院長
[00:39:34.000 --> 00:39:36.000]  有很多不同的人
[00:39:36.000 --> 00:39:40.000]  我是和一個72歲的天主教神父
[00:39:40.000 --> 00:39:43.000]  最不客氣地發言
[00:39:43.000 --> 00:39:44.000]  我和這個天主教神父
[00:39:44.000 --> 00:39:46.000]  惺惺相惜
[00:39:46.000 --> 00:39:47.000]  我稱讚他
[00:39:47.000 --> 00:39:49.000]  你是天主教裏面
[00:39:49.000 --> 00:39:51.000]  我知道你是唯一一個
[00:39:51.000 --> 00:39:53.000]  敢對抗著樞機主教
[00:39:53.000 --> 00:39:55.000]  講不同說話的人
[00:39:55.000 --> 00:39:56.000]  他說你更厲害
[00:39:56.000 --> 00:39:57.000]  你有老婆子女
[00:39:57.000 --> 00:39:58.000]  我爛命一條
[00:39:58.000 --> 00:39:59.000]  我們天主教
[00:39:59.000 --> 00:40:02.000]  我是72歲
[00:40:02.000 --> 00:40:03.000]  你60多歲
[00:40:03.000 --> 00:40:05.000]  我們天主教又沒有結婚
[00:40:05.000 --> 00:40:06.000]  又沒有子女
[00:40:06.000 --> 00:40:07.000]  我怕什麼
[00:40:07.000 --> 00:40:09.000]  我真的很尊敬這個神父
[00:40:09.000 --> 00:40:11.000]  厲害
[00:40:11.000 --> 00:40:12.000]  敢言
[00:40:12.000 --> 00:40:15.000]  我們基督教這次輸了
[00:40:15.000 --> 00:40:17.000]  你看看昨晚
[00:40:17.000 --> 00:40:20.000]  那些人可不可以叫嬌童
[00:40:20.000 --> 00:40:22.000]  拿著一個十字架
[00:40:22.000 --> 00:40:23.000]  穿著珍寶
[00:40:23.000 --> 00:40:25.000]  穿著一些白色的袍服
[00:40:25.000 --> 00:40:26.000]  報街音
[00:40:26.000 --> 00:40:30.000]  擾亂人們的生活和秩序
[00:40:30.000 --> 00:40:33.000]  而我們基督教有很多的人
[00:40:33.000 --> 00:40:36.000]  但是我們沉默
[00:40:36.000 --> 00:40:39.000]  今年1月1日的元旦祈禱會
[00:40:39.000 --> 00:40:42.000]  本來應該在大球場
[00:40:42.000 --> 00:40:43.000]  不是
[00:40:43.000 --> 00:40:47.000]  都應該在政府總部那個公園
[00:40:47.000 --> 00:40:50.000]  我打電話給很多間教會的領袖
[00:40:50.000 --> 00:40:54.000]  查完牧師風頭火勢
[00:40:54.000 --> 00:40:56.000]  槍彈出頭鳥
[00:40:56.000 --> 00:40:58.000]  我們都是不好
[00:40:58.000 --> 00:41:01.000]  我們失去了在歷史裡面一個見證
[00:41:01.000 --> 00:41:04.000]  守望的時機
[00:41:04.000 --> 00:41:08.000]  為什麼我們缺乏這種道德勇氣
[00:41:08.000 --> 00:41:11.000]  而反而是一些沒有信仰的人
[00:41:11.000 --> 00:41:13.000]  或者不同信仰的人
[00:41:13.000 --> 00:41:16.000]  他是能夠表達出來的
[00:41:16.000 --> 00:41:18.000]  我們要有信心
[00:41:18.000 --> 00:41:20.000]  不是對這個時局
[00:41:20.000 --> 00:41:22.000]  對某一個政治領袖
[00:41:22.000 --> 00:41:24.000]  而是對神有信心
[00:41:24.000 --> 00:41:25.000]  建於聖經的真理
[00:41:25.000 --> 00:41:28.000]  我們去講應該講的話
[00:41:28.000 --> 00:41:31.000]  第二要常存盼望
[00:41:31.000 --> 00:41:34.000]  在這個困難的時刻
[00:41:34.000 --> 00:41:36.000]  無論個人無論社會
[00:41:36.000 --> 00:41:39.000]  我們對神因為有信心
[00:41:39.000 --> 00:41:41.000]  我們就一定看到拯救
[00:41:41.000 --> 00:41:43.000]  一定看到出路
[00:41:43.000 --> 00:41:46.000]  第三我覺得更加重要
[00:41:46.000 --> 00:41:49.000]  和可以實踐的一件事
[00:41:49.000 --> 00:41:53.000]  面對我們今天被撕裂的城市
[00:41:53.000 --> 00:41:55.000]  撕裂的鄰居
[00:41:55.000 --> 00:41:57.000]  撕裂的關係
[00:41:57.000 --> 00:42:00.000]  有一個警察的丈夫
[00:42:00.000 --> 00:42:02.000]  他太太要和他離婚
[00:42:02.000 --> 00:42:05.000]  有一個警察的女督察的丈夫
[00:42:05.000 --> 00:42:07.000]  卻是佔中
[00:42:07.000 --> 00:42:11.000]  網上那些人鼓勵他們離婚
[00:42:11.000 --> 00:42:14.000]  甚至說娛樂圈的朋友
[00:42:14.000 --> 00:42:16.000]  有不同的圈子的朋友
[00:42:16.000 --> 00:42:18.000]  因為一個這樣的事例
[00:42:18.000 --> 00:42:21.000]  香港是這麼大的分裂
[00:42:21.000 --> 00:42:23.000]  是很少見的
[00:42:23.000 --> 00:42:27.000]  我們應該定精在耶穌基督
[00:42:27.000 --> 00:42:30.000]  先將一些相對的東西放下
[00:42:30.000 --> 00:42:32.000]  The war is over
[00:42:32.000 --> 00:42:35.000]  我們重新在神面前
[00:42:35.000 --> 00:42:37.000]  定精仰望去
[00:42:37.000 --> 00:42:39.000]  我覺得我相信
[00:42:39.000 --> 00:42:41.000]  無條件的愛
[00:42:41.000 --> 00:42:43.000]  無條件的擁抱
[00:42:43.000 --> 00:42:46.000]  是治療的最佳力量
[00:42:46.000 --> 00:42:48.000]  你相不相信
[00:42:48.000 --> 00:42:51.000]  若我們在這個聖誕裏面
[00:42:51.000 --> 00:42:54.000]  我們去經歷擁抱耶穌基督的愛
[00:42:54.000 --> 00:42:57.000]  亦都讓耶穌基督的愛
[00:42:57.000 --> 00:43:00.000]  透過我們去擁抱別人
[00:43:00.000 --> 00:43:02.000]  來經歷
[00:43:02.000 --> 00:43:05.000]  二馬內利議員所講的應許
[00:43:05.000 --> 00:43:06.000]  是不是真實
[00:43:06.000 --> 00:43:08.000]  我們一同低頭祈禱
[00:43:08.000 --> 00:43:10.000]  天父我們滿心歡喜
[00:43:10.000 --> 00:43:12.000]  感謝贊美利
[00:43:12.000 --> 00:43:15.000]  是一個紀念救主降生的節慶
[00:43:15.000 --> 00:43:19.000]  就是耶穌基督為人類降生
[00:43:19.000 --> 00:43:22.000]  來表達你拯救的愛
[00:43:22.000 --> 00:43:24.000]  和大能的時候
[00:43:24.000 --> 00:43:26.000]  讓我們每一個人
[00:43:26.000 --> 00:43:28.000]  重新去經歷你的醫治
[00:43:28.000 --> 00:43:31.000]  將我們撕裂的心靈
[00:43:31.000 --> 00:43:33.000]  矛盾的情緒
[00:43:33.000 --> 00:43:36.000]  都能夠平復過來
[00:43:36.000 --> 00:43:38.000]  叫我們毫無難阻
[00:43:38.000 --> 00:43:43.000]  同神同人重新建立關係
[00:43:43.000 --> 00:43:46.000]  以致我們身為一個見證人
[00:43:46.000 --> 00:43:50.000]  有能力去醫治我們的社會
[00:43:50.000 --> 00:43:52.000]  祈禱奉主耶穌基督的名字
[00:43:52.000 --> 00:43:54.000]  祈求阿門
