
[00:00:00.000 --> 00:00:05.400]  生涯規劃是近年來一種流行的理論
[00:36:52.240 --> 00:36:53.240]  我們的神
[00:36:53.240 --> 00:36:55.240]  我們的好處不在你以外
[00:36:55.240 --> 00:36:57.240]  主啊!但願我們今天在座的人
[00:36:57.240 --> 00:37:00.240]  我們聽了這篇訊息之後
[00:37:00.240 --> 00:37:04.240]  我們好好思想和回應
[00:37:04.240 --> 00:37:06.240]  倘若我們還未認識你
[00:37:06.240 --> 00:37:09.240]  主啊!求你讓我們好好思想
[00:37:09.240 --> 00:37:11.240]  我們的信仰
[00:37:11.240 --> 00:37:18.240]  我們好好地認識上帝你是否一位真神
[00:37:18.240 --> 00:37:20.240]  以致我們真的認識了你
[00:37:20.240 --> 00:37:24.240]  我們願意去認回你這位主
[00:37:24.240 --> 00:37:28.240]  好讓我們的人生真的有正確的方向
[00:37:28.240 --> 00:37:30.240]  我們認識了你的人
[00:37:30.240 --> 00:37:32.240]  我們都求你幫助
[00:37:32.240 --> 00:37:34.240]  這個世界充滿很多的迷惑
[00:37:34.240 --> 00:37:35.240]  試探和隱憂
[00:37:35.240 --> 00:37:37.240]  我們很容易會在當中迷失
[00:37:37.240 --> 00:37:39.240]  就算是一個信耶穌的人
[00:37:39.240 --> 00:37:41.240]  我們都會迷失在這些試探當中
[00:37:41.240 --> 00:37:43.240]  但主啊!我們求你幫助
[00:37:43.240 --> 00:37:47.240]  讓我們今天重新思想和規劃我們的人生
[00:37:47.240 --> 00:37:49.240]  將我們的生命交上
[00:37:49.240 --> 00:37:51.240]  以你做我們的主
[00:37:51.240 --> 00:37:53.240]  求天父你幫助
[00:37:53.240 --> 00:37:57.240]  讓我們真的有正確的人生的目標
[00:37:57.240 --> 00:38:01.240]  並且我們能夠有力量去抵擋
[00:38:01.240 --> 00:38:05.240]  有權力去抵擋撒旦的隱憂和攻擊
[00:38:05.240 --> 00:38:07.240]  免得落入他的圈套
[00:38:07.240 --> 00:38:10.240]  並且我們真的能夠常和你同在
[00:38:10.240 --> 00:38:12.240]  感謝你聽我們的禱告
[00:38:12.240 --> 00:38:14.240]  奉耶穌基督得勝的名
[00:38:14.240 --> 00:38:16.240]  阿們
