
[00:00:00.000 --> 00:00:05.880]  新婚時去到她的區內散步,和太太Victoria去散步
[00:35:54.440 --> 00:35:56.440]  但是走了這個路
[00:35:56.440 --> 00:35:58.440]  就會成為這樣的結果
[00:35:58.440 --> 00:36:00.440]  保羅在這裡
[00:36:00.440 --> 00:36:02.440]  語重心長說了很多很黑暗的
[00:36:02.440 --> 00:36:04.440]  一些說話
[00:36:04.440 --> 00:36:06.440]  為了你和我要認清楚
[00:36:06.440 --> 00:36:08.440]  不要走去這些假教師的生命
[00:36:08.440 --> 00:36:10.440]  很多世界
[00:36:10.440 --> 00:36:12.440]  都走去這裡
[00:36:12.440 --> 00:36:14.440]  甚至教會
[00:36:14.440 --> 00:36:16.440]  千萬不要這樣走
[00:36:16.440 --> 00:36:18.440]  我們看到什麼叫真利益
[00:36:18.440 --> 00:36:20.440]  我也在這裡
[00:36:20.440 --> 00:36:22.440]  想大家檢視一下我們的人生
[00:36:22.440 --> 00:36:24.440]  有三方面的檢視
[00:36:24.440 --> 00:36:26.440]  大家一起去想一想
[00:36:26.440 --> 00:36:28.440]  你人生的目標是什麼
[00:36:28.440 --> 00:36:30.440]  會不會我擁有更多
[00:36:30.440 --> 00:36:32.440]  我有間屋
[00:36:32.440 --> 00:36:34.440]  會不會大一點
[00:36:34.440 --> 00:36:36.440]  物質的享受
[00:36:36.440 --> 00:36:38.440]  還是你看重和神的關係
[00:36:38.440 --> 00:36:40.440]  敬虔
[00:36:40.440 --> 00:36:42.440]  加上知足
[00:36:42.440 --> 00:36:44.440]  你侍奉的目的為了什麼
[00:36:44.440 --> 00:36:46.440]  為了得到一種
[00:36:46.440 --> 00:36:48.440]  別人的讚賞
[00:36:48.440 --> 00:36:50.440]  自己的肯定
[00:36:50.440 --> 00:36:52.440]  還是你想
[00:36:52.440 --> 00:36:54.440]  去侍奉神
[00:36:54.440 --> 00:36:56.440]  人生的取向是為了什麼
[00:36:56.440 --> 00:36:58.440]  是為了要達成你個人的目的
[00:36:58.440 --> 00:37:00.440]  要拿很多利益
[00:37:00.440 --> 00:37:02.440]  還是你要去榮耀神
[00:37:02.440 --> 00:37:04.440]  我建議大家可以想一想
[00:37:04.440 --> 00:37:06.440]  你會不會過一些
[00:37:06.440 --> 00:37:08.440]  簡樸的生活
[00:37:08.440 --> 00:37:10.440]  學一下我怎樣生活可以簡樸一些
[00:37:10.440 --> 00:37:12.440]  又想一下注意一下身邊
[00:37:12.440 --> 00:37:14.440]  有需要的人
[00:37:14.440 --> 00:37:16.440]  會不會用時間
[00:37:16.440 --> 00:37:18.440]  用金錢投放在神永恆的角度
[00:37:18.440 --> 00:37:20.440]  裡面
[00:37:20.440 --> 00:37:22.440]  或者一些無道的朋友
[00:37:22.440 --> 00:37:24.440]  可能你都追求人生一些
[00:37:24.440 --> 00:37:26.440]  你自己的理想
[00:37:26.440 --> 00:37:28.440]  又或者你會覺得
[00:37:28.440 --> 00:37:30.440]  我都很知足
[00:37:30.440 --> 00:37:32.440]  我們中國人說知足常樂
[00:37:32.440 --> 00:37:34.440]  但是聖經裡面說敬虔加上知足
[00:37:34.440 --> 00:37:36.440]  有沒有敬虔
[00:37:36.440 --> 00:37:38.440]  有沒有認識神
[00:37:38.440 --> 00:37:40.440]  和他在裡面去
[00:37:40.440 --> 00:37:42.440]  建立神一個永恆的生命
[00:37:42.440 --> 00:37:44.440]  在神裡面
[00:37:44.440 --> 00:37:46.440]  拿到一種真正的永恆
[00:37:46.440 --> 00:37:48.440]  並且神改變你的生命
[00:37:48.440 --> 00:37:50.440]  走向正路
[00:37:50.440 --> 00:37:52.440]  這個才是真正的利益
[00:37:52.440 --> 00:37:54.440]  第二方面
[00:37:54.440 --> 00:37:56.440]  檢視一下我們的品格
[00:37:56.440 --> 00:37:58.440]  家教師是怎樣的
[00:37:58.440 --> 00:38:00.440]  驕傲
[00:38:00.440 --> 00:38:02.440]  嫉妒
[00:38:02.440 --> 00:38:04.440]  人際關係的破裂
[00:38:04.440 --> 00:38:06.440]  我們的生命有沒有這樣的痕跡在裡面
[00:38:06.440 --> 00:38:08.440]  這樣的跡象
[00:38:08.440 --> 00:38:10.440]  還是我們要小心
[00:38:10.440 --> 00:38:12.440]  在六章十一節
[00:38:12.440 --> 00:38:14.440]  保羅提醒我們要逃避這些事
[00:38:14.440 --> 00:38:16.440]  要追求公義
[00:38:16.440 --> 00:38:18.440]  敬虔 信心
[00:38:18.440 --> 00:38:20.440]  愛心
[00:38:20.440 --> 00:38:22.440]  忍耐 溫柔
[00:38:22.440 --> 00:38:24.440]  這些敬虔的品德
[00:38:24.440 --> 00:38:26.440]  我們有沒有呢?
[00:38:26.440 --> 00:38:28.440]  第三 最後一方面
[00:38:28.440 --> 00:38:30.440]  你和神的關係是怎樣呢?
[00:38:30.440 --> 00:38:32.440]  檢視一下
[00:38:32.440 --> 00:38:34.440]  神會不會只不過是一個工具
[00:38:34.440 --> 00:38:36.440]  去達成你自己個人的目的呢?
[00:38:36.440 --> 00:38:38.440]  追求你自己的好處
[00:38:38.440 --> 00:38:40.440]  神的祝福只是這樣
[00:38:40.440 --> 00:38:42.440]  還是神就是你的目的
[00:38:42.440 --> 00:38:44.440]  你很愛神
[00:38:44.440 --> 00:38:46.440]  願意和祂建立一個關係
[00:38:46.440 --> 00:38:48.440]  會不會我們花多一點時間
[00:38:48.440 --> 00:38:50.440]  在聖經裡面認識神
[00:38:50.440 --> 00:38:52.440]  建立認識神這個關係
[00:38:52.440 --> 00:38:54.440]  真是有根有記
[00:38:54.440 --> 00:38:56.440]  有沒有看重靈修呢?
[00:38:56.440 --> 00:38:58.440]  怎樣過我們的生命
[00:38:58.440 --> 00:39:00.440]  什麼為止是擺放我們的時間在裡面呢?
[00:39:00.440 --> 00:39:04.440]  今年的秋季
[00:39:04.440 --> 00:39:06.440]  我女兒將會去美國
[00:39:06.440 --> 00:39:08.440]  讀大學
[00:39:08.440 --> 00:39:10.440]  我上個月就和她一起去美國
[00:39:10.440 --> 00:39:14.440]  學校裡面有一個迎新
[00:39:14.440 --> 00:39:16.440]  我從來沒有去過的旅程
[00:39:16.440 --> 00:39:18.440]  是這麼沉重的
[00:39:18.440 --> 00:39:22.440]  因為我要放我女兒
[00:39:22.440 --> 00:39:24.440]  並且放在哪裡呢?
[00:39:24.440 --> 00:39:26.440]  美國是一個
[00:39:26.440 --> 00:39:28.440]  很鼓吹人權的地方
[00:39:28.440 --> 00:39:30.440]  這是好的
[00:39:30.440 --> 00:39:32.440]  但是我什麼都要爭取
[00:39:34.440 --> 00:39:36.440]  是非黑白似乎我定的
[00:39:36.440 --> 00:39:38.440]  道德沒有一個絕對的標準
[00:39:38.440 --> 00:39:42.440]  所以我懷著一個
[00:39:42.440 --> 00:39:44.440]  究竟我女兒行不行呢?
[00:39:44.440 --> 00:39:46.440]  放不放?
[00:39:46.440 --> 00:39:48.440]  怎樣放?都要放的
[00:39:48.440 --> 00:39:50.440]  所以在迎新會裡面
[00:39:50.440 --> 00:39:52.440]  我特別去一個
[00:39:52.440 --> 00:39:54.440]  因為有很多不同的小組
[00:39:54.440 --> 00:39:56.440]  其中一個小組就說
[00:39:56.440 --> 00:39:58.440]  學校裡面有一個中心
[00:39:58.440 --> 00:40:00.440]  專門輔導性向有問題的
[00:40:00.440 --> 00:40:02.440]  比如同性戀等等
[00:40:02.440 --> 00:40:04.440]  我特意去那個小組討論
[00:40:04.440 --> 00:40:06.440]  我就看看那個學校
[00:40:06.440 --> 00:40:08.440]  究竟是怎樣看法
[00:40:08.440 --> 00:40:10.440]  結果那個小組不是很多人
[00:40:10.440 --> 00:40:12.440]  我發問最多的問題
[00:40:12.440 --> 00:40:14.440]  我經常問他
[00:40:14.440 --> 00:40:16.440]  我就問了他一個問題
[00:40:16.440 --> 00:40:18.440]  如果有一位學生
[00:40:18.440 --> 00:40:20.440]  他是同性戀的
[00:40:20.440 --> 00:40:22.440]  來到你們求助
[00:40:22.440 --> 00:40:24.440]  你們怎樣幫他呢?
[00:40:24.440 --> 00:40:26.440]  我都要很小心
[00:40:26.440 --> 00:40:28.440]  不要擇假
[00:40:28.440 --> 00:40:30.440]  我特意給他兩個方向
[00:40:30.440 --> 00:40:32.440]  一個是支持
[00:40:32.440 --> 00:40:36.440]  另一個是幫他
[00:40:36.440 --> 00:40:40.440]  去到真正的性向裡面
[00:40:40.440 --> 00:40:42.440]  輔助他
[00:40:42.440 --> 00:40:44.440]  我們不會改變別人
[00:40:44.440 --> 00:40:46.440]  我們只會幫助協助
[00:40:46.440 --> 00:40:48.440]  只會鼓勵
[00:40:48.440 --> 00:40:50.440]  你個人的道德就是這樣
[00:40:50.440 --> 00:40:52.440]  明明走歪曲了
[00:40:52.440 --> 00:40:54.440]  我們不是絕對無意批評
[00:40:54.440 --> 00:40:56.440]  或者去判斷某些人
[00:40:56.440 --> 00:40:58.440]  但事實上的確
[00:40:58.440 --> 00:41:00.440]  同性戀的行為
[00:41:00.440 --> 00:41:02.440]  是一種罪
[00:41:02.440 --> 00:41:04.440]  就正如其他人犯罪一樣
[00:41:04.440 --> 00:41:06.440]  但如果我們將我們的罪
[00:41:06.440 --> 00:41:08.440]  我們在這種生活裡面
[00:41:08.440 --> 00:41:10.440]  我們看為平常
[00:41:10.440 --> 00:41:12.440]  以黑為白
[00:41:12.440 --> 00:41:14.440]  這就是美國的現象
[00:41:14.440 --> 00:41:16.440]  也是很多人的現象
[00:41:16.440 --> 00:41:18.440]  沒有絕對標準
[00:41:18.440 --> 00:41:20.440]  但當我們不看重敬虔的教導
[00:41:20.440 --> 00:41:22.440]  只會帶來傷痛
[00:41:22.440 --> 00:41:24.440]  我們掩著傷口說我沒事
[00:41:24.440 --> 00:41:26.440]  其實就在小組當中
[00:41:26.440 --> 00:41:28.440]  就跟那位輔導員說
[00:41:28.440 --> 00:41:30.440]  在開學之前
[00:41:30.440 --> 00:41:32.440]  在我們這個會議之前
[00:41:32.440 --> 00:41:34.440]  大概一個禮拜左右
[00:41:34.440 --> 00:41:36.440]  我女兒告訴我
[00:41:36.440 --> 00:41:38.440]  她是同性戀者
[00:41:38.440 --> 00:41:40.440]  怎麼辦
[00:41:40.440 --> 00:41:42.440]  這位媽媽流著眼淚
[00:41:42.440 --> 00:41:44.440]  跟那位輔導員說
[00:41:44.440 --> 00:41:46.440]  其實世界是流著眼淚
[00:41:46.440 --> 00:41:48.440]  我們如果不看重
[00:41:48.440 --> 00:41:50.440]  敬虔的生命的時候
[00:41:50.440 --> 00:41:52.440]  我們就尊重神
[00:41:52.440 --> 00:41:54.440]  我們不尊重神
[00:41:54.440 --> 00:41:56.440]  我們尊重人
[00:41:56.440 --> 00:41:58.440]  這樣走下去
[00:41:58.440 --> 00:42:00.440]  只會好像聖經裡面說
[00:42:00.440 --> 00:42:02.440]  我們是滅亡
[00:42:02.440 --> 00:42:04.440]  我們是痛苦
[00:42:04.440 --> 00:42:06.440]  所以我自己的期望
[00:42:06.440 --> 00:42:08.440]  就是我女兒能夠去到那裡
[00:42:08.440 --> 00:42:10.440]  找到一間好的教會
[00:42:10.440 --> 00:42:12.440]  能夠真是好好教導神的話
[00:42:12.440 --> 00:42:14.440]  能夠真正把握到
[00:42:14.440 --> 00:42:16.440]  跟神的關係有好的建立
[00:42:16.440 --> 00:42:18.440]  以至她在正路裡面
[00:42:18.440 --> 00:42:20.440]  拿到人生最大的利益
[00:42:20.440 --> 00:42:22.440]  拿到多少個學位
[00:42:22.440 --> 00:42:24.440]  還會有一個挺好的某某什麼家
[00:42:24.440 --> 00:42:26.440]  什麼家
[00:42:26.440 --> 00:42:28.440]  若然不敬虔不知足
[00:42:28.440 --> 00:42:30.440]  不是大利利
[00:42:30.440 --> 00:42:32.440]  所以盼望我們今天互相的勸勉
[00:42:32.440 --> 00:42:34.440]  敬虔加上知足
[00:42:34.440 --> 00:42:36.440]  是真正的利益
[00:42:36.440 --> 00:42:38.440]  我們一起低頭禱告
