
[00:00:00.000 --> 00:00:03.800]  看看我們今天講道第一個的powerpoint
[00:36:27.700 --> 00:36:29.700]  我們要獎賞
[00:36:29.700 --> 00:36:31.700]  是不是有很多屬靈的恩賜
[00:36:31.700 --> 00:36:33.700]  這些都是獎賞
[00:36:33.700 --> 00:36:35.700]  是天家有很多的財寶等著我們去拿的
[00:36:35.700 --> 00:36:37.700]  不要浪費我們在地上的時間
[00:36:37.700 --> 00:36:39.700]  我們要積儲財寶在哪裡
[00:36:39.700 --> 00:36:41.700]  天上
[00:36:41.700 --> 00:36:45.700]  所以如果連聖經一次都未看過
[00:36:45.700 --> 00:36:47.700]  真的要追
[00:36:47.700 --> 00:36:51.700]  保羅其實真的不怕死
[00:36:51.700 --> 00:36:53.700]  這已經是小事
[00:36:53.700 --> 00:36:55.700]  沒什麼
[00:36:55.700 --> 00:36:57.700]  沒什麼可怕
[00:36:57.700 --> 00:36:59.700]  弟兄姊妹
[00:36:59.700 --> 00:37:01.700]  沒什麼可怕
[00:37:01.700 --> 00:37:03.700]  真的沒什麼可怕
[00:37:03.700 --> 00:37:05.700]  只要有耶穌在大廳
[00:37:05.700 --> 00:37:07.700]  就不用怕
[00:37:07.700 --> 00:37:09.700]  沒什麼可怕
[00:37:09.700 --> 00:37:11.700]  我們總結今天的訊息
[00:37:11.700 --> 00:37:13.700]  其實有三條問題
[00:37:13.700 --> 00:37:15.700]  讓我們自己去反思
[00:37:15.700 --> 00:37:19.700]  你有沒有得著神的豐盛
[00:37:19.700 --> 00:37:21.700]  說的是
[00:37:21.700 --> 00:37:23.700]  神的愛
[00:37:23.700 --> 00:37:25.700]  神的恩賜
[00:37:25.700 --> 00:37:27.700]  你願不願意
[00:37:27.700 --> 00:37:29.700]  更多的明白
[00:37:29.700 --> 00:37:31.700]  耶穌基督的愛
[00:37:31.700 --> 00:37:33.700]  如果願意的話
[00:37:33.700 --> 00:37:35.700]  就要付諸行動
[00:37:35.700 --> 00:37:37.700]  你是否願意
[00:37:37.700 --> 00:37:39.700]  剛強起來為主作見證
[00:37:39.700 --> 00:37:41.700]  弟兄姊妹
[00:37:41.700 --> 00:37:43.700]  你是否願意剛強起來
[00:37:43.700 --> 00:37:45.700]  讓裏面的人
[00:37:45.700 --> 00:37:47.700]  裏面的新人
[00:37:47.700 --> 00:37:49.700]  能夠剛強起來
[00:37:49.700 --> 00:37:51.700]  為主作見證
[00:37:51.700 --> 00:37:53.700]  我們有個禱告
[00:37:53.700 --> 00:37:59.700]  主在你面前
[00:37:59.700 --> 00:38:01.700]  我們都願意誠實的
[00:38:01.700 --> 00:38:03.700]  來面對你
[00:38:03.700 --> 00:38:05.700]  主我們可以怎樣去回應
[00:38:05.700 --> 00:38:07.700]  這三條問題
[00:38:07.700 --> 00:38:09.700]  我們可以怎樣去回應你
[00:38:09.700 --> 00:38:11.700]  主求你幫助我們
[00:38:11.700 --> 00:38:13.700]  求
[00:38:13.700 --> 00:38:15.700]  親愛的聖靈
[00:38:15.700 --> 00:38:17.700]  來做我們的保衛師
[00:38:17.700 --> 00:38:19.700]  在我們的心裏
[00:38:19.700 --> 00:38:21.700]  來幫助我們
[00:38:21.700 --> 00:38:23.700]  去經歷
[00:38:23.700 --> 00:38:25.700]  去明白
[00:38:25.700 --> 00:38:27.700]  讓我們的生命
[00:38:27.700 --> 00:38:29.700]  可以
[00:38:29.700 --> 00:38:31.700]  剛強起來
[00:38:31.700 --> 00:38:33.700]  為主作見證
[00:38:33.700 --> 00:38:39.700]  弟兄姊妹
[00:38:39.700 --> 00:38:41.700]  在這裏都有個感動來呼籲
[00:38:41.700 --> 00:38:43.700]  如果你是願意
[00:38:43.700 --> 00:38:45.700]  真的剛強起來
[00:38:45.700 --> 00:38:47.700]  為主作見證
[00:38:47.700 --> 00:38:49.700]  都請你起身
[00:38:49.700 --> 00:38:51.700]  來做一些表示
[00:38:51.700 --> 00:38:53.700]  我們很希望
[00:38:53.700 --> 00:38:55.700]  來為你禱告
[00:38:55.700 --> 00:38:57.700]  如果有些弟兄姊妹
[00:38:57.700 --> 00:38:59.700]  你發覺在這個時候
[00:38:59.700 --> 00:39:01.700]  好像還有些難處
[00:39:01.700 --> 00:39:03.700]  其實不要緊
[00:39:03.700 --> 00:39:05.700]  因為我們生命有不同的階段
[00:39:05.700 --> 00:39:07.700]  我們有不同的階段
[00:39:07.700 --> 00:39:09.700]  這個未必是時候
[00:39:09.700 --> 00:39:11.700]  但是願意我們都不要放棄
[00:39:11.700 --> 00:39:13.700]  我們朝著
[00:39:13.700 --> 00:39:15.700]  這個目標來進發
[00:39:15.700 --> 00:39:17.700]  就是有一天我們都要好像這些弟兄姊妹
[00:39:17.700 --> 00:39:19.700]  這樣站起來
[00:39:19.700 --> 00:39:21.700]  為主作見證
[00:39:21.700 --> 00:39:23.700]  樓上有沒有一些弟兄姊妹
[00:39:23.700 --> 00:39:25.700]  你願意站起來
[00:39:25.700 --> 00:39:27.700]  為主作見證
[00:39:27.700 --> 00:39:29.700]  有的
[00:39:29.700 --> 00:39:31.700]  都請你起身
[00:39:31.700 --> 00:39:33.700]  我們求主幫助我們
[00:39:33.700 --> 00:39:37.700]  在這個時候
[00:39:37.700 --> 00:39:39.700]  很想特別的為這些
[00:39:39.700 --> 00:39:41.700]  站起來的弟兄姊妹來禱告
[00:39:41.700 --> 00:39:43.700]  也請坐在這裡的弟兄姊妹不要放棄
[00:39:43.700 --> 00:39:45.700]  我們都同樣為這些弟兄姊妹
[00:39:45.700 --> 00:39:47.700]  來禱告
[00:39:47.700 --> 00:39:49.700]  因為當他們願意站起來的時候
[00:39:49.700 --> 00:39:51.700]  就代表他們願意
[00:39:51.700 --> 00:39:53.700]  付諸行動
[00:39:53.700 --> 00:39:55.700]  主啊,我們在你面前
[00:39:55.700 --> 00:39:57.700]  同心合意的為這些弟兄姊妹
[00:39:57.700 --> 00:39:59.700]  來呼求你,禱告你
[00:39:59.700 --> 00:40:01.700]  主讓他們能夠
[00:40:01.700 --> 00:40:03.700]  天天經歷你的愛
[00:40:03.700 --> 00:40:05.700]  常常的經歷你的愛
[00:40:05.700 --> 00:40:07.700]  在你的愛裡面來被塑造
[00:40:07.700 --> 00:40:09.700]  讓我們的生命能夠不斷的成長
[00:40:09.700 --> 00:40:11.700]  我們得著你一切的豐盛
[00:40:11.700 --> 00:40:13.700]  讓我們內在的人
[00:40:13.700 --> 00:40:15.700]  能夠剛強起來
[00:40:15.700 --> 00:40:17.700]  讓我們這個新人能夠剛強起來
[00:40:17.700 --> 00:40:19.700]  讓我們能夠回應你的愛
[00:40:19.700 --> 00:40:21.700]  我們有更多更深的
[00:40:21.700 --> 00:40:23.700]  明白你的愛
[00:40:23.700 --> 00:40:25.700]  主啊,求你
[00:40:25.700 --> 00:40:27.700]  聆聽禱告
