
[00:00:00.000 --> 00:00:04.040]  先和大家分享幾個有趣的調查數字
[00:31:01.440 --> 00:31:01.440]  有一本書大家都看過叫《窮爸爸和富爸爸》
[00:31:01.440 --> 00:31:01.440]  有一本書大家都看過叫《窮爸爸和富爸爸》
[00:31:01.440 --> 00:31:20.440]  書中提到兩套理財觀念 窮爸爸努力賺錢 賺的錢又花了
[00:31:20.440 --> 00:31:34.440]  富爸爸賺錢後累積財富 財富生利或投資後才花利潤
[00:31:34.440 --> 00:31:44.440]  窮爸爸做了錢的奴隸 富爸爸做了錢的主人
[00:31:44.440 --> 00:31:52.440]  這本書我十年前看過 當然到今天我還是一個窮爸爸
[00:31:52.440 --> 00:32:02.440]  有人問坊間理財專家 如何分配我們的錢財
[00:32:02.440 --> 00:32:02.440]  有人問坊間理財專家 如何分配我們的錢財
[00:32:02.440 --> 00:32:08.440]  他們提醒我們每個月只要把10%儲蓄
[00:32:08.440 --> 00:32:16.440]  他們提醒我們每個月只要把10%儲蓄
[00:32:16.440 --> 00:32:20.440]  他說今年累月可以成為小富
[00:32:20.440 --> 00:32:24.440]  美國人平均儲蓄為4%
[00:32:24.440 --> 00:32:31.440]  美國人平均儲蓄為4%
[00:32:31.440 --> 00:32:36.440]  歐洲是16%
[00:32:36.440 --> 00:32:39.440]  日本人是25%
[00:32:39.440 --> 00:32:42.440]  香港平均是7000元
[00:32:42.440 --> 00:32:48.440]  如果沒有儲蓄7000元就不達標
[00:32:48.440 --> 00:32:52.440]  也有人問一位基督徒理財專家如何理財
[00:32:52.440 --> 00:32:55.440]  也有人問一位基督徒理財專家如何理財
[00:32:55.440 --> 00:32:59.440]  他提出這樣的一個方式
[00:32:59.440 --> 00:33:06.440]  他說將收入最少儲蓄10%
[00:33:06.440 --> 00:33:08.440]  十分之一做奉獻
[00:33:08.440 --> 00:33:14.440]  自己生活的花費盡量不要超過60%
[00:33:14.440 --> 00:33:22.440]  其餘剩下的幫助有需要的人再儲蓄
[00:33:22.440 --> 00:33:28.440]  聖經告訴我們有幾個符合條件去累積財富
[00:33:28.440 --> 00:33:34.440]  聖經告訴我們有幾個符合條件去累積財富
[00:33:34.440 --> 00:33:38.440]  不要影響你的健康
[00:33:38.440 --> 00:33:41.440]  不要傷害你的家庭
[00:33:41.440 --> 00:33:43.440]  不要傷害別人
[00:33:43.440 --> 00:33:51.440]  你的屬靈生命和財富成為正比例的增長
[00:33:51.440 --> 00:33:56.440]  另外我們要正確地分配這些財產
[00:33:56.440 --> 00:34:00.440]  我提過我是一個不善理財的人
[00:34:00.440 --> 00:34:03.440]  我甚麼投資都沒有
[00:34:03.440 --> 00:34:06.440]  又沒有股票甚麼都沒有
[00:34:06.440 --> 00:34:11.440]  我是很典型那種窮巴巴理財的哲學
[00:34:11.440 --> 00:34:13.440]  辛勤工作
[00:34:13.440 --> 00:34:15.440]  養妻活兒
[00:34:15.440 --> 00:34:17.440]  少許的積蓄
[00:34:17.440 --> 00:34:20.440]  我很少為自己打算
[00:34:20.440 --> 00:34:25.440]  幾年前因為病沒辦法工作
[00:34:25.440 --> 00:34:29.440]  我發現我的戶口的儲蓄只足夠我半年的生活
[00:34:29.440 --> 00:34:32.440]  我發現我的戶口的儲蓄只足夠我半年的生活
[00:34:32.440 --> 00:34:36.440]  我真是苦心自問我不是一個很亂花錢的人
[00:34:36.440 --> 00:34:38.440]  我問悶性自問我不是一個亂花錢的人
[00:34:38.440 --> 00:34:40.440]  你看我穿來穿去都是那件西裝
[00:34:40.440 --> 00:34:42.440]  你看我穿來穿去都是那件西裝
[00:34:42.440 --> 00:34:44.440]  其實是這件合身的
[00:34:44.440 --> 00:34:49.440]  其實每次有時候教會重建
[00:34:49.440 --> 00:34:52.440]  有時候見到一些施工的需要
[00:34:52.440 --> 00:34:55.440]  我自己都學習與人分享
[00:34:55.440 --> 00:34:57.440]  我自己都學習與人分享
[00:34:57.440 --> 00:35:01.440]  後來我一個會友終於提醒我
[00:35:01.440 --> 00:35:06.440]  他說你這樣不是辦法
[00:35:06.440 --> 00:35:08.440]  所以我就由幾年前開始
[00:35:08.440 --> 00:35:13.440]  才強迫自己每個月嘗試儲起少許的錢
[00:35:13.440 --> 00:35:18.440]  才強迫自己每個月嘗試儲起少許的錢
[00:35:18.440 --> 00:35:22.440]  作為一份退休的保障
[00:35:22.440 --> 00:35:25.440]  雖然我不是一個亂花錢的人
[00:35:25.440 --> 00:35:31.440]  但如果我不懂得規劃我的金錢
[00:35:31.440 --> 00:35:34.440]  我又沒有計劃自己的開支
[00:35:34.440 --> 00:35:36.440]  我不是亂花
[00:35:36.440 --> 00:35:39.440]  但有時候我會隨便
[00:35:39.440 --> 00:35:42.440]  看到我喜歡的就買
[00:35:42.440 --> 00:35:44.440]  想用我就去買
[00:35:44.440 --> 00:35:49.440]  如果我有5個iPad要那麼多來做甚麼呢
[00:35:49.440 --> 00:35:52.440]  其實都是亂花錢
[00:35:52.440 --> 00:36:00.440]  所以其實如果我們要懂得分配我們的財富
[00:36:00.440 --> 00:36:04.440]  我們要理性地為自己預備
[00:36:04.440 --> 00:36:08.440]  最後就是一個正確的運用
[00:36:08.440 --> 00:36:13.440]  正確的運用金錢的影響力
[00:36:13.440 --> 00:36:16.440]  《箴言十一章》這麼提到
[00:36:16.440 --> 00:36:19.440]  《箴言十一章》二十四到二十五節
[00:36:19.440 --> 00:36:22.440]  有失散的卻更增添
[00:36:22.440 --> 00:36:25.440]  有吝惜過度的反制窮乏
[00:36:25.440 --> 00:36:28.440]  好施捨的必得富裕
[00:36:28.440 --> 00:36:32.440]  滋潤的人必得滋潤
[00:36:32.440 --> 00:36:36.440]  聖經有一個原則反覆跟我們講
[00:36:36.440 --> 00:36:37.440]  聖經原則反覆提到
[00:36:37.440 --> 00:36:43.440]  他說你越願意付出
[00:36:43.440 --> 00:36:45.440]  你越可以得到
[00:36:45.440 --> 00:36:47.440]  這就好像種子一樣
[00:36:47.440 --> 00:36:50.440]  你播的種子越多
[00:36:50.440 --> 00:36:53.440]  你的收穫也會越多
[00:36:53.440 --> 00:36:59.440]  聖經講有關錢或奉獻的主題比任何一個主題更多
[00:36:59.440 --> 00:37:03.440]  聖經談到奉獻和錢有關的內容比其他主題更多
[00:37:03.440 --> 00:37:08.440]  神希望我們成為一個施予者
[00:37:08.440 --> 00:37:14.440]  因為上帝已經將豐足厚厚的賜給我們
[00:37:14.440 --> 00:37:22.440]  坦白講我們今天坐在這裏的每一個人都不會是窮人
[00:37:22.440 --> 00:37:27.440]  有一個英文字叫悲慘
[00:37:27.440 --> 00:37:31.440]  Leo讀語言學就會知道
[00:37:31.440 --> 00:37:36.440]  悲慘這個字和吝嗇這個字原來是同一個根源
[00:37:36.440 --> 00:37:40.440]  英文的悲慘這個字跟吝嗇的英文字是完全同一個字源
[00:37:40.440 --> 00:37:47.440]  所以有人就形容如果你對神對人吝嗇
[00:37:47.440 --> 00:37:51.440]  你不懂得慷慨的分享
[00:37:51.440 --> 00:37:53.440]  你就是一個悲慘的人
[00:37:53.440 --> 00:37:57.440]  反過來你樂於跟人分享
[00:37:57.440 --> 00:37:59.440]  你就是一個快樂的人
[00:37:59.440 --> 00:38:01.440]  用有限的財富
[00:38:01.440 --> 00:38:03.440]  用有限的財富
[00:38:03.440 --> 00:38:05.440]  去贏得一些真正的友誼
[00:38:05.440 --> 00:38:07.440]  去贏得真正的友誼
[00:38:07.440 --> 00:38:09.440]  投資在上帝永恆的角度
[00:38:09.440 --> 00:38:11.440]  投資在上帝永恆的角度是最值得的
[00:38:11.440 --> 00:38:13.440]  所以今天早上不是財經講座
[00:38:13.440 --> 00:38:16.440]  今天我不是跟大家講財經的角度
[00:38:16.440 --> 00:38:18.440]  是一個永恆的投資
[00:38:18.440 --> 00:38:19.440]  而是永恆的投資
[00:38:19.440 --> 00:38:22.440]  我相信財富是反映你的人生觀
[00:38:22.440 --> 00:38:24.440]  我相信財富是反映你的人生觀
[00:38:24.440 --> 00:38:26.440]  也都反映你的信仰的光景
[00:38:26.440 --> 00:38:27.440]  也反映你的信仰光景
[00:38:27.440 --> 00:38:29.440]  一個難以管理的生命
[00:38:29.440 --> 00:38:31.440]  一個難以管理的生命
[00:38:31.440 --> 00:38:33.440]  試圖只是為自己累積
[00:38:33.440 --> 00:38:35.440]  試圖只是為自己累積
[00:38:35.440 --> 00:38:38.440]  一個難以管理的生命
[00:38:38.440 --> 00:38:39.440]  一個難以管理的生命
[00:38:39.440 --> 00:38:42.440]  就是一個難以管理的財富
[00:38:42.440 --> 00:38:44.440]  也就是有一堆難以管理的財富
[00:38:44.440 --> 00:38:46.440]  就會錯置了你生命的次序
[00:38:46.440 --> 00:38:48.440]  就會錯置了你生命的錢財觀
[00:38:48.440 --> 00:38:49.440]  就會錯置了你生命的錢財觀
[00:38:49.440 --> 00:38:50.440]  所以我們講錢的時候
[00:38:50.440 --> 00:38:51.440]  所以我們講錢的時候
[00:38:51.440 --> 00:38:53.440]  永遠那個起點
[00:38:53.440 --> 00:38:55.440]  是回到我跟上帝的關係
[00:38:55.440 --> 00:38:57.440]  我永遠那個起點是回到我跟上帝的關係
[00:38:57.440 --> 00:39:01.440]  讓財富成為你人生的自由
[00:39:01.440 --> 00:39:03.440]  讓財富成為你人生的自由
[00:39:03.440 --> 00:39:06.440]  讓上帝成為你人生的主宰
[00:39:06.440 --> 00:39:08.440]  讓上帝成為你人生的主宰
[00:39:08.440 --> 00:39:12.440]  然後讓上帝管理你的生命、金錢、時間、家庭
[00:39:12.440 --> 00:39:16.440]  然後讓上帝管理你的生命、金錢、時間、家庭
[00:39:16.440 --> 00:39:19.440]  這個就是你會體會什麼叫豐盛的生命
[00:39:19.440 --> 00:39:23.440]  那這樣的話你就會體會到什麼叫如何豐盛的生命
[00:39:23.440 --> 00:39:25.440]  願神祝福大家
