
[00:00:00.000 --> 00:00:03.840]  我想問在座大家有沒有人是沒有手機的
[00:32:10.800 --> 00:32:11.800]  我們前年很平安
[00:32:11.800 --> 00:32:13.200]  我和太太很平安
[00:32:13.200 --> 00:32:14.400]  我們有流淚
[00:32:14.400 --> 00:32:15.400]  我們有很多禱告
[00:32:15.400 --> 00:32:16.400]  很平安
[00:32:16.400 --> 00:32:19.000]  今年同樣也是
[00:32:19.000 --> 00:32:22.000]  台灣有一個很出名的藝術家
[00:32:22.000 --> 00:32:22.600]  一個畫家
[00:32:22.600 --> 00:32:24.000]  他叫做直德駿
[00:32:24.000 --> 00:32:25.200]  直德駿先生
[00:32:25.200 --> 00:32:26.600]  他已經去世了
[00:32:26.600 --> 00:32:28.400]  他一生為藝術奮鬥
[00:32:28.400 --> 00:32:30.800]  有很高的藝術成就
[00:32:30.800 --> 00:32:31.800]  但很不幸
[00:32:31.800 --> 00:32:33.200]  他五十多歲
[00:32:33.200 --> 00:32:35.400]  人很輝煌的年紀
[00:32:35.400 --> 00:32:37.600]  他患了胰臟癌
[00:32:37.600 --> 00:32:40.200]  很快他五十八歲
[00:32:40.200 --> 00:32:42.200]  他離開了這個世界
[00:32:42.200 --> 00:32:44.000]  但在臨終前幾天
[00:32:44.000 --> 00:32:48.200]  有個記者去訪問直先生
[00:32:48.200 --> 00:32:52.800]  他的回應令我很多反省
[00:32:52.800 --> 00:32:54.400]  直德駿說
[00:32:54.400 --> 00:32:56.800]  藝術對於今天的我來說
[00:32:56.800 --> 00:32:58.000]  完全沒有用
[00:32:58.000 --> 00:32:59.600]  他有很多成就
[00:32:59.600 --> 00:33:02.200]  他說藝術已經遠離我了
[00:33:02.200 --> 00:33:03.800]  人一旦死了
[00:33:03.800 --> 00:33:05.200]  一切都玩完
[00:33:05.200 --> 00:33:08.000]  名利對我是枉然
[00:33:08.000 --> 00:33:09.600]  我這樣糊塗離開這個世界
[00:33:09.600 --> 00:33:14.000]  我很不甘心
[00:33:14.000 --> 00:33:15.600]  我想另一個人
[00:33:15.600 --> 00:33:17.200]  他叫保羅
[00:33:17.200 --> 00:33:21.000]  保羅一生都是為主擺上
[00:33:21.000 --> 00:33:26.000]  他受創傷、凌辱、逼迫、挫敗
[00:33:26.000 --> 00:33:28.200]  我想多過很多人
[00:33:28.200 --> 00:33:30.400]  當他知道自己年孕無多
[00:33:30.400 --> 00:33:31.200]  他快要死了
[00:33:31.200 --> 00:33:32.200]  他怎麼說呢?
[00:33:32.200 --> 00:33:33.400]  在《提摩太后書》
[00:33:33.400 --> 00:33:35.000]  他說我已經被囂電了
[00:33:35.000 --> 00:33:37.800]  我離世的時候到了
[00:33:37.800 --> 00:33:40.800]  那個美好的象我打過了
[00:33:40.800 --> 00:33:43.600]  要當跑的路我跑了
[00:33:43.600 --> 00:33:45.600]  所信的道我守住了
[00:33:45.600 --> 00:33:50.400]  如今有公義的冠冕為我存留
[00:33:50.400 --> 00:33:51.200]  很不同
[00:33:51.200 --> 00:33:52.200]  你想想
[00:33:52.200 --> 00:33:55.800]  兩個人同樣可能有患難
[00:33:55.800 --> 00:33:58.400]  其實保羅患難更加大
[00:33:58.400 --> 00:34:01.000]  為什麼一個這麼悲觀、這麼絕望呢?
[00:34:01.000 --> 00:34:02.600]  一個充滿信心呢?
[00:34:02.600 --> 00:34:04.800]  為什麼這麼大差別呢?
[00:34:04.800 --> 00:34:08.400]  我覺得就是信的問題
[00:34:08.400 --> 00:34:10.000]  直德晉他不認識神
[00:34:10.000 --> 00:34:11.400]  他不相信神
[00:34:11.400 --> 00:34:13.000]  他憑眼見的
[00:34:13.000 --> 00:34:15.200]  他眼見這個有限的世界
[00:34:15.200 --> 00:34:16.400]  他要離開了
[00:34:16.400 --> 00:34:17.800]  他拿不走
[00:34:17.800 --> 00:34:20.400]  他感受到的就是絕望
[00:34:20.400 --> 00:34:21.600]  他一生所努力的
[00:34:21.600 --> 00:34:25.000]  是枉然白費虛空
[00:34:25.000 --> 00:34:26.200]  但保羅就不同了
[00:34:26.200 --> 00:34:27.600]  保羅是一個認識神的人
[00:34:27.600 --> 00:34:29.600]  他是一個憑信心的人
[00:34:29.600 --> 00:34:30.800]  所以完完體的不同
[00:34:30.800 --> 00:34:32.200]  他憑信心過活
[00:34:32.200 --> 00:34:34.000]  他知道將來有盼望
[00:34:34.000 --> 00:34:37.000]  他是與主同在
[00:34:37.000 --> 00:34:37.600]  兄弟姐妹
[00:34:37.600 --> 00:34:39.400]  憑信心和憑眼見
[00:34:39.400 --> 00:34:42.000]  是完全兩個不同的人生
[00:34:42.000 --> 00:34:43.400]  我盼望大家很努力
[00:34:43.400 --> 00:34:46.400]  你可以檢視一下自己的人生
[00:34:46.400 --> 00:34:48.600]  今天的你
[00:34:48.600 --> 00:34:52.600]  是憑眼見去主導你的人生
[00:34:52.600 --> 00:34:56.000]  還是憑信心去主宰你的人生
[00:34:56.000 --> 00:34:57.200]  如果是憑信心的
[00:34:57.200 --> 00:34:59.600]  你信什麼?
[00:34:59.600 --> 00:35:03.000]  信什麼是主宰了你今天的生命
[00:35:03.000 --> 00:35:05.200]  今天的生活
[00:35:05.200 --> 00:35:07.400]  憑眼見
[00:35:07.400 --> 00:35:09.200]  和憑信心的人生
[00:35:09.200 --> 00:35:12.000]  是生死的問題
[00:35:12.000 --> 00:35:16.000]  在節目內同心吐告
[00:35:16.000 --> 00:35:17.000]  天公我們多謝祢
[00:35:17.000 --> 00:35:18.800]  多謝祢讓我們有寶貴的話語
[00:35:18.800 --> 00:35:20.800]  有些寶貴的啟示
[00:35:20.800 --> 00:35:22.200]  祢提醒我們
[00:35:22.200 --> 00:35:25.400]  我們的人生就是順利
[00:35:25.400 --> 00:35:26.800]  我們看不到
[00:35:26.800 --> 00:35:31.000]  我們眼前有很多的不安
[00:35:31.000 --> 00:35:33.000]  眼望這個世界
[00:35:33.000 --> 00:35:33.800]  眼望香港
[00:35:33.800 --> 00:35:35.000]  眼望我們周圍
[00:35:35.000 --> 00:35:36.600]  很多的災難
[00:35:36.600 --> 00:35:38.400]  很多的苦痛
[00:35:38.400 --> 00:35:40.000]  很多的不安
[00:35:40.000 --> 00:35:41.600]  但是主我們相信祢
[00:35:41.600 --> 00:35:43.200]  相信祢主在一切
[00:35:43.200 --> 00:35:46.400]  相信祢愛這個世界
[00:35:46.400 --> 00:35:48.400]  我們相信祢會再回來
[00:35:48.400 --> 00:35:52.000]  我們盼望主耶穌回來的時候
[00:35:52.000 --> 00:35:55.000]  我們能夠去面對祢的審判
[00:35:55.000 --> 00:35:57.800]  主幫助我們過一個憑信心的生活
[00:35:57.800 --> 00:36:00.000]  以致我們的生命能夠土地起源
[00:36:00.000 --> 00:36:02.000]  我們祈禱仰望奉耶穌基督的聖名
[00:36:02.000 --> 00:36:04.000]  阿們
