
[00:00:00.000 --> 00:00:02.000]  頂子們,祝大家新年蒙蔭
[00:34:19.000 --> 00:34:24.000]  可能我們很想將一朵含苞待放的花
[00:34:24.000 --> 00:34:27.000]  很想祂提早地開花
[00:34:27.000 --> 00:34:30.000]  但是如果我們將它撕開一塊
[00:34:30.000 --> 00:34:31.000]  行不行呢?
[00:34:31.000 --> 00:34:33.000]  只是會令到它
[00:34:33.000 --> 00:34:36.000]  慢慢更加加速它的凋謝
[00:34:36.000 --> 00:34:39.000]  所以頂姐妹你相信神
[00:34:39.000 --> 00:34:40.000]  神不是太慢
[00:34:40.000 --> 00:34:41.000]  祂剛剛好
[00:34:41.000 --> 00:34:43.000]  而有時候可能我們太心急
[00:34:43.000 --> 00:34:45.000]  是我們太快
[00:34:45.000 --> 00:34:47.000]  頂姐妹等候對於我們來說
[00:34:47.000 --> 00:34:48.000]  不容易
[00:34:48.000 --> 00:34:49.000]  在一個急促的社會裡面
[00:34:49.000 --> 00:34:51.000]  但是我曾經聽到一位淑靈導師
[00:34:51.000 --> 00:34:53.000]  她說了一番話
[00:34:53.000 --> 00:34:55.000]  讓我明白到等候的珍貴
[00:34:55.000 --> 00:34:56.000]  她這樣說
[00:34:56.000 --> 00:35:00.000]  她說等候不是無可奈何地去等候
[00:35:00.000 --> 00:35:02.000]  而是有信心在裡面
[00:35:02.000 --> 00:35:05.000]  讓信心填滿你每一個等候的空間
[00:35:05.000 --> 00:35:06.000]  我等候的時候
[00:35:06.000 --> 00:35:07.000]  我相信神會工作
[00:35:07.000 --> 00:35:08.000]  我仍然繼續等
[00:35:08.000 --> 00:35:09.000]  因為我信神
[00:35:09.000 --> 00:35:11.000]  祂引領我去擁有那些
[00:35:11.000 --> 00:35:15.000]  神想我擁有的超越我想像的事
[00:35:15.000 --> 00:35:17.000]  就好像兩個接生父
[00:35:17.000 --> 00:35:21.000]  就好像摩西的媽媽和她的姐姐
[00:35:21.000 --> 00:35:23.000]  就好像那位弟兄的經歷
[00:35:23.000 --> 00:35:25.000]  是超乎我們想像的事
[00:35:25.000 --> 00:35:27.000]  我們帶著信心
[00:35:27.000 --> 00:35:29.000]  我們帶著盼望
[00:35:29.000 --> 00:35:34.000]  就是雖然仍然未感受到神的手動
[00:35:34.000 --> 00:35:37.000]  但是我已經擁有了神在我當中
[00:35:37.000 --> 00:35:39.000]  就好像一個弟兄他這樣說
[00:35:39.000 --> 00:35:42.000]  他說他們最喜歡享受旅行的時刻
[00:35:42.000 --> 00:35:44.000]  是計劃旅行那段時間
[00:35:44.000 --> 00:35:45.000]  是計劃旅行那段時間
[00:35:45.000 --> 00:35:46.000]  他一直計劃
[00:35:46.000 --> 00:35:49.000]  其實神已經帶著他去了那個旅程當中
[00:35:49.000 --> 00:35:52.000]  他已經享受了一次旅程
[00:35:52.000 --> 00:35:55.000]  或者我們等候神的時候也是這樣
[00:35:55.000 --> 00:35:57.000]  讓信心、盼望
[00:35:57.000 --> 00:36:00.000]  充滿每一個等候的空間
[00:36:00.000 --> 00:36:02.000]  因著信任神
[00:36:02.000 --> 00:36:05.000]  和相信神盼望終會實現
[00:36:05.000 --> 00:36:06.000]  在困境當中
[00:36:06.000 --> 00:36:08.000]  我們可以少了一些恐懼和憂慮
[00:36:08.000 --> 00:36:11.000]  多了一些信任和盼望
[00:36:11.000 --> 00:36:14.000]  正如以色列人的歷史告訴我們
[00:36:14.000 --> 00:36:16.000]  神聽了以色列人的哀聲
[00:36:16.000 --> 00:36:18.000]  最終祂呼召摩西
[00:36:18.000 --> 00:36:22.000]  將以色列人從埃及地領出來
[00:36:22.000 --> 00:36:25.000]  所以以色列人要等
[00:36:25.000 --> 00:36:28.000]  你知道他要繼續等摩西答應的
[00:36:28.000 --> 00:36:31.000]  所以已經在書中這樣說
[00:36:31.000 --> 00:36:32.000]  我們一起讀
[00:36:32.000 --> 00:36:35.000]  等候他的都事有伏的
[00:36:35.000 --> 00:36:37.000]  因為為什麼
[00:36:37.000 --> 00:36:39.000]  等候神的都事有伏呢
[00:36:39.000 --> 00:36:44.000]  因為神是會聆聽人的哀聲
[00:36:44.000 --> 00:36:46.000]  兩種哀嘆的聲音
[00:36:46.000 --> 00:36:47.000]  丁姐妹一開始的時候
[00:36:47.000 --> 00:36:49.000]  我請大家想想過去一年
[00:36:49.000 --> 00:36:51.000]  第一條問題我問大家
[00:36:51.000 --> 00:36:52.000]  面對不如意的困境
[00:36:52.000 --> 00:36:54.000]  你最怕的是什麼
[00:36:54.000 --> 00:36:56.000]  兩位接生府
[00:36:56.000 --> 00:36:57.000]  斯佛拉和普亞
[00:36:57.000 --> 00:36:59.000]  他親自告訴我們
[00:36:59.000 --> 00:37:02.000]  我們敬畏神的對象是神
[00:37:02.000 --> 00:37:04.000]  因為神是最高和最有權柄的
[00:37:04.000 --> 00:37:06.000]  敬畏神就可以無所畏懼
[00:37:06.000 --> 00:37:08.000]  不代表我們不會害怕
[00:37:08.000 --> 00:37:10.000]  但我們可以照著神的心意去做
[00:37:10.000 --> 00:37:12.000]  不敬畏神的
[00:37:12.000 --> 00:37:13.000]  就會什麼都害怕
[00:37:13.000 --> 00:37:14.000]  什麼都怕
[00:37:14.000 --> 00:37:16.000]  第二條問題我問大家
[00:37:16.000 --> 00:37:17.000]  在困境當中
[00:37:17.000 --> 00:37:20.000]  你會不會可以做你自己可以做的
[00:37:20.000 --> 00:37:22.000]  還是被困境癱瘓了
[00:37:22.000 --> 00:37:23.000]  什麼都做不到呢
[00:37:23.000 --> 00:37:25.000]  小摩西的媽媽和姐姐告訴我們
[00:37:25.000 --> 00:37:27.000]  因著信任神
[00:37:27.000 --> 00:37:29.000]  你盡力做自己可以做的
[00:37:29.000 --> 00:37:31.000]  讓神包庇
[00:37:31.000 --> 00:37:34.000]  Do my best and let God do the rest
[00:37:34.000 --> 00:37:35.000]  然後我們一起回顧
[00:37:35.000 --> 00:37:37.000]  一起去讚嘆神
[00:37:37.000 --> 00:37:38.000]  令人驚嘆的作為
[00:37:38.000 --> 00:37:39.000]  以致幫助我和你
[00:37:39.000 --> 00:37:41.000]  能夠更加懂得敬畏神
[00:37:41.000 --> 00:37:42.000]  第三條問題
[00:37:42.000 --> 00:37:44.000]  在無限期的困境當中
[00:37:44.000 --> 00:37:46.000]  你還可以做什麼
[00:37:46.000 --> 00:37:48.000]  得拯救得解救呢
[00:37:48.000 --> 00:37:50.000]  以色列人告訴我們
[00:37:50.000 --> 00:37:52.000]  在無限期的困境當中
[00:37:52.000 --> 00:37:54.000]  我們仍然可以向神呼求
[00:37:54.000 --> 00:37:57.000]  因為神仍然聽我們的哀求
[00:37:57.000 --> 00:38:00.000]  在等候神做奇妙的事的時候
[00:38:00.000 --> 00:38:02.000]  求神賜給我和你
[00:38:02.000 --> 00:38:04.000]  有信心和盼望
[00:38:04.000 --> 00:38:07.000]  因為神必然在祂的時間
[00:38:07.000 --> 00:38:09.000]  用祂的方法去拯救我們
[00:38:09.000 --> 00:38:12.000]  弟兄姊妹願意我和你都記住
[00:38:12.000 --> 00:38:16.000]  這個大綱的兩個關鍵字
[00:38:16.000 --> 00:38:19.000]  就是兩位敬畏神的接生符
[00:38:19.000 --> 00:38:22.000]  令兩位女士驚嘆的神
[00:38:22.000 --> 00:38:25.000]  神聽兩種哀嘆的聲音
[00:38:25.000 --> 00:38:27.000]  我們一起祈禱
[00:38:27.000 --> 00:38:31.000]  天父我們感謝讚美你
[00:38:31.000 --> 00:38:33.000]  雖然我們的弟兄姊妹
[00:38:33.000 --> 00:38:36.000]  可能他們都面對著不同的困境
[00:38:36.000 --> 00:38:40.000]  但是我們藉著這些出埃及記裡面的
[00:38:40.000 --> 00:38:43.000]  無論是女人還是男人的見證
[00:38:43.000 --> 00:38:46.000]  無論是大人還是小朋友的見證
[00:38:46.000 --> 00:38:48.000]  我們都可以知道你是那位
[00:38:48.000 --> 00:38:50.000]  真的是令我們
[00:38:50.000 --> 00:38:51.000]  你是行其事的神
[00:38:51.000 --> 00:38:53.000]  令我們驚嘆的神
[00:38:53.000 --> 00:38:54.000]  主啊就求你幫助我們
[00:38:54.000 --> 00:38:56.000]  能夠知道我們敬畏的對象
[00:38:56.000 --> 00:38:58.000]  是神你自己
[00:38:58.000 --> 00:39:00.000]  以致我們在日常生活裡面多多留意
[00:39:00.000 --> 00:39:02.000]  你在我們生活當中
[00:39:02.000 --> 00:39:05.000]  你自己作的令我們驚嘆的事
[00:39:05.000 --> 00:39:08.000]  以致我們能夠全心全意的去敬畏你
[00:39:08.000 --> 00:39:10.000]  也都帶著信心和盼望
[00:39:10.000 --> 00:39:12.000]  去等候你自己的時間
[00:39:12.000 --> 00:39:14.000]  你自己拯救我們的方法
[00:39:14.000 --> 00:39:15.000]  求主繼續對我們說話
[00:39:15.000 --> 00:39:17.000]  多謝您聽我們禱告
[00:39:17.000 --> 00:39:19.000]  奉耶穌基督德性的名字
[00:39:19.000 --> 00:39:20.000]  以及阿們
