
[00:00:00.000 --> 00:00:03.440]  今天的題目是「再撕十二塊石頭」
[00:36:33.480 --> 00:36:37.720]  都選擇侍奉耶和華
[00:36:37.720 --> 00:36:41.800]  保羅在哥林多前書15章裏說
[00:36:41.800 --> 00:36:43.880]  「親愛的弟兄們
[00:36:43.880 --> 00:36:47.080]  你們務要堅固不可搖動
[00:36:47.080 --> 00:36:49.960]  常常竭力多作主攻
[00:36:49.960 --> 00:36:52.200]  因為知道你們的奴婦
[00:36:52.200 --> 00:36:55.800]  在主裏面不是徒然的」
[00:36:55.800 --> 00:36:57.800]  祝福大家
[00:37:25.800 --> 00:37:27.080]  或者是主角
[00:37:27.080 --> 00:37:30.680]  我們弟兄姊妹一起在教會裏面
[00:37:30.680 --> 00:37:32.520]  互相建立
[00:37:32.520 --> 00:37:33.640]  彼此鼓勵
[00:37:33.640 --> 00:37:36.040]  才是你給我們的心意
[00:37:36.040 --> 00:37:37.320]  願主你讓恩福
[00:37:37.320 --> 00:37:38.840]  我們這間教會
[00:37:38.840 --> 00:37:40.680]  能夠蒙主你的心意
[00:37:40.680 --> 00:37:43.080]  以致我們能夠在過去的日子裏面
[00:37:43.080 --> 00:37:44.200]  在現在
[00:37:44.200 --> 00:37:45.800]  甚至將來的日子裏面
[00:37:45.800 --> 00:37:47.320]  我們都要敬畏你
[00:37:47.320 --> 00:37:48.840]  都要傳揚你的名
[00:37:48.840 --> 00:37:49.880]  讓這個地方
[00:37:49.880 --> 00:37:51.880]  不是一個白吃地圖的地方
[00:37:51.880 --> 00:37:54.280]  而是一個榮耀上帝你的地方
[00:37:54.280 --> 00:37:57.160]  是一個榮耀上帝你的群體
[00:37:57.160 --> 00:37:58.360]  願神祝福
[00:37:58.360 --> 00:37:59.400]  差遣我們
[00:37:59.400 --> 00:38:02.360]  替我們祈禱奉耶穌的名字而求
[00:38:02.360 --> 00:38:04.360]  阿們
