
[00:00:00.000 --> 00:00:04.800]  容讓我用一個故事去做我的前奏
[00:34:47.320 --> 00:34:49.320]  又再問黃牧師
[00:34:49.320 --> 00:34:52.360]  我想問這幾點鐘在哪裏
[00:34:52.360 --> 00:34:53.960]  我要到港島
[00:34:53.960 --> 00:34:55.520]  他們回答他
[00:34:55.520 --> 00:34:59.120]  不知道
[00:34:59.120 --> 00:35:01.920]  再隔多一會
[00:35:01.920 --> 00:35:02.920]  他突然間說
[00:35:02.920 --> 00:35:04.800]  哎呀 我知道了
[00:35:04.800 --> 00:35:07.880]  黃牧師快點起來 我們去吧
[00:35:07.880 --> 00:35:10.480]  他們去到那個地方開始講到
[00:35:10.480 --> 00:35:15.040]  原來當時因為家庭教會的緣故
[00:35:15.040 --> 00:35:16.760]  他們會被人抓
[00:35:16.760 --> 00:35:19.520]  他們完全學習聽神的聲音
[00:35:19.520 --> 00:35:24.360]  去知道哪一個地方聚會
[00:35:24.360 --> 00:35:27.400]  弟兄姊妹
[00:35:27.400 --> 00:35:29.480]  寶貝在甚麼地方
[00:35:29.480 --> 00:35:32.240]  你聽不聽到神的聲音
[00:35:32.240 --> 00:35:34.120]  在今天這個紛亂的世代
[00:35:34.120 --> 00:35:36.680]  我們很需要學習聽神的聲音
[00:35:36.680 --> 00:35:39.600]  好好地操練
[00:35:39.600 --> 00:35:42.600]  世界給你很多的聲音
[00:35:42.600 --> 00:35:44.440]  不重要
[00:35:44.440 --> 00:35:49.320]  但神的話語才是你最重要的元素
[00:35:49.320 --> 00:35:51.160]  聖靈跟你說
[00:35:51.160 --> 00:35:52.880]  可能那一刻
[00:35:52.880 --> 00:35:54.400]  祂就這樣跟你說
[00:35:54.400 --> 00:35:56.680]  你起來吧 去讀一個課程
[00:35:56.680 --> 00:35:58.240]  起來吧 要去裝備
[00:35:58.240 --> 00:36:03.800]  因為你們每一個將來都要成為神的領袖
[00:36:03.800 --> 00:36:05.560]  去建立他的國度
[00:36:05.560 --> 00:36:08.240]  但第一件事
[00:36:08.240 --> 00:36:11.040]  必須要倒空自己
[00:36:11.040 --> 00:36:13.880]  將你所有的垃圾去清除
[00:36:13.880 --> 00:36:16.160]  給這個寶貝裝回去
[00:36:16.160 --> 00:36:19.760]  你才會聽到神的聲音
[00:36:19.760 --> 00:36:23.600]  否則
[00:36:23.600 --> 00:36:26.640]  我將來未必見到你在教會裏面
[00:36:26.640 --> 00:36:28.080]  是真的
[00:36:28.080 --> 00:36:30.440]  弟兄姊妹
[00:36:30.440 --> 00:36:33.640]  放多些神的話語
[00:36:33.640 --> 00:36:35.000]  放多些神的榮耀
[00:36:35.000 --> 00:36:36.120]  神的智慧
[00:36:36.120 --> 00:36:39.080]  聖靈的大能在當中
[00:36:39.080 --> 00:36:41.680]  你讓神進入下去
[00:36:41.680 --> 00:36:42.480]  唯有這樣
[00:36:42.480 --> 00:36:47.560]  你的生命才得到真正的扭轉和反轉
