
[00:00:00.000 --> 00:00:03.360]  如果大家是關心財務財政的話
[00:32:27.120 --> 00:32:29.120]  我們懂得怎樣去用
[00:32:29.120 --> 00:32:31.120]  上帝賜給我們的物質財富
[00:32:33.120 --> 00:32:35.120]  我們可以有機會
[00:32:35.120 --> 00:32:37.120]  在上帝的面前
[00:32:37.120 --> 00:32:39.120]  變成富足
[00:32:39.120 --> 00:32:41.120]  問題是應該怎樣做
[00:32:41.120 --> 00:32:43.120]  應該怎樣做
[00:32:43.120 --> 00:32:45.120]  師母很好
[00:32:45.120 --> 00:32:47.120]  她喜歡看電視
[00:32:47.120 --> 00:32:49.120]  聽故事
[00:32:49.120 --> 00:32:51.120]  她升職了一陣子
[00:32:51.120 --> 00:32:53.120]  剛剛上個星期
[00:32:53.120 --> 00:32:55.120]  有時候神目思預備講道的時候
[00:32:55.120 --> 00:32:57.120]  好東西就來了
[00:32:57.120 --> 00:32:59.120]  給我很多故事講
[00:32:59.120 --> 00:33:01.120]  師母說有故事給你看
[00:33:01.120 --> 00:33:03.120]  有一個人
[00:33:03.120 --> 00:33:05.120]  名字叫趙太來
[00:33:05.120 --> 00:33:07.120]  有沒有人聽過
[00:33:07.120 --> 00:33:09.120]  你不在中國大陸可能沒聽過
[00:33:09.120 --> 00:33:11.120]  趙太來
[00:33:11.120 --> 00:33:13.120]  他是清末民初外交官
[00:33:13.120 --> 00:33:15.120]  五庭坊的曾外孫
[00:33:15.120 --> 00:33:17.120]  後來這個鄭家移民到英國
[00:33:17.120 --> 00:33:19.120]  在倫敦居住
[00:33:19.120 --> 00:33:21.120]  他二十五歲那年
[00:33:21.120 --> 00:33:23.120]  我們看看
[00:33:23.120 --> 00:33:25.120]  他二十五歲那年
[00:33:25.120 --> 00:33:27.120]  他的姨媽病重
[00:33:27.120 --> 00:33:29.120]  叫了外甥來
[00:33:29.120 --> 00:33:31.120]  死剩你和我
[00:33:31.120 --> 00:33:33.120]  所以我要把家族的秘密告訴你
[00:33:33.120 --> 00:33:35.120]  在我們的馬房後面
[00:33:35.120 --> 00:33:37.120]  那道爛門
[00:33:37.120 --> 00:33:39.120]  有我們家族的秘密
[00:33:39.120 --> 00:33:41.120]  我死了之後
[00:33:41.120 --> 00:33:43.120]  給你一張地圖
[00:33:43.120 --> 00:33:45.120]  一張藏寶圖
[00:33:45.120 --> 00:33:47.120]  你去找那道門叫開它
[00:33:47.120 --> 00:33:49.120]  你會發覺我們家族的秘密就在那裡
[00:33:49.120 --> 00:33:51.120]  是一個寶藏
[00:33:51.120 --> 00:33:53.120]  於是當他姨媽死了之後
[00:33:53.120 --> 00:33:55.120]  真的去到倫敦市交他們的祖屋
[00:33:55.120 --> 00:33:57.120]  按著地圖
[00:33:57.120 --> 00:33:59.120]  找到那道門
[00:33:59.120 --> 00:34:01.120]  一叫開的時候
[00:34:01.120 --> 00:34:03.120]  發現一條很長的隧道
[00:34:03.120 --> 00:34:05.120]  剛好看得很清楚
[00:34:05.120 --> 00:34:07.120]  但是發覺有很多木箱
[00:34:07.120 --> 00:34:09.120]  凹凸不平
[00:34:09.120 --> 00:34:11.120]  隨便打開幾個
[00:34:11.120 --> 00:34:13.120]  原來都是那些古玩
[00:34:13.120 --> 00:34:15.120]  中國古歷代的古玩
[00:34:15.120 --> 00:34:17.120]  書畫
[00:34:17.120 --> 00:34:19.120]  玉器銅器什麼都有
[00:34:19.120 --> 00:34:21.120]  後來發覺原來那個地方
[00:34:21.120 --> 00:34:23.120]  好像一個足球場那麼大
[00:34:23.120 --> 00:34:25.120]  上面是和田
[00:34:25.120 --> 00:34:27.120]  下面是足球場那麼大
[00:34:27.120 --> 00:34:29.120]  擺滿了歷朝歷代的古玩
[00:34:29.120 --> 00:34:31.120]  擺滿了歷朝歷代的古玩
[00:34:31.120 --> 00:34:33.120]  可能我不會古玩
[00:34:33.120 --> 00:34:35.120]  隨便拿一隻
[00:34:35.120 --> 00:34:37.120]  回去給人家評估一下
[00:34:37.120 --> 00:34:39.120]  三億港幣
[00:34:39.120 --> 00:34:41.120]  一隻玩
[00:34:41.120 --> 00:34:45.120]  呆了
[00:34:45.120 --> 00:34:47.120]  真的呆了
[00:34:47.120 --> 00:34:49.120]  放滿了那麼多東西
[00:34:49.120 --> 00:34:51.120]  整個足球場那麼大
[00:34:51.120 --> 00:34:53.120]  不是開心
[00:34:53.120 --> 00:34:55.120]  反而是害怕
[00:34:55.120 --> 00:34:57.120]  糟了 被人知道怎麼辦
[00:34:57.120 --> 00:34:59.120]  會不會飆心呢
[00:34:59.120 --> 00:35:01.120]  會不會捉了我老婆勒索我呢
[00:35:01.120 --> 00:35:03.120]  所以他連老婆都不敢說
[00:35:03.120 --> 00:35:05.120]  所以他連老婆都不敢說
[00:35:05.120 --> 00:35:07.120]  但是姨媽留下那麼大的財物給他
[00:35:07.120 --> 00:35:09.120]  他進去那麼多年
[00:35:09.120 --> 00:35:11.120]  封了塵
[00:35:11.120 --> 00:35:13.120]  他用了十年的時間
[00:35:13.120 --> 00:35:15.120]  去清潔每一個古董
[00:35:15.120 --> 00:35:17.120]  然後將他記下
[00:35:17.120 --> 00:35:19.120]  是什麼什麼朝什麼代
[00:35:19.120 --> 00:35:21.120]  用了十年的時間
[00:35:21.120 --> 00:35:23.120]  他現在躲在地牢裡
[00:35:23.120 --> 00:35:25.120]  一放工就在那裡
[00:35:25.120 --> 00:35:27.120]  我去他的班
[00:35:27.120 --> 00:35:31.120]  十年的時間清潔完
[00:35:31.120 --> 00:35:33.120]  十年後他覺得
[00:35:33.120 --> 00:35:35.120]  What am I doing
[00:35:35.120 --> 00:35:37.120]  我在做什麼
[00:35:37.120 --> 00:35:39.120]  又不敢告訴別人
[00:35:39.120 --> 00:35:41.120]  富可敵國
[00:35:41.120 --> 00:35:43.120]  What am I doing here
[00:35:43.120 --> 00:35:45.120]  我在做什麼
[00:35:45.120 --> 00:35:47.120]  後來有人訪問他
[00:35:47.120 --> 00:35:49.120]  後來有人訪問他
[00:35:49.120 --> 00:35:51.120]  我姨媽
[00:35:51.120 --> 00:35:53.120]  很漂亮的
[00:35:53.120 --> 00:35:55.120]  一輩子都不敢嫁
[00:35:55.120 --> 00:35:57.120]  為什麼
[00:35:57.120 --> 00:35:59.120]  就因為這些財寶
[00:35:59.120 --> 00:36:01.120]  因為嫁了財寶就不是你的了
[00:36:01.120 --> 00:36:03.120]  因為他們都沒有規矩
[00:36:03.120 --> 00:36:05.120]  外嫁女不可以承受財寶
[00:36:05.120 --> 00:36:07.120]  他說我姨媽一輩子
[00:36:07.120 --> 00:36:09.120]  就這樣孤孤獨獨過了
[00:36:09.120 --> 00:36:11.120]  但是他連見這些財寶都沒見過
[00:36:11.120 --> 00:36:13.120]  因為藏在裡面
[00:36:13.120 --> 00:36:15.120]  在地牢裡
[00:36:15.120 --> 00:36:17.120]  他連見都沒見過
[00:36:17.120 --> 00:36:19.120]  我要報我姨媽的後塵
[00:36:19.120 --> 00:36:23.120]  這麼多財富對我來講有什麼意思呢
[00:36:23.120 --> 00:36:25.120]  所以後來
[00:36:25.120 --> 00:36:27.120]  人家訪問他的時候
[00:36:27.120 --> 00:36:29.120]  他怎麼做呢
[00:36:29.120 --> 00:36:31.120]  他將大約六萬件
[00:36:31.120 --> 00:36:33.120]  不是全部
[00:36:33.120 --> 00:36:35.120]  約六萬件的財寶
[00:36:35.120 --> 00:36:37.120]  捐給中國大陸的博物館
[00:36:37.120 --> 00:36:39.120]  捐給中國大陸的博物館
[00:36:39.120 --> 00:36:41.120]  他的目標是什麼呢
[00:36:41.120 --> 00:36:43.120]  他的目標是要將這些文物擺出來
[00:36:43.120 --> 00:36:45.120]  給老百姓看
[00:36:45.120 --> 00:36:47.120]  讓老百姓一起共享
[00:36:47.120 --> 00:36:49.120]  這是我人生的目標
[00:36:49.120 --> 00:36:51.120]  這是我的理想
[00:36:51.120 --> 00:36:53.120]  但是你要寄回去大陸
[00:36:53.120 --> 00:36:55.120]  那些是很珍貴的東西
[00:36:55.120 --> 00:36:57.120]  碰壞了一點點
[00:36:57.120 --> 00:36:59.120]  也不一樣
[00:36:59.120 --> 00:37:01.120]  結果他要賣了幾間房子
[00:37:01.120 --> 00:37:03.120]  去賣了自己的房子
[00:37:03.120 --> 00:37:05.120]  裝運那些東西
[00:37:05.120 --> 00:37:07.120]  釘箱換回中國大陸
[00:37:07.120 --> 00:37:09.120]  當然因為這個緣故就出名了
[00:37:09.120 --> 00:37:11.120]  在中國大陸出名的
[00:37:11.120 --> 00:37:13.120]  你上網找找
[00:37:13.120 --> 00:37:15.120]  賣了四種別墅
[00:37:15.120 --> 00:37:17.120]  套現才可以
[00:37:17.120 --> 00:37:19.120]  寄這麼多東西回中國大陸
[00:37:19.120 --> 00:37:23.120]  當我看他的故事的時候
[00:37:23.120 --> 00:37:25.120]  我剛才也提過
[00:37:25.120 --> 00:37:27.120]  我相信有兩個原因
[00:37:27.120 --> 00:37:29.120]  為什麼他可以捐了這麼多
[00:37:29.120 --> 00:37:31.120]  這些無價的珍寶
[00:37:31.120 --> 00:37:33.120]  回到自己的國家
[00:37:33.120 --> 00:37:35.120]  因為我在那裡長大
[00:37:35.120 --> 00:37:37.120]  十幾歲離開
[00:37:37.120 --> 00:37:39.120]  但那是我的祖國
[00:37:39.120 --> 00:37:41.120]  捐回去
[00:37:41.120 --> 00:37:43.120]  我剛才說
[00:37:43.120 --> 00:37:45.120]  他看到他姨媽一輩子都守住這筆錢
[00:37:45.120 --> 00:37:47.120]  連見都沒見過就死了
[00:37:47.120 --> 00:37:49.120]  沒有嫁人
[00:37:49.120 --> 00:37:51.120]  另外一件事
[00:37:51.120 --> 00:37:53.120]  一開始不是說給你聽
[00:37:53.120 --> 00:37:55.120]  他不敢說給老婆聽
[00:37:55.120 --> 00:37:57.120]  過了十幾二十年
[00:37:57.120 --> 00:37:59.120]  和老婆說
[00:37:59.120 --> 00:38:01.120]  老婆說我早就知道了
[00:38:01.120 --> 00:38:03.120]  當然有事了
[00:38:03.120 --> 00:38:05.120]  我知道他做了什麼
[00:38:05.120 --> 00:38:07.120]  不過太太說的話令他很感動
[00:38:07.120 --> 00:38:09.120]  我寧可和你做一個平民的夫妻
[00:38:09.120 --> 00:38:11.120]  錢come and go
[00:38:11.120 --> 00:38:13.120]  財富是生愛物
[00:38:13.120 --> 00:38:15.120]  生不能帶走
[00:38:15.120 --> 00:38:17.120]  帶來死不能帶走
[00:38:17.120 --> 00:38:19.120]  我只是想和你做一對平民夫妻
[00:38:19.120 --> 00:38:21.120]  所以他說這番話
[00:38:21.120 --> 00:38:23.120]  令人很震撼
[00:38:23.120 --> 00:38:25.120]  觸動了他的心
[00:38:25.120 --> 00:38:27.120]  原來太太知道這麼久了
[00:38:27.120 --> 00:38:29.120]  在路上等著你去處理
[00:38:29.120 --> 00:38:31.120]  所以沒多久
[00:38:31.120 --> 00:38:33.120]  他就作出了一個決定
[00:38:33.120 --> 00:38:35.120]  捐了六萬件回中國大陸
[00:38:35.120 --> 00:38:37.120]  這是一個很驚人的故事
[00:38:37.120 --> 00:38:39.120]  很特別的故事
[00:38:39.120 --> 00:38:43.120]  不過不知道你聽完這個故事之後
[00:38:43.120 --> 00:38:47.120]  你會不會想一想
[00:38:47.120 --> 00:38:49.120]  如果你有理財
[00:38:49.120 --> 00:38:51.120]  如果你有投資
[00:38:51.120 --> 00:38:53.120]  你會不會想一想
[00:38:53.120 --> 00:38:55.120]  要怎樣去調整
[00:38:55.120 --> 00:38:57.120]  你的理財策略
[00:38:57.120 --> 00:39:01.120]  可能最基本都要問一問自己
[00:39:01.120 --> 00:39:03.120]  到底我現在要管理
[00:39:03.120 --> 00:39:05.120]  我的財富
[00:39:05.120 --> 00:39:07.120]  我始終的目的是為了什麼
[00:39:07.120 --> 00:39:09.120]  就算我真的能夠管理得很好
[00:39:09.120 --> 00:39:11.120]  生活無憂
[00:39:11.120 --> 00:39:13.120]  甚至可以儲到錢
[00:39:13.120 --> 00:39:15.120]  我有應急的基金
[00:39:15.120 --> 00:39:17.120]  兒女我都預備好了
[00:39:17.120 --> 00:39:19.120]  什麼資金都搞定了
[00:39:19.120 --> 00:39:21.120]  And that's it
[00:39:21.120 --> 00:39:23.120]  And that's it
[00:39:23.120 --> 00:39:25.120]  就是這麼多
