
[00:00:00.000 --> 00:00:04.360]  今日我哋分享嘅題目係面對試探
[00:34:15.080 --> 00:34:18.400]  所以今日我哋要靠住耶穌
[00:34:18.400 --> 00:34:21.280]  去勝過呢一啲嘅試探
[00:34:21.280 --> 00:34:25.280]  喺總結嘅時候我哋請敬拜隊
[00:34:25.280 --> 00:34:29.320]  我哋去讀埋最後嘅一節聖經好唔好
[00:34:29.320 --> 00:34:31.560]  我哋一齊讀四章十三節
[00:34:31.560 --> 00:34:32.720]  一二三
[00:34:32.720 --> 00:34:36.160]  魔鬼用完了各樣的試探
[00:34:36.160 --> 00:34:39.400]  就暫時離開耶穌
[00:34:39.400 --> 00:34:43.080]  我借少少時間去多謝我同工Jesse
[00:34:43.080 --> 00:34:44.360]  為我預備呢個POWER POINT
[00:34:44.360 --> 00:34:47.120]  因為佢真係做咗啲好好嘅效果
[00:34:47.120 --> 00:34:49.000]  我再畀大家睇睇
[00:34:49.000 --> 00:34:51.960]  本來有魔鬼嘅
[00:34:51.960 --> 00:34:52.680]  跟住呢
[00:34:52.680 --> 00:34:56.960]  魔鬼用完了各樣的試探
[00:34:56.960 --> 00:34:59.080]  就暫時離開耶穌
[00:34:59.080 --> 00:35:01.160]  多謝Jesse為我哋預備
[00:35:01.160 --> 00:35:05.120]  我驚我撳得太快
[00:35:05.120 --> 00:35:07.120]  大家睇唔到係咪
[00:35:07.120 --> 00:35:10.280]  我哋去睇呢段嘅聖經
[00:35:10.280 --> 00:35:13.120]  有兩個好重要嘅方向
[00:35:13.120 --> 00:35:14.120]  第一個方向
[00:35:14.120 --> 00:35:17.080]  係魔鬼用完咗各樣嘅試探
[00:35:17.080 --> 00:35:19.400]  魔鬼再冇其他法子
[00:35:19.400 --> 00:35:21.480]  魔鬼再冇其他能力
[00:35:21.480 --> 00:35:22.920]  去試探耶穌
[00:35:22.920 --> 00:35:23.840]  代表乜嘢
[00:35:23.840 --> 00:35:28.000]  代表魔鬼嘅地位能力都不及耶穌
[00:35:28.000 --> 00:35:31.280]  耶穌先係最終嘅勝利者
[00:35:31.280 --> 00:35:33.200]  我哋要搞清楚呢樣嘢
[00:35:33.200 --> 00:35:35.000]  因為如果我唔能夠認定
[00:35:35.000 --> 00:35:36.920]  耶穌先係最終嘅勝利者
[00:35:36.920 --> 00:35:38.880]  我哋嘅生命都唔知跟邊個
[00:35:38.880 --> 00:35:40.800]  一日我都唔知唱啲乜嘢嘢
[00:35:40.800 --> 00:35:43.400]  但係如果你今日認定
[00:35:43.400 --> 00:35:45.840]  耶穌先係最終嘅勝利者
[00:35:45.840 --> 00:35:48.280]  你就知道你嘅生命
[00:35:48.280 --> 00:35:52.800]  可以靠住耶穌得勝
[00:35:52.800 --> 00:35:54.840]  第二樣嘢
[00:35:54.840 --> 00:35:57.200]  佢話魔鬼暫時離開
[00:35:57.200 --> 00:35:59.280]  即係話今日其實我哋一生
[00:35:59.280 --> 00:36:01.720]  都要面對屬靈嘅增戰嘅
[00:36:01.720 --> 00:36:02.960]  唔係呢
[00:36:02.960 --> 00:36:04.560]  今次打贏咗
[00:36:04.560 --> 00:36:07.280]  以後一路永逸
[00:36:07.280 --> 00:36:08.440]  佢唔會再返嚟
[00:36:08.440 --> 00:36:10.880]  唔係我哋一生
[00:36:10.880 --> 00:36:15.080]  都要去喺呢個屬靈增戰裏面去警醒
[00:36:15.080 --> 00:36:16.600]  確實我哋如果繼續睇聖經
[00:36:16.600 --> 00:36:18.560]  魔鬼繼續會有佢嘅工作嘅
[00:36:18.560 --> 00:36:19.560]  其中一個呢
[00:36:19.560 --> 00:36:22.240]  喺《老家福音》二十二章二至三節
[00:36:22.240 --> 00:36:23.200]  我哋一齊讀好唔好
[00:36:23.200 --> 00:36:24.120]  一二三
[00:36:24.120 --> 00:36:26.960]  祭司長王民士想法子
[00:36:26.960 --> 00:36:29.680]  怎麼才能殺害耶穌
[00:36:29.680 --> 00:36:32.200]  是因他們懼怕百姓
[00:36:32.200 --> 00:36:34.440]  那時撒旦入了
[00:36:34.440 --> 00:36:37.680]  那稱為伽略人猶大的心
[00:36:37.680 --> 00:36:41.120]  他本是十二門徒裏的一個
[00:36:41.120 --> 00:36:43.280]  魔鬼會繼續有佢嘅工作
[00:36:43.280 --> 00:36:44.680]  今日我哋嘅生命
[00:36:44.680 --> 00:36:46.680]  都喺一個屬靈增戰嘅裏面
[00:36:46.680 --> 00:36:48.080]  可能你聽咗之後
[00:36:48.080 --> 00:36:49.600]  咁我喺個屬靈增戰裏面
[00:36:49.600 --> 00:36:50.160]  咁點呀
[00:36:50.160 --> 00:36:50.680]  你唔使驚
[00:36:50.680 --> 00:36:53.160]  因為耶穌係得勝嘅
[00:36:53.160 --> 00:36:55.760]  所以我哋係有信心
[00:36:55.760 --> 00:36:59.080]  靠住耶穌得勝
[00:36:59.080 --> 00:36:59.920]  確實
[00:36:59.920 --> 00:37:02.600]  不過呢都睇睇呢個效果好唔好
[00:37:02.600 --> 00:37:03.960]  因為呢度都有個效果
[00:37:03.960 --> 00:37:04.600]  你睇下
[00:37:04.600 --> 00:37:06.080]  就係呢
[00:37:06.080 --> 00:37:08.240]  係咪嚟緊呀
[00:37:08.240 --> 00:37:10.000]  係喇
[00:37:10.000 --> 00:37:11.360]  魔鬼係喇
[00:37:11.360 --> 00:37:12.920]  入咗猶大嘅心
[00:37:12.920 --> 00:37:15.320]  咁個心就變咗黑色
[00:37:15.320 --> 00:37:16.000]  係喇
[00:37:16.000 --> 00:37:17.440]  確實呢
[00:37:17.440 --> 00:37:18.320]  我哋知道其實
[00:37:18.320 --> 00:37:19.920]  耶穌喺赫西瑪利園裏面
[00:37:19.920 --> 00:37:21.040]  都有佢嘅隱憂
[00:37:21.040 --> 00:37:22.800]  都有佢嘅掙扎嘅
[00:37:22.800 --> 00:37:24.800]  但係今日我哋嘅生命都一樣
[00:37:24.800 --> 00:37:26.560]  我哋繼續去面對
[00:37:26.560 --> 00:37:27.600]  呢個屬靈嘅增戰
[00:37:27.600 --> 00:37:28.880]  但我哋唔使驚
[00:37:28.880 --> 00:37:31.800]  因為靠住耶穌
[00:37:31.800 --> 00:37:33.880]  我哋嘅生命必然得勝
[00:37:33.880 --> 00:37:35.440]  所以今日好重要兩樣嘢
[00:37:35.440 --> 00:37:36.960]  第一我哋要繼續警醒
[00:37:36.960 --> 00:37:38.160]  你同隔離哥講
[00:37:38.160 --> 00:37:39.760]  我哋要繼續警醒
[00:37:39.760 --> 00:37:40.920]  係喇
[00:37:40.920 --> 00:37:43.760]  我哋千祈唔好放鬆鬆懈
[00:37:43.760 --> 00:37:44.880]  但第二點更加
[00:37:44.880 --> 00:37:47.920]  你同隔離哥唔使驚
[00:37:47.920 --> 00:37:49.000]  大家好似好驚咁喎
[00:37:49.000 --> 00:37:51.560]  同隔離哥唔使驚
[00:37:51.560 --> 00:37:54.040]  因為縱然有試探
[00:37:54.040 --> 00:37:57.040]  我哋靠住邊個得勝呀
[00:37:57.040 --> 00:37:59.040]  我們分享完結吧!
