
[00:00:00.000 --> 00:00:03.000]  開啟正道的慈愛同心來祈禱
[00:35:51.000 --> 00:35:52.000]  有些時刻
[00:35:52.000 --> 00:35:54.000]  我們都是被頂住了
[00:35:54.000 --> 00:35:57.000]  時日都是過去
[00:35:57.000 --> 00:36:00.000]  可能當事人已經忘記
[00:36:00.000 --> 00:36:03.000]  甚至是已經事過境遷
[00:36:03.000 --> 00:36:05.000]  但我們仍然在
[00:36:05.000 --> 00:36:07.000]  遺留在歷史的場景
[00:36:07.000 --> 00:36:10.000]  遺留在當時的情緒
[00:36:10.000 --> 00:36:14.000]  那種去陰霾的裡面
[00:36:14.000 --> 00:36:16.000]  以致我們
[00:36:16.000 --> 00:36:19.000]  頂住在這裡
[00:36:19.000 --> 00:36:22.000]  今天神又透過
[00:36:22.000 --> 00:36:24.000]  向摩西來顯現
[00:36:24.000 --> 00:36:25.000]  呼召
[00:36:25.000 --> 00:36:26.000]  同時向我們
[00:36:26.000 --> 00:36:30.000]  來作出提醒
[00:36:30.000 --> 00:36:32.000]  我們來從
[00:36:32.000 --> 00:36:34.000]  留意
[00:36:34.000 --> 00:36:35.000]  刻意
[00:36:35.000 --> 00:36:37.000]  來頂住在自己身上
[00:36:37.000 --> 00:36:38.000]  以致我們看到
[00:36:38.000 --> 00:36:39.000]  神的同在
[00:36:39.000 --> 00:36:40.000]  我們同要
[00:36:40.000 --> 00:36:42.000]  來掌控一切
[00:36:42.000 --> 00:36:46.000]  來到我們放心
[00:36:46.000 --> 00:36:47.000]  來教託
[00:36:47.000 --> 00:36:48.000]  讓神
[00:36:48.000 --> 00:36:50.000]  來時刻提醒
[00:36:50.000 --> 00:36:51.000]  互惠
[00:36:51.000 --> 00:36:52.000]  鼓勵
[00:36:52.000 --> 00:36:53.000]  讓我們成長
[00:36:53.000 --> 00:36:56.000]  讓我們繼續來更新
[00:36:56.000 --> 00:36:57.000]  祈禱
[00:36:57.000 --> 00:36:59.000]  奈奉耶穌基督聖名祈求
