
[00:00:00.000 --> 00:00:03.120]  大約半年前,我還在美國的時候
[00:29:59.400 --> 00:30:01.160]  我接了阿伯蘭的兩個字母
[00:30:01.160 --> 00:30:02.440]  就是Ephraim
[00:30:02.440 --> 00:30:04.560]  他叫阿伯蘭
[00:30:04.560 --> 00:30:05.760]  他成為信心之父之後
[00:30:05.760 --> 00:30:07.040]  再加一個字母
[00:30:07.040 --> 00:30:08.360]  就是Ham
[00:30:08.360 --> 00:30:09.720]  Ephraim
[00:30:09.720 --> 00:30:12.960]  那個就是阿伯拉罕
[00:30:12.960 --> 00:30:15.480]  平安叫Salom
[00:30:15.480 --> 00:30:16.240]  但是那個Salom不同
[00:30:16.240 --> 00:30:17.160]  我們的平安不同
[00:30:17.160 --> 00:30:19.160]  我們平安以至值千金
[00:30:19.160 --> 00:30:20.280]  Salom不是這個意思
[00:30:20.280 --> 00:30:24.800]  我們有機會跟你說一篇信息
[00:30:24.800 --> 00:30:26.720]  If you are the son of God
[00:30:26.720 --> 00:30:28.320]  你可以
[00:30:28.320 --> 00:30:31.240]  你可以吩咐石頭變成食物
[00:30:31.240 --> 00:30:32.920]  為什麼耶穌不做呢
[00:30:32.920 --> 00:30:36.080]  因為如果耶穌這樣做
[00:30:36.080 --> 00:30:37.760]  魔鬼就會去到天父面前
[00:30:37.760 --> 00:30:39.120]  控告祂的獨生子
[00:30:39.120 --> 00:30:40.600]  祢的獨生子耶穌
[00:30:40.600 --> 00:30:42.280]  祢剛剛跟祂說了四十天
[00:30:42.280 --> 00:30:43.640]  You are one of us
[00:30:43.640 --> 00:30:44.800]  祢是神的獨生子
[00:30:44.800 --> 00:30:45.880]  祢可以行神聖
[00:30:45.880 --> 00:30:49.040]  祢有power
[00:30:49.040 --> 00:30:51.880]  祂現在試試看行不行
[00:30:51.880 --> 00:30:53.640]  祂懷疑你的說話
[00:30:53.640 --> 00:30:55.760]  祂要證明你說的話是對的
[00:30:55.760 --> 00:30:59.200]  懷疑天父是罪
[00:30:59.200 --> 00:31:01.920]  耶穌很聰明
[00:31:01.920 --> 00:31:03.400]  那些以色列人拿了一些猛男
[00:31:03.400 --> 00:31:05.000]  這次可以吃了
[00:31:05.000 --> 00:31:06.120]  可以活著了
[00:31:06.120 --> 00:31:08.920]  神叫摩西你跟那些以色列人說
[00:31:08.920 --> 00:31:11.320]  人活著不是單靠食物
[00:31:11.320 --> 00:31:12.000]  你們活著
[00:31:12.000 --> 00:31:14.560]  因為神叫你們活著
[00:31:14.560 --> 00:31:16.320]  所以你們活著
[00:31:16.320 --> 00:31:18.560]  人活著不是單靠食物
[00:31:18.560 --> 00:31:20.480]  魔鬼看到
[00:31:20.480 --> 00:31:22.440]  耶穌不上當
[00:31:22.440 --> 00:31:23.400]  祂沒有犯罪
[00:31:23.400 --> 00:31:25.120]  哄祂犯一次罪就夠了
[00:31:25.120 --> 00:31:27.200]  三十三年犯一次罪
[00:31:27.200 --> 00:31:28.360]  我們當然不行
[00:31:28.360 --> 00:31:34.040]  三天你不犯罪也不行
[00:31:34.040 --> 00:31:35.120]  第二個試探
[00:31:35.120 --> 00:31:37.640]  將耶穌帶到聖殿頂上
[00:31:37.640 --> 00:31:40.320]  如果你是神的兒子
[00:31:40.320 --> 00:31:43.400]  你可以從聖殿跳下來
[00:31:43.400 --> 00:31:46.960]  因為神會差一塊天使保住你的腳
[00:31:46.960 --> 00:31:49.200]  耶穌回答說
[00:31:49.200 --> 00:31:51.400]  The scripture says
[00:31:51.400 --> 00:31:52.880]  不可試探主理的神
[00:31:52.880 --> 00:31:53.640]  耶穌很堅定
[00:31:53.640 --> 00:31:54.920]  祂知道祂自己是神
[00:31:54.920 --> 00:31:56.680]  祂知道祂是三位一體的其中一位
[00:31:56.680 --> 00:31:57.960]  祂回答魔鬼的時候
[00:31:57.960 --> 00:31:59.920]  你不可以試探我
[00:31:59.920 --> 00:32:01.720]  因為我是你的神
[00:32:01.720 --> 00:32:02.480]  神的話就是
[00:32:02.480 --> 00:32:05.000]  不可試探主理的神
[00:32:05.000 --> 00:32:06.120]  很積極
[00:32:06.120 --> 00:32:07.200]  不單沒有懷疑
[00:32:07.200 --> 00:32:08.160]  很堅定
[00:32:08.160 --> 00:32:12.360]  I know I am God
[00:32:12.360 --> 00:32:14.800]  第三次了
[00:32:14.800 --> 00:32:18.000]  魔鬼不用同一個技巧
[00:32:18.000 --> 00:32:19.960]  帶他們到太平山上
[00:32:19.960 --> 00:32:22.120]  看看尖東
[00:32:22.120 --> 00:32:25.080]  聖誕節的燈很漂亮
[00:32:25.080 --> 00:32:26.280]  你拜我吧
[00:32:26.280 --> 00:32:27.560]  我全都給你
[00:32:27.560 --> 00:32:31.640]  魔鬼想耶穌是一人之下萬人之上
[00:32:31.640 --> 00:32:32.560]  魔鬼說了一句話
[00:32:32.560 --> 00:32:34.320]  這原是交付我的
[00:32:34.320 --> 00:32:36.800]  為什麼這個世界交付給魔鬼
[00:32:36.800 --> 00:32:38.800]  因為人犯罪之後
[00:32:38.800 --> 00:32:41.400]  整個世界屬於魔鬼
[00:32:41.400 --> 00:32:45.600]  魔鬼叫做空中掌權者
[00:32:45.600 --> 00:32:48.040]  耶穌回答說
[00:32:48.040 --> 00:32:49.520]  經上記著說
[00:32:49.520 --> 00:32:51.240]  當拜主理的神
[00:32:51.240 --> 00:32:52.520]  但要侍奉他
[00:32:52.520 --> 00:32:54.560]  你叫我拜你
[00:32:54.560 --> 00:32:56.120]  你拜我就差不多
[00:32:56.120 --> 00:32:58.640]  因為我是你的神
[00:32:58.640 --> 00:32:59.520]  耶穌沒有犯罪
[00:32:59.520 --> 00:33:00.880]  沒有
[00:33:00.880 --> 00:33:02.240]  魔鬼走了
[00:33:02.240 --> 00:33:02.880]  那魔鬼走了
[00:33:02.880 --> 00:33:04.240]  耶穌有沒有用石頭變食物
[00:33:04.240 --> 00:33:05.640]  當然沒有
[00:33:05.640 --> 00:33:07.280]  魔鬼會反過來
[00:33:07.280 --> 00:33:07.920]  耶穌說
[00:33:07.920 --> 00:33:09.720]  撒旦退去吧
[00:33:09.720 --> 00:33:14.040]  離開我
[00:33:14.040 --> 00:33:16.920]  耶穌沒有用石頭變餅
[00:33:16.920 --> 00:33:19.040]  於是魔鬼來了耶穌
[00:33:19.040 --> 00:33:23.440]  有天使來服侍他
[00:33:23.440 --> 00:33:24.960]  餓了四十晝夜
[00:33:24.960 --> 00:33:26.400]  沒有東西吃
[00:33:26.400 --> 00:33:27.720]  沒有水喝
[00:33:27.720 --> 00:33:29.880]  整個人都軟了
[00:33:29.880 --> 00:33:31.520]  天使來帶食物給他
[00:33:31.520 --> 00:33:33.120]  帶水給他喝
[00:33:33.120 --> 00:33:34.320]  魔鬼沒辦法
[00:33:34.320 --> 00:33:41.560]  耶穌沒有犯罪
[00:33:41.560 --> 00:33:42.840]  一次耶穌講道的時候
[00:33:42.840 --> 00:33:43.920]  他說我的肉可以吃
[00:33:43.920 --> 00:33:47.160]  我的血可以喝
[00:33:47.160 --> 00:33:48.200]  很多人走了
[00:33:48.200 --> 00:33:50.360]  Who are you
[00:33:50.360 --> 00:33:51.320]  Who is this man
[00:33:51.320 --> 00:33:52.320]  好像他們唱詩一樣
[00:33:52.320 --> 00:33:56.160]  Who is this man
[00:33:56.160 --> 00:33:58.720]  他的肉可以吃
[00:33:58.720 --> 00:34:00.640]  他的血可以喝
[00:34:00.640 --> 00:34:02.280]  很多人離開耶穌
[00:34:02.280 --> 00:34:04.240]  外面有很多謠言
[00:34:04.240 --> 00:34:05.840]  謠言紛紛
[00:34:05.840 --> 00:34:06.880]  他是不是先知
[00:34:06.880 --> 00:34:07.760]  他是不是以利亞
[00:34:07.760 --> 00:34:09.200]  講了很多東西
[00:34:09.200 --> 00:34:11.840]  跟隨耶穌的所謂門訓
[00:34:11.840 --> 00:34:15.560]  不是牧師給你讀十三篇門訓
[00:34:15.560 --> 00:34:16.680]  給你一張證書
[00:34:16.680 --> 00:34:18.240]  門訓成功了
[00:34:18.240 --> 00:34:20.120]  四福音就是門訓
[00:34:20.120 --> 00:34:23.360]  跟耶穌一起生活三年半的時間
[00:34:23.360 --> 00:34:27.640]  耶穌教導他就地取材
[00:34:27.640 --> 00:34:29.160]  你們不結果子
[00:34:29.160 --> 00:34:30.120]  要撞下來
[00:34:30.120 --> 00:34:31.200]  永在火裡
[00:34:31.200 --> 00:34:33.560]  剛好過了那棵紫雨的無花果樹
[00:34:33.560 --> 00:34:34.640]  是沒有結果子的
[00:34:34.640 --> 00:34:36.160]  看著他借
[00:34:36.160 --> 00:34:37.320]  你有沒有看過那些樹借
[00:34:37.320 --> 00:34:38.760]  在你面前這樣借
[00:34:38.760 --> 00:34:40.520]  沒有
[00:34:40.520 --> 00:34:43.800]  耶穌看著那棵樹借
[00:34:43.800 --> 00:34:44.960]  耶穌把那些門徒
[00:34:44.960 --> 00:34:47.440]  帶到Caesarea Philippi的地方
[00:34:47.440 --> 00:34:48.560]  即是蓋薩利亞
[00:34:48.560 --> 00:34:49.760]  菲律賓的地方
[00:34:49.760 --> 00:34:52.000]  就在女神的廟面前問那些門徒
[00:34:52.000 --> 00:34:54.360]  你們說我是誰
[00:34:54.360 --> 00:34:56.000]  彼得經過聖靈感動過
[00:34:56.000 --> 00:34:57.280]  你是基督
[00:34:57.280 --> 00:34:59.080]  是永生神的兒子
[00:34:59.080 --> 00:35:00.360]  把耶穌的身份
[00:35:00.360 --> 00:35:03.000]  兩個身份說出來了
[00:35:03.000 --> 00:35:04.720]  make no mistake
[00:35:04.720 --> 00:35:05.840]  神的獨生子
[00:35:05.840 --> 00:35:07.520]  他也是基督
[00:35:07.520 --> 00:35:09.720]  他仍然坐在基督的office
[00:35:09.720 --> 00:35:17.840]  耶穌一生沒有犯過罪
[00:35:17.840 --> 00:35:19.840]  《約翰福音》第十七章全章
[00:35:19.840 --> 00:35:21.600]  是耶穌上十字架之前
[00:35:21.600 --> 00:35:25.000]  跟天父說的一個祈禱文
[00:35:25.000 --> 00:35:26.040]  他說天父
[00:35:26.040 --> 00:35:27.800]  你要我做的我已經做了
[00:35:27.800 --> 00:35:29.640]  你要我說的我都說了
[00:35:29.640 --> 00:35:33.360]  我如今已經榮耀你
[00:35:33.360 --> 00:35:34.840]  我在地上已經榮耀你
[00:35:34.840 --> 00:35:36.040]  你所託付我的事
[00:35:36.040 --> 00:35:37.280]  我已成全了
[00:35:37.280 --> 00:35:40.040]  父啊 現在求你使我與你同享榮耀
[00:35:40.040 --> 00:35:41.960]  就是未有世界以先
[00:35:41.960 --> 00:35:46.680]  我與你所享的榮耀
[00:35:46.680 --> 00:35:47.640]  耶穌沒有犯罪
[00:35:47.640 --> 00:35:50.840]  犯罪怎會榮耀神呢
[00:35:50.840 --> 00:35:53.080]  最後的試探
[00:35:53.080 --> 00:35:54.400]  有一個藝術家
[00:35:54.400 --> 00:35:55.200]  這個不是油畫
[00:35:55.200 --> 00:35:56.240]  這個是雕刻
[00:35:56.240 --> 00:35:58.800]  三度空間木雕刻
[00:35:58.800 --> 00:36:03.240]  耶穌揹著十字架上葛他道路的時候
[00:36:03.240 --> 00:36:05.560]  魔鬼在他面前看著耶穌
[00:36:05.560 --> 00:36:06.760]  左邊那個是魔鬼
[00:36:06.760 --> 00:36:09.760]  這個藝術家說魔鬼的題目就是
[00:36:09.760 --> 00:36:12.000]  主題就是最後的試探
[00:36:12.000 --> 00:36:13.720]  The Last Temptation
[00:36:13.720 --> 00:36:14.920]  耶穌上了十字架
[00:36:14.920 --> 00:36:16.240]  他想他下來
[00:36:16.240 --> 00:36:18.040]  我一看這幅圖
[00:36:18.040 --> 00:36:20.720]  我心裡馬上想起
[00:36:20.720 --> 00:36:22.760]  耶穌啊 我現在知道祢是基督
[00:36:22.760 --> 00:36:24.280]  祢是永生神的兒子
[00:36:24.280 --> 00:36:25.520]  作文我們審判祢
[00:36:25.520 --> 00:36:26.520]  辯打祢的時候
[00:36:26.520 --> 00:36:28.200]  祢是流很多血
[00:36:28.200 --> 00:36:31.560]  那些血是無辜人的血
[00:36:31.560 --> 00:36:32.960]  但是耶穌啊
[00:36:32.960 --> 00:36:35.640]  你可不可以從十字架上下來
[00:36:35.640 --> 00:36:37.360]  因為有一個驕傲的強盜
[00:36:37.360 --> 00:36:39.240]  他挑戰你
[00:36:39.240 --> 00:36:40.720]  你這個人行神蹟
[00:36:40.720 --> 00:36:42.560]  趕鬼 甚至屍死人復活
[00:36:42.560 --> 00:36:43.760]  你在十字架上下來
[00:36:43.760 --> 00:36:44.560]  我們就相信你
[00:36:44.560 --> 00:36:47.400]  多個人相信你不好嗎
[00:36:47.400 --> 00:36:51.400]  耶穌會理他嗎
[00:36:51.400 --> 00:36:53.400]  轉眼 轉個頭
[00:36:53.400 --> 00:36:54.000]  不是轉身
[00:36:54.000 --> 00:36:54.720]  是無法轉身的
[00:36:54.720 --> 00:36:55.360]  釘死
[00:36:55.360 --> 00:36:55.920]  怎麼轉呢
[00:36:55.920 --> 00:36:59.120]  轉個頭看那個謙卑的強盜
[00:36:59.120 --> 00:37:00.800]  主啊 你德國降臨的時候
[00:37:00.800 --> 00:37:01.840]  求祢紀念我
[00:37:01.840 --> 00:37:02.720]  耶穌向他說
[00:37:02.720 --> 00:37:03.640]  我實在告訴你
[00:37:03.640 --> 00:37:07.120]  今天你要在我的樂園裡面
[00:37:07.120 --> 00:37:09.920]  為什麼耶穌不理這個驕傲的強盜
[00:37:09.920 --> 00:37:14.080]  因為祂知道
[00:37:14.080 --> 00:37:16.680]  唯有基督在我們患上罪人的時候
[00:37:16.680 --> 00:37:17.160]  為祂死
[00:37:17.160 --> 00:37:19.160]  一定要死在十字架上
[00:37:19.160 --> 00:37:20.360]  祂知道
[00:37:20.360 --> 00:37:22.200]  祂一生沒有犯過罪
[00:37:22.200 --> 00:37:23.240]  祂就是基督
[00:37:23.240 --> 00:37:24.840]  祂是永生神的兒子
[00:37:24.840 --> 00:37:25.560]  甲約時代
[00:37:25.560 --> 00:37:27.760]  神吩咐摩西做一個會幕
[00:37:27.760 --> 00:37:29.000]  會幕裡面有一個聖所
[00:37:29.000 --> 00:37:29.800]  有一個致聖所
[00:37:29.800 --> 00:37:30.640]  在致聖所
[00:37:30.640 --> 00:37:32.200]  the holy of the holy
[00:37:32.200 --> 00:37:33.240]  有一個藥櫃
[00:37:33.240 --> 00:37:36.040]  藥櫃下面放了一罐馬拿
[00:37:36.040 --> 00:37:38.080]  兩塊十戒法板
[00:37:38.080 --> 00:37:40.720]  一支亞倫的拐杖開了花
[00:37:40.720 --> 00:37:42.720]  證明神會審判
[00:37:42.720 --> 00:37:47.080]  神將來會用十戒來審判我們
[00:37:47.080 --> 00:37:47.960]  其實
[00:37:47.960 --> 00:37:49.480]  耶穌是天上的娘
[00:37:49.480 --> 00:37:51.600]  所以有一罐馬拿
[00:37:51.600 --> 00:37:52.800]  耶穌是生命的源頭
[00:37:52.800 --> 00:37:55.400]  所以那支枯了的樹枝
[00:37:55.400 --> 00:37:57.520]  那支亞倫的拐杖
[00:37:57.520 --> 00:38:00.120]  是有花長出來的
[00:38:00.120 --> 00:38:01.040]  但是
[00:38:01.040 --> 00:38:02.640]  藥櫃不單止這樣
[00:38:02.640 --> 00:38:04.600]  藥櫃的頂上有塊金片
[00:38:04.600 --> 00:38:06.200]  金片上面有個私隱寶座
[00:38:06.200 --> 00:38:09.320]  mercy throne
[00:38:09.320 --> 00:38:10.720]  是兩個基督柏
[00:38:10.720 --> 00:38:12.120]  每個基督柏有兩個翅膀
[00:38:12.120 --> 00:38:13.840]  一個翅膀遮蓋著自己的身體
[00:38:13.840 --> 00:38:16.760]  一個翅膀遮蓋著私隱寶座
[00:38:16.760 --> 00:38:18.680]  也就是說
[00:38:18.680 --> 00:38:20.800]  有羔羊在我的上面
[00:38:20.800 --> 00:38:23.720]  你就可以稱義
[00:38:23.720 --> 00:38:25.560]  中國的義字
[00:38:25.560 --> 00:38:28.760]  就是這樣寫的
[00:38:28.760 --> 00:38:31.800]  魔鬼想搞耶穌
[00:38:31.800 --> 00:38:34.040]  想神的救恩不成就
[00:38:34.040 --> 00:38:35.400]  失敗了
[00:38:35.400 --> 00:38:37.840]  女人的後裔已經打傷四後裔的頭了
[00:38:37.840 --> 00:38:39.640]  是致命傷
[00:38:39.640 --> 00:38:42.200]  那魔鬼的目標就是向人了
[00:38:42.200 --> 00:38:45.280]  向教會
[00:38:45.280 --> 00:38:47.160]  這就是耶穌知道
[00:38:47.160 --> 00:38:51.360]  基督在我們患了罪人的時候為我們死
[00:38:51.360 --> 00:38:54.800]  向教會攻擊
[00:38:54.800 --> 00:38:57.080]  教會是什麼很多人不知道
[00:38:57.080 --> 00:38:58.800]  教會是
[00:38:58.800 --> 00:39:00.520]  是一些人
[00:39:00.520 --> 00:39:02.480]  你和我就是教會
[00:39:02.480 --> 00:39:05.760]  這個聖殿是一個建築物
[00:39:05.760 --> 00:39:06.920]  在金鐘
[00:39:06.920 --> 00:39:09.880]  這個地方是一個地址
[00:39:09.880 --> 00:39:11.200]  你帶人認識教會
[00:39:11.200 --> 00:39:12.280]  你帶人回禮拜堂
[00:39:12.280 --> 00:39:14.640]  不是帶人回教會
[00:39:14.640 --> 00:39:16.120]  你聽到這句沒有問題的
[00:39:16.120 --> 00:39:19.320]  其實這句說錯了
[00:39:19.320 --> 00:39:21.200]  耶穌對教會的期望
[00:39:21.200 --> 00:39:22.960]  不單止敬拜
[00:39:22.960 --> 00:39:24.280]  如果回來教會只是敬拜
[00:39:24.280 --> 00:39:25.080]  那我用得著回來嗎
[00:39:25.080 --> 00:39:26.120]  我家裡也敬拜得了
[00:39:26.120 --> 00:39:27.360]  在操場也敬拜得了
[00:39:27.360 --> 00:39:28.720]  在家庭也敬拜得了
[00:39:28.720 --> 00:39:30.080]  在課室也敬拜得了
[00:39:30.080 --> 00:39:32.000]  我們回來不只是敬拜
[00:39:32.000 --> 00:39:33.480]  那個信息很重要
[00:39:33.480 --> 00:39:36.280]  牧師和傳道講的信息很重要
[00:39:36.280 --> 00:39:37.600]  因為他同心合意
[00:39:37.600 --> 00:39:38.400]  廣傳福音
[00:39:38.400 --> 00:39:39.400]  我每一天
[00:39:39.400 --> 00:39:40.560]  在美國每一天
[00:39:40.560 --> 00:39:42.160]  是為若干教會祈禱
[00:39:42.160 --> 00:39:44.360]  廣福堂是其中一間
[00:39:44.360 --> 00:39:45.760]  神答應禱告
[00:39:45.760 --> 00:39:47.000]  我這次回來六個月之後
[00:39:47.000 --> 00:39:48.120]  我回來見廣福堂
[00:39:48.120 --> 00:39:52.560]  施班人又多了
[00:39:52.560 --> 00:39:54.360]  很多人
[00:39:54.360 --> 00:39:55.320]  我祈禱的內容就是
[00:39:55.320 --> 00:39:56.760]  求神使到廣福堂
[00:39:56.760 --> 00:39:59.120]  這個燈台更加明亮
[00:39:59.120 --> 00:40:01.680]  我證明了神聽禱告
[00:40:01.680 --> 00:40:05.000]  禱告不只是對著空氣說話
[00:40:05.000 --> 00:40:07.280]  是黑暗物質十一度空間的天使神
[00:40:07.280 --> 00:40:08.520]  有無限感的空間
[00:40:08.520 --> 00:40:09.680]  可以每一秒鐘
[00:40:09.680 --> 00:40:12.080]  穿透我們的腦子幾千次
[00:40:12.080 --> 00:40:13.560]  你默套祂也聽得到
[00:40:13.560 --> 00:40:15.640]  一起祈禱祂都聽得到
[00:40:15.640 --> 00:40:19.880]  因為神不是人
[00:40:19.880 --> 00:40:21.360]  我們不要論斷人
[00:40:21.360 --> 00:40:22.680]  你如何論斷人
[00:40:22.680 --> 00:40:23.880]  人就用論斷你
[00:40:23.880 --> 00:40:24.840]  不要向人講人
[00:40:24.840 --> 00:40:26.520]  要向人講神
[00:40:26.520 --> 00:40:27.280]  傳福音
[00:40:27.280 --> 00:40:28.320]  要向神講人
[00:40:28.320 --> 00:40:30.640]  代禱
[00:40:30.640 --> 00:40:32.440]  在天上有個女士
[00:40:32.440 --> 00:40:33.160]  姓鄧的
[00:40:33.160 --> 00:40:35.200]  叫鄧閃電
[00:40:35.200 --> 00:40:36.640]  她說耶穌已經回來了
[00:40:36.640 --> 00:40:37.920]  這次回來是女人
[00:40:37.920 --> 00:40:39.400]  我就是
[00:40:39.400 --> 00:40:40.640]  很多人相信她
[00:40:40.640 --> 00:40:41.640]  這個世界很有趣
[00:40:41.640 --> 00:40:44.200]  你說什麼都有人相信
[00:40:44.200 --> 00:40:45.760]  我叫東方閃電是異端
[00:40:45.760 --> 00:40:48.160]  鄧女士死了
[00:40:48.160 --> 00:40:50.280]  小群接手
[00:40:50.280 --> 00:40:51.320]  用一些名稱
[00:40:51.320 --> 00:40:53.840]  更加像教會裡面所說的名稱
[00:40:53.840 --> 00:40:56.040]  全能神教會
[00:40:56.040 --> 00:40:57.560]  又說耶穌又說基督
[00:40:57.560 --> 00:41:01.280]  如果我們基督徒對聖經不熟悉
[00:41:01.280 --> 00:41:03.960]  他說錯了我們是不知道的
[00:41:03.960 --> 00:41:07.800]  那就要靠教會的牧師和傳道去解釋
[00:41:07.800 --> 00:41:09.160]  很基本而已
[00:41:09.160 --> 00:41:11.160]  我今天跟你說的東西很基本
[00:41:11.160 --> 00:41:14.320]  你順著那一天應該知道的
[00:41:14.320 --> 00:41:17.560]  第五點很要命
[00:41:17.560 --> 00:41:19.520]  有些基督徒覺得自己高人一等
[00:41:19.520 --> 00:41:21.680]  在非基督徒面前
[00:41:21.680 --> 00:41:23.320]  他不和他做朋友
[00:41:23.320 --> 00:41:25.840]  道不同不相為謀
[00:41:25.840 --> 00:41:26.560]  不是的
[00:41:26.560 --> 00:41:28.360]  你要盡量和非基督徒做朋友
[00:41:28.360 --> 00:41:32.200]  例如福音主人開報道會你帶什麼人來
[00:41:32.200 --> 00:41:35.520]  我不認識未信主的人
[00:41:35.520 --> 00:41:39.520]  你帶同學 親戚 朋友 同事
[00:41:39.520 --> 00:41:42.360]  有哪些你可以和他做朋友
[00:41:42.360 --> 00:41:43.120]  他不是壞人
[00:41:43.120 --> 00:41:44.600]  這樣和他做朋友
[00:41:44.600 --> 00:41:47.560]  開報道會就有人帶來
[00:41:47.560 --> 00:41:49.920]  這就是我們的工作
[00:41:49.920 --> 00:41:53.160]  牧者是牧養信徒
[00:41:53.160 --> 00:41:57.320]  各盡其職
[00:41:57.320 --> 00:41:58.840]  加入教會
[00:41:58.840 --> 00:42:00.240]  我喜歡跟牧師說一句話
[00:42:00.240 --> 00:42:03.200]  首先對於教會服侍
[00:42:03.200 --> 00:42:06.600]  你首先參與
[00:42:06.600 --> 00:42:08.320]  繼之投入
[00:42:08.320 --> 00:42:10.560]  甚至毀身
[00:42:10.560 --> 00:42:11.680]  那些執事們就是
[00:42:11.680 --> 00:42:14.120]  傳道人 牧師 毀身
[00:42:14.120 --> 00:42:15.480]  一輩子為主工作
[00:42:15.480 --> 00:42:18.360]  我告訴你 你不會後悔
[00:42:18.360 --> 00:42:19.200]  因為時間的緣故
[00:42:19.200 --> 00:42:20.320]  我到這裡就停了
[00:42:20.320 --> 00:42:22.320]  多謝各位
[00:42:27.320 --> 00:42:27.820]  好
