
[00:00:00.000 --> 00:00:04.000]  好,在家裡面的弟兄姊妹都早安
[00:34:47.920 --> 00:34:49.920]  求你加力給我們
[00:34:49.920 --> 00:34:51.920]  讓我們有這個心智
[00:34:51.920 --> 00:34:52.920]  讓我們有這個力量
[00:34:52.920 --> 00:34:55.920]  我們願意啟福堂成為一個合一
[00:34:55.920 --> 00:34:56.920]  同心
[00:34:56.920 --> 00:34:57.920]  傳福音
[00:34:57.920 --> 00:34:58.920]  榮耀你
[00:34:58.920 --> 00:34:59.920]  建立門徒
[00:34:59.920 --> 00:35:01.920]  能夠討你喜悅的教會
[00:35:01.920 --> 00:35:02.920]  多謝你
[00:35:02.920 --> 00:35:04.920]  奉耶穌基督的聖名
[00:35:04.920 --> 00:35:05.920]  阿門
