
[00:00:00.000 --> 00:00:03.040]  我們今天繼續來看《仙途行傳》第九章
[00:36:06.960 --> 00:36:09.760]  神的計劃就是要在這個世界裡面
[00:36:09.760 --> 00:36:12.080]  透過不同的階層、不同的層面
[00:36:12.080 --> 00:36:16.240]  無論是醫療、無論是教育、無論是文化、無論是經濟
[00:36:16.240 --> 00:36:17.440]  無論是你的家庭
[00:36:17.440 --> 00:36:18.640]  可能甚至是你的家庭
[00:36:18.640 --> 00:36:20.480]  你如何和你的太太相處
[00:36:20.480 --> 00:36:23.040]  如何做好一個丈夫、太太的角色
[00:36:23.040 --> 00:36:26.560]  甚至你如何去好好地牧養你自己的子女
[00:36:26.560 --> 00:36:28.960]  這個都是神對我們的心意
[00:36:28.960 --> 00:36:31.360]  神要我們透過我們這些微小人
[00:36:31.360 --> 00:36:33.760]  在我們身處的日常環境裡面
[00:36:33.760 --> 00:36:35.520]  星期一至星期六
[00:36:35.520 --> 00:36:37.120]  去發揮我們的影響力
[00:36:37.120 --> 00:36:39.920]  透過我們這些微小的人在不同的角落裡面
[00:36:39.920 --> 00:36:42.960]  就是要將天國展現在這個世界
[00:36:42.960 --> 00:36:47.200]  叫不信的人被吸引來到真是祂自己的根前
[00:36:47.200 --> 00:36:48.480]  弟兄姊妹
[00:36:48.480 --> 00:36:51.840]  深願我們真是成為阿拿利亞
[00:36:51.840 --> 00:36:54.560]  在今天我們所身處的環境裡面
[00:36:54.560 --> 00:36:58.320]  我們在我們的工作、我們的崗位、我們的職場裡面
[00:36:58.320 --> 00:37:01.520]  堅守我們做好我們手上的工作
[00:37:01.520 --> 00:37:03.840]  能夠成為神賜福的管道
[00:37:03.840 --> 00:37:06.800]  讓我們一起低頭禱告
[00:37:06.800 --> 00:37:09.440]  親愛主我們多謝贊美禰
[00:37:09.440 --> 00:37:12.880]  因為每一個人都是蒙禰呼召的人
[00:37:12.880 --> 00:37:14.560]  我們屬禰的人
[00:37:14.560 --> 00:37:17.920]  禰的心意就是要我們的生命被禰使用
[00:37:17.920 --> 00:37:20.080]  並且在我們日常生活裡面
[00:37:20.080 --> 00:37:24.320]  我們的工作、我們的崗位、我們的家庭
[00:37:24.320 --> 00:37:26.320]  都是要實踐禰自己的召命
[00:37:26.320 --> 00:37:30.080]  將天國真真實實地呈現在這個世界
[00:37:30.080 --> 00:37:34.160]  讓我們弟兄姊妹不要看輕我們的身份
[00:37:34.160 --> 00:37:36.480]  也不要看輕禰給我們的召命
[00:37:36.480 --> 00:37:40.320]  讓我們繼續按著禰的心意在這個世界發光
[00:37:40.320 --> 00:37:41.680]  多謝你聽我們的禱告
[00:37:41.680 --> 00:37:43.680]  永耀眾贊歸給禰
[00:37:43.680 --> 00:37:44.800]  奉主明求
[00:37:44.800 --> 00:37:46.800]  阿們
