
[00:00:00.000 --> 00:00:09.600]  馬年的時候我就用今年大概《輝春》、《電視》、《報刊》、《雜誌》
[00:42:08.000 --> 00:42:10.000]  但是你要聽這句話
[00:42:10.000 --> 00:42:13.000]  你仍然專心去仰望神
[00:42:13.000 --> 00:42:16.000]  你必道日亨通歷年福樂
[00:42:16.000 --> 00:42:18.000]  英文聖經這一段
[00:42:18.000 --> 00:42:20.000]  是譯得很好的
[00:42:20.000 --> 00:42:23.000]  就是
[00:42:23.000 --> 00:42:26.000]  Every day you are prosperous
[00:42:26.000 --> 00:42:30.000]  每一天你都是興旺的
[00:42:30.000 --> 00:42:33.000]  And happy for the rest of your life
[00:42:33.000 --> 00:42:37.000]  在你餘生的歲月裡
[00:42:37.000 --> 00:42:40.000]  你都幸福快樂
[00:42:40.000 --> 00:42:42.000]  嘩 多大的祝福
[00:42:42.000 --> 00:42:44.000]  道日亨通
[00:42:44.000 --> 00:42:47.000]  就是諸事順利
[00:42:47.000 --> 00:42:49.000]  歷年福樂
[00:42:49.000 --> 00:42:52.000]  不是今年 每年都福樂
[00:42:52.000 --> 00:42:57.000]  所以我希望大家用約伯這段經文
[00:42:57.000 --> 00:42:58.000]  作為我們的提醒
[00:42:58.000 --> 00:43:00.000]  最後
[00:43:00.000 --> 00:43:02.000]  由大家一起讀 好不好
[00:43:02.000 --> 00:43:05.000]  此馬奔騰
[00:43:05.000 --> 00:43:07.000]  不甘後人
[00:43:07.000 --> 00:43:09.000]  為主是瞻
[00:43:09.000 --> 00:43:11.000]  一馬當先
[00:43:11.000 --> 00:43:12.000]  老氣復溺
[00:43:12.000 --> 00:43:14.000]  志在千里
[00:43:14.000 --> 00:43:16.000]  道日亨通
[00:43:16.000 --> 00:43:18.000]  歷年福樂
[00:43:18.000 --> 00:43:20.000]  希望這幾句成為我們的
[00:43:20.000 --> 00:43:22.000]  今年座右銘
[00:43:22.000 --> 00:43:24.000]  願主賜福各位
