
[00:00:00.000 --> 00:00:05.380]  今個禮拜的題目就叫做「被揀選的族類」
[00:31:25.500 --> 00:31:26.780]  我們以為我們要達到
[00:31:26.780 --> 00:31:29.540]  那個標準成為聖潔
[00:31:29.540 --> 00:31:31.180]  聖經不是這樣說
[00:31:31.180 --> 00:31:34.420]  歸耶和華的就是聖潔
[00:31:34.420 --> 00:31:35.140]  意思就是說
[00:31:35.140 --> 00:31:37.140]  如果你願意歸向耶和華
[00:31:37.140 --> 00:31:38.780]  你屬於耶和華的時候
[00:31:38.780 --> 00:31:40.740]  你就被為聖潔
[00:31:40.740 --> 00:31:41.900]  所以這個鋼琴
[00:31:41.900 --> 00:31:45.220]  放在夜宗會它不是聖潔
[00:31:45.220 --> 00:31:47.180]  但是它現在放在這裡
[00:31:47.180 --> 00:31:48.820]  歸耶和華為聖
[00:31:48.820 --> 00:31:51.020]  這個鋼琴是聖潔的
[00:31:51.020 --> 00:31:52.340]  我們那幫敬拜隊
[00:31:52.340 --> 00:31:54.940]  拿著麥克風在卡拉OK
[00:31:54.940 --> 00:31:56.580]  唱到瘋狂
[00:31:56.580 --> 00:31:58.580]  那段時間
[00:31:58.580 --> 00:32:01.620]  不可以說不聖潔
[00:32:01.620 --> 00:32:02.500]  不要這麼嚇人
[00:32:02.500 --> 00:32:04.180]  師父是很寬容的
[00:32:04.180 --> 00:32:05.700]  但是當他們站在這裡
[00:32:05.700 --> 00:32:07.580]  你不要理他們還說什麼
[00:32:07.580 --> 00:32:08.780]  他傳言歸彼主義
[00:32:08.780 --> 00:32:11.420]  去經萬山未經受
[00:32:11.420 --> 00:32:13.380]  他就是歸耶和華為聖潔
[00:32:13.380 --> 00:32:14.060]  頂子梅
[00:32:14.060 --> 00:32:16.260]  我們從來沒有辦法靠自己
[00:32:16.260 --> 00:32:18.740]  策略到很聖潔
[00:32:18.740 --> 00:32:19.620]  如果你這樣想
[00:32:19.620 --> 00:32:21.420]  你就正正不是聖潔
[00:32:21.420 --> 00:32:23.420]  唯有我們在耶和華裡面的時候
[00:32:23.420 --> 00:32:26.300]  我們才能夠被稱為聖
[00:32:26.300 --> 00:32:27.420]  怎麼做呢
[00:32:27.420 --> 00:32:29.860]  我們真的這麼好嗎
[00:32:29.860 --> 00:32:30.900]  什麼都不用做嗎
[00:32:30.900 --> 00:32:32.220]  可以繼續做壞事嗎
[00:32:32.220 --> 00:32:33.460]  當然不是
[00:32:33.460 --> 00:32:34.940]  無論在舊約和新約裡面
[00:32:34.940 --> 00:32:36.700]  其實講得很簡單的
[00:32:36.700 --> 00:32:39.060]  它就是說你願意去
[00:32:39.060 --> 00:32:41.940]  遵行上帝一切的命令
[00:32:41.940 --> 00:32:44.820]  你就是聖潔
[00:32:44.820 --> 00:32:45.900]  你要記住
[00:32:45.900 --> 00:32:48.100]  你願意去遵行上帝的命令
[00:32:48.100 --> 00:32:49.460]  你就是聖潔
[00:32:49.460 --> 00:32:53.300]  不是說你做到上帝的命令
[00:32:53.300 --> 00:32:55.780]  才是聖潔
[00:32:55.780 --> 00:32:57.460]  這個是有分別的
[00:32:57.460 --> 00:32:58.900]  無論做基督徒也好
[00:32:58.900 --> 00:33:00.500]  無論這一班基督徒
[00:33:00.500 --> 00:33:02.260]  我們看到生命就是這樣
[00:33:02.260 --> 00:33:03.460]  我們會在有罪的世界
[00:33:03.460 --> 00:33:04.860]  每天都在這裡打滾
[00:33:04.860 --> 00:33:06.980]  正如我們每晚都洗完澡睡覺
[00:33:06.980 --> 00:33:08.140]  第二天早上出去工作
[00:33:08.140 --> 00:33:10.140]  回到家我們都要再洗澡
[00:33:10.140 --> 00:33:12.460]  聖潔是一個一生追求的功課
[00:33:12.460 --> 00:33:14.780]  因為我們都活在一個罪惡的世界
[00:33:14.780 --> 00:33:15.820]  我們在這裡罪惡
[00:33:15.820 --> 00:33:17.700]  和上帝永遠都是雙生
[00:33:17.700 --> 00:33:20.100]  但是只要我們願意
[00:33:20.100 --> 00:33:21.980]  謹謹地去歸向神
[00:33:21.980 --> 00:33:24.700]  我們就會有這個把握
[00:33:24.700 --> 00:33:27.020]  我們是被上帝揀選的
[00:33:27.020 --> 00:33:29.700]  上帝從來不看你是一個什麼樣子
[00:33:29.700 --> 00:33:32.420]  他看你是否願意歸向他
[00:33:32.420 --> 00:33:34.100]  當我們這樣做的時候
[00:33:34.100 --> 00:33:36.260]  我們就形成了教會
[00:33:36.260 --> 00:33:38.060]  形成了一個聖潔的角度
[00:33:38.060 --> 00:33:39.260]  為什麼逢生講教會
[00:33:39.260 --> 00:33:40.020]  你特別見先貓
[00:33:40.020 --> 00:33:42.380]  一天到晚都叫我們彼此相愛
[00:33:42.380 --> 00:33:43.380]  為什麼
[00:33:43.380 --> 00:33:46.140]  原因就是當我們在一起的時候
[00:33:46.140 --> 00:33:49.700]  我們要彰顯上帝在我們裡面
[00:33:49.700 --> 00:33:51.660]  聖潔在那裡經常都說
[00:33:51.660 --> 00:33:53.140]  從來沒有人見過神
[00:33:53.140 --> 00:33:55.380]  唯有在耶穌基督的身上
[00:33:55.380 --> 00:33:57.740]  會見到上帝
[00:33:57.740 --> 00:33:59.660]  為什麼耶穌基督要講解真理
[00:33:59.660 --> 00:34:01.860]  為什麼耶穌基督要行神職其事
[00:34:01.860 --> 00:34:04.300]  為的事要證明祂是神
[00:34:04.300 --> 00:34:04.980]  OK
[00:34:04.980 --> 00:34:06.980]  如果耶穌沒有神職其事
[00:34:06.980 --> 00:34:08.660]  根本就沒有人理會祂
[00:34:08.660 --> 00:34:12.620]  所以當耶穌行職職神職其事
[00:34:12.620 --> 00:34:14.860]  我們就知道祂是上帝的兒子
[00:34:14.860 --> 00:34:16.660]  耶穌能夠從死裡復活
[00:34:16.660 --> 00:34:19.100]  所有門徒就復活了
[00:34:19.100 --> 00:34:21.420]  就知道自己是信得對
[00:34:21.420 --> 00:34:23.380]  今天教會
[00:34:23.380 --> 00:34:26.420]  教會憑什麼能夠讓人見到神
[00:34:26.420 --> 00:34:27.740]  你說我們講道理
[00:34:27.740 --> 00:34:28.580]  是的
[00:34:28.580 --> 00:34:30.180]  但是很多人都不聽
[00:34:30.180 --> 00:34:32.180]  你說我行神職其事
[00:34:32.180 --> 00:34:35.020]  千萬更加不可以推諉
[00:34:35.020 --> 00:34:36.620]  我們見得多了
[00:34:36.620 --> 00:34:38.060]  我們什麼神職其事都見過
[00:34:38.060 --> 00:34:39.060]  但是問心
[00:34:39.060 --> 00:34:40.100]  是不是所有神職其事
[00:34:40.100 --> 00:34:41.980]  你都信了主
[00:34:41.980 --> 00:34:44.420]  他們是不是就傳言歸入上帝的裡面
[00:34:44.420 --> 00:34:46.300]  幸福小組我們有二百多人
[00:34:46.300 --> 00:34:47.100]  提一鍊
[00:34:47.100 --> 00:34:48.020]  缺了字
[00:34:48.020 --> 00:34:51.580]  你的小組有沒有變成有二百多人
[00:34:51.580 --> 00:34:52.460]  整個小組系統
[00:34:52.460 --> 00:34:53.780]  沒有的
[00:34:53.780 --> 00:34:55.380]  原因是
[00:34:55.380 --> 00:34:58.020]  什麼能夠讓人見到神
[00:34:58.020 --> 00:34:59.380]  權能是的
[00:34:59.380 --> 00:35:01.180]  宣講真理也是的
[00:35:01.180 --> 00:35:03.500]  但是耶穌基督和門徒講一樣的
[00:35:03.500 --> 00:35:04.700]  很重要的就是
[00:35:04.700 --> 00:35:07.580]  你們要切實彼此相愛
[00:35:07.580 --> 00:35:08.020]  為什麼
[00:35:08.020 --> 00:35:09.860]  因為在這個世界的裡面
[00:35:09.860 --> 00:35:10.980]  事實上
[00:35:10.980 --> 00:35:15.100]  人是需要愛
[00:35:15.100 --> 00:35:17.340]  人怎麼會見到神呢
[00:35:17.340 --> 00:35:18.580]  見到你們有神職
[00:35:18.580 --> 00:35:19.660]  哇 厲害
[00:35:19.660 --> 00:35:21.020]  不過我很想說
[00:35:21.020 --> 00:35:23.060]  隔離宗教都有神職
[00:35:23.060 --> 00:35:25.620]  只是你有嗎
[00:35:25.620 --> 00:35:26.660]  你說你有真理
[00:35:26.660 --> 00:35:28.940]  隔離講的都挺合聽的
[00:35:28.940 --> 00:35:31.500]  可能別人的宣傳更好
[00:35:31.500 --> 00:35:34.300]  你們的牧師講到我都睡著了
[00:35:34.300 --> 00:35:35.660]  你明白我的意思嗎
[00:35:35.660 --> 00:35:37.380]  但是教會有一樣東西
[00:35:37.380 --> 00:35:39.260]  不可以沒有的就是
[00:35:39.260 --> 00:35:41.620]  我們一定要彼此相愛
[00:35:41.620 --> 00:35:45.980]  如果我們覺得是聖人一個
[00:35:45.980 --> 00:35:47.740]  旁邊的人不敢進入教會
[00:35:47.740 --> 00:35:49.060]  哇 我不行的
[00:35:49.060 --> 00:35:50.700]  我沒有你們這麼誠心
[00:35:50.700 --> 00:35:53.140]  哎呀 我不可以像你們這麼聖潔的
[00:35:53.140 --> 00:35:55.060]  很難叫人信主的
[00:35:55.060 --> 00:35:56.940]  但是教會所呈現的就是什麼
[00:35:56.940 --> 00:35:57.980]  小組裡面
[00:35:57.980 --> 00:35:58.620]  哇 組長
[00:35:58.620 --> 00:36:02.020]  你這樣都還留下這個組員在這裡
[00:36:02.020 --> 00:36:03.380]  是的
[00:36:03.380 --> 00:36:04.740]  就是因為
[00:36:04.740 --> 00:36:07.100]  能夠去容納
[00:36:07.100 --> 00:36:09.700]  去包容
[00:36:09.700 --> 00:36:11.380]  去愛
[00:36:11.380 --> 00:36:13.260]  別人就見到
[00:36:13.260 --> 00:36:16.940]  你們當中有神
[00:36:16.940 --> 00:36:18.580]  在現在這個世代的裡面
[00:36:18.580 --> 00:36:21.820]  聰明的人太多
[00:36:21.820 --> 00:36:23.660]  聰明的人太多
[00:36:23.660 --> 00:36:24.820]  古靈精怪
[00:36:24.820 --> 00:36:25.900]  神秘力量
[00:36:25.900 --> 00:36:27.260]  神職歧視
[00:36:27.260 --> 00:36:28.660]  教會以外
[00:36:28.660 --> 00:36:30.580]  都不少的
[00:36:30.580 --> 00:36:35.140]  但是要講真正的愛和包容
[00:36:35.140 --> 00:36:37.460]  不是多少的群體
[00:36:37.460 --> 00:36:38.900]  是可以承載得到
[00:36:38.900 --> 00:36:39.820]  我都很坦白
[00:36:39.820 --> 00:36:42.260]  我們都不是做得很好
[00:36:42.260 --> 00:36:44.340]  因為頂不了的
[00:36:44.340 --> 00:36:46.100]  近來我們其實都有一些的
[00:36:46.100 --> 00:36:46.980]  就是內部的問題
[00:36:46.980 --> 00:36:49.060]  都纏繞了我們很核心的
[00:36:49.060 --> 00:36:50.980]  我們都很多疑問的
[00:36:50.980 --> 00:36:52.020]  這樣都可以的
[00:36:52.020 --> 00:36:53.420]  啊 這樣都可以的
[00:36:53.420 --> 00:36:56.700]  究竟是什麼回事
[00:36:56.700 --> 00:36:57.700]  是的
[00:36:57.700 --> 00:36:58.740]  頂姐妹
[00:36:58.740 --> 00:37:00.060]  你問
[00:37:00.060 --> 00:37:01.300]  講公平講公義
[00:37:01.300 --> 00:37:02.340]  講批評
[00:37:02.340 --> 00:37:04.100]  很容易講的
[00:37:04.100 --> 00:37:05.740]  但是當你天秘來到上帝面前
[00:37:05.740 --> 00:37:08.100]  進入他的愛裡面的時候
[00:37:08.100 --> 00:37:09.900]  你就會見到上帝的愛
[00:37:09.900 --> 00:37:12.220]  是何等的聖潔
[00:37:12.220 --> 00:37:17.580]  他的聖潔不是排除污穢
[00:37:17.580 --> 00:37:22.580]  是他能夠包容罪人
[00:37:22.580 --> 00:37:24.380]  如果上帝是聖潔的
[00:37:24.380 --> 00:37:26.540]  有罪的人就被彈開的
[00:37:26.540 --> 00:37:29.100]  那你和我就沒有份了
[00:37:29.100 --> 00:37:33.220]  上帝的聖潔就是能夠包容罪人
[00:37:33.220 --> 00:37:35.820]  能夠轉化罪人
[00:37:35.820 --> 00:37:37.580]  所以當頂姐妹有很多問題問我的時候
[00:37:37.580 --> 00:37:38.900]  我真的要說
[00:37:38.900 --> 00:37:42.020]  如果有一天上帝要拯救
[00:37:42.020 --> 00:37:45.140]  上帝仍然不放棄這個人
[00:37:45.140 --> 00:37:49.820]  你和我憑什麼拒絕他
[00:37:49.820 --> 00:37:51.220]  頂姐妹
[00:37:51.220 --> 00:37:52.620]  很多時候
[00:37:52.620 --> 00:37:56.180]  我們以為聖潔就是一百份
[00:37:56.180 --> 00:37:58.820]  聖潔就是冧霸雲
[00:37:58.820 --> 00:38:00.220]  今天你的祖源回來
[00:38:00.220 --> 00:38:01.300]  一片一片流流
[00:38:01.300 --> 00:38:03.980]  他有十萬個理由
[00:38:03.980 --> 00:38:05.180]  是的
[00:38:05.180 --> 00:38:09.460]  你是很多的說話是可以批死他的
[00:38:09.460 --> 00:38:10.940]  但問題是
[00:38:10.940 --> 00:38:16.020]  我們能不能夠勝在得到
[00:38:16.020 --> 00:38:17.580]  我們在神的面前
[00:38:17.580 --> 00:38:21.540]  能夠領受上帝的愛和包容有多少
[00:38:21.540 --> 00:38:24.860]  我們就能夠可以活出多少
[00:38:24.860 --> 00:38:26.060]  所以我真的覺得
[00:38:26.060 --> 00:38:28.100]  我們需要去渴求
[00:38:28.100 --> 00:38:30.540]  上帝更大的愛去充滿我們
[00:38:30.540 --> 00:38:32.260]  以至我們能夠
[00:38:32.260 --> 00:38:35.380]  容許上帝在我們當中更多
[00:38:35.380 --> 00:38:37.100]  愛不是包庇
[00:38:37.100 --> 00:38:38.740]  愛是有真理
[00:38:38.740 --> 00:38:42.340]  但是你能夠去擁抱
[00:38:42.340 --> 00:38:45.300]  一個困難的人
[00:38:45.300 --> 00:38:49.780]  才有機會見到他被轉化
[00:38:49.780 --> 00:38:52.340]  而當中靠什麼
[00:38:52.340 --> 00:38:55.260]  是靠我們都可以感受到
[00:38:55.260 --> 00:38:58.540]  這個祖縫 上帝的愛
[00:38:58.540 --> 00:39:00.100]  抱著我們
[00:39:00.100 --> 00:39:03.220]  如果你不在上帝的愛中得不到卯足的時候
[00:39:03.220 --> 00:39:05.700]  先來到神的面前跟上帝說
[00:39:05.700 --> 00:39:08.020]  上帝我真的受不了
[00:39:08.020 --> 00:39:09.780]  求你真的幫助我
[00:39:09.780 --> 00:39:10.300]  很簡單的
[00:39:10.300 --> 00:39:12.460]  我常常跟我的組長都說
[00:39:12.460 --> 00:39:13.340]  你祈禱吧
[00:39:13.340 --> 00:39:14.820]  跟上帝要麼做低他
[00:39:14.820 --> 00:39:16.260]  要麼做低你
[00:39:16.260 --> 00:39:17.740]  那就搞定了
[00:39:17.740 --> 00:39:19.380]  Either One 好嗎
[00:39:19.380 --> 00:39:20.500]  丁梓梅
[00:39:20.500 --> 00:39:21.940]  我們的生命是困難的
[00:39:21.940 --> 00:39:24.220]  也面對很多不同的挑戰
[00:39:24.220 --> 00:39:25.820]  要告訴人我們是基督徒
[00:39:25.820 --> 00:39:27.780]  要很強大地
[00:39:27.780 --> 00:39:30.260]  讓人一眼都看到我們分別出來
[00:39:30.260 --> 00:39:31.460]  是很困難的
[00:39:31.460 --> 00:39:33.380]  基督徒一直都想跟人差不多
[00:39:33.380 --> 00:39:35.220]  我們經常說入世
[00:39:35.220 --> 00:39:36.300]  所以我們現在的衣著
[00:39:36.300 --> 00:39:38.460]  跟微信主人一模一樣
[00:39:38.460 --> 00:39:41.380]  我們說話的說話 態度
[00:39:41.380 --> 00:39:44.780]  我們都沒有聖彼人和族彼人的分別
[00:39:44.780 --> 00:39:47.020]  但是問題我很想說
[00:39:47.020 --> 00:39:49.340]  彼得面對著當時的環境
[00:39:49.340 --> 00:39:51.260]  基督徒是受到很多的逼迫
[00:39:51.260 --> 00:39:53.100]  是真實的逼迫
[00:39:53.100 --> 00:39:55.700]  他勉勵這一班信徒
[00:39:55.700 --> 00:39:58.580]  我們要記住自己的身份
[00:39:58.580 --> 00:40:00.420]  要站穩自己的位置
[00:40:00.420 --> 00:40:02.980]  要記住自己是屬於上帝
[00:40:02.980 --> 00:40:05.740]  不是在你領獎風光的時間
[00:40:05.740 --> 00:40:10.580]  而是在你遇到壓力和苦難的時間
[00:40:10.580 --> 00:40:12.500]  做基督徒很容易的
[00:40:12.500 --> 00:40:14.260]  當人人都說基督徒好的時候
[00:40:14.260 --> 00:40:15.660]  你當然會承認
[00:40:15.660 --> 00:40:17.740]  但人人都說基督徒不好的時候
[00:40:17.740 --> 00:40:19.620]  你能不能夠承認
[00:40:19.620 --> 00:40:21.860]  這是一個真正的考驗
[00:40:21.860 --> 00:40:23.340]  當我們在台上
[00:40:23.340 --> 00:40:26.020]  能夠說話 用一個好樣子見人的時候
[00:40:26.020 --> 00:40:27.260]  當然是可以
[00:40:27.260 --> 00:40:29.980]  但究竟在你裡面的魔鏡照到出來的
[00:40:29.980 --> 00:40:32.540]  究竟是巫婆還是公主呢
[00:40:32.540 --> 00:40:34.220]  唯有你自己知道
[00:40:34.220 --> 00:40:35.620]  我們在教會裡面
[00:40:35.620 --> 00:40:37.460]  很多的教導是令我們發現
[00:40:37.460 --> 00:40:39.740]  幸福小組真是一塊照妖鏡
[00:40:39.740 --> 00:40:41.940]  當初聽這個口號只有一個「小」字
[00:40:41.940 --> 00:40:43.540]  但我們真的經驗得到
[00:40:43.540 --> 00:40:46.180]  不知為何 叫做「傳福音」
[00:40:46.180 --> 00:40:47.380]  就很多人反彈
[00:40:47.380 --> 00:40:50.100]  很多人很憤怒 很不開心
[00:40:50.100 --> 00:40:53.500]  當我們說我們追信主 但我們教他預備受心
[00:40:53.500 --> 00:40:55.660]  好好地去做一個基督徒的時候
[00:40:55.660 --> 00:40:58.580]  無論你叫靈修也好 叫祈禱也好 叫奉獻也好
[00:40:58.580 --> 00:40:59.980]  你教什麼都好
[00:40:59.980 --> 00:41:03.100]  人們就會生氣 人們就會不開心
[00:41:03.100 --> 00:41:04.180]  而我們在教會裡面
[00:41:04.180 --> 00:41:06.940]  很多人都回過小組 聽過就走了
[00:41:06.940 --> 00:41:09.740]  原因就是 我想查經 為何不查經
[00:41:09.740 --> 00:41:11.340]  對 這不是查經
[00:41:11.340 --> 00:41:14.260]  這裡聽到 然後就要行道
[00:41:14.260 --> 00:41:16.540]  吓 那我不參加了
[00:41:16.540 --> 00:41:17.780]  這麼有趣
[00:41:17.780 --> 00:41:20.220]  聽到不是打算行道嗎
[00:41:20.220 --> 00:41:21.820]  那聽來做什麼
[00:41:21.820 --> 00:41:23.540]  你學煮飯那些
[00:41:23.540 --> 00:41:25.660]  看完之後你打算不煮
[00:41:25.660 --> 00:41:27.540]  那你看來做什麼
[00:41:27.540 --> 00:41:30.980]  看來令自己更餓 叫外賣
[00:41:30.980 --> 00:41:34.060]  丁梓梅 作為上帝的子民
[00:41:34.060 --> 00:41:36.980]  風光的時候 我覺得沒有問題
[00:41:36.980 --> 00:41:41.180]  但是 你是否真的能夠台上台下一字
[00:41:41.180 --> 00:41:44.380]  你能夠人前人後是一個人
[00:41:44.380 --> 00:41:48.460]  這是今天對我們一個最大的挑戰
[00:41:48.460 --> 00:41:50.380]  當然人人都覺得基督教很好
[00:41:50.380 --> 00:41:52.380]  你回教會當然很開心
[00:41:52.380 --> 00:41:55.460]  但是如果人家覺得基督教不好
[00:41:55.460 --> 00:41:58.100]  當很多時世裡面
[00:41:58.100 --> 00:42:00.220]  做基督徒不是這麼有利的時候
[00:42:00.220 --> 00:42:01.940]  你是否能夠站得穩
[00:42:01.940 --> 00:42:06.380]  在德國 突然間少了很多基督徒
[00:42:06.380 --> 00:42:07.940]  當年的原因是什麼
[00:42:07.940 --> 00:42:11.580]  就是因為他們太多教堂 要維修
[00:42:11.580 --> 00:42:13.020]  我們教堂很多
[00:42:13.020 --> 00:42:16.900]  所以政府就加了一個稅
[00:42:16.900 --> 00:42:20.340]  稱自己做基督徒的 加多5%稅
[00:42:20.340 --> 00:42:23.260]  那一年 整個德國
[00:42:23.260 --> 00:42:24.940]  很多人就不是基督徒了
[00:42:24.940 --> 00:42:27.260]  就是節省那5%稅
[00:42:27.260 --> 00:42:29.540]  丁梓梅 真的
[00:42:29.540 --> 00:42:31.580]  我們現在說每樣都向好
[00:42:31.580 --> 00:42:33.900]  但其實不是向好
[00:42:33.900 --> 00:42:34.740]  小心
[00:42:34.740 --> 00:42:37.460]  當人家說向好的時候 你要逆線思維
[00:42:37.460 --> 00:42:39.780]  小心未必是這麼好
[00:42:39.780 --> 00:42:42.380]  當大家面對著困難的時候
[00:42:42.380 --> 00:42:44.100]  面對著一次疫情的時候
[00:42:44.100 --> 00:42:45.900]  面對著一次經濟有困難的時候
[00:42:45.900 --> 00:42:49.460]  或者我們整個社會又有動盪的時候
[00:42:49.460 --> 00:42:50.860]  我們要拿取經驗
[00:42:50.860 --> 00:42:53.220]  究竟我們是不是真的
[00:42:53.220 --> 00:42:55.420]  抓得穩我們的身份
[00:42:55.420 --> 00:42:56.860]  我們仍然站立得穩
[00:42:56.860 --> 00:42:59.820]  知道我們是屬於上帝的子民
[00:42:59.820 --> 00:43:02.660]  事實上 我們面對著這幅圖畫
[00:43:02.660 --> 00:43:04.740]  我們知道教會和基督徒
[00:43:04.740 --> 00:43:08.620]  是背了這麼多的所謂的形容詞
[00:43:08.620 --> 00:43:10.780]  不過 整天講真 到最後
[00:43:10.780 --> 00:43:12.500]  我都用了很多時間去想
[00:43:12.500 --> 00:43:14.780]  上帝 我只是感覺到
[00:43:14.780 --> 00:43:17.900]  那種的氣氛 是這樣的
[00:43:17.900 --> 00:43:21.900]  不知道是不是你
[00:43:21.900 --> 00:43:24.020]  在跟會議開會 經營小組的問題的時候
[00:43:24.020 --> 00:43:26.060]  大家都會覺得很難
[00:43:26.060 --> 00:43:28.180]  想不到疫情不難
[00:43:28.180 --> 00:43:30.180]  但疫情的時候 大家又說難的
[00:43:30.180 --> 00:43:32.460]  難啊難啊 開zoom啊 很難開zoom啊
[00:43:32.460 --> 00:43:33.540]  但都開到
[00:43:33.540 --> 00:43:35.180]  其他會議又繼續期
[00:43:35.180 --> 00:43:37.700]  我們各方面的事都繼續去
[00:43:37.700 --> 00:43:40.300]  啊 現在自由了
[00:43:40.300 --> 00:43:41.740]  那應該是更好的
[00:43:41.740 --> 00:43:44.100]  疫情這麼難 都開到一百組小組
[00:43:44.100 --> 00:43:46.500]  現在 嘩 什麼都可以 為什麼不行
[00:43:46.500 --> 00:43:50.060]  很難啊 人們去旅行啊
[00:43:50.060 --> 00:43:51.820]  哪裡有人可以回到八字
[00:43:51.820 --> 00:43:55.060]  又說回同一樣東西了 弟兄姊妹
[00:43:55.060 --> 00:43:59.460]  很難啊 很難啊 很難啊
[00:43:59.460 --> 00:44:02.100]  是不是真的這麼難
[00:44:02.100 --> 00:44:03.420]  我都問神的
[00:44:03.420 --> 00:44:05.780]  就是你問難不難
[00:44:05.780 --> 00:44:08.100]  安靜下來 我都很坦白
[00:44:08.100 --> 00:44:12.300]  我都想跟大家說 很難啊
[00:44:12.300 --> 00:44:15.300]  同一份工作 做32年
[00:44:15.300 --> 00:44:18.220]  難不難啊 很難啊
[00:44:18.220 --> 00:44:20.220]  還有什麼板斧啊
[00:44:20.220 --> 00:44:25.540]  跳舞 打鼓 音樂會 派飯 攤位
[00:44:25.540 --> 00:44:27.540]  你還有什麼說過不行的
[00:44:27.540 --> 00:44:28.740]  我跟牧師走到上面
[00:44:28.740 --> 00:44:29.620]  我就看個round
[00:44:29.620 --> 00:44:32.820]  看看有沒有機會可以開到婦婦營啊
[00:44:32.820 --> 00:44:33.940]  或者我們組張退休會
[00:44:33.940 --> 00:44:35.340]  大家說不住得camp啊嘛
[00:44:35.340 --> 00:44:38.940]  即是上上面可能便宜一點這樣
[00:44:38.940 --> 00:44:43.020]  很難啊 很難啊
[00:44:43.020 --> 00:44:46.100]  如果我們放棄敬拜 都還有機會
[00:44:46.100 --> 00:44:48.260]  用簽密中心屋掛頭
[00:44:48.260 --> 00:44:50.340]  訂個地方 婦婦營
[00:44:50.340 --> 00:44:51.380]  你搞什麼workshop
[00:44:51.380 --> 00:44:53.340]  怎麼說話都沒問題的
[00:44:53.340 --> 00:44:55.420]  不可以敬拜
[00:44:55.420 --> 00:44:59.220]  一起音樂一唱詩 就是宗教
[00:44:59.220 --> 00:45:02.620]  弟兄姊妹 難不難啊
[00:45:02.620 --> 00:45:04.580]  很難啊
[00:45:04.580 --> 00:45:07.660]  你問我自己在這段時間
[00:45:07.660 --> 00:45:09.020]  繼續的活下去
[00:45:09.020 --> 00:45:10.100]  不要退休
[00:45:10.100 --> 00:45:10.780]  難不難啊
[00:45:10.780 --> 00:45:12.380]  都很難
[00:45:12.380 --> 00:45:14.420]  我心真是飛了
[00:45:14.420 --> 00:45:16.340]  我很少講得孤單的
[00:45:16.340 --> 00:45:18.740]  但是這幾個月是有孤單的感覺
[00:45:18.740 --> 00:45:19.940]  是在抗衡著的
[00:45:19.940 --> 00:45:21.940]  即是理性和心理
[00:45:21.940 --> 00:45:24.380]  平時多辛苦兩公婆在一起
[00:45:24.380 --> 00:45:25.780]  多少不開心的事
[00:45:25.780 --> 00:45:28.460]  在家裡就可以亂咬牙齒 是不是
[00:45:28.460 --> 00:45:29.980]  但是現在真的大家分開
[00:45:29.980 --> 00:45:31.780]  自稱相見都不能夠合璧了
[00:45:31.780 --> 00:45:33.260]  各有各做的時候
[00:45:33.260 --> 00:45:34.620]  每個人都有各人的難
[00:45:34.620 --> 00:45:35.780]  大家都感覺到
[00:45:35.780 --> 00:45:37.500]  有些難處都不知道怎麼說
[00:45:37.500 --> 00:45:39.700]  唉 睡覺算了
[00:45:39.700 --> 00:45:41.220]  剛剛這個禮拜
[00:45:41.220 --> 00:45:43.620]  哇 很孤單啊 大哥
[00:45:43.620 --> 00:45:44.620]  突然間發覺
[00:45:44.620 --> 00:45:47.500]  咦 不是兩公婆分開了
[00:45:47.500 --> 00:45:49.340]  他還帶了我的女兒走
[00:45:49.340 --> 00:45:50.820]  你明不明白
[00:45:50.820 --> 00:45:54.020]  哇 突然間覺得那晚的感覺很難受
[00:45:54.020 --> 00:45:55.580]  自小有一個小寶貝跟著我的
[00:45:55.580 --> 00:45:56.860]  你不要管我揹著牠 牽著牠
[00:45:56.860 --> 00:45:58.420]  都是去camp一起的
[00:45:58.420 --> 00:46:00.140]  啊 現在為什麼送了給牠
[00:46:00.140 --> 00:46:02.540]  真的是一輩子很命
[00:46:02.540 --> 00:46:03.780]  弟兄姊妹
[00:46:03.780 --> 00:46:06.340]  人生真的很多東西是很困難的
[00:46:06.340 --> 00:46:07.940]  我這麼辛苦經營我的勵師牧區
[00:46:07.940 --> 00:46:09.300]  這麼多姊妹 是不是
[00:46:09.300 --> 00:46:10.100]  有些人都說
[00:46:10.100 --> 00:46:12.140]  師母 你們賣team有沒有delete
[00:46:12.140 --> 00:46:12.900]  當然不delete了
[00:46:12.900 --> 00:46:15.500]  賣team always be my team的嘛
[00:46:15.500 --> 00:46:16.860]  但是反過來
[00:46:16.860 --> 00:46:18.300]  那我現在要給空間
[00:46:18.300 --> 00:46:20.300]  牠要發展牠自己的團隊的嘛
[00:46:20.300 --> 00:46:22.420]  不然一天到晚都喊著人的
[00:46:22.420 --> 00:46:23.420]  難不難啊
[00:46:23.420 --> 00:46:25.020]  難的 弟兄姊妹
[00:46:25.020 --> 00:46:26.540]  如果你有看難的
[00:46:26.540 --> 00:46:29.780]  永遠都是難的
[00:46:29.780 --> 00:46:30.980]  永遠都難的
[00:46:30.980 --> 00:46:32.300]  沒有拖拍的
[00:46:32.300 --> 00:46:33.460]  結了婚不就又是難
[00:46:33.460 --> 00:46:35.900]  母子生孩子 生孩子更難
[00:46:35.900 --> 00:46:36.220]  是嗎
[00:46:36.220 --> 00:46:37.740]  跟著現在那個說要結婚 離開
