
[00:00:00.000 --> 00:00:02.760]  我在美國居住的時間大約一半
[00:31:06.280 --> 00:31:11.400]  這些事發生在一年半後
[00:31:11.400 --> 00:31:13.160]  接著有七個喇叭
[00:31:13.160 --> 00:31:15.000]  第七個印就沒有災難
[00:31:15.000 --> 00:31:17.480]  就帶出七個號
[00:31:17.480 --> 00:31:20.360]  每一個號都有問題
[00:31:20.360 --> 00:31:21.640]  第七個號就沒有災難
[00:31:21.640 --> 00:31:22.920]  就帶出七個碗
[00:31:22.920 --> 00:31:25.480]  七個碗都有大災難
[00:31:25.480 --> 00:31:30.600]  那時神很憤怒
[00:31:30.600 --> 00:31:33.400]  啟示錄的聖殿裏充滿煙
[00:31:33.400 --> 00:31:35.480]  於是沒有人能進聖殿
[00:31:35.480 --> 00:31:39.320]  我們的神不讓人進入聖殿
[00:31:39.320 --> 00:31:42.920]  耶穌說這殿是我父禱告的殿
[00:31:42.920 --> 00:31:44.520]  猶太人要祈禱要認罪
[00:31:44.520 --> 00:31:45.720]  要進聖殿獻祭
[00:31:45.720 --> 00:31:48.120]  要進聖殿禱告
[00:31:48.120 --> 00:31:50.120]  現在殿裏充滿煙
[00:31:50.120 --> 00:31:51.720]  沒有人能夠進入聖殿
[00:31:51.720 --> 00:31:57.560]  意思是神氣得連禱告都不聽
[00:31:57.560 --> 00:31:59.000]  很緊張
[00:31:59.000 --> 00:32:00.120]  我從來沒有這個感覺
[00:32:00.120 --> 00:32:02.200]  我現在有
[00:32:02.200 --> 00:32:05.240]  當然我們不能說主耶穌何時教會被提
[00:32:05.240 --> 00:32:06.040]  We don't know
[00:32:06.040 --> 00:32:07.960]  因為耶穌都說不知道
[00:32:07.960 --> 00:32:09.240]  天上的使者也不知道
[00:32:09.240 --> 00:32:09.960]  子也不知道
[00:32:09.960 --> 00:32:10.680]  子有父知道
[00:32:10.680 --> 00:32:11.720]  如果祂都不知道
[00:32:11.720 --> 00:32:13.480]  當然現在祂知道
[00:32:13.480 --> 00:32:15.960]  但祂說的時候祂是不知道的
[00:32:15.960 --> 00:32:18.520]  祂升天之前
[00:32:18.520 --> 00:32:19.720]  十字架之後
[00:32:19.720 --> 00:32:24.360]  神將所有天上地下的權柄早已賜給我了
[00:32:24.360 --> 00:32:25.960]  所以你們要去
[00:32:25.960 --> 00:32:26.840]  為甚麼「所以」
[00:32:26.840 --> 00:32:28.200]  因為甚麼
[00:32:28.200 --> 00:32:31.080]  因為將所有權柄賜給主耶穌基督
[00:32:31.080 --> 00:32:32.680]  耶穌基督擦牌我們出去的時候
[00:32:32.680 --> 00:32:34.440]  我們帶著權柄去
[00:32:34.440 --> 00:32:36.680]  你不帶著權柄怎麼傳福音
[00:32:36.680 --> 00:32:38.040]  你自己都不確定
[00:32:38.040 --> 00:32:39.960]  你怎麼講福音
[00:32:39.960 --> 00:32:42.920]  不過今天如果你信主
[00:32:42.920 --> 00:32:45.880]  在教會被提之前信主
[00:32:45.880 --> 00:32:52.840]  你是有機會和主耶穌一起在天上降臨的聖城耶路撒冷居住
[00:32:52.840 --> 00:32:54.760]  Otherwise
[00:32:54.760 --> 00:32:56.040]  在災難期中信主
[00:32:56.040 --> 00:32:57.720]  你就不可以做教會一部份
[00:32:57.720 --> 00:32:58.920]  因為沒有教會了
[00:32:58.920 --> 00:33:00.600]  可以嗎
[00:33:00.600 --> 00:33:02.120]  整個教會已經在天上了
[00:33:02.120 --> 00:33:04.760]  歷史上所有新約時代的信徒
[00:33:04.760 --> 00:33:07.320]  全部在天上受審判
[00:33:07.320 --> 00:33:08.680]  還有享樂
[00:33:08.680 --> 00:33:10.440]  下面就要看片集
[00:33:10.440 --> 00:33:12.280]  看那些人怎麼打法
[00:33:12.280 --> 00:33:13.720]  很深很可憐
[00:33:13.720 --> 00:33:15.560]  為甚麼神有七年大災難呢
[00:33:15.560 --> 00:33:17.240]  第一
[00:33:17.240 --> 00:33:19.640]  如果不是這樣
[00:33:19.640 --> 00:33:23.560]  以色列不可能全家得教
[00:33:23.560 --> 00:33:24.840]  如果不是這樣
[00:33:24.840 --> 00:33:27.880]  福音不可以到地極
[00:33:27.880 --> 00:33:31.480]  而外邦人得教的數目是不可以貼滿
[00:33:31.480 --> 00:33:33.240]  猶太人不可以向普世傳福音
[00:33:33.240 --> 00:33:36.600]  我們也不行
[00:33:36.600 --> 00:33:37.880]  很多教會很懶散
[00:33:37.880 --> 00:33:40.280]  不是每個人都像港督堂那樣
[00:33:40.280 --> 00:33:41.960]  但在美國的華人教會
[00:33:41.960 --> 00:33:43.000]  加拿大運比較好
[00:33:43.000 --> 00:33:44.360]  美國的華人教會
[00:33:44.360 --> 00:33:45.640]  夜幾三十人
[00:33:45.640 --> 00:33:47.080]  有間教會一百五十年歷史
[00:33:47.080 --> 00:33:49.000]  只有四十人
[00:33:49.000 --> 00:33:51.640]  另一間浸信會只有七十人
[00:33:51.640 --> 00:33:53.000]  七十人整個下令會
[00:33:53.000 --> 00:33:53.720]  找不到地方
[00:33:53.720 --> 00:33:54.760]  沒有人不要你
[00:33:54.760 --> 00:33:55.560]  沒有人給你地方
[00:33:55.560 --> 00:33:57.640]  七百人有人給你地方
[00:33:57.640 --> 00:34:02.360]  結果來我家開下令會
[00:34:02.360 --> 00:34:05.560]  現在世界人口有六十億人
[00:34:05.560 --> 00:34:07.880]  在一年半裏面
[00:34:07.880 --> 00:34:09.000]  四分一被殺
[00:34:09.000 --> 00:34:10.280]  十五億人
[00:34:10.280 --> 00:34:11.480]  第二次世界大戰
[00:34:11.480 --> 00:34:13.640]  全世界死了六千萬人
[00:34:13.640 --> 00:34:14.600]  在八年裏面
[00:34:14.600 --> 00:34:17.240]  零點六億人被殺
[00:34:17.240 --> 00:34:19.160]  比較一年半裏面
[00:34:19.160 --> 00:34:20.040]  十五億人被殺
[00:34:20.040 --> 00:34:21.320]  你說誰大
[00:34:21.320 --> 00:34:23.480]  甚麼叫大災難
[00:34:23.480 --> 00:34:24.600]  大家都會說
[00:34:24.600 --> 00:34:28.600]  大災難大到甚麼程度
[00:34:28.600 --> 00:34:29.880]  第二次世界大戰
[00:34:29.880 --> 00:34:30.840]  六千萬人
[00:34:30.840 --> 00:34:33.640]  其中每三個有一個是中國人
[00:34:33.640 --> 00:34:35.720]  我試著讀中國歷史
[00:34:35.720 --> 00:34:36.680]  我讀近代史
[00:34:36.680 --> 00:34:38.600]  我讀歷史文獻
[00:34:38.600 --> 00:34:39.480]  考古文獻
[00:34:39.480 --> 00:34:40.280]  科學文獻
[00:34:40.280 --> 00:34:41.080]  時事追擊
[00:34:41.080 --> 00:34:43.000]  我就發現原來日本當日
[00:34:43.000 --> 00:34:46.040]  他不只是想取得中國
[00:34:46.040 --> 00:34:49.160]  當時我讀小學讀書
[00:34:49.160 --> 00:34:50.840]  中國人口有四萬萬五千萬
[00:34:50.840 --> 00:34:52.200]  現在十五億
[00:34:52.200 --> 00:34:53.400]  當時四萬萬五千萬
[00:34:53.400 --> 00:34:56.520]  他要四萬萬五千萬的中國人做他的奴隸
[00:34:56.520 --> 00:34:58.040]  奴役中國
[00:34:58.040 --> 00:34:59.320]  都幾毒
[00:34:59.320 --> 00:35:01.160]  為何國歌這樣起來
[00:35:01.160 --> 00:35:03.080]  不願意做奴隸的人們
[00:35:03.080 --> 00:35:05.400]  這首歌是怎樣來的
[00:35:05.400 --> 00:35:07.320]  日本想取得東三省
[00:35:07.320 --> 00:35:07.880]  取得了
[00:35:07.880 --> 00:35:11.720]  不過打輸了就要交出來
[00:35:11.720 --> 00:35:13.080]  前蘇聯要取得東三省
[00:35:13.080 --> 00:35:14.280]  你知不知道
[00:35:14.280 --> 00:35:16.360]  俄國不是中國朋友
[00:35:16.360 --> 00:35:17.000]  中國都知道
[00:35:17.000 --> 00:35:17.720]  不過現在被迫
[00:35:17.720 --> 00:35:20.440]  美國和中國搞成關係搞成這樣
[00:35:20.440 --> 00:35:25.320]  9月3日檢閱的所謂軍事大會
[00:35:25.320 --> 00:35:26.200]  美國不出席
[00:35:26.200 --> 00:35:27.320]  美國應該出席
[00:35:27.320 --> 00:35:29.640]  借一些意義和中國和好
[00:35:29.640 --> 00:35:31.560]  現在隨便弄兩架B-52
[00:35:31.560 --> 00:35:33.960]  跑去南海島那裏
[00:35:33.960 --> 00:35:36.840]  你去那裏做什麼
[00:35:36.840 --> 00:35:38.120]  非要挑釁中國
[00:35:38.120 --> 00:35:40.120]  中國不會攻擊你的
[00:35:40.120 --> 00:35:42.520]  中國歷史裏有誰偷襲珍珠港
[00:35:42.520 --> 00:35:45.320]  不是中國
[00:35:45.320 --> 00:35:48.360]  白馬迪基督出來了
[00:35:48.360 --> 00:35:49.320]  很nice的
[00:35:49.320 --> 00:35:50.600]  在歐洲
[00:35:50.600 --> 00:35:51.640]  他怎樣出來
[00:35:51.640 --> 00:35:53.400]  因為歐洲有經濟問題
[00:35:53.400 --> 00:35:55.000]  有恐怖分子問題
[00:35:55.000 --> 00:35:56.840]  有疾病的問題
[00:35:56.840 --> 00:35:58.040]  有很多軍事問題
[00:35:58.040 --> 00:35:59.240]  要逼一個人出來
[00:35:59.240 --> 00:36:00.280]  是有口才的
[00:36:00.280 --> 00:36:01.160]  有知識的
[00:36:01.160 --> 00:36:03.400]  他
[00:36:03.400 --> 00:36:04.680]  國象眼
[00:36:04.680 --> 00:36:06.360]  有眼像人的眼
[00:36:06.360 --> 00:36:07.080]  這個就是
[00:36:07.080 --> 00:36:08.680]  但以你書第七章講
[00:36:08.680 --> 00:36:10.520]  但以你所發的夢第四個獸
[00:36:10.520 --> 00:36:12.040]  有七個頭十個角
[00:36:12.040 --> 00:36:14.040]  那個是代表新羅馬帝國
[00:36:14.040 --> 00:36:16.120]  而在十個角裏將一個小角生出來
[00:36:16.120 --> 00:36:16.920]  他一出來
[00:36:16.920 --> 00:36:18.840]  前面三個角連根都拔起
[00:36:18.840 --> 00:36:19.800]  這個就是迪基督
[00:36:19.800 --> 00:36:22.840]  那個小角就是迪基督
[00:36:22.840 --> 00:36:25.160]  我相信在座當中
[00:36:25.160 --> 00:36:28.600]  真是很可能有人會經歷教會被提
[00:36:28.600 --> 00:36:29.400]  你有福了
[00:36:29.400 --> 00:36:30.520]  你經歷了教會被提
[00:36:30.520 --> 00:36:31.480]  身體突然間改變
[00:36:31.480 --> 00:36:32.280]  不用死
[00:36:32.280 --> 00:36:32.920]  多好
[00:36:32.920 --> 00:36:34.120]  其實我們不用怕死
[00:36:34.120 --> 00:36:38.120]  最怕怎樣死
[00:36:38.120 --> 00:36:39.960]  這個白馬
[00:36:39.960 --> 00:36:41.960]  其實這個就是假基督
[00:36:41.960 --> 00:36:43.400]  這個迪基督
[00:36:43.400 --> 00:36:44.520]  故作好人
[00:36:44.520 --> 00:36:45.800]  我有辦法
[00:36:45.800 --> 00:36:48.360]  我有辦法解決歐洲問題
[00:36:48.360 --> 00:36:51.560]  歐洲個個擁護他做王
[00:36:51.560 --> 00:36:54.760]  三年半之後擁護他做全世界的王
[00:36:54.760 --> 00:36:56.520]  所以他出來
[00:36:56.520 --> 00:36:57.640]  勝了又要勝
[00:36:57.640 --> 00:36:59.480]  是勝兩次
[00:36:59.480 --> 00:37:01.560]  三年半之後他要全世界人
[00:37:01.560 --> 00:37:02.440]  要擁護他做王
[00:37:02.440 --> 00:37:03.480]  但有一個條件
[00:37:03.480 --> 00:37:06.520]  要殺了所有以色列人
[00:37:06.520 --> 00:37:10.840]  所以三年之後他跟以色列反約
[00:37:10.840 --> 00:37:13.560]  違背
[00:37:13.560 --> 00:37:15.240]  但以你書就說迪基督
[00:37:15.240 --> 00:37:18.040]  其中一個小角
[00:37:18.040 --> 00:37:19.320]  在先前的角中
[00:37:19.320 --> 00:37:20.520]  我沒什麼時間說完
[00:37:20.520 --> 00:37:21.880]  不過
[00:37:21.880 --> 00:37:22.840]  我想跟大家說
[00:37:22.840 --> 00:37:24.840]  最重要你今天你明白多少多少
[00:37:24.840 --> 00:37:25.720]  不是最重要
[00:37:25.720 --> 00:37:27.400]  最重要就是教會被提的時候
[00:37:27.400 --> 00:37:29.320]  你有沒有份
[00:37:29.320 --> 00:37:30.440]  你有份我恭喜你
[00:37:30.440 --> 00:37:31.480]  如果你沒有份
[00:37:31.480 --> 00:37:33.640]  都有機會
[00:37:33.640 --> 00:37:34.920]  但你順主要被殺
[00:37:34.920 --> 00:37:38.760]  而且死得很慘
[00:37:38.760 --> 00:37:41.080]  現在是軟的方法
[00:37:41.080 --> 00:37:42.280]  教會被提之後
[00:37:42.280 --> 00:37:43.240]  實際上沒有教會
[00:37:43.240 --> 00:37:44.680]  是硬的方法
[00:37:44.680 --> 00:37:46.920]  慎用硬的方法
[00:37:46.920 --> 00:37:49.480]  來令人順主
[00:37:49.480 --> 00:37:50.840]  慎用七年大災難
[00:37:50.840 --> 00:37:55.800]  令到以色列歸向彌賽亞
[00:37:55.800 --> 00:37:59.000]  所以有七年大災難
[00:37:59.000 --> 00:38:00.040]  你今天不明白多少
[00:38:00.040 --> 00:38:00.680]  不記得多少
[00:38:00.680 --> 00:38:01.240]  不要緊
[00:38:01.240 --> 00:38:03.080]  我想知道
[00:38:03.080 --> 00:38:05.400]  在不在每一個人的名字
[00:38:05.400 --> 00:38:06.600]  都寫在生命冊上
[00:38:06.600 --> 00:38:07.400]  教會被提
[00:38:07.400 --> 00:38:09.160]  Are you sure
[00:38:09.160 --> 00:38:10.600]  你有份
[00:38:10.600 --> 00:38:11.880]  可以的
[00:38:11.880 --> 00:38:13.640]  你sure都可以
[00:38:13.640 --> 00:38:17.800]  你向主耶穌承認他是神的獨生子
[00:38:17.800 --> 00:38:19.160]  不是承認耶穌存在
[00:38:19.160 --> 00:38:21.000]  很多宗教信耶穌
[00:38:21.000 --> 00:38:22.120]  伊斯蘭教也信耶穌
[00:38:22.120 --> 00:38:23.400]  信耶穌是先知
[00:38:23.400 --> 00:38:25.720]  摩門教信耶穌是天子
[00:38:25.720 --> 00:38:26.840]  天子長
[00:38:26.840 --> 00:38:30.600]  猶太教信耶穌是good man
[00:38:30.600 --> 00:38:32.120]  就是基督教會
[00:38:32.120 --> 00:38:34.360]  信耶穌是神的獨生子
[00:38:34.360 --> 00:38:35.160]  是彌賽亞
[00:38:35.160 --> 00:38:36.680]  他是神
[00:38:36.680 --> 00:38:37.880]  第一承認他這件事
[00:38:37.880 --> 00:38:38.680]  第二
[00:38:38.680 --> 00:38:39.720]  將你的罪都拿出來
[00:38:39.720 --> 00:38:40.360]  什麼罪
[00:38:40.360 --> 00:38:41.800]  十誡那幾誡
[00:38:41.800 --> 00:38:42.360]  六誡
[00:38:42.360 --> 00:38:43.080]  當孝敬父母
[00:38:43.080 --> 00:38:43.640]  不可殺人
[00:38:43.640 --> 00:38:44.120]  不可姦淫
[00:38:44.120 --> 00:38:44.680]  不可偷渡
[00:38:44.680 --> 00:38:45.240]  不可作假
[00:38:45.240 --> 00:38:45.880]  見證任何人
[00:38:45.880 --> 00:38:46.520]  不可貪心
[00:38:46.520 --> 00:38:48.280]  是這六件事
[00:38:48.280 --> 00:38:49.320]  你有沒有說過謊
[00:38:49.320 --> 00:38:50.040]  有沒有貪心
[00:38:50.040 --> 00:38:51.240]  有沒有和我淫念
[00:38:51.240 --> 00:38:52.120]  有沒有批評過人
[00:38:52.120 --> 00:38:54.840]  和殺了他沒有分別
[00:38:54.840 --> 00:38:56.040]  有沒有恨過人
[00:38:56.040 --> 00:38:57.960]  憎過人
[00:38:57.960 --> 00:38:59.720]  你不出聲不等於神不知道
[00:38:59.720 --> 00:39:02.120]  你將他拿出來在神面前 神啊
[00:39:02.120 --> 00:39:04.760]  求你見證我
[00:39:04.760 --> 00:39:06.120]  當我們承認我們的罪
[00:39:06.120 --> 00:39:07.240]  我們舉手的時候
[00:39:07.240 --> 00:39:08.520]  代表我們口裡承認
[00:39:08.520 --> 00:39:11.560]  心裡相信耶穌是神的獨生子
[00:39:11.560 --> 00:39:13.800]  這個唯一得救條件
[00:39:13.800 --> 00:39:17.000]  這個記載在約翰福音第三章第十八節
[00:39:17.000 --> 00:39:18.280]  信子的不被定罪
[00:39:18.280 --> 00:39:19.640]  不信的罪已經定了
[00:39:19.640 --> 00:39:25.320]  因為他們不信神獨生子的名
[00:39:25.320 --> 00:39:28.120]  那一刻你認罪
[00:39:28.120 --> 00:39:30.120]  以前你一生所犯的罪一筆勾銷
[00:39:30.120 --> 00:39:30.840]  你成為聖傑
[00:39:30.840 --> 00:39:33.240]  聖傑的你就可以馬上和神一起
[00:39:33.240 --> 00:39:34.520]  這個就叫做永生
[00:39:34.520 --> 00:39:36.280]  永生的現在開始
[00:39:36.280 --> 00:39:38.840]  不需要等你死了之後
[00:39:38.840 --> 00:39:40.200]  但是這樣
[00:39:40.200 --> 00:39:41.400]  我是人來的
[00:39:41.400 --> 00:39:43.880]  人可以不犯罪嗎
[00:39:43.880 --> 00:39:44.840]  今天下午怎樣
[00:39:44.840 --> 00:39:45.480]  明天怎樣
[00:39:45.480 --> 00:39:46.920]  下個星期怎樣
[00:39:46.920 --> 00:39:47.640]  耶穌知道的
[00:39:47.640 --> 00:39:50.120]  祂做過人
[00:39:50.120 --> 00:39:52.600]  我們每一天都要靠耶穌的十字架
[00:39:52.600 --> 00:39:55.000]  和祂流的補血
[00:39:55.000 --> 00:39:55.560]  不如這樣
[00:39:55.560 --> 00:39:59.560]  現在我們首先在座每一個人
[00:39:59.560 --> 00:40:02.200]  有很多人的名字已經記在生命冊上
[00:40:02.200 --> 00:40:03.640]  你不需要作任何表示
[00:40:03.640 --> 00:40:05.800]  因為一次得救 永遠得救
[00:40:05.800 --> 00:40:08.280]  在座如果有人生命冊未寫上
[00:40:08.280 --> 00:40:09.800]  我們現在做個祈禱好不好
[00:40:09.800 --> 00:40:10.920]  我們低頭做個祈禱
[00:40:10.920 --> 00:40:12.520]  天父我們多謝你
[00:40:12.520 --> 00:40:13.800]  天父你時時給我機會
[00:40:13.800 --> 00:40:18.280]  在這個竹金中地區有一個這樣的燈台
[00:40:18.280 --> 00:40:20.040]  使人來到這裡得著救恩
[00:40:20.040 --> 00:40:22.520]  使人來到這裡得著安慰
[00:40:22.520 --> 00:40:23.960]  得著準備
[00:40:23.960 --> 00:40:26.520]  準備在神的國度裡面建立功勞
[00:40:26.520 --> 00:40:30.760]  準備為主作見證
[00:40:30.760 --> 00:40:31.640]  最後多謝你
[00:40:31.640 --> 00:40:34.360]  在教會未被提之前
[00:40:34.360 --> 00:40:35.640]  我們還有機會
[00:40:35.640 --> 00:40:38.040]  名字被寫在生命冊上
[00:40:38.040 --> 00:40:39.800]  而教會被提我們有份
[00:40:39.800 --> 00:40:42.760]  天父這個時間來得很擠
[00:40:42.760 --> 00:40:43.960]  所以我們要做兩件事
[00:40:43.960 --> 00:40:47.080]  第一我們願意承認主耶穌是神的獨生子
[00:40:47.080 --> 00:40:48.520]  耶穌就是神
[00:40:48.520 --> 00:40:50.520]  三文一體的真神聖父聖子聖靈
[00:40:50.520 --> 00:40:52.120]  我們的主耶穌是第二位
[00:40:52.120 --> 00:40:54.760]  是天父差你來的
[00:40:54.760 --> 00:40:55.880]  第二件事我們要做的就是
[00:40:55.880 --> 00:40:58.520]  主耶穌說我過去一生做過很多錯事
[00:40:58.520 --> 00:40:59.560]  我生氣過人
[00:40:59.560 --> 00:41:00.600]  我恨過人
[00:41:00.600 --> 00:41:01.960]  我和殺了他沒有分別
[00:41:01.960 --> 00:41:03.240]  我動過很多次的淫念
[00:41:03.240 --> 00:41:04.920]  我和犯奸淫沒有分別
[00:41:04.920 --> 00:41:06.760]  我很多次信守軒揚
[00:41:06.760 --> 00:41:08.440]  這個就是偷渡
[00:41:08.440 --> 00:41:10.280]  我講過無數次的謊言
[00:41:10.280 --> 00:41:12.920]  這個就是作假潔淨陷害人
[00:41:12.920 --> 00:41:15.800]  我沒有告訴別人我貪心
[00:41:15.800 --> 00:41:19.160]  其實我貪心理智
[00:41:19.160 --> 00:41:21.240]  主耶穌說這些是罪
[00:41:21.240 --> 00:41:23.240]  求祢赦免我的罪
[00:41:23.240 --> 00:41:25.160]  我舉手代表我的口裡承認
[00:41:25.160 --> 00:41:26.760]  心裡相信
[00:41:26.760 --> 00:41:29.400]  求祢將我的名字記在生命冊上
[00:41:29.400 --> 00:41:30.760]  教會被提的時候
[00:41:30.760 --> 00:41:32.360]  我是有份
[00:41:32.360 --> 00:41:35.640]  主耶穌求祢繼續聽我們下面的祈禱
[00:41:35.640 --> 00:41:39.240]  當各位仍然低頭瞇著眼的時候
[00:41:39.240 --> 00:41:41.320]  我很想知道剛才有沒有人和我
[00:41:41.320 --> 00:41:42.680]  沒有做過這個表示的
[00:41:42.680 --> 00:41:44.680]  剛才有人和我在神面前
[00:41:44.680 --> 00:41:46.920]  耶穌面前承認他自己有罪
[00:41:46.920 --> 00:41:49.160]  而且承認耶穌是神的獨生子
[00:41:49.160 --> 00:41:50.600]  要求耶穌赦免你
[00:41:50.600 --> 00:41:52.280]  也要求耶穌拆顯天使
[00:41:52.280 --> 00:41:54.280]  將你的名字寫在生命冊上
[00:41:54.280 --> 00:41:55.560]  請你將手舉起來
[00:41:55.560 --> 00:41:57.240]  現在
[00:41:57.240 --> 00:41:59.000]  舉高一點
[00:41:59.000 --> 00:42:01.560]  看到嗎
[00:42:01.560 --> 00:42:03.560]  我露出眼睛但不要緊
[00:42:03.560 --> 00:42:05.240]  繼續舉
[00:42:05.240 --> 00:42:07.640]  因為天使集名
[00:42:07.640 --> 00:42:09.320]  我看到一位
[00:42:09.320 --> 00:42:10.280]  兩位
[00:42:10.280 --> 00:42:11.800]  三位
[00:42:11.800 --> 00:42:13.240]  四位
[00:42:13.240 --> 00:42:14.040]  五位
[00:42:14.040 --> 00:42:15.400]  我露出眼睛了
[00:42:15.400 --> 00:42:17.320]  六位
[00:42:17.320 --> 00:42:17.800]  七位
[00:42:17.800 --> 00:42:19.560]  八位
[00:42:19.560 --> 00:42:20.920]  我看不到不要緊
[00:42:20.920 --> 00:42:21.880]  耶穌看到就行了
[00:42:21.880 --> 00:42:23.080]  祂看到你
[00:42:23.080 --> 00:42:24.120]  知道你的名字
[00:42:24.120 --> 00:42:25.960]  還認得你的聲音
[00:42:25.960 --> 00:42:27.000]  好 將手放下
[00:42:27.000 --> 00:42:27.880]  因為時間的緣故
[00:42:27.880 --> 00:42:31.720]  我不可以一直呼召下去
[00:42:31.720 --> 00:42:33.400]  我們要完結我們的祈禱
[00:42:33.400 --> 00:42:36.840]  主耶穌感謝你
[00:42:36.840 --> 00:42:37.880]  在我們今天當中
[00:42:37.880 --> 00:42:42.840]  有六位到八位的朋友將手舉起來
[00:42:42.840 --> 00:42:46.440]  求你將他們的名字寫在生命冊上
[00:42:46.440 --> 00:42:50.840]  叫他們不需要經過七年大災難的痛苦
[00:42:50.840 --> 00:42:52.200]  主耶穌感謝你
[00:42:52.200 --> 00:42:55.400]  感謝你在十字架上為我們流出補血
[00:42:55.400 --> 00:42:58.520]  因為只有你才有這樣的資格
[00:42:58.520 --> 00:43:00.920]  赦免我們的罪
[00:43:00.920 --> 00:43:02.120]  最後我們要求
[00:43:02.120 --> 00:43:04.200]  要求三位一帝的真神聖父聖子聖靈
[00:43:04.200 --> 00:43:06.120]  一同得著榮耀
[00:43:06.120 --> 00:43:07.560]  所有的榮耀
[00:43:07.560 --> 00:43:11.560]  因為地上沒有一個人配得任何的榮耀
[00:43:11.560 --> 00:43:13.160]  多謝你聽我們祈禱
[00:43:13.160 --> 00:43:14.680]  奉主耶穌基督的聖名祈求
[00:43:14.680 --> 00:43:15.960]  Amen
[00:43:15.960 --> 00:43:16.460]  多謝大家
