
[00:00:00.000 --> 00:00:04.420]  明天早上會 應該是午安 還是晚安
[00:40:46.220 --> 00:40:54.620]  找個地方好呼吸一下 才能夠搞定自己
[00:40:54.620 --> 00:41:00.420]  什麼才能夠可以應用到這段經文
[00:41:00.420 --> 00:41:03.420]  是我們要想的問題
[00:41:03.420 --> 00:41:06.220]  我們是一個宗教活動
[00:41:06.220 --> 00:41:08.620]  還是一個信仰全城的運動
[00:41:08.620 --> 00:41:10.220]  是一個movement
[00:41:10.220 --> 00:41:12.620]  永遠都是動來動去
[00:41:12.620 --> 00:41:15.220]  而不是死咕咕咕
[00:41:15.220 --> 00:41:19.620]  一件東西
[00:41:19.620 --> 00:41:21.220]  究竟可以讓我們用到這段經文
[00:41:21.220 --> 00:41:23.620]  在我們生活的裏面
[00:41:23.620 --> 00:41:27.220]  雖然真的很難很難很難很難
[00:41:27.220 --> 00:41:28.820]  但上帝總會有這些說話
[00:41:28.820 --> 00:41:32.020]  我要把你擄到大馬士革以外
[00:41:32.020 --> 00:41:35.020]  我就要學會什麼叫做侍奉
[00:41:35.020 --> 00:41:41.820]  學會你最近緊張什麼
[00:41:41.820 --> 00:41:44.220]  今天要問自己
[00:41:44.220 --> 00:41:48.220]  是不是上帝真的不聽不看不問
[00:41:48.220 --> 00:41:52.220]  我在做什麼
[00:41:52.220 --> 00:41:55.020]  神怎樣可以幫我回頭
[00:41:55.020 --> 00:42:02.020]  做回昔日在曠野的時候
[00:42:02.020 --> 00:42:06.220]  同樣地在做獻祭 敬拜
[00:42:06.220 --> 00:42:11.820]  但這些是上帝所喜悅的
[00:42:11.820 --> 00:42:16.420]  我們初信主的時候熱心很多
[00:42:16.420 --> 00:42:20.020]  月返舊得久 做了教會精
[00:42:20.020 --> 00:42:23.220]  不知道怎樣說話
[00:42:23.220 --> 00:42:24.220]  有人找你侍奉
[00:42:24.220 --> 00:42:27.220]  祈禱等候一下
[00:42:27.220 --> 00:42:30.020]  我們也很懂得說這些說話
[00:42:30.020 --> 00:42:32.820]  求天父憐憫幫助我們一起祈禱
[00:42:32.820 --> 00:42:37.020]  天父多謝你讓我們今天有這個空間時間
[00:42:37.020 --> 00:42:38.620]  在這個這麼不容易的世代裏面
[00:42:38.620 --> 00:42:41.420]  我們一起來面前反省
[00:42:41.420 --> 00:42:47.220]  我們對上帝是怎樣
[00:42:47.220 --> 00:42:49.620]  我們也feel good的
[00:42:49.620 --> 00:42:52.020]  覺得
[00:42:52.020 --> 00:42:53.420]  我們很少覺得我們在上帝面前
[00:42:53.420 --> 00:42:57.220]  蒙祂月立
[00:42:57.220 --> 00:43:02.020]  甚至黑祂增
[00:43:02.020 --> 00:43:03.020]  求天父你讓我們帶著一個
[00:43:03.020 --> 00:43:05.220]  戰經的心
[00:43:05.220 --> 00:43:09.220]  敬畏的心來到你面前
[00:43:09.220 --> 00:43:16.220]  回到原初的初心
[00:43:16.220 --> 00:43:19.820]  做回我們應該服侍你的事
[00:43:19.820 --> 00:43:23.820]  免得我們被擄到大馬事隔
[00:43:23.820 --> 00:43:27.020]  在那裏再哀聲呼求
[00:43:27.020 --> 00:43:29.820]  學習更新改變
[00:43:29.820 --> 00:43:31.620]  天父憐憫我們
[00:43:31.620 --> 00:43:33.220]  幫助我們
[00:43:33.220 --> 00:43:35.820]  恭敬將太古城堂的弟兄姊妹
[00:43:35.820 --> 00:43:38.420]  放在你手的當中
[00:43:38.420 --> 00:43:41.420]  求你的恩手親自帶領我們
[00:43:41.420 --> 00:43:43.220]  多謝天父你聽我們的祈禱
[00:43:43.220 --> 00:43:46.220]  奉送你寶貴名球
