
[00:00:00.000 --> 00:00:03.000]  各位電影姊妹朋友,平安!
[00:35:46.000 --> 00:35:48.000]  祝福這個世界
[00:35:48.000 --> 00:35:50.000]  叫神得著榮耀
[00:35:50.000 --> 00:35:52.000]  我們同心低頭祈禱
[00:35:54.000 --> 00:35:56.000]  七位主我們多謝祢
[00:35:56.000 --> 00:35:58.000]  祢不單止
[00:35:58.000 --> 00:36:00.000]  差派耶穌基督
[00:36:00.000 --> 00:36:02.000]  來到這個世上
[00:36:02.000 --> 00:36:04.000]  為我們的罪捨身
[00:36:04.000 --> 00:36:06.000]  救贖我們
[00:36:06.000 --> 00:36:08.000]  讓我們真正接受耶穌基督
[00:36:08.000 --> 00:36:10.000]  能夠得著一個永遠的生命
[00:36:10.000 --> 00:36:12.000]  成為神理者的子民
[00:36:12.000 --> 00:36:14.000]  我們感謝祢
[00:36:14.000 --> 00:36:16.000]  雖然耶穌基督回到天上
[00:36:16.000 --> 00:36:18.000]  但卻是差遣聖靈
[00:36:18.000 --> 00:36:20.000]  來到我們每一個
[00:36:20.000 --> 00:36:22.000]  熟悉祢的人當中
[00:36:22.000 --> 00:36:24.000]  主祢的聖靈是滿有大能
[00:36:24.000 --> 00:36:26.000]  當祢的靈充滿
[00:36:26.000 --> 00:36:28.000]  我們每一個信祢的人的時候
[00:36:28.000 --> 00:36:30.000]  我們知道我們就可以
[00:36:30.000 --> 00:36:32.000]  為主祢作大事
[00:36:32.000 --> 00:36:34.000]  主我們雖然卑微
[00:36:34.000 --> 00:36:36.000]  但願意我們今天在新年期間
[00:36:36.000 --> 00:36:38.000]  再一次在祢面前立志
[00:36:38.000 --> 00:36:40.000]  主我們願意
[00:36:40.000 --> 00:36:42.000]  被祢使用
[00:36:42.000 --> 00:36:44.000]  求祢的靈大大充滿我們在座
[00:36:44.000 --> 00:36:46.000]  每一個人
[00:36:46.000 --> 00:36:48.000]  也叫我們在新的一年
[00:36:48.000 --> 00:36:50.000]  我們真的立志在祢面前
[00:36:50.000 --> 00:36:52.000]  我們來努力
[00:36:52.000 --> 00:36:54.000]  活出信仰
[00:36:54.000 --> 00:36:56.000]  我們為祢傳揚福音
[00:36:56.000 --> 00:36:58.000]  主我們為全因教會
[00:36:58.000 --> 00:37:00.000]  感謝祢
[00:37:00.000 --> 00:37:02.000]  祢親自建立這個教會
[00:37:02.000 --> 00:37:04.000]  我們要宣告
[00:37:04.000 --> 00:37:06.000]  這個教會是屬於祢的
[00:37:06.000 --> 00:37:08.000]  祢是我們的主 祢是我們的元首
[00:37:08.000 --> 00:37:10.000]  這個教會要成為
[00:37:10.000 --> 00:37:12.000]  叫祢名得榮耀的地方
[00:37:12.000 --> 00:37:14.000]  要成為叫我們身邊的人
[00:37:14.000 --> 00:37:16.000]  都得著祝福的地方
[00:37:16.000 --> 00:37:18.000]  神下就願祢親自
[00:37:18.000 --> 00:37:20.000]  去掌管我們每一個人的心
[00:37:20.000 --> 00:37:22.000]  掌管全因教會
[00:37:22.000 --> 00:37:24.000]  帶領我們前面當走的路
[00:37:24.000 --> 00:37:26.000]  叫我們不單止服侍這個社區
[00:37:26.000 --> 00:37:28.000]  更加能夠祝福香港
[00:37:28.000 --> 00:37:30.000]  祝福我們的祖國 祝福這個世界
[00:37:30.000 --> 00:37:32.000]  我求祢都大大的
[00:37:32.000 --> 00:37:34.000]  祝福我們在座每一位的來賓
[00:37:34.000 --> 00:37:36.000]  叫他們的生命
[00:37:36.000 --> 00:37:38.000]  因著有祢而不再一樣
[00:37:38.000 --> 00:37:40.000]  主我們多謝祢
[00:37:40.000 --> 00:37:42.000]  願祢自己繼續的
[00:37:42.000 --> 00:37:44.000]  用祢的愛激勵我們
[00:37:44.000 --> 00:37:46.000]  以致我們也愛祢更多
[00:37:46.000 --> 00:37:48.000]  心願全因教會往後
[00:37:48.000 --> 00:37:50.000]  真的成為一群
[00:37:50.000 --> 00:37:52.000]  祢所喜悅的群體
[00:37:52.000 --> 00:37:54.000]  在當中繼續來見證祢的名
[00:37:54.000 --> 00:37:56.000]  我們同心祈禱
[00:37:56.000 --> 00:37:58.000]  奉耶穌基督的名
[00:37:58.000 --> 00:38:00.000]  阿們
