
[00:00:00.000 --> 00:00:02.000]  各位親愛的大英姐妹 你們好
[00:34:40.800 --> 00:34:43.800]  西底加作王的時候
[00:34:43.800 --> 00:34:46.800]  那些的諾命令
[00:34:46.800 --> 00:34:47.800]  叫那些領袖賦予者
[00:34:47.800 --> 00:34:49.800]  在國家被滅之前
[00:34:49.800 --> 00:34:50.800]  要讓那些奴隸
[00:34:50.800 --> 00:34:51.800]  回復自由身
[00:34:51.800 --> 00:34:53.800]  他們曾經做過
[00:34:53.800 --> 00:34:54.800]  但是當國家
[00:34:54.800 --> 00:34:56.800]  剛剛稍微喘息的時候
[00:34:56.800 --> 00:34:59.800]  他又再逼迫那些人
[00:34:59.800 --> 00:35:00.800]  去做奴隸
[00:35:00.800 --> 00:35:01.800]  他們反悔了
[00:35:01.800 --> 00:35:03.800]  結果就遭到神宣告
[00:35:03.800 --> 00:35:06.800]  很嚴厲的懲罰
[00:35:06.800 --> 00:35:07.800]  我們看看耶利米書
[00:35:07.800 --> 00:35:08.800]  第34章
[00:35:08.800 --> 00:35:10.800]  12到第17節
[00:35:10.800 --> 00:35:12.800]  因此耶和華的話
[00:35:12.800 --> 00:35:14.800]  臨到耶利米說
[00:35:14.800 --> 00:35:16.800]  耶和華以色列的神如此說
[00:35:16.800 --> 00:35:18.800]  我將你們的列祖
[00:35:18.800 --> 00:35:19.800]  從埃及地
[00:35:19.800 --> 00:35:21.800]  圍爐之家領出來的時候
[00:35:21.800 --> 00:35:22.800]  與他們立約說
[00:35:22.800 --> 00:35:24.800]  你的一個希伯來弟兄
[00:35:24.800 --> 00:35:25.800]  若邁給你
[00:35:25.800 --> 00:35:26.800]  服侍你六年
[00:35:26.800 --> 00:35:27.800]  到第七年
[00:35:27.800 --> 00:35:28.800]  你們各人
[00:35:28.800 --> 00:35:30.800]  就要任他自由出去
[00:35:30.800 --> 00:35:32.800]  此次你們列祖不聽從我
[00:35:32.800 --> 00:35:35.800]  也不失矣而聽
[00:35:35.800 --> 00:35:36.800]  如今你們回轉
[00:35:36.800 --> 00:35:38.800]  恨我眼中看為正的事
[00:35:38.800 --> 00:35:41.800]  各人向論社宣告自由
[00:35:41.800 --> 00:35:44.800]  並且在稱為我名下的殿中
[00:35:44.800 --> 00:35:45.800]  在我面前立約
[00:35:45.800 --> 00:35:47.800]  你們卻又反悔
[00:35:47.800 --> 00:35:48.800]  竊逐我的名
[00:35:48.800 --> 00:35:50.800]  各人叫所任去
[00:35:50.800 --> 00:35:53.800]  隨意自由的僕人僕婢女回來
[00:35:53.800 --> 00:35:56.800]  勉強他們認為僕婢
[00:35:56.800 --> 00:35:58.800]  所以耶和華如此說
[00:35:58.800 --> 00:36:00.800]  你們沒有聽從我
[00:36:00.800 --> 00:36:03.800]  各人向弟兄論社宣告自由
[00:36:03.800 --> 00:36:04.800]  看啊
[00:36:04.800 --> 00:36:06.800]  我向你們宣告一樣自由
[00:36:06.800 --> 00:36:08.800]  就是使你們自由於刀劍
[00:36:08.800 --> 00:36:10.800]  饑荒瘟疫之下
[00:36:10.800 --> 00:36:13.800]  並且使你們在天下萬國中
[00:36:13.800 --> 00:36:14.800]  拋來拋去
[00:36:14.800 --> 00:36:16.800]  這是耶和華說的
[00:36:16.800 --> 00:36:17.800]  看不看得到
[00:36:17.800 --> 00:36:18.800]  很可悲這幫人
[00:36:18.800 --> 00:36:20.800]  因為沒有尊重神的吩咐
[00:36:20.800 --> 00:36:26.800]  六年之後都不讓勞僕得到自由
[00:36:26.800 --> 00:36:27.800]  結果神說好
[00:36:27.800 --> 00:36:28.800]  我給你們自由
[00:36:28.800 --> 00:36:32.800]  這是幽默或諷刺他們
[00:36:32.800 --> 00:36:33.800]  這是什麼自由
[00:36:33.800 --> 00:36:35.800]  就是使你們自由於刀劍
[00:36:35.800 --> 00:36:36.800]  饑荒瘟疫之下
[00:36:36.800 --> 00:36:39.800]  還要在萬國之中拋來拋去
[00:36:39.800 --> 00:36:44.800]  成為一個被人輕視的民族
[00:36:44.800 --> 00:36:46.800]  所以今天
[00:36:46.800 --> 00:36:48.800]  這個宣告終於實現了
[00:36:48.800 --> 00:36:50.800]  這也顯出神一貫的原則
[00:36:50.800 --> 00:36:52.800]  所以這一段經文
[00:36:52.800 --> 00:36:54.800]  我們引申下去的時候
[00:36:54.800 --> 00:36:56.800]  就是如果我們甘心樂意
[00:36:56.800 --> 00:36:57.800]  祂奉獻的時候
[00:36:57.800 --> 00:36:59.800]  幫助其他人
[00:36:59.800 --> 00:37:00.800]  我們都會經歷到
[00:37:00.800 --> 00:37:04.800]  師比獸更為有福
[00:37:04.800 --> 00:37:07.800]  就剛才我們讀過這段經文
[00:37:07.800 --> 00:37:09.800]  當我們來帶去憐憫
[00:37:09.800 --> 00:37:11.800]  借給一些貧窮的人
[00:37:11.800 --> 00:37:13.800]  我們就借太比耶和華
[00:37:13.800 --> 00:37:14.800]  祂的善行
[00:37:14.800 --> 00:37:17.800]  和耶和華必定的會來去償還
[00:37:17.800 --> 00:37:20.800]  如果我們維持太多的保留
[00:37:20.800 --> 00:37:23.800]  在奉獻上幫助其他人
[00:37:23.800 --> 00:37:25.800]  論釋無尊能臣的誡命
[00:37:25.800 --> 00:37:27.800]  就會有損失
[00:37:27.800 --> 00:37:30.800]  我們要好好地去反思
[00:37:30.800 --> 00:37:31.800]  如果去過以色列的人
[00:37:31.800 --> 00:37:32.800]  你都會看到
[00:37:32.800 --> 00:37:35.800]  有兩個地方是很大的對比
[00:37:35.800 --> 00:37:37.800]  現在這些地方是越來越可悲
[00:37:37.800 --> 00:37:39.800]  就是死海
[00:37:39.800 --> 00:37:42.800]  死海我1990年去的時候
[00:37:42.800 --> 00:37:44.800]  死海很大
[00:37:44.800 --> 00:37:46.800]  早幾年去的時候
[00:37:46.800 --> 00:37:49.800]  死海已經沒了三分二了
[00:37:49.800 --> 00:37:52.800]  當年我們去的時候
[00:37:52.800 --> 00:37:55.800]  住的酒店走出去
[00:37:55.800 --> 00:37:57.800]  就已經可以浸到死海的水
[00:37:57.800 --> 00:37:59.800]  但幾年前去的時候
[00:37:59.800 --> 00:38:01.800]  已經要走很遠很遠很遠
[00:38:01.800 --> 00:38:03.800]  才可以浸到死海的水
[00:38:03.800 --> 00:38:05.800]  因為那些水困在那裡
[00:38:05.800 --> 00:38:07.800]  它沒有流出
[00:38:07.800 --> 00:38:09.800]  也沒有流入
[00:38:09.800 --> 00:38:12.800]  陽光一直這麼猛烈地蒸發
[00:38:12.800 --> 00:38:14.800]  所以水就越來越少
[00:38:14.800 --> 00:38:17.800]  但如果你看過加利利湖
[00:38:17.800 --> 00:38:18.800]  很漂亮
[00:38:18.800 --> 00:38:21.800]  我們一定會在加利利湖坐船
[00:38:21.800 --> 00:38:22.800]  有聚會
[00:38:22.800 --> 00:38:27.800]  可以享受在加利利湖上的美景
[00:38:27.800 --> 00:38:30.800]  為什麼加利利湖有這麼多的漁獲
[00:38:30.800 --> 00:38:34.800]  有這麼豐富的美麗的景色呢
[00:38:34.800 --> 00:38:36.800]  原來那些水從一邊下來
[00:38:36.800 --> 00:38:38.800]  黑門山的水流入
[00:38:38.800 --> 00:38:40.800]  又從另一邊流出去
[00:38:40.800 --> 00:38:42.800]  因為水不斷的流動
[00:38:42.800 --> 00:38:44.800]  所以就有生物
[00:38:44.800 --> 00:38:46.800]  當你保守著自己
[00:38:46.800 --> 00:38:48.800]  那些錢一直保存著
[00:38:48.800 --> 00:38:50.800]  越來越少更加要省
[00:38:50.800 --> 00:38:52.800]  你會越來越少
[00:38:52.800 --> 00:38:53.800]  但如果你用信心
[00:38:53.800 --> 00:38:55.800]  原來是神祝福我
[00:38:55.800 --> 00:38:57.800]  我肯拿出去的時候
[00:38:57.800 --> 00:38:58.800]  你會得到更大的祝福
[00:38:58.800 --> 00:39:01.800]  所以有機會去以色列旅行的時候
[00:39:01.800 --> 00:39:04.800]  這個就給我們更多的體會
[00:39:04.800 --> 00:39:07.800]  下年四月就希望我們大腦隊去
[00:39:07.800 --> 00:39:10.800]  最後一點就是有沒有甘心的獻上
[00:39:10.800 --> 00:39:14.800]  當主人第七年釋放那個僕人的時候
[00:39:14.800 --> 00:39:16.800]  讓我們可以自由離開
[00:39:16.800 --> 00:39:18.800]  但是如果那個奴僕
[00:39:18.800 --> 00:39:20.800]  他說我也不想走
[00:39:20.800 --> 00:39:22.800]  主人你對我這麼好的時候
[00:39:22.800 --> 00:39:26.800]  我想留下來繼續服侍你
[00:39:26.800 --> 00:39:28.800]  記住是他自願的
[00:39:28.800 --> 00:39:31.800]  主人就要收留他了
[00:39:31.800 --> 00:39:33.800]  我們看看第16節
[00:39:33.800 --> 00:39:37.800]  他若對你說 我不願意離開你
[00:39:37.800 --> 00:39:39.800]  是因他愛你和你的家
[00:39:39.800 --> 00:39:42.800]  你恩在你那裡很好
[00:39:42.800 --> 00:39:44.800]  如果你留意到的時候
[00:39:44.800 --> 00:39:49.800]  就是如果那個奴隸願意留下來
[00:39:49.800 --> 00:39:51.800]  你就要收留他了
[00:39:51.800 --> 00:39:56.800]  甚至成為你家裏面的一份子
[00:39:56.800 --> 00:39:58.800]  我真的認識幾個家庭
[00:39:58.800 --> 00:40:01.800]  那些非傭在他們家裏面
[00:40:01.800 --> 00:40:05.800]  已經打工超過十五六年了
[00:40:05.800 --> 00:40:07.800]  其實是一件很大的事情
[00:40:07.800 --> 00:40:09.800]  如果有一天要離開的時候
[00:40:09.800 --> 00:40:11.800]  就要給長期補助金
[00:40:11.800 --> 00:40:13.800]  就是要給這筆錢
[00:40:13.800 --> 00:40:16.800]  但他們不再當他們是傭人
[00:40:16.800 --> 00:40:19.800]  特別他們照顧寶寶從小照顧到大
[00:40:19.800 --> 00:40:22.800]  真的是他們家庭裏面的一份子
[00:40:22.800 --> 00:40:24.800]  在現實生活裏面也有
[00:40:24.800 --> 00:40:28.800]  不知道大家聽過一個人叫程文輝嗎
[00:40:28.800 --> 00:40:31.800]  和一個叫和姐
[00:40:31.800 --> 00:40:34.800]  有一套電影高志森拍過的
[00:40:34.800 --> 00:40:36.800]  但我不用高志森那個
[00:40:36.800 --> 00:40:39.800]  是香港第一個失明的社工
[00:40:39.800 --> 00:40:43.800]  他那個臭大海的時候
[00:40:43.800 --> 00:40:45.800]  那個叫和姐
[00:40:45.800 --> 00:40:48.800]  在國內走難來到香港
[00:40:48.800 --> 00:40:51.800]  他們家裏已經沒能力聘請工人
[00:40:51.800 --> 00:40:53.800]  但這個和姐沒有走到
[00:40:53.800 --> 00:40:55.800]  還繼續來服侍他們
[00:40:55.800 --> 00:41:03.800]  幫助這位失明的女少主人程文輝
[00:41:03.800 --> 00:41:06.800]  她是一位香港第一名的失明的社工
[00:41:06.800 --> 00:41:07.800]  這個是很特別的
[00:41:07.800 --> 00:41:11.800]  因為這個僕人已經在主人的家裏面
[00:41:11.800 --> 00:41:13.800]  做了六年生活穩定了
[00:41:13.800 --> 00:41:16.800]  如果離開主人可能會面對新的危機
[00:41:16.800 --> 00:41:18.800]  沒有辦法找到新的工作
[00:41:18.800 --> 00:41:21.800]  於是又覺得主人很愛他 重視他
[00:41:21.800 --> 00:41:24.800]  他就願意回報主人的良善
[00:41:24.800 --> 00:41:26.800]  甘心做他的僕人
[00:41:26.800 --> 00:41:28.800]  那有什麼手續要做呢
[00:41:28.800 --> 00:41:32.800]  很特別 《生命記》第15章第17節
[00:41:32.800 --> 00:41:36.800]  你就要拿錐子將他的耳朵在門上刺透
[00:41:36.800 --> 00:41:38.800]  他便永為你的牢獄廟
[00:41:38.800 --> 00:41:41.800]  你對婢女也要這樣
[00:41:41.800 --> 00:41:44.800]  男的也是 要將那個耳朵
[00:41:44.800 --> 00:41:48.800]  還要叫了很多的人來看著
[00:41:48.800 --> 00:41:52.800]  當眾就將他的耳朵
[00:41:52.800 --> 00:41:56.800]  刺了一個洞在門上
[00:41:56.800 --> 00:41:59.800]  在門上有一個洞
[00:41:59.800 --> 00:42:01.800]  這個就永遠做記號的
[00:42:01.800 --> 00:42:07.800]  表示這個僕人是永遠屬於主人
[00:42:07.800 --> 00:42:10.800]  直至到希年的時候
[00:42:10.800 --> 00:42:12.800]  才得到自由
[00:42:12.800 --> 00:42:14.800]  在《利尾記》第25章有這段經文
[00:42:14.800 --> 00:42:15.800]  不看了
[00:42:15.800 --> 00:42:20.800]  但是如果這個主人去世的時候
[00:42:20.800 --> 00:42:25.800]  這個牢獄是不需要繼續留在家裡
[00:42:25.800 --> 00:42:27.800]  服侍他其他的家人
[00:42:27.800 --> 00:42:29.800]  他可以自由的離開
[00:42:29.800 --> 00:42:32.800]  不要介意我在想
[00:42:32.800 --> 00:42:36.800]  現在有很多女士
[00:42:36.800 --> 00:42:38.800]  很小就要穿耳洞
[00:42:38.800 --> 00:42:40.800]  預備戴耳環
[00:42:40.800 --> 00:42:43.800]  甚至現在很多的男士
[00:42:43.800 --> 00:42:46.800]  都會穿耳洞戴耳環
[00:42:46.800 --> 00:42:48.800]  對我來說我一定不會做這件事
[00:42:48.800 --> 00:42:50.800]  因為我看《聖經》
[00:42:50.800 --> 00:42:53.800]  我發現原來這樣代表你是奴隸
[00:42:53.800 --> 00:42:55.800]  真的不知道大家是否明白這件事
[00:42:55.800 --> 00:43:00.800]  好 如果這個牢獄
[00:43:00.800 --> 00:43:04.800]  甘心樂意地做主人的僕人的話
[00:43:04.800 --> 00:43:06.800]  跟他們沒有什麼關係 是不是
[00:43:06.800 --> 00:43:07.800]  我們有沒有想到
[00:43:07.800 --> 00:43:10.800]  正如剛才一開始聽的那首歌
[00:43:10.800 --> 00:43:13.800]  《榮耀的釋放》
[00:43:13.800 --> 00:43:15.800]  我們原本就是罪的牢獄
[00:43:15.800 --> 00:43:17.800]  我們沒有不犯罪的自由
[00:43:17.800 --> 00:43:20.800]  但是主耶穌買贖我們
[00:43:20.800 --> 00:43:22.800]  我們是被重價買回來的
[00:43:22.800 --> 00:43:24.800]  用自己性的生命
[00:43:24.800 --> 00:43:26.800]  承擔我們罪的刑罰
[00:43:26.800 --> 00:43:28.800]  如果我們接受他的救贖的時候
[00:43:28.800 --> 00:43:30.800]  我們就是從罪中得到釋放
[00:43:30.800 --> 00:43:32.800]  成為自由人
[00:43:32.800 --> 00:43:33.800]  但是保祿提醒我們
[00:43:33.800 --> 00:43:36.800]  我們要做義的牢獄
[00:43:36.800 --> 00:43:39.800]  罪的牢獄就是你不甘心不情願
[00:43:39.800 --> 00:43:41.800]  但是你被罪核制
[00:43:41.800 --> 00:43:42.800]  但是你得到拯救之後
[00:43:42.800 --> 00:43:45.800]  你願不願意甘心做義的牢獄呢
[00:43:45.800 --> 00:43:48.800]  羅馬書第6章17、18節和第22節
[00:43:48.800 --> 00:44:11.800]  是不是很寶貴
[00:44:11.800 --> 00:44:13.800]  原來這個經文裡面牢獄這個字
[00:44:13.800 --> 00:44:15.800]  原來意思就是奴隸
[00:44:15.800 --> 00:44:17.800]  就是奴隸的意思
[00:44:17.800 --> 00:44:19.800]  這個牢獄不單單是服侍神
[00:44:19.800 --> 00:44:22.800]  它是要得到永恆的祝福
[00:44:22.800 --> 00:44:24.800]  所以記住
[00:44:24.800 --> 00:44:26.800]  原來我們每個基督徒
[00:44:26.800 --> 00:44:28.800]  本來是罪的牢獄
[00:44:28.800 --> 00:44:30.800]  我們被魔鬼核制住
[00:44:30.800 --> 00:44:31.800]  身不由己
[00:44:31.800 --> 00:44:32.800]  但是主耶穌拯救了我們
[00:44:32.800 --> 00:44:33.800]  我們已經有自由了
[00:44:33.800 --> 00:44:36.800]  但是我們甘心要做神的牢獄
[00:44:36.800 --> 00:44:39.800]  所以我們作為一個牧者
[00:44:39.800 --> 00:44:41.800]  特別是牧師 傳道人
[00:44:41.800 --> 00:44:44.800]  我們絕對不是高高在上的
[00:44:44.800 --> 00:44:46.800]  雖然身份好像尊貴
[00:44:46.800 --> 00:44:48.800]  但其實我們只是牢獄而已
[00:44:48.800 --> 00:44:50.800]  我們是神的牧人
[00:44:50.800 --> 00:44:52.800]  我們也是弟兄姊妹的牧人
[00:44:52.800 --> 00:44:54.800]  我們是要服侍弟兄姊妹
[00:44:54.800 --> 00:44:57.800]  現在我是樂意的服侍你們
[00:44:57.800 --> 00:44:58.800]  而且是甘心樂意的
[00:44:58.800 --> 00:45:00.800]  絕對不是被迫的
[00:45:00.800 --> 00:45:01.800]  這個時候
[00:45:01.800 --> 00:45:05.800]  當我們成為牢獄的一份子
[00:45:05.800 --> 00:45:06.800]  好了
[00:45:06.800 --> 00:45:10.800]  但是神很愛我們
[00:45:10.800 --> 00:45:13.800]  所以我們不只是牢獄
[00:45:13.800 --> 00:45:15.800]  我們成為家庭裏面的一份子
[00:45:15.800 --> 00:45:16.800]  那是怎樣呢
[00:45:16.800 --> 00:45:19.800]  林亞書第八章第十五節
[00:45:19.800 --> 00:45:22.800]  你們所受的不是牢獄的心
[00:45:22.800 --> 00:45:23.800]  仍舊害怕
[00:45:23.800 --> 00:45:25.800]  所受的乃是兒子的心
[00:45:25.800 --> 00:45:28.800]  因此我們呼叫阿爸父
[00:45:28.800 --> 00:45:31.800]  原來我們不只是義的牢獄
[00:45:31.800 --> 00:45:34.800]  是神的牧人 神的奴隸
[00:45:34.800 --> 00:45:36.800]  但是我們也是神的兒女
[00:45:36.800 --> 00:45:38.800]  是不是很特別 很寶貴呢
[00:45:38.800 --> 00:45:41.800]  我們有沒有甘心樂意的
[00:45:41.800 --> 00:45:45.800]  來帶去慰神來擺相呢
[00:45:45.800 --> 00:45:46.800]  所以今天這段經文
[00:45:46.800 --> 00:45:48.800]  我們就查完了
[00:45:48.800 --> 00:45:50.800]  但是我想起一套電影
[00:45:50.800 --> 00:45:52.800]  我不知道大家有多少人看過
[00:45:52.800 --> 00:45:55.800]  這套電影叫做 Amazing Grace
[00:45:55.800 --> 00:45:56.800]  我在香港看的
[00:45:56.800 --> 00:45:58.800]  男主角就是最早期的
[00:45:58.800 --> 00:46:00.800]  《神奇四日》其中一個
[00:46:00.800 --> 00:46:04.800]  是一部改編自《真人真事》的電影
[00:46:04.800 --> 00:46:08.800]  2006年跟英國很有關係
[00:46:08.800 --> 00:46:09.800]  雖然這套是美國電影
[00:46:09.800 --> 00:46:12.800]  18世紀的時候
[00:46:12.800 --> 00:46:14.800]  英國有一個很年輕的議員
[00:46:14.800 --> 00:46:20.800]  叫做威廉·威伯福斯
[00:46:20.800 --> 00:46:23.800]  他在劍橋很畢業的
[00:46:23.800 --> 00:46:26.800]  21歲就被選為下議院的議員
[00:46:26.800 --> 00:46:30.800]  一生致力於廢除黑奴的議題
[00:46:30.800 --> 00:46:33.800]  當時英國很多的有錢人
[00:46:33.800 --> 00:46:34.800]  包括基督徒
[00:46:34.800 --> 00:46:38.800]  他們覺得奴隸的制度是應該的
[00:46:38.800 --> 00:46:41.800]  甚至有些人是虐待這些奴隸
[00:46:41.800 --> 00:46:44.800]  於是他提出這個議案
[00:46:44.800 --> 00:46:47.800]  要去廢除這個奴隸
[00:46:47.800 --> 00:46:49.800]  但是經過很多次失敗
[00:46:49.800 --> 00:46:50.800]  但是他沒有棄命
[00:46:50.800 --> 00:46:53.800]  他成功統合了分裂的勢力
[00:46:53.800 --> 00:46:58.800]  不單單跟當時的當權者互對
[00:46:58.800 --> 00:47:01.800]  經過他很努力之後
[00:47:01.800 --> 00:47:06.800]  在1807年就通過了廢除奴隸的交易
[00:47:06.800 --> 00:47:07.800]  在國會裡面
[00:47:07.800 --> 00:47:10.800]  他是勇於來挑戰權威
[00:47:10.800 --> 00:47:12.800]  激進善變而聞名的
[00:47:12.800 --> 00:47:15.800]  所以英國廢除奴隸的制度
[00:47:15.800 --> 00:47:19.800]  比美國的林肯更加早
[00:47:19.800 --> 00:47:22.800]  但是不要忘記
[00:47:22.800 --> 00:47:24.800]  對當時的有錢人來說
[00:47:24.800 --> 00:47:25.800]  是一個很大的挑戰
[00:47:25.800 --> 00:47:27.800]  因為他們有很多的農場
[00:47:27.800 --> 00:47:28.800]  這個時候
[00:47:28.800 --> 00:47:30.800]  他們就要這些奴隸來幫他們
[00:47:30.800 --> 00:47:34.800]  這套電影叫《Amazing Grace》
[00:47:34.800 --> 00:47:36.800]  其實大家都很熟悉
[00:47:36.800 --> 00:47:38.800]  這首是很出名的詩歌
[00:47:38.800 --> 00:47:42.800]  原來這個歌詞是由英國當時的牧師
[00:47:42.800 --> 00:47:47.800]  約翰·牛津John Newton所寫的
[00:47:47.800 --> 00:47:49.800]  他很有信仰堅定
[00:47:49.800 --> 00:47:56.800]  他也是這位議員的屬靈裡面的牧者
[00:47:56.800 --> 00:47:58.800]  他曾經想放棄
[00:47:58.800 --> 00:48:00.800]  但是這套電影都描繪了
[00:48:00.800 --> 00:48:02.800]  這個牧師如何鼓勵他
[00:48:02.800 --> 00:48:04.800]  和他一起去祈禱
[00:48:04.800 --> 00:48:07.800]  給了他很多啟發
[00:48:07.800 --> 00:48:11.800]  而這位牧師
[00:48:11.800 --> 00:48:14.800]  本身也有很激烈的經歷
[00:48:14.800 --> 00:48:18.800]  原來當時約翰·牛津年輕的時候
[00:48:18.800 --> 00:48:21.800]  當了20年的黑奴船長
[00:48:21.800 --> 00:48:24.800]  他背負了很大的罪孽
[00:48:24.800 --> 00:48:30.800]  甚至有很多人在做奴隸的艱苦過程中死去
[00:48:30.800 --> 00:48:33.800]  後來他坐船的時候
[00:48:33.800 --> 00:48:35.800]  在一場暴風當中
[00:48:35.800 --> 00:48:38.800]  他差點死去向神利大求助
[00:48:38.800 --> 00:48:40.800]  求神利大憐憫他
[00:48:40.800 --> 00:48:42.800]  終於他的性命得以保存
[00:48:42.800 --> 00:48:44.800]  他就感受到神的呼召
[00:48:44.800 --> 00:48:48.800]  結果就獻身成為一個牧師
[00:48:48.800 --> 00:48:51.800]  就寫下了奇異恩典
[00:48:51.800 --> 00:48:53.800]  以前是怎樣犯錯
[00:48:53.800 --> 00:48:54.800]  現在改變了
[00:48:54.800 --> 00:48:58.800]  這首歌就彌補他過去的罪惡
[00:48:58.800 --> 00:49:02.800]  在威霸福斯徬徨的時候
[00:49:02.800 --> 00:49:04.800]  應不應該投身在政界
[00:49:04.800 --> 00:49:08.800]  放棄政界而去做傳道
[00:49:08.800 --> 00:49:11.800]  但是牛津牧師就叫他不要
[00:49:11.800 --> 00:49:15.800]  你繼續在政壇上發揮你的能力
[00:49:15.800 --> 00:49:17.800]  這時候給了他很多啟發
[00:49:17.800 --> 00:49:19.800]  於是他一生為人服務
[00:49:19.800 --> 00:49:21.800]  用了20多年的時間
[00:49:21.800 --> 00:49:24.800]  他收集了很多奴隸交易犯罪的證據
[00:49:24.800 --> 00:49:27.800]  39萬份的聯合簽署
[00:49:27.800 --> 00:49:31.800]  證實了很多人支持他這個政見
[00:49:31.800 --> 00:49:33.800]  於是在1807年
[00:49:33.800 --> 00:49:35.800]  就被英國國會通過
[00:49:35.800 --> 00:49:38.800]  而同年Mason Grace的作者
[00:49:38.800 --> 00:49:41.800]  約翰·牛津牧師也離世了
[00:49:41.800 --> 00:49:46.800]  英國成為第一個廢除黑奴交易的國家
[00:49:46.800 --> 00:49:48.800]  被美國的林肯總統
[00:49:48.800 --> 00:49:50.800]  廢除這個奴隸制度
[00:49:50.800 --> 00:49:51.800]  做了30年
[00:49:51.800 --> 00:49:53.800]  我希望大家有機會看這套電影
[00:49:53.800 --> 00:49:56.800]  下個星期我們就會看
[00:49:56.800 --> 00:49:58.800]  為什麼我們要守戒命
[00:49:58.800 --> 00:50:00.800]  超越自由 甘心受虐
[00:50:00.800 --> 00:50:02.800]  好 我們一起祈禱
[00:50:02.800 --> 00:50:04.800]  天王我多謝你給我們有機會
[00:50:04.800 --> 00:50:06.800]  來大陸去學習
[00:50:06.800 --> 00:50:08.800]  上帝的話語言何等寶貴
[00:50:08.800 --> 00:50:10.800]  我看到你是很重視每一個人
[00:50:10.800 --> 00:50:12.800]  重視一些貧窮的人
[00:50:12.800 --> 00:50:14.800]  但是神明也照樣的
[00:50:14.800 --> 00:50:16.800]  去重視他們
[00:50:16.800 --> 00:50:18.800]  當我們在富裕的時候
[00:50:18.800 --> 00:50:21.800]  我們要怎樣去感恩
[00:50:21.800 --> 00:50:23.800]  教導我們怎樣去數算神明的恩典
[00:50:23.800 --> 00:50:26.800]  知道不只是靠我們自己的力量
[00:50:26.800 --> 00:50:28.800]  但是神明自己的憐憫
[00:50:28.800 --> 00:50:30.800]  也幫助我們怎樣善用我們的力量
[00:50:30.800 --> 00:50:33.800]  和金錢去幫助有需要的人
[00:50:33.800 --> 00:50:36.800]  雖然今天我們不是擁有一些奴隸
[00:50:36.800 --> 00:50:37.800]  或者工人
[00:50:37.800 --> 00:50:40.800]  但是教導我們重視基層的人
[00:50:40.800 --> 00:50:42.800]  以致我們怎樣尊重他們
[00:50:42.800 --> 00:50:44.800]  我也求你來大陸去幫助我們
[00:50:44.800 --> 00:50:47.800]  幫助我們知道我們以前是罪的奴僕
[00:50:47.800 --> 00:50:49.800]  但是你的恩典
[00:50:49.800 --> 00:50:52.800]  使我們能夠成為你自己的兒女
[00:50:52.800 --> 00:50:55.800]  我們甘心樂意的來大陸去服侍你
[00:50:55.800 --> 00:50:57.800]  讓我們知道我們的服侍
[00:50:57.800 --> 00:50:58.800]  絕對不會有任何損失
[00:50:58.800 --> 00:51:00.800]  求主的你捐股和幫助
[00:51:00.800 --> 00:51:02.800]  聽我們在你面前的基督教託
[00:51:02.800 --> 00:51:03.800]  我們奉主的聖名
[00:51:03.800 --> 00:51:04.800]  下門
