
[00:00:00.000 --> 00:00:04.440]  今天和大家分享的主題是「蒙福生命的藍圖」
[00:40:34.240 --> 00:40:37.240]  試一下照
[00:40:37.240 --> 00:40:40.240]  中國人有句說話就很清楚
[00:40:40.240 --> 00:40:43.240]  很貼切這個例子描述
[00:40:43.240 --> 00:40:45.240]  就是自欺欺人
[00:40:45.240 --> 00:40:47.240]  自欺欺人
[00:40:47.240 --> 00:40:48.240]  當我們說照鏡子的時候
[00:40:48.240 --> 00:40:50.240]  我們本來的面目
[00:40:50.240 --> 00:40:51.240]  意思就是
[00:40:51.240 --> 00:40:54.240]  我們本來的面目
[00:40:54.240 --> 00:40:58.240]  是不喜歡崇拜
[00:40:58.240 --> 00:41:00.240]  不喜歡回成教班
[00:41:00.240 --> 00:41:02.240]  不喜歡參加祈禱會
[00:41:02.240 --> 00:41:03.240]  不喜歡讀聖經
[00:41:03.240 --> 00:41:07.240]  不喜歡進行神的道
[00:41:07.240 --> 00:41:10.240]  這是我們本來的面目
[00:41:10.240 --> 00:41:12.240]  但我們的生命改變了
[00:41:12.240 --> 00:41:13.240]  相信耶穌
[00:41:13.240 --> 00:41:17.240]  但我們的生命沒有改變
[00:41:17.240 --> 00:41:19.240]  當我們看到
[00:41:19.240 --> 00:41:22.240]  我們的眼袋很深的時候
[00:41:22.240 --> 00:41:24.240]  或者我們有黑眼圈的時候
[00:41:24.240 --> 00:41:25.240]  我們知道
[00:41:25.240 --> 00:41:28.240]  就是要做多些眼膜
[00:41:28.240 --> 00:41:29.240]  當我們
[00:41:29.240 --> 00:41:32.240]  就是我們面部有痘痘的時候
[00:41:32.240 --> 00:41:36.240]  我們知道是要用遮瑕膏
[00:41:36.240 --> 00:41:38.240]  遮瑕粉底
[00:41:38.240 --> 00:41:39.240]  遮住
[00:41:39.240 --> 00:41:42.240]  但是有沒有根治
[00:41:42.240 --> 00:41:46.240]  這塊鏡子不是白雪公主媽媽那塊鏡
[00:41:46.240 --> 00:41:48.240]  每次白雪公主媽媽走到鏡子前
[00:41:48.240 --> 00:41:50.240]  鏡子跟她說什麼
[00:41:50.240 --> 00:41:51.240]  妳很美
[00:41:51.240 --> 00:41:54.240]  妳是全世界最美的
[00:41:54.240 --> 00:41:56.240]  如果妳走過去的時候
[00:41:56.240 --> 00:41:57.240]  她一定告訴妳
[00:41:57.240 --> 00:41:58.240]  妳是最好的基督徒
[00:41:58.240 --> 00:42:02.240]  妳是全世界最好的基督徒
[00:42:02.240 --> 00:42:06.240]  但是能不能夠說出妳的本相
[00:42:06.240 --> 00:42:10.240]  這個大家心知肚明
[00:42:10.240 --> 00:42:17.240]  我對神的話有多認真呢
[00:42:17.240 --> 00:42:25.240]  我能不能夠讓神的話語成為我生命的指引呢
[00:42:25.240 --> 00:42:28.240]  耶穌叫我要愛人如己
[00:42:28.240 --> 00:42:31.240]  要愛神愛人如己
[00:42:31.240 --> 00:42:34.240]  耶穌叫我要與弟兄姊妹彼此相愛
[00:42:34.240 --> 00:42:35.240]  彼此接納
[00:42:35.240 --> 00:42:36.240]  彼此饒恕
[00:42:36.240 --> 00:42:38.240]  彼此相親
[00:42:38.240 --> 00:42:40.240]  不要結黨
[00:42:40.240 --> 00:42:42.240]  不要彼此告狀
[00:42:42.240 --> 00:42:46.240]  不要彼此敵對
[00:42:46.240 --> 00:42:49.240]  其實聖經裡面有提醒我們
[00:42:49.240 --> 00:42:50.240]  在當時的教會
[00:42:50.240 --> 00:42:58.240]  他寫信給散居十二個天派的教會
[00:42:58.240 --> 00:43:00.240]  正正是寫給我們
[00:43:00.240 --> 00:43:04.240]  我們今天要反省
[00:43:04.240 --> 00:43:09.240]  我們願不願意這樣做呢
[00:43:09.240 --> 00:43:15.240]  大家照完沒有
[00:43:15.240 --> 00:43:19.240]  不會看了忘記拉神出來
[00:43:19.240 --> 00:43:21.240]  是什麼意思呢
[00:43:21.240 --> 00:43:24.240]  看了不忘記
[00:43:24.240 --> 00:43:30.240]  看了不忘記的主要原因就是
[00:43:30.240 --> 00:43:34.240]  你對那件事情看完再看
[00:43:34.240 --> 00:43:38.240]  很注目的去看
[00:43:38.240 --> 00:43:42.240]  詳細考察的意思就是這樣
[00:43:42.240 --> 00:43:45.240]  大家有沒有養過觀賞魚
[00:43:45.240 --> 00:43:47.240]  熱帶魚
[00:43:47.240 --> 00:43:51.240]  你不會像魚缸那樣自生自滅
[00:43:51.240 --> 00:43:52.240]  不會的
[00:43:52.240 --> 00:43:55.240]  你會純粹走到魚缸去看那條魚
[00:43:55.240 --> 00:43:57.240]  今天游得怎樣
[00:43:57.240 --> 00:44:01.240]  你會放一些食物去看他吃成怎樣
[00:44:01.240 --> 00:44:03.240]  用什麼方式吃
[00:44:03.240 --> 00:44:07.240]  你可以告訴你的家人或朋友
[00:44:07.240 --> 00:44:11.240]  那條魚是怎樣游的
[00:44:11.240 --> 00:44:14.240]  詳細觀察的意思就是
[00:44:14.240 --> 00:44:17.240]  對那件事情了解很深
[00:44:17.240 --> 00:44:18.240]  並且不是看一次
[00:44:18.240 --> 00:44:21.240]  是看完再看
[00:44:21.240 --> 00:44:24.240]  今年大家讀過一次聖經沒有
[00:44:24.240 --> 00:44:30.240]  我的意思是舊約和新約
[00:44:30.240 --> 00:44:33.240]  我們就是要看完再看
[00:44:33.240 --> 00:44:37.240]  不是看一次
[00:44:37.240 --> 00:44:42.240]  保羅所建立的貼撒羅尼加教會的弟兄姊妹
[00:44:42.240 --> 00:44:48.240]  被形容為「嚴於考察聖經」
[00:44:48.240 --> 00:44:55.240]  他們是要看透聖經裡面所講的每個說話
[00:44:55.240 --> 00:44:57.240]  提問、測試
[00:44:57.240 --> 00:44:59.240]  然後確定
[00:44:59.240 --> 00:45:02.240]  神是這麼豐富的
[00:45:02.240 --> 00:45:05.240]  那我們什麼叫豐富
[00:45:05.240 --> 00:45:07.240]  在你心靈裡面
[00:45:07.240 --> 00:45:11.240]  你可以描述給別人聽
[00:45:11.240 --> 00:45:14.240]  可以走出來的
[00:45:14.240 --> 00:45:17.240]  看了不忘
[00:45:17.240 --> 00:45:19.240]  我們實際經歷的
[00:45:19.240 --> 00:45:20.240]  弟兄姊妹
[00:45:20.240 --> 00:45:22.240]  我們是教會
[00:45:22.240 --> 00:45:24.240]  是屬神的教會
[00:45:24.240 --> 00:45:26.240]  是耶穌基督呼召出來
[00:45:26.240 --> 00:45:29.240]  屬於耶穌基督的一班人
[00:45:29.240 --> 00:45:31.240]  是與這個世界不同的
[00:45:31.240 --> 00:45:34.240]  是新人類
[00:45:34.240 --> 00:45:36.240]  叫人看到我們知道
[00:45:36.240 --> 00:45:40.240]  信靠耶穌是得著福分
[00:45:40.240 --> 00:45:43.240]  令人羨慕的
[00:45:43.240 --> 00:45:45.240]  主耶穌吩咐我們
[00:45:45.240 --> 00:45:47.240]  要成為世上的光
[00:45:47.240 --> 00:45:50.240]  世上的炎
[00:45:50.240 --> 00:45:53.240]  就好像燈塔一樣
[00:45:53.240 --> 00:45:55.240]  在航道上的船隻
[00:45:55.240 --> 00:45:59.240]  是依靠燈塔來拍到安全的海港
[00:45:59.240 --> 00:46:03.240]  這個安全的海港就是主耶穌基督的懷抱
[00:46:03.240 --> 00:46:07.240]  我們能不能夠幫助別人來認識呢?
[00:46:07.240 --> 00:46:09.240]  還是我們說
[00:46:09.240 --> 00:46:11.240]  我們的信仰、信心
[00:46:11.240 --> 00:46:15.240]  是留於言語和舌頭上
[00:46:15.240 --> 00:46:18.240]  不是在行為
[00:46:18.240 --> 00:46:23.240]  不是我們信心的行為
[00:46:23.240 --> 00:46:25.240]  在1956年
[00:46:25.240 --> 00:46:27.240]  有五位的年青宣教士
[00:46:27.240 --> 00:46:29.240]  去到厄瓜多爾的地方
[00:46:29.240 --> 00:46:32.240]  其中一位叫尖艾利略
[00:46:32.240 --> 00:46:37.240]  他和他太太和他的女兒一起
[00:46:37.240 --> 00:46:42.240]  有一天他收到工場主任的電話
[00:46:42.240 --> 00:46:44.240]  叮叮叮叮叮叮
[00:46:44.240 --> 00:46:49.240]  聽到工場主任和尖來通電話
[00:46:49.240 --> 00:46:51.240]  主任問尖
[00:46:51.240 --> 00:46:54.240]  你來了厄瓜多爾已經很久了
[00:46:54.240 --> 00:47:01.240]  你有沒有心去到奧卡族人的領域
[00:47:01.240 --> 00:47:04.240]  來幫忙傳福音呢?
[00:47:04.240 --> 00:47:07.240]  他說有
[00:47:07.240 --> 00:47:09.240]  你擔不擔心呢?
[00:47:09.240 --> 00:47:11.240]  因為奧卡族人很兇狠的
[00:47:11.240 --> 00:47:12.240]  很殘忍的
[00:47:12.240 --> 00:47:13.240]  你怕不怕呢?
[00:47:13.240 --> 00:47:15.240]  他說不怕
[00:47:15.240 --> 00:47:17.240]  為什麼不怕呢?
[00:47:17.240 --> 00:47:19.240]  他的回答是
[00:47:19.240 --> 00:47:21.240]  我也有永生
[00:47:21.240 --> 00:47:22.240]  他們很兇狠
[00:47:22.240 --> 00:47:24.240]  最多拿了我的命
[00:47:24.240 --> 00:47:26.240]  但是我去傳福音
[00:47:26.240 --> 00:47:27.240]  他們就去
[00:47:27.240 --> 00:47:29.240]  一行五人
[00:47:29.240 --> 00:47:31.240]  志同道合
[00:47:31.240 --> 00:47:34.240]  去到奧卡族人的中間
[00:47:34.240 --> 00:47:36.240]  他們去到的時候
[00:47:36.240 --> 00:47:38.240]  他們去和他們溝通
[00:47:38.240 --> 00:47:39.240]  用他們的謊言
[00:47:39.240 --> 00:47:40.240]  告訴他們
[00:47:40.240 --> 00:47:41.240]  耶穌愛他們
[00:47:41.240 --> 00:47:42.240]  耶穌愛他們
[00:47:42.240 --> 00:47:43.240]  但是呢
[00:47:43.240 --> 00:47:45.240]  有一次他們去到的時候
[00:47:45.240 --> 00:47:47.240]  二話不說
[00:47:47.240 --> 00:47:51.240]  那些長矛就飛過來了
[00:47:51.240 --> 00:47:54.240]  五個年輕的宣教士
[00:47:54.240 --> 00:47:56.240]  有家庭的
[00:47:56.240 --> 00:47:58.240]  在厄瓜多爾
[00:47:58.240 --> 00:48:00.240]  奧卡族人中間
[00:48:00.240 --> 00:48:02.240]  被殺害
[00:48:02.240 --> 00:48:04.240]  太太很傷心
[00:48:04.240 --> 00:48:06.240]  家人也很傷心
[00:48:06.240 --> 00:48:08.240]  在調查過程裡面
[00:48:08.240 --> 00:48:10.240]  原來這五位宣教士
[00:48:10.240 --> 00:48:12.240]  他們所佩戴的
[00:48:12.240 --> 00:48:15.240]  一些槍械
[00:48:15.240 --> 00:48:19.240]  是沒有發射過一顆子彈
[00:48:19.240 --> 00:48:21.240]  他太太很傷心
[00:48:21.240 --> 00:48:23.240]  很悲痛
[00:48:23.240 --> 00:48:25.240]  但是知道她先生
[00:48:25.240 --> 00:48:27.240]  阿占的遺志
[00:48:27.240 --> 00:48:29.240]  是要在奧卡族人中間
[00:48:29.240 --> 00:48:31.240]  來將福音傳開
[00:48:31.240 --> 00:48:33.240]  也在一次的
[00:48:33.240 --> 00:48:35.240]  奧卡族人面對困難的時候
[00:48:35.240 --> 00:48:39.240]  面對在族人中間的瘟疫
[00:48:39.240 --> 00:48:42.240]  他能夠去到奧卡族人中間
[00:48:42.240 --> 00:48:46.240]  來表達基督的愛
[00:48:46.240 --> 00:48:48.240]  帶了很多人信耶穌
[00:48:48.240 --> 00:48:51.240]  他們中間有牧師
[00:48:51.240 --> 00:48:55.240]  然後阿占的太太伊麗莎白
[00:48:55.240 --> 00:48:57.240]  回到美國
[00:48:57.240 --> 00:49:00.240]  她榮應成為
[00:49:00.240 --> 00:49:04.240]  二十世紀最具影響力的
[00:49:04.240 --> 00:49:08.240]  最具影響力的基督徒婦女
[00:49:08.240 --> 00:49:11.240]  激勵了很多人
[00:49:11.240 --> 00:49:14.240]  不單止是在宣教的運動
[00:49:14.240 --> 00:49:16.240]  她的寫作
[00:49:16.240 --> 00:49:18.240]  又成為很多人的祝福
[00:49:18.240 --> 00:49:20.240]  她有明句
[00:49:20.240 --> 00:49:22.240]  她的明句就是說
[00:49:22.240 --> 00:49:26.240]  我的恩典夠你使用
[00:49:26.240 --> 00:49:28.240]  她的明句就是
[00:49:28.240 --> 00:49:33.240]  誰能叫我們與基督的愛隔絕
[00:49:33.240 --> 00:49:36.240]  大家有沒有聽過
[00:49:36.240 --> 00:49:38.240]  我的恩典足夠你使用
[00:49:38.240 --> 00:49:39.240]  是聖經來的
[00:49:39.240 --> 00:49:40.240]  不是她自己用她的說話
[00:49:40.240 --> 00:49:41.240]  是聖經
[00:49:41.240 --> 00:49:47.240]  誰能使我們與基督的愛隔絕
[00:49:47.240 --> 00:49:49.240]  一個家庭沒有了丈夫
[00:49:49.240 --> 00:49:51.240]  失去了至親
[00:49:51.240 --> 00:49:52.240]  她說
[00:49:52.240 --> 00:49:55.240]  神的恩典足夠我使用
[00:49:55.240 --> 00:49:57.240]  因為她信靠神
[00:49:57.240 --> 00:50:02.240]  她相信神的應許
[00:50:02.240 --> 00:50:06.240]  誰能使我們與基督的愛隔絕
[00:50:06.240 --> 00:50:09.240]  是生命威脅嗎?
[00:50:09.240 --> 00:50:11.240]  是死亡嗎?
[00:50:11.240 --> 00:50:13.240]  她在奧卡族人中間
[00:50:13.240 --> 00:50:15.240]  她實踐愛
[00:50:15.240 --> 00:50:20.240]  她做出主耶穌基督給她的吩咐
[00:50:20.240 --> 00:50:27.240]  誰能使奧卡族人與基督的愛隔絕
[00:50:27.240 --> 00:50:30.240]  可能是伊麗莎白的心情
[00:50:30.240 --> 00:50:34.240]  就是她的決定
[00:50:34.240 --> 00:50:40.240]  誰能使世界失去靈魂與基督的愛隔絕
[00:50:40.240 --> 00:50:46.240]  就是我們這群基督徒
[00:50:46.240 --> 00:50:51.240]  我們仍然在撒旦掌權的世界
[00:50:51.240 --> 00:50:54.240]  生活罪惡滔天
[00:50:54.240 --> 00:50:56.240]  對嗎?
[00:50:56.240 --> 00:50:57.240]  對的
[00:50:57.240 --> 00:51:00.240]  但我們不能忘記遵行主的道
[00:51:00.240 --> 00:51:04.240]  我們要靠神的恩典脫去一切的污穢
[00:51:04.240 --> 00:51:05.240]  盈餘的邪惡
[00:51:05.240 --> 00:51:10.240]  我們能夠實踐神給我們的吩咐
[00:51:10.240 --> 00:51:15.240]  去體驗基督徒的生命是何等豐盛
[00:51:15.240 --> 00:51:20.240]  進行神旨意的人
[00:51:20.240 --> 00:51:22.240]  才能夠進入天國
[00:51:22.240 --> 00:51:26.240]  聽了而又進行的是耶穌的親人
[00:51:26.240 --> 00:51:28.240]  我們知道神聽罪人
[00:51:28.240 --> 00:51:30.240]  唯有敬奉神
[00:51:30.240 --> 00:51:33.240]  進行祂旨意的神才聽他
[00:51:33.240 --> 00:51:35.240]  聽見主的話就進行
[00:51:35.240 --> 00:51:40.240]  就好比聰明人將房子建在盆石上
[00:51:40.240 --> 00:51:46.240]  各位姐妹,有福了,神思明辨的人
[00:51:46.240 --> 00:51:49.240]  有福了,信服主道的人
[00:51:49.240 --> 00:51:53.240]  有福了,明道實踐的人
[00:51:53.240 --> 00:51:56.240]  大家都是有福的人
[00:51:56.240 --> 00:52:02.240]  就讓我們按著雅各給我們的教導
[00:52:02.240 --> 00:52:05.240]  我們去做一個蒙福的人
[00:52:05.240 --> 00:52:09.240]  享受神給我們蒙福的生命
[00:52:09.240 --> 00:52:11.240]  我們同心祈禱
