
[00:00:00.000 --> 00:00:03.120]  第八篇裡有明句說人算什麼
[00:38:05.680 --> 00:38:08.600]  能除全身的罪孽」
[00:38:08.600 --> 00:38:11.280]  就像羅馬書一樣
[00:38:11.280 --> 00:38:12.800]  我們各種的問題
[00:38:12.800 --> 00:38:14.200]  污穢的我
[00:38:14.200 --> 00:38:16.480]  可以一洗就沒有了
[00:38:16.480 --> 00:38:19.000]  他信主時說
[00:38:19.000 --> 00:38:20.880]  「我立時得到力量去信
[00:38:20.880 --> 00:38:23.080]  耶穌能夠赦免我所有罪
[00:38:23.080 --> 00:38:25.200]  當我接受這福音時
[00:38:25.200 --> 00:38:26.960]  眼中充滿眼淚
[00:38:26.960 --> 00:38:29.320]  但我信奇妙的平安」
[00:38:29.320 --> 00:38:31.880]  我看回舊的書中
[00:38:31.880 --> 00:38:33.280]  在詩詞集中
[00:38:33.280 --> 00:38:36.640]  其中一首是很出名的奇因典
[00:38:36.640 --> 00:38:39.000]  當時很出名的詩詞集
[00:38:39.000 --> 00:38:40.480]  「一個沒用的人
[00:38:40.480 --> 00:38:42.360]  想死都死不了的人
[00:38:42.360 --> 00:38:45.280]  神竟然給他一個榮耀的身份
[00:38:45.280 --> 00:38:47.440]  榮耀的使命
[00:38:47.440 --> 00:38:49.280]  因為人算甚麼
[00:38:49.280 --> 00:38:51.880]  但神竟然要我們與他同作王
[00:38:51.880 --> 00:38:53.960]  得榮耀」
[00:38:53.960 --> 00:38:56.000]  提拔後書第二章十二節
[00:38:56.000 --> 00:38:57.280]  一起讀
[00:38:57.280 --> 00:39:00.040]  「我們若能忍耐
[00:39:00.040 --> 00:39:03.440]  也必和他一同作王」
[00:39:03.440 --> 00:39:04.400]  本來說過
[00:39:04.400 --> 00:39:06.640]  「我們這知暫知輕的苦楚
[00:39:06.640 --> 00:39:11.080]  要為我們成就極重無比的永遠榮耀
[00:39:11.080 --> 00:39:15.600]  我將來要得著很完美的榮耀」
[00:39:15.600 --> 00:39:19.680]  有時人在世上覺得自己很多事情都做不到
[00:39:19.680 --> 00:39:22.440]  或者人的生命很短暫
[00:39:22.440 --> 00:39:24.720]  近新年時有一次做夢
[00:39:24.720 --> 00:39:27.320]  突然間做到我爸爸
[00:39:27.320 --> 00:39:29.120]  很想和他聊天
[00:39:29.120 --> 00:39:31.520]  未聊天便走了
[00:39:31.520 --> 00:39:32.360]  醒了
[00:39:32.360 --> 00:39:34.640]  去年我媽媽過世
[00:39:34.640 --> 00:39:38.200]  我爸爸過世了二十五年
[00:39:38.200 --> 00:39:42.600]  其實有些故人是做夢才遇到的
[00:39:42.600 --> 00:39:44.920]  但將來去到天家
[00:39:44.920 --> 00:39:47.040]  如果信耶穌的時候
[00:39:47.040 --> 00:39:51.680]  你會見到他永美的他們與你同在
[00:39:51.680 --> 00:39:54.280]  大衛曾經神應許他
[00:39:54.280 --> 00:39:56.800]  有將來榮耀的國
[00:39:56.800 --> 00:39:58.760]  大衛說
[00:39:58.760 --> 00:40:01.960]  主也說我是誰
[00:40:01.960 --> 00:40:04.560]  我的家算甚麼
[00:40:04.560 --> 00:40:05.760]  或者在這段時間
[00:40:05.760 --> 00:40:09.560]  大衛可能思想詩篇第八篇也不奇怪
[00:40:09.560 --> 00:40:12.680]  無論如何大衛曾經經歷很多起伏
[00:40:12.680 --> 00:40:15.560]  他的生命真是人算甚麼
[00:40:15.560 --> 00:40:17.920]  但大衛不是消極
[00:40:17.920 --> 00:40:19.560]  他最終一句第九節
[00:40:19.560 --> 00:40:21.000]  一起讀
[00:40:21.000 --> 00:40:22.280]  耶和華
[00:40:22.280 --> 00:40:23.720]  我們的主
[00:40:23.720 --> 00:40:27.880]  祢的名在全地何其美
[00:40:27.880 --> 00:40:30.680]  他讚美神
[00:40:30.680 --> 00:40:32.840]  他在第一天
[00:40:32.840 --> 00:40:35.160]  他又讚美一天
[00:40:35.160 --> 00:40:36.960]  當他犯奸淫的時候
[00:40:36.960 --> 00:40:38.520]  神再醫治他
[00:40:38.520 --> 00:40:40.320]  再饒恕的時候
[00:40:40.320 --> 00:40:41.320]  其中一句名句就是
[00:40:41.320 --> 00:40:43.760]  主啊,求祢使我的嘴唇張開
[00:40:43.760 --> 00:40:48.200]  我的口臉要全陽讚美祢的話
[00:40:48.200 --> 00:40:50.520]  人在地上一天的責任
[00:40:50.520 --> 00:40:53.520]  就要活出神的光彩
[00:40:53.520 --> 00:40:56.120]  宣告神的永美
[00:40:56.120 --> 00:40:57.840]  所以基督徒我們記得
[00:40:57.840 --> 00:40:59.920]  我們有永美的身份
[00:40:59.920 --> 00:41:02.320]  我們要活出我們的光彩
[00:41:02.320 --> 00:41:03.840]  所以我經常說
[00:41:03.840 --> 00:41:05.160]  如果他們崇拜之後
[00:41:05.160 --> 00:41:07.680]  頭暈暈的就不准離開教堂
[00:41:07.680 --> 00:41:09.040]  祈禱救
[00:41:09.040 --> 00:41:11.040]  抬起頭才走出去
[00:41:11.040 --> 00:41:13.240]  將神的喜樂光彩
[00:41:13.240 --> 00:41:16.680]  去感染旁邊的人
[00:41:16.680 --> 00:41:18.840]  剛才我講到螞蟻
[00:41:18.840 --> 00:41:21.320]  當我走過螞蟻的時候
[00:41:21.320 --> 00:41:22.840]  突然有感覺
[00:41:22.840 --> 00:41:24.480]  那些螞蟻如果我喜歡
[00:41:24.480 --> 00:41:26.440]  一按就按死它
[00:41:26.440 --> 00:41:29.240]  明天如何就玩死它
[00:41:29.240 --> 00:41:30.520]  但它還那麼勤力
[00:41:30.520 --> 00:41:32.120]  不斷搬東西
[00:41:32.120 --> 00:41:35.320]  那時憂憂愁憂的我突然有感覺
[00:41:35.320 --> 00:41:37.080]  蔡小琪呀
[00:41:37.080 --> 00:41:38.960]  你連螞蟻也不如
[00:41:38.960 --> 00:41:40.960]  在那長者轉探
[00:41:40.960 --> 00:41:42.360]  唉聲嘆氣
[00:41:42.360 --> 00:41:44.040]  你又裝作是神的形象
[00:41:44.040 --> 00:41:44.840]  神的僕人
[00:41:44.840 --> 00:41:46.320]  在那唉聲嘆氣
[00:41:46.320 --> 00:41:48.120]  你還輸給螞蟻
[00:41:48.120 --> 00:41:49.320]  當時我立志
[00:41:49.320 --> 00:41:50.720]  不要輸給螞蟻
[00:41:50.720 --> 00:41:52.440]  不要輸給螞蟻
[00:41:52.440 --> 00:41:53.160]  不如這樣
[00:41:53.160 --> 00:41:54.840]  你和旁邊的人立志
[00:41:54.840 --> 00:41:56.160]  立志三次
[00:41:56.160 --> 00:41:57.480]  我不要輸給螞蟻
[00:41:57.480 --> 00:41:58.560]  我不要輸給螞蟻
[00:41:58.560 --> 00:41:59.640]  你不要輸給螞蟻
[00:41:59.640 --> 00:42:03.760]  大家說幾次快點
[00:42:03.760 --> 00:42:07.120]  成城頂智慧是否輸給螞蟻
[00:42:07.120 --> 00:42:09.360]  日日憂憂愁愁
[00:42:09.360 --> 00:42:12.560]  在圈內兜來兜去
[00:42:12.560 --> 00:42:15.480]  是否我們輸給螞蟻
[00:42:15.480 --> 00:42:18.280]  我兒子教我看一個短片
[00:42:18.280 --> 00:42:22.680]  講到中學界籃球比賽
[00:42:22.680 --> 00:42:24.360]  櫻華贏了藍拔
[00:42:24.360 --> 00:42:25.200]  櫻華輸了很多年
[00:42:25.200 --> 00:42:25.880]  突然贏了藍拔
[00:42:25.880 --> 00:42:27.280]  我又不是櫻華又不是藍拔
[00:42:27.280 --> 00:42:29.040]  沒有關係
[00:42:29.040 --> 00:42:31.000]  那時很羨慕年青人
[00:42:31.000 --> 00:42:33.040]  打球贏了很開心
[00:42:33.040 --> 00:42:34.640]  我想要贏這場比賽
[00:42:34.640 --> 00:42:36.920]  櫻華那班都要很多訓練
[00:42:36.920 --> 00:42:39.880]  其實輸的那班藍拔都要很多訓練
[00:42:39.880 --> 00:42:41.040]  那時想
[00:42:41.040 --> 00:42:42.480]  雖然我不是一張幾
[00:42:42.480 --> 00:42:44.040]  又不是兩張
[00:42:44.040 --> 00:42:45.880]  有五張幾
[00:42:45.880 --> 00:42:47.880]  我都不要輸給櫻華
[00:42:47.880 --> 00:42:49.040]  不要輸給藍拔
[00:42:49.040 --> 00:42:50.480]  我都要奮鬥
[00:42:50.480 --> 00:42:51.960]  不如和旁邊的人說
[00:42:51.960 --> 00:42:52.800]  不要輸給櫻華
[00:42:52.800 --> 00:42:53.400]  不要輸給藍拔
[00:42:53.400 --> 00:42:54.800]  你都要奮鬥
[00:42:54.800 --> 00:42:57.320]  你七張幾八張幾都要奮鬥
[00:42:57.320 --> 00:42:59.520]  人在世一天
[00:42:59.520 --> 00:43:02.440]  就要發功一天
[00:43:02.440 --> 00:43:06.400]  這個神給我們榮耀的署名
[00:43:06.400 --> 00:43:09.080]  我們有榮耀的身份
[00:43:09.080 --> 00:43:11.240]  曾經灰心的黃明道那句名句
[00:43:11.240 --> 00:43:13.120]  他說
[00:43:13.120 --> 00:43:15.000]  那天天預備死的人
[00:43:15.000 --> 00:43:18.640]  反倒肯光榮活了許多年
[00:43:18.640 --> 00:43:22.000]  不要日日都長傘換短毯
[00:43:22.000 --> 00:43:24.640]  抬頭榮耀神
[00:43:24.640 --> 00:43:27.960]  好像我經常引用這個歷刻一樣
[00:43:27.960 --> 00:43:29.640]  當他爸爸是牧師
[00:43:29.640 --> 00:43:31.120]  媽媽是護士
[00:43:31.120 --> 00:43:33.560]  生了兒子的時候
[00:43:33.560 --> 00:43:35.920]  他們一家都嘆息
[00:43:35.920 --> 00:43:38.640]  整個教會都嘆息
[00:43:38.640 --> 00:43:40.800]  一個沒有手沒有腳的人
[00:43:40.800 --> 00:43:42.920]  沒有榮
[00:43:42.920 --> 00:43:45.480]  人算什麼
[00:43:45.480 --> 00:43:47.800]  請問一個沒有手沒有腳的人
[00:43:47.800 --> 00:43:50.640]  可不可以榮耀神?
[00:43:50.640 --> 00:43:53.880]  可不可以有榮耀的光彩?
[00:43:53.880 --> 00:43:55.800]  請問你今天的你
[00:43:55.800 --> 00:43:56.760]  兩張的你
[00:43:56.760 --> 00:43:57.360]  三張的你
[00:43:57.360 --> 00:43:57.880]  七張的你
[00:43:57.880 --> 00:43:59.760]  八張的你
[00:43:59.760 --> 00:44:02.840]  可不可以有榮耀的光彩?
[00:44:02.840 --> 00:44:03.960]  記住
[00:44:03.960 --> 00:44:05.360]  不抬起頭
[00:44:05.360 --> 00:44:05.960]  不笑笑口
[00:44:05.960 --> 00:44:06.880]  不要走出教堂
[00:44:06.880 --> 00:44:10.640]  我們同心祈禱
[00:44:10.640 --> 00:44:12.880]  天父在人生故事裡面
[00:44:12.880 --> 00:44:14.600]  在我們個人
[00:44:14.600 --> 00:44:15.720]  在我們家庭
[00:44:15.720 --> 00:44:17.840]  在我們工作
[00:44:17.840 --> 00:44:19.600]  在我們教會的故事
[00:44:19.600 --> 00:44:21.920]  在社會故事裡面
[00:44:21.920 --> 00:44:25.240]  有時候有很多事情讓我們憂沉
[00:44:25.240 --> 00:44:26.480]  低沉
[00:44:26.480 --> 00:44:28.160]  無力
[00:44:28.160 --> 00:44:31.880]  或者我們覺得自己都無力軟弱
[00:44:31.880 --> 00:44:34.720]  或者我們覺得自己都憐惱
[00:44:34.720 --> 00:44:37.840]  但主你給我們榮耀的身份
[00:44:37.840 --> 00:44:39.640]  榮耀的說明
[00:44:39.640 --> 00:44:41.640]  雖然人算什麼
[00:44:41.640 --> 00:44:44.640]  你卻將我們放在你的心裡面
[00:44:44.640 --> 00:44:46.880]  看我們寶貴
[00:44:46.880 --> 00:44:47.960]  藉著耶穌基督
[00:44:47.960 --> 00:44:50.080]  為我們釘上十字架上
[00:44:50.080 --> 00:44:52.920]  我們知道我們是祢寶貴的兒女
[00:44:52.920 --> 00:44:55.760]  我們可以成為祢寶貴的僕人
[00:44:55.760 --> 00:44:57.800]  就讓我們再一次立志
[00:44:57.800 --> 00:44:59.640]  在地上一天
[00:44:59.640 --> 00:45:02.080]  我們就要侍奉祢一天
[00:45:02.080 --> 00:45:03.440]  在地上一天
[00:45:03.440 --> 00:45:05.920]  我們就要靠主喜樂一天
[00:45:05.920 --> 00:45:07.440]  在地上一天
[00:45:07.440 --> 00:45:09.240]  我們就活出祢的榮美
[00:45:09.240 --> 00:45:10.920]  活出祢的光榮
[00:45:10.920 --> 00:45:12.240]  將祢的光
[00:45:12.240 --> 00:45:15.200]  撲滅在大地裡面
[00:45:15.200 --> 00:45:17.120]  成為祢世上的光
[00:45:17.120 --> 00:45:18.560]  求主這樣用我們
[00:45:18.560 --> 00:45:20.560]  其他事項
