
[00:00:00.000 --> 00:00:02.000]  在這段時間我用《約翰一書》
[00:29:17.000 --> 00:29:19.000]  求主你幫助我們
[00:29:19.000 --> 00:29:21.000]  因為今天香港
[00:29:21.000 --> 00:29:23.000]  仍然在這個艱難和考驗的時間
[00:29:23.000 --> 00:29:25.000]  求主幫助我們
[00:29:25.000 --> 00:29:27.000]  讓我們結合我們不同的群體
[00:29:27.000 --> 00:29:31.000]  長者的智慧
[00:29:31.000 --> 00:29:33.000]  青年人的憧憬
[00:29:33.000 --> 00:29:34.000]  和神的道
[00:29:34.000 --> 00:29:36.000]  我們一起活在
[00:29:36.000 --> 00:29:38.000]  耶穌基督的愛和恩典底下
[00:29:38.000 --> 00:29:40.000]  讓我們能夠勝過世界
[00:29:40.000 --> 00:29:41.000]  求主幫助我們
[00:29:41.000 --> 00:29:42.000]  禱告教託
[00:29:42.000 --> 00:29:44.000]  禱告教徒奉耶穌基督命求
[00:29:44.000 --> 00:29:44.800]  阿們
