
[00:00:00.000 --> 00:00:04.900]  提問姐妹,我們今天的訊息是我們教會的主題的第三個部分
[00:32:26.400 --> 00:32:27.900]  看我們的交流
[00:32:27.900 --> 00:32:28.600]  看每一個動作
[00:32:28.600 --> 00:32:30.900]  就知道基督的愛在我們家庭中
[00:32:30.900 --> 00:32:32.900]  到底是不是真正活出來
[00:32:32.900 --> 00:32:34.600]  因為他們其實不單止言語
[00:32:34.600 --> 00:32:36.500]  他們從你的一個眼神
[00:32:36.500 --> 00:32:39.800]  一些動作裡面就看見一些事情
[00:32:39.800 --> 00:32:41.000]  我們從第二看就是
[00:32:41.000 --> 00:32:43.600]  我們教會的兒童和青少年的侍宮
[00:32:43.600 --> 00:32:45.000]  第二方面我們要看看就是
[00:32:45.000 --> 00:32:47.600]  教會裡面我們的兒童和青少年侍宮
[00:32:47.600 --> 00:32:48.500]  我們感謝神
[00:32:48.500 --> 00:32:51.300]  我們三個語言部有很多弟兄姐妹參與
[00:32:51.300 --> 00:32:52.000]  我們感謝神
[00:32:52.000 --> 00:32:54.000]  我們三個語言部
[00:32:54.000 --> 00:32:56.300]  我們弟兄姐妹都有參與這些侍宮
[00:32:56.300 --> 00:32:59.700]  我們每個季度轉換的時候
[00:32:59.700 --> 00:33:02.200]  我們的Children Director Jody
[00:33:02.200 --> 00:33:06.700]  花很多時間來策劃這些事情
[00:33:06.700 --> 00:33:09.000]  我們每一個季度轉換的時候
[00:33:09.000 --> 00:33:12.300]  我們負責的兒童侍宮Jody
[00:33:12.300 --> 00:33:14.700]  都要去策劃一些事情
[00:33:14.700 --> 00:33:17.700]  弟兄姐妹你下次在教孩子的時候
[00:33:17.700 --> 00:33:20.700]  弟兄姐妹如果你下次要教小朋友的時候
[00:33:20.700 --> 00:33:23.800]  能不能看到你做的事情就做在主的身上
[00:33:23.800 --> 00:33:25.500]  能不能夠看見你所做的事情
[00:33:25.500 --> 00:33:28.300]  是做在主耶穌基督身上呢
[00:33:28.300 --> 00:33:31.300]  讓我們提前五分鐘到
[00:33:31.300 --> 00:33:33.800]  讓我們提前五分鐘就到達了
[00:33:33.800 --> 00:33:35.600]  我們在教室為孩子禱告
[00:33:35.600 --> 00:33:38.200]  我們在教室裡面為小朋友禱告
[00:33:38.200 --> 00:33:39.700]  我們把一切都準備好
[00:33:39.700 --> 00:33:42.300]  所有一切準備好了
[00:33:42.300 --> 00:33:43.200]  第三
[00:33:43.200 --> 00:33:45.300]  我們看我們教會的新來賓
[00:33:45.300 --> 00:33:47.400]  新同學新同工
[00:33:47.400 --> 00:33:48.900]  我們第三我們要看到就是
[00:33:48.900 --> 00:33:51.200]  那些在我們教會裡面的新來賓
[00:33:51.200 --> 00:33:53.300]  新同學或者新的同工
[00:33:53.300 --> 00:33:55.600]  我們教會的成長
[00:33:55.600 --> 00:33:56.700]  我們教會的擴展
[00:33:56.700 --> 00:34:01.400]  神國的擴展我們有新的同工們進來
[00:34:01.400 --> 00:34:04.100]  我們看我們教會的時空的拓展
[00:34:04.100 --> 00:34:06.600]  有很多需要新的同工進入
[00:34:06.600 --> 00:34:08.900]  我們要把福音能夠傳出去
[00:34:08.900 --> 00:34:10.900]  我們要把福音傳出去
[00:34:10.900 --> 00:34:14.400]  我們怎麼對待一位來到我們中間的一個
[00:34:14.400 --> 00:34:18.100]  第一次來到我們中間的福音朋友們
[00:34:18.100 --> 00:34:21.500]  我們怎麼對待第一次來到我們那個
[00:34:21.500 --> 00:34:23.500]  新來賓的福音的朋友
[00:34:23.500 --> 00:34:25.300]  如果有一位同學來到之後
[00:34:25.300 --> 00:34:27.900]  暫時沒地方住我們能不能夠有
[00:34:27.900 --> 00:34:31.300]  有這個聖靈感動幫他
[00:34:31.300 --> 00:34:34.100]  找一個住的地方有幾天能夠住進去
[00:34:34.100 --> 00:34:36.100]  或者有些新來的同學他們沒地方住
[00:34:36.100 --> 00:34:40.600]  我們不能夠去幫他找到暫時的住宿的地方
[00:34:40.600 --> 00:34:43.600]  我們如果有新的同工來侍奉的時候
[00:34:43.600 --> 00:34:45.900]  我們如果有新的同工去侍奉的時候
[00:34:45.900 --> 00:34:48.600]  他做的不一定
[00:34:48.600 --> 00:34:50.300]  達到完全達到我們的標準
[00:34:50.300 --> 00:34:53.700]  或者所做的未達到我們所認同的標準的時候
[00:34:53.700 --> 00:34:58.000]  但是能不能看到你要起的作用是一個鼓勵的作用
[00:34:58.000 --> 00:35:02.100]  有沒有看到你的作用就能夠做到鼓勵的部分
[00:35:02.100 --> 00:35:04.100]  因為我們有需要新的同工
[00:35:04.100 --> 00:35:05.600]  因為我們需要新的同工
[00:35:05.600 --> 00:35:07.600]  我們做的這一切都是做在主的身上
[00:35:07.600 --> 00:35:10.100]  因為我們所做的一切都做在主的身上
[00:35:10.100 --> 00:35:13.600]  最後我們考慮一下身體上和精神上有特殊需要的
[00:35:13.600 --> 00:35:15.800]  弟兄姐妹或者說朋友們
[00:35:15.800 --> 00:35:18.800]  或者第四樣我們看到在身體上和精神上
[00:35:18.800 --> 00:35:24.100]  有特別需要的朋友或者弟兄姐妹
[00:35:24.100 --> 00:35:28.900]  當主耶穌講的當然不是極限於身體上的需要
[00:35:28.900 --> 00:35:31.800]  當主耶穌講的不單止是一個身體上的需要
[00:35:31.800 --> 00:35:33.300]  也包括精神上的需要
[00:35:33.300 --> 00:35:37.100]  也都提到其實是精神上的需要
[00:35:37.100 --> 00:35:38.100]  我們在這中間
[00:35:38.100 --> 00:35:41.800]  我們今年就是我們經歷了很大的事情
[00:35:41.800 --> 00:35:44.500]  在今年裡面我們經歷了很大的事情
[00:35:44.500 --> 00:35:47.400]  就是我們三個語言部一起來照顧
[00:35:47.400 --> 00:35:50.900]  曾經在我們中間的石東弟兄的最後幾天
[00:35:50.900 --> 00:35:52.600]  特別是我們三個語言部
[00:35:52.600 --> 00:35:55.900]  去照顧石東弟兄最後的那幾天
[00:35:55.900 --> 00:35:58.200]  我們每一個都是他的家人
[00:35:58.200 --> 00:36:00.500]  我們每一個都是他的家人
[00:36:00.500 --> 00:36:03.100]  我們很多弟兄姐妹
[00:36:03.100 --> 00:36:07.500]  在最後兩三個時間去家裡看他
[00:36:07.500 --> 00:36:09.600]  我們很多弟兄事務在最後那幾天的時候
[00:36:09.600 --> 00:36:11.700]  去他家裡去照顧他
[00:36:11.700 --> 00:36:13.100]  去醫院看他
[00:36:13.100 --> 00:36:15.300]  去醫院去看他
[00:36:15.300 --> 00:36:16.300]  為他禱告
[00:36:16.300 --> 00:36:19.900]  不能去的弟兄姐妹通過視頻來問候他
[00:36:19.900 --> 00:36:24.300]  去不到的弟兄姐妹就通過視頻去探望他
[00:36:24.300 --> 00:36:28.100]  我給弟兄姐妹分享一個我特別受感動的一幕
[00:36:28.100 --> 00:36:32.300]  我和弟兄姐妹分享一個很感動的一幕
[00:36:32.300 --> 00:36:34.900]  就是有的弟兄姐妹去了之後
[00:36:34.900 --> 00:36:37.300]  特別溫暖地握著他的手
[00:36:37.300 --> 00:36:39.300]  有的弟兄姐妹去到那個時候
[00:36:39.300 --> 00:36:41.500]  很溫暖地去觸摸他的雙手
[00:36:41.500 --> 00:36:43.300]  甚至撫摸他的身體
[00:36:43.300 --> 00:36:44.900]  甚至撫摸他的身體
[00:36:44.900 --> 00:36:47.700]  他最後那幾天的時候
[00:36:47.700 --> 00:36:48.700]  尤其兩三天的時候
[00:36:48.700 --> 00:36:50.700]  他是他最最需要的
[00:36:50.700 --> 00:36:52.700]  在他最後那幾天的時候
[00:36:52.700 --> 00:36:54.500]  其實是他最有需要的時候
[00:36:54.500 --> 00:36:55.900]  他需要肢體的溫暖
[00:36:55.900 --> 00:36:57.300]  他需要集體的溫暖
[00:36:57.300 --> 00:36:58.500]  他需要主的愛
[00:36:58.500 --> 00:36:59.700]  他需要主的愛
[00:36:59.700 --> 00:37:03.900]  我們做在最小的最需要的一位弟兄姐妹身上
[00:37:03.900 --> 00:37:05.100]  就是做在主的身上
[00:37:05.100 --> 00:37:07.900]  弟兄事務我們做在最小的弟兄
[00:37:07.900 --> 00:37:09.300]  或者最需要的弟兄身上
[00:37:09.300 --> 00:37:11.300]  就是做在主的身上
[00:37:11.300 --> 00:37:14.700]  我能看到
[00:37:14.700 --> 00:37:19.300]  Stone在這裡得到很大的安慰
[00:37:19.300 --> 00:37:25.500]  弟兄弟妹我們能不能從這個角度來考慮
[00:37:25.500 --> 00:37:30.700]  當我們看到主耶穌自己的榜樣的時候
[00:37:30.700 --> 00:37:33.500]  尤其是通過今天的經文給我們提醒的時候
[00:37:33.500 --> 00:37:35.700]  特別通過今天的經文去提醒
[00:37:35.700 --> 00:37:42.100]  讓我們能夠對聖人帶領更加敏感
[00:37:42.100 --> 00:37:46.300]  我們知道在看到這些需要的時候
[00:37:46.300 --> 00:37:48.900]  當我們看到這一切的需要的時候
[00:37:48.900 --> 00:37:50.500]  我們就及時去做
[00:37:50.500 --> 00:37:51.900]  我們就立即去做
[00:37:51.900 --> 00:37:53.100]  並且喜樂去做
[00:37:53.100 --> 00:37:54.300]  以及喜樂的去做
[00:37:54.300 --> 00:37:55.700]  因為這一切
[00:37:55.700 --> 00:37:56.700]  因為這一切
[00:37:56.700 --> 00:37:58.100]  我們都是做在主的身上
[00:37:58.100 --> 00:38:00.100]  我們都是做在主的身上
[00:38:00.100 --> 00:38:00.900]  我們禱告
[00:38:00.900 --> 00:38:03.700]  我們一起禱告
[00:38:03.700 --> 00:38:07.300]  天父我們感謝祢
[00:38:07.300 --> 00:38:09.500]  我們感謝主耶穌基督來到世上
[00:38:09.500 --> 00:38:11.100]  彰顯祢的大愛
[00:38:11.100 --> 00:38:13.100]  我們感謝主耶穌基督來到世上
[00:38:13.100 --> 00:38:14.500]  彰顯祢的大愛
[00:38:14.500 --> 00:38:17.300]  祂在十字架上捨棄自己
[00:38:17.300 --> 00:38:20.100]  祂在十字架上捨棄自己
[00:38:20.100 --> 00:38:21.300]  承傳了救恩
[00:38:21.300 --> 00:38:23.300]  承傳了救恩
[00:38:23.300 --> 00:38:26.300]  並且在死裡復活
[00:38:26.300 --> 00:38:28.100]  並且在死裡復活
[00:38:28.100 --> 00:38:29.500]  給我們永恆的盼望
[00:38:29.500 --> 00:38:31.500]  給我們永恆的盼望
[00:38:31.500 --> 00:38:33.900]  並且我們知道我們的主要再來
[00:38:33.900 --> 00:38:36.100]  並且我們知道主要再回來
[00:38:36.100 --> 00:38:38.500]  賜給我們永恆的福氣
[00:38:38.500 --> 00:38:41.300]  賜給我們永恆的福氣
[00:38:41.300 --> 00:38:46.100]  並且是給我們預備的不能振動的國
[00:38:46.100 --> 00:38:49.100]  並且是給我們預備的不能振動的國
[00:38:49.100 --> 00:38:52.100]  祝祢讓我們羨慕那更加美好的家鄉
[00:38:52.100 --> 00:38:54.900]  祝祢讓我們羨慕那更加美好的家鄉
[00:38:54.900 --> 00:38:56.300]  讓我們時刻準備好
[00:38:56.300 --> 00:38:58.100]  讓我們時刻準備好
[00:38:58.100 --> 00:38:59.500]  我們見祢
[00:38:59.500 --> 00:39:01.300]  我們見祢
[00:39:01.300 --> 00:39:02.100]  祝我們感謝祢
[00:39:02.100 --> 00:39:03.300]  我們感謝祢
[00:39:03.300 --> 00:39:05.700]  我們道感謝封建祖基督得聖的名氣
[00:39:05.700 --> 00:39:08.360]  我們禱告祈求奉主耶穌 記得聖名
[00:39:08.360 --> 00:39:09.360]  Amen
