
[00:00:00.000 --> 00:00:05.040]  飛來鐵飛是在一個很特殊的 地理的位置上面
[00:38:38.700 --> 00:38:42.100]  在那個時候突然清起來的時候
[00:38:42.100 --> 00:38:42.940]  第一個反應就是
[00:38:42.940 --> 00:38:47.820]  哀哉!我的主啊!我怎麼樣行纔好呢?
[00:38:47.820 --> 00:38:51.940]  這個神人卻給他這種的應許
[00:38:51.940 --> 00:38:53.540]  聽一下
[00:38:53.540 --> 00:38:55.260]  不要懼怕
[00:38:55.260 --> 00:39:00.980]  與我們同在的給他們同在的更多
[00:39:00.980 --> 00:39:02.820]  神的同在是確實的
[00:39:02.820 --> 00:39:04.380]  因爲帶着應許
[00:39:04.380 --> 00:39:06.980]  所以以利莎就向上帝禱告
[00:39:06.980 --> 00:39:09.620]  看一下那個禱告的內容
[00:39:09.620 --> 00:39:10.820]  我覺得很奇怪
[00:39:10.820 --> 00:39:16.420]  以利莎真的願意讓這個少年人能夠得着這個俗令的豐富
[00:39:16.420 --> 00:39:18.940]  所以就特別這樣禱告
[00:39:18.940 --> 00:39:24.100]  她說:耶和華,求你開這少年人的眼目
[00:39:24.100 --> 00:39:25.900]  使他能夠看見
[00:39:25.900 --> 00:39:28.780]  開他的眼睛能夠看見
[00:39:28.780 --> 00:39:30.740]  今天神給我們的應證
[00:39:30.740 --> 00:39:34.380]  同在的應證說明的是環境可能不改變
[00:39:34.380 --> 00:39:36.020]  環境還是有患難
[00:39:36.020 --> 00:39:37.780]  地震還是會出現
[00:39:37.780 --> 00:39:40.900]  你的家庭的景況可能還沒有任何一個改變
[00:39:40.900 --> 00:39:44.900]  但是神在內在的當中就告訴我們不要懼怕
[00:39:44.900 --> 00:39:47.580]  要從裏面看神自己的應許
[00:39:47.580 --> 00:39:50.540]  打開你的眼睛來看神所給你的
[00:39:50.540 --> 00:39:52.620]  結果一打開的時候看到什麼?
[00:39:52.620 --> 00:39:55.980]  不是看到亞蘭王所帶來的軍隊
[00:39:55.980 --> 00:40:00.340]  反而看到耶和華所帶來的火馬火車
[00:40:00.340 --> 00:40:02.820]  唯有做以利莎
[00:40:02.820 --> 00:40:05.860]  今天若是我在2015年的時候
[00:40:05.860 --> 00:40:09.100]  我要得着神所給我打開這個道路的時候
[00:40:09.100 --> 00:40:10.660]  我大概求一個事情就說:
[00:40:10.660 --> 00:40:14.260]  神啊,不讓環境有什麼的改變
[00:40:14.260 --> 00:40:16.460]  以這我能夠踏定在神
[00:40:16.460 --> 00:40:19.380]  仰望在神的這個情況的底下
[00:40:19.380 --> 00:40:21.740]  清泉上帝必然幫助你
[00:40:21.740 --> 00:40:23.980]  這個神做給我們的應許
[00:40:23.980 --> 00:40:25.980]  以利莎就這樣子禱告
[00:40:25.980 --> 00:40:28.060]  禱告以上
[00:40:28.060 --> 00:40:32.420]  這個少年人又再次地看見另外一個的圖畫
[00:40:32.420 --> 00:40:33.540]  他說
[00:40:33.540 --> 00:40:35.140]  以利莎就向這耶和華說
[00:40:35.140 --> 00:40:41.220]  求你使這些亞蘭王帶來的士兵眼目分明
[00:40:41.220 --> 00:40:42.380]  意思是說
[00:40:42.380 --> 00:40:46.500]  當我們要衡量神對我們生命當中所打開的道路的時候
[00:40:46.500 --> 00:40:48.500]  這個世界可能沒有改變
[00:40:48.500 --> 00:40:51.140]  甚至這個世界過去成爲你的引導
[00:40:51.140 --> 00:40:53.580]  今天神你把它混亂過來
[00:40:53.580 --> 00:40:55.860]  也叫今天你能夠站立在
[00:40:55.860 --> 00:41:00.220]  上帝所給你的應許跟待你的當中
[00:41:00.220 --> 00:41:01.300]  就在那個時候
[00:41:01.300 --> 00:41:05.100]  以利莎就經歷一個從來沒有經歷過的事情
[00:41:05.100 --> 00:41:09.140]  這個軍隊給以利莎帶離開這個城市
[00:41:09.140 --> 00:41:10.700]  到了撒瑪利亞
[00:41:10.700 --> 00:41:13.180]  這個年輕人你看一下
[00:41:13.180 --> 00:41:19.220]  就在這個環境的當中領受了什麼叫做打開的門
[00:41:19.220 --> 00:41:21.820]  神又要把我們的人生
[00:41:21.820 --> 00:41:24.300]  B的計劃也打開
[00:41:24.300 --> 00:41:25.540]  今天有很多人跟我說
[00:41:25.540 --> 00:41:27.180]  他說我退休了以後多好
[00:41:27.180 --> 00:41:29.380]  現在退休的時間多了很多
[00:41:29.380 --> 00:41:32.020]  所以也沒有什麼不同的壓力
[00:41:32.020 --> 00:41:34.860]  好 我慢慢想怎麼來服侍神
[00:41:34.860 --> 00:41:36.500]  有個年輕人
[00:41:36.500 --> 00:41:38.460]  大學畢業要做宣教士
[00:41:38.460 --> 00:41:39.380]  他就跟我說
[00:41:39.380 --> 00:41:42.540]  他說我要發六個月的時間
[00:41:42.540 --> 00:41:43.940]  好好的等一下
[00:41:43.940 --> 00:41:45.780]  看一下神要怎麼啓示
[00:41:45.780 --> 00:41:48.540]  那麼我說你等的時候做什麼
[00:41:48.540 --> 00:41:49.580]  都沒有做什麼
[00:41:49.580 --> 00:41:51.100]  就來教會就來教會
[00:41:51.100 --> 00:41:52.580]  參加查經就查經
[00:41:52.580 --> 00:41:54.660]  我說你六個月就是這樣等嗎
[00:41:54.660 --> 00:41:56.820]  還是因爲把那個六個月的時間
[00:41:56.820 --> 00:42:00.500]  放在投注在與神的關係的建議上面
[00:42:00.500 --> 00:42:03.380]  所以這種的等沒有效用
[00:42:03.380 --> 00:42:05.820]  你的等是在等這個時間過了
[00:42:05.820 --> 00:42:08.820]  不是等候在耶化的裏面
[00:42:08.820 --> 00:42:10.100]  到最後的時候你看
[00:42:10.100 --> 00:42:11.300]  這個年輕人到最後的時候
[00:42:11.300 --> 00:42:12.020]  過了六個月了
[00:42:12.020 --> 00:42:13.220]  現在過了六個月
[00:42:13.220 --> 00:42:14.740]  問他你沒有宣教的意向
[00:42:14.740 --> 00:42:15.260]  沒有
[00:42:15.260 --> 00:42:17.660]  我說我猜沒有
[00:42:17.660 --> 00:42:18.220]  爲什麼
[00:42:18.220 --> 00:42:19.940]  你根本都沒有用心在神的面前
[00:42:19.940 --> 00:42:21.980]  等候在祂的言語裏面
[00:42:21.980 --> 00:42:24.380]  你不願意再聆聽神的話語
[00:42:24.380 --> 00:42:26.540]  不願意更深入的瞭解神
[00:42:26.540 --> 00:42:28.100]  只是放長這個線來說
[00:42:28.100 --> 00:42:29.980]  哎呀我看一下怎麼樣就怎麼樣
[00:42:29.980 --> 00:42:31.820]  今天我們需要這種的禱告
[00:42:31.820 --> 00:42:34.380]  神啊打開你淑女的眼睛
[00:42:34.380 --> 00:42:36.060]  你的環境沒有改變
[00:42:36.060 --> 00:42:38.060]  不要讓世界繼續的混亂你
[00:42:38.060 --> 00:42:41.380]  把你的心專注在神自己的眼目的上面
[00:42:41.380 --> 00:42:42.980]  不要懼怕
[00:42:42.980 --> 00:42:44.380]  與我們同在的
[00:42:44.380 --> 00:42:47.380]  給他們同在的更多
[00:42:47.380 --> 00:42:51.340]  所以因爲透過這個真正的順服
[00:42:51.340 --> 00:42:54.500]  你的人生開始有另外一個看見
[00:42:54.500 --> 00:42:57.180]  以前人生是爲着自己的成就來計劃
[00:42:57.180 --> 00:42:59.460]  如今發覺到原來我們人生當中
[00:42:59.460 --> 00:43:02.940]  可以爲別人的蒙福可以做出一個決定
[00:43:02.940 --> 00:43:04.940]  能夠做出一個成熟的決定
[00:43:04.940 --> 00:43:07.020]  讓你在犧牲的背後
[00:43:07.020 --> 00:43:08.940]  要別人能夠得到福分
[00:43:08.940 --> 00:43:10.460]  亞巴郎所經歷的事情
[00:43:10.460 --> 00:43:12.940]  不僅僅是離開他的地方
[00:43:12.940 --> 00:43:15.300]  進入迦南的這個美地
[00:43:15.300 --> 00:43:18.540]  乃是他離開他原先的想法
[00:43:18.540 --> 00:43:22.260]  原來他的人生在神的面前是蠻有價值的
[00:43:22.260 --> 00:43:25.580]  你生命當中做出任何一個小的決定
[00:43:25.580 --> 00:43:29.740]  都會影響別人俗靈當中永恆的關係
[00:43:29.740 --> 00:43:31.340]  就在那個時候
[00:43:31.340 --> 00:43:32.860]  人開始成熟了
[00:43:32.860 --> 00:43:34.780]  俗靈的眼睛被打開了
[00:43:34.780 --> 00:43:36.940]  小的事情成爲重要
[00:43:36.940 --> 00:43:38.900]  禱告就成爲你的關鍵
[00:43:38.900 --> 00:43:40.100]  與神親近
[00:43:40.100 --> 00:43:41.140]  你就發覺到
[00:43:41.140 --> 00:43:43.140]  你開始看見了神
[00:43:43.140 --> 00:43:45.140]  更大更大的工作
[00:43:45.140 --> 00:43:47.420]  年輕人都有一個後悔的時候
[00:43:47.420 --> 00:43:49.100]  後悔是什麼
[00:43:49.100 --> 00:43:50.540]  就是
[00:43:50.540 --> 00:43:52.140]  我沒有做出這個選擇
[00:43:52.140 --> 00:43:53.980]  應該叫那一個大學生
[00:43:53.980 --> 00:43:56.300]  以前大學的同學跟我交往就好了
[00:43:56.300 --> 00:43:58.660]  這個成爲我最好的老婆
[00:43:58.660 --> 00:43:59.940]  這個老婆不是最好的
[00:43:59.940 --> 00:44:00.700]  就有這種
[00:44:00.700 --> 00:44:03.900]  但是到了年紀大的時候發覺你的後悔不是這回事
[00:44:03.900 --> 00:44:04.740]  你的後悔是
[00:44:04.740 --> 00:44:07.980]  我應該做的爲什麼不做
[00:44:07.980 --> 00:44:10.620]  這個是兩個心理學當中很矛盾的情況
[00:44:10.620 --> 00:44:11.940]  年輕的時代
[00:44:11.940 --> 00:44:13.060]  你只是爲到
[00:44:13.060 --> 00:44:15.460]  我沒有做出一些的決定來後悔
[00:44:15.460 --> 00:44:16.980]  物質當中的回報
[00:44:16.980 --> 00:44:18.260]  沒有買到iPhone 6
[00:44:18.260 --> 00:44:19.420]  你就後悔
[00:44:19.420 --> 00:44:21.100]  到了年紀大的時候發覺到
[00:44:21.100 --> 00:44:23.860]  我當要做的爲什麼不是要做
[00:44:23.860 --> 00:44:29.660]  你就損失了2015年神推開的門
[00:44:29.660 --> 00:44:32.180]  什麼叫做打開的門
[00:44:32.180 --> 00:44:37.180]  是一個滿爆着擊潰的地方
[00:44:37.180 --> 00:44:39.940]  是一個神在當中
[00:44:39.940 --> 00:44:44.220]  讓你過一個滿有意義人生的一個門
[00:44:44.220 --> 00:44:47.300]  是能夠超越自己爲別人的緣故
[00:44:47.300 --> 00:44:50.420]  能夠成爲對別人祝福的一個生命
[00:44:50.420 --> 00:44:54.020]  是一個漫長困擾
[00:44:54.020 --> 00:44:57.260]  可能會有失敗的這個道路
[00:44:57.260 --> 00:45:00.940]  然而在這個道路開的時候
[00:45:00.940 --> 00:45:03.420]  當你清楚地聽見神說
[00:45:03.420 --> 00:45:06.300]  這個門推開沒有人關的時候
[00:45:06.300 --> 00:45:10.140]  你有機會成爲神所使用的
[00:45:10.140 --> 00:45:13.260]  以前很多年前有個很出名很出名的
[00:45:13.260 --> 00:45:15.860]  世界級的步道家
[00:45:15.860 --> 00:45:19.860]  他去了溫州
[00:45:19.860 --> 00:45:21.820]  那個時候中國還沒有開放
[00:45:21.820 --> 00:45:24.340]  所以他那個時候就想
[00:45:24.340 --> 00:45:27.700]  我大概是一個近代外邊的傳道人
[00:45:27.700 --> 00:45:31.540]  要到中國教會講道的第一個傳道人
[00:45:31.540 --> 00:45:34.580]  所以他就拼勁地跟當地的同工說
[00:45:34.580 --> 00:45:37.060]  我一定要找個機會
[00:45:37.060 --> 00:45:39.620]  那個時候剛好是比利格蘭也進去的時候
[00:45:39.620 --> 00:45:41.780]  拼命一定要上這個講臺
[00:45:41.780 --> 00:45:46.100]  在旁邊的溫州的同工就跟這個牧師說
[00:45:46.100 --> 00:45:47.620]  牧師你知道嗎
[00:45:47.620 --> 00:45:55.380]  這個講臺就有一點像高壓的電線
[00:45:55.380 --> 00:45:59.780]  他說你上去你會死的
[00:45:59.780 --> 00:46:03.700]  不單你死 我們也死
[00:46:03.700 --> 00:46:06.660]  因爲他們教會的同工要這樣子安排
[00:46:06.660 --> 00:46:10.580]  中國有時候不開放
[00:46:10.580 --> 00:46:14.140]  你猜一猜這個傳道人後來有沒有上去?
[00:46:14.140 --> 00:46:17.100]  有沒有上去?
[00:46:17.100 --> 00:46:19.340]  沒有上去
[00:46:19.340 --> 00:46:21.380]  因爲那個時候他只想到一個事情
[00:46:21.380 --> 00:46:23.940]  如果我是成爲一個傳道人
[00:46:23.940 --> 00:46:26.740]  第一個外面的傳道人到中國教會來講道
[00:46:26.740 --> 00:46:27.620]  是最興奮的
[00:46:27.620 --> 00:46:30.420]  他沒有想到下面一個更重要的部分
[00:46:30.420 --> 00:46:33.940]  你願意爲耶穌而死嗎?
[00:46:33.940 --> 00:46:34.980]  他沒有想到
[00:46:34.980 --> 00:46:37.180]  所以他損失一個機會
[00:46:37.180 --> 00:46:40.100]  我相信若是這個傳道人上去真的死的話
[00:46:40.100 --> 00:46:43.700]  我相信神很高興地接待他
[00:46:43.700 --> 00:46:47.940]  因爲他所做的事情更榮耀着神
[00:46:47.940 --> 00:46:51.860]  一個人能夠蒙受神使用有五個階段
[00:46:51.860 --> 00:46:55.460]  我看一下在當中你有沒有這五個階段
[00:46:55.460 --> 00:46:59.740]  沒有一個人在蘇林的經歷當中沒有經過這五個部分
[00:46:59.740 --> 00:47:00.700]  每一個經歷都講過
[00:47:00.700 --> 00:47:02.940]  第一個就是你懷疑神的存在
[00:47:02.940 --> 00:47:05.820]  這個沒有得救的人
[00:47:05.820 --> 00:47:07.940]  第二個階段就是當你進到
[00:47:07.940 --> 00:47:10.940]  另外一個階段就是你只是爲自己的事情
[00:47:10.940 --> 00:47:13.300]  自己的問題而日衝
[00:47:13.300 --> 00:47:16.100]  You are selfless about your self-interest
[00:47:16.100 --> 00:47:18.900]  這個是一個沒有成熟的基督徒
[00:47:18.900 --> 00:47:20.180]  第三個階段
[00:47:20.180 --> 00:47:24.420]  爲別人的事情肯付出你的時間來服侍別人的
[00:47:24.420 --> 00:47:26.660]  這個是曾經經歷過恩典的人
[00:47:26.660 --> 00:47:29.460]  這個是門徒訓練的對象
[00:47:29.460 --> 00:47:30.900]  第四個階段
[00:47:30.900 --> 00:47:35.700]  這個人開始願意看見別人靈命成長
[00:47:35.700 --> 00:47:38.340]  願意付出代價的人
[00:47:38.340 --> 00:47:41.220]  這個是一個明確知道人生目標的人
[00:47:41.220 --> 00:47:44.780]  第五個就是能夠爲主殉道的人
[00:47:44.780 --> 00:47:48.780]  這個是門徒訓練最高的境界
[00:47:48.780 --> 00:47:54.020]  今天你看到2015年的門吧
[00:47:54.020 --> 00:48:00.060]  你能否相信是神親自爲你打開這個門
[00:48:00.060 --> 00:48:04.300]  你是否用心心接受這個機會
[00:48:04.300 --> 00:48:09.740]  你是否在當中能夠經歷到這位以馬勒力的上帝
[00:48:09.740 --> 00:48:12.220]  祂必然爲你打開這個道路
[00:48:12.220 --> 00:48:16.260]  因爲神要承傳祂的旨意在你的身上
[00:48:16.260 --> 00:48:17.380]  我們一起禱告
[00:48:17.380 --> 00:48:20.900]  在禱告的時候我希望鼓勵大家在2015年的時候
[00:48:20.900 --> 00:48:22.940]  不管你在什麼的範圍
[00:48:22.940 --> 00:48:27.180]  願意接受2015年神所給你的這個意象
[00:48:27.180 --> 00:48:29.260]  我不知道是什麼
[00:48:29.260 --> 00:48:32.100]  或者神所給你的Plan C
[00:48:32.100 --> 00:48:33.780]  我願意在等待禱告的時候
[00:48:33.780 --> 00:48:36.060]  若是有感動你站起來
[00:48:36.060 --> 00:48:37.540]  我們一起禱告的時候你站起來
[00:48:37.540 --> 00:48:40.540]  說神讓我願意在2015年的時候打開我的生命
[00:48:40.540 --> 00:48:44.220]  接受在你生命當中一切的安排
[00:48:44.220 --> 00:48:47.180]  願意我在當中不拒絕神所給你的機會
[00:48:47.180 --> 00:48:51.140]  讓我在當中能夠爲別人的緣故能夠看見神的祝福
[00:48:51.140 --> 00:48:52.540]  我成爲一個牢痛的管道
[00:48:52.540 --> 00:48:53.900]  我們一起來禱告
