
[00:00:00.000 --> 00:00:09.000]  我今天繼續的以《出埃及記》第四章跟大家來分享這個題目叫做「侍奉的闕句」
[00:37:02.000 --> 00:37:05.000]  問題就是
[00:37:05.000 --> 00:37:09.000]  你要把你自己踏出了神的聲音
[00:37:09.000 --> 00:37:11.000]  走回世界呢
[00:37:11.000 --> 00:37:15.000]  還是踏入神所給你的闕句
[00:37:15.000 --> 00:37:19.000]  走入了神自己的遺像裡面
[00:37:19.000 --> 00:37:26.000]  這個選擇我不能夠跟你做決定
[00:37:26.000 --> 00:37:28.000]  摩西有很多的excuse
[00:37:28.000 --> 00:37:29.000]  包括他年紀大了
[00:37:29.000 --> 00:37:30.000]  退休了
[00:37:30.000 --> 00:37:31.000]  我有家庭
[00:37:31.000 --> 00:37:33.000]  太老了
[00:37:33.000 --> 00:37:35.000]  我是一個犯罪的人
[00:37:35.000 --> 00:37:38.000]  太多excuse
[00:37:38.000 --> 00:37:40.000]  神不接受這個excuse
[00:37:40.000 --> 00:37:42.000]  當神聲音臨到你的身上
[00:37:42.000 --> 00:37:45.000]  神要求你一個很簡單的事情
[00:37:45.000 --> 00:37:50.000]  Are you willing or are you not?
[00:37:50.000 --> 00:37:52.000]  你願意還是不願意
[00:37:52.000 --> 00:37:54.000]  我願意今天我們對神的呼喚
[00:37:54.000 --> 00:37:57.000]  對神的呼喚的回應
[00:37:57.000 --> 00:38:00.000]  就是主啊
[00:38:00.000 --> 00:38:03.000]  不管如何
[00:38:03.000 --> 00:38:04.000]  我願意
[00:38:04.000 --> 00:38:06.000]  我們一起來禱告
[00:38:06.000 --> 00:38:11.000]  主啊今天讓這個教會能夠領受有更大的一生
[00:38:11.000 --> 00:38:13.000]  給我們能夠在你的面前說
[00:38:13.000 --> 00:38:15.000]  是的我們懼怕這個世界
[00:38:15.000 --> 00:38:18.000]  是的我們怕人所給我們的壓力
[00:38:18.000 --> 00:38:20.000]  是的我們在福祉的裡面
[00:38:20.000 --> 00:38:21.000]  要遭遇很多很多
[00:38:21.000 --> 00:38:23.000]  我們都不知道怎麼應付的事情
[00:38:23.000 --> 00:38:26.000]  然而主不管如何
[00:38:26.000 --> 00:38:30.000]  當見了耶穌的靈魂那一種的美麗
[00:38:30.000 --> 00:38:32.000]  這一種的活潑
[00:38:32.000 --> 00:38:35.000]  這一種盼望的時候
[00:38:35.000 --> 00:38:36.000]  我們就跟神說
[00:38:36.000 --> 00:38:39.000]  主啊不管如何
[00:38:39.000 --> 00:38:41.000]  我們都願意
[00:38:41.000 --> 00:38:44.000]  我要今天你改變我們的內心世界
[00:38:44.000 --> 00:38:48.000]  從而建造我們的外在生活
[00:38:48.000 --> 00:38:51.000]  好讓我們能夠隨時的回應神
[00:38:51.000 --> 00:38:53.000]  自己的福祉
[00:38:53.000 --> 00:38:54.000]  禱告仰望
[00:38:54.000 --> 00:38:56.000]  靠恩主耶稣基督的生命
