
[00:00:00.000 --> 00:00:01.680]  各位電影姐妹早晨
[00:34:10.080 --> 00:34:13.080]  你不夠其他旁邊的樹
[00:34:13.080 --> 00:34:15.080]  不同的植物去搶營養
[00:34:15.080 --> 00:34:19.080]  或者地質本身有很多雜質
[00:34:19.080 --> 00:34:22.080]  你不會結出好的果子
[00:34:22.080 --> 00:34:24.080]  所以我們的生命
[00:34:24.080 --> 00:34:27.080]  我們的心是一個怎樣的土壤
[00:34:27.080 --> 00:34:30.080]  我們是否願意信服神的話
[00:34:30.080 --> 00:34:33.080]  一個沒有長大成熟的人
[00:34:33.080 --> 00:34:35.080]  很多時候都是被物質
[00:34:35.080 --> 00:34:36.080]  就是錢財的迷惑
[00:34:36.080 --> 00:34:38.080]  很多憂慮
[00:34:38.080 --> 00:34:40.080]  信不過神會供應我們
[00:34:40.080 --> 00:34:42.080]  很多時候我們信不過神供應我們
[00:34:42.080 --> 00:34:45.080]  我們就會用很多自己的方法
[00:34:45.080 --> 00:34:48.080]  把時間放在工作、賺錢
[00:34:48.080 --> 00:34:51.080]  還有為自己的事憂慮
[00:34:51.080 --> 00:34:54.080]  你知道憂慮的人就像上帝
[00:34:54.080 --> 00:34:58.080]  你有憂慮就像上帝
[00:34:58.080 --> 00:35:02.080]  當你發覺神沒有令到世界
[00:35:02.080 --> 00:35:04.080]  好像你所期望發生
[00:35:04.080 --> 00:35:07.080]  你就會憂慮
[00:35:07.080 --> 00:35:11.080]  你會覺得神為何不做事
[00:35:11.080 --> 00:35:17.080]  愈多憂慮反映我們想自己做神
[00:35:17.080 --> 00:35:20.080]  憂慮反映我們沒有依靠神
[00:35:20.080 --> 00:35:23.080]  反映我們要掌管
[00:35:23.080 --> 00:35:25.080]  你愈要控制
[00:35:25.080 --> 00:35:28.080]  就愈想自己做自己的主宰
[00:35:28.080 --> 00:35:31.080]  有東西制住我們的生命
[00:35:31.080 --> 00:35:33.080]  錢財的迷惑
[00:35:33.080 --> 00:35:35.080]  今生的思慮
[00:35:35.080 --> 00:35:37.080]  如果你有很多這些東西
[00:35:37.080 --> 00:35:38.080]  你就要處理
[00:35:38.080 --> 00:35:39.080]  聖經說
[00:35:39.080 --> 00:35:42.080]  如果物質經常限制我們
[00:35:42.080 --> 00:35:46.080]  我們的生命就沒有真正的自由
[00:35:46.080 --> 00:35:48.080]  我們能夠在有形的物質上
[00:35:48.080 --> 00:35:50.080]  看到生命的真意
[00:35:50.080 --> 00:35:52.080]  今天很多人機不離手
[00:35:52.080 --> 00:35:54.080]  我昨天去報道會
[00:35:54.080 --> 00:35:56.080]  遇到車禍
[00:35:56.080 --> 00:35:58.080]  我只是遲了五分鐘
[00:35:58.080 --> 00:35:59.080]  很感恩
[00:35:59.080 --> 00:36:01.080]  傳導人跟我說
[00:36:01.080 --> 00:36:02.080]  今天報道會
[00:36:02.080 --> 00:36:04.080]  他們走了一個新的做法
[00:36:04.080 --> 00:36:09.080]  就是沒收所有少年團友的手機
[00:36:09.080 --> 00:36:12.080]  聚會的人不能用手機
[00:36:12.080 --> 00:36:15.080]  直到聚會完才發給他們
[00:36:15.080 --> 00:36:17.080]  昨天是破天荒
[00:36:17.080 --> 00:36:19.080]  聖經說
[00:36:19.080 --> 00:36:22.080]  很多人被世界的東西阻塞
[00:36:22.080 --> 00:36:24.080]  現在的人經常機不離手
[00:36:24.080 --> 00:36:25.080]  特別是小朋友
[00:36:25.080 --> 00:36:28.080]  他的腦袋被遊戲
[00:36:28.080 --> 00:36:31.080]  被網上的東西充塞
[00:36:31.080 --> 00:36:34.080]  連思想都運作不了
[00:36:34.080 --> 00:36:35.080]  丙姐妹
[00:36:35.080 --> 00:36:38.080]  如果你被世上的思慮
[00:36:38.080 --> 00:36:40.080]  錢財的迷惑
[00:36:40.080 --> 00:36:42.080]  各樣的私慾
[00:36:42.080 --> 00:36:45.080]  包括手機
[00:36:45.080 --> 00:36:47.080]  我聽過有人崇拜
[00:36:47.080 --> 00:36:49.080]  用手機看聖經
[00:36:49.080 --> 00:36:50.080]  但你要小心
[00:36:50.080 --> 00:36:52.080]  我們的專心
[00:36:52.080 --> 00:36:54.080]  我們是否專心
[00:36:54.080 --> 00:36:56.080]  有沒有反映在我們的生活
[00:36:56.080 --> 00:36:58.080]  我們有沒有被那些東西吸走了
[00:36:58.080 --> 00:37:00.080]  如果是這樣
[00:37:00.080 --> 00:37:01.080]  你都不用質疑
[00:37:01.080 --> 00:37:02.080]  你可以長大成熟
[00:37:02.080 --> 00:37:04.080]  結出果子
[00:37:04.080 --> 00:37:06.080]  第五樣
[00:37:06.080 --> 00:37:08.080]  是
[00:37:08.080 --> 00:37:10.080]  服侍
[00:37:10.080 --> 00:37:12.080]  以服侍神
[00:37:12.080 --> 00:37:15.080]  施封神和服侍人為我們的導向
[00:37:15.080 --> 00:37:18.080]  我們讀耳筆所說四章十三至十六節
[00:37:18.080 --> 00:37:19.080]  預備起
[00:37:42.080 --> 00:38:03.080]  (念經)
[00:38:03.080 --> 00:38:04.080]  這裡說
[00:38:04.080 --> 00:38:06.080]  一個長大成熟的人
[00:38:06.080 --> 00:38:10.080]  他除了不被世界的異風邪教所搖動之外
[00:38:10.080 --> 00:38:12.080]  他還很堅定
[00:38:12.080 --> 00:38:13.080]  很清晰
[00:38:13.080 --> 00:38:15.080]  要去建立別人
[00:38:15.080 --> 00:38:16.080]  神說得很清楚
[00:38:16.080 --> 00:38:19.080]  最有永恆價值的除了神的話語
[00:38:19.080 --> 00:38:21.080]  就是人的生命
[00:38:21.080 --> 00:38:22.080]  人的靈魂
[00:38:22.080 --> 00:38:24.080]  今天最有意義的東西
[00:38:24.080 --> 00:38:25.080]  就是去建立人
[00:38:25.080 --> 00:38:27.080]  如果你今天做多少的事情
[00:38:27.080 --> 00:38:29.080]  就算你做醫生
[00:38:29.080 --> 00:38:31.080]  你不是要建立人
[00:38:31.080 --> 00:38:33.080]  你只是為了自己名成利就
[00:38:33.080 --> 00:38:35.080]  那你
[00:38:35.080 --> 00:38:37.080]  其實生命沒什麼意義
[00:38:37.080 --> 00:38:40.080]  因為神給我們的恩賜
[00:38:40.080 --> 00:38:42.080]  要用在
[00:38:42.080 --> 00:38:43.080]  一個物件
[00:38:43.080 --> 00:38:44.080]  一個才能
[00:38:44.080 --> 00:38:46.080]  如果不是有愛
[00:38:46.080 --> 00:38:48.080]  是沒意義的
[00:38:48.080 --> 00:38:51.080]  如果不是愛神和愛人的動機
[00:38:51.080 --> 00:38:52.080]  我們做多少事情
[00:38:52.080 --> 00:38:53.080]  甚至是侍奉
[00:38:53.080 --> 00:38:55.080]  都是得個零
[00:38:55.080 --> 00:38:56.080]  聖經說
[00:38:56.080 --> 00:38:59.080]  一個真的長大成熟的人
[00:38:59.080 --> 00:39:01.080]  他做什麼都是想
[00:39:01.080 --> 00:39:03.080]  這件事是不是對人有益呢
[00:39:03.080 --> 00:39:05.080]  這件事對我自己有沒有幫助呢
[00:39:05.080 --> 00:39:07.080]  我們有自由做任何的事情
[00:39:07.080 --> 00:39:08.080]  但凡事都可能
[00:39:08.080 --> 00:39:09.080]  不都有益處
[00:39:09.080 --> 00:39:11.080]  凡事都可能
[00:39:11.080 --> 00:39:12.080]  但什麼呢
[00:39:12.080 --> 00:39:13.080]  不都造就人
[00:39:13.080 --> 00:39:15.080]  聖經說得很清楚
[00:39:15.080 --> 00:39:16.080]  所以
[00:39:16.080 --> 00:39:18.080]  你如果真的長大成熟
[00:39:18.080 --> 00:39:20.080]  你會熱衷於侍奉
[00:39:20.080 --> 00:39:21.080]  建立人
[00:39:21.080 --> 00:39:23.080]  不只是要建立自己
[00:39:23.080 --> 00:39:26.080]  不只是要自己
[00:39:26.080 --> 00:39:27.080]  那些叫什麼
[00:39:27.080 --> 00:39:28.080]  自我成就
[00:39:28.080 --> 00:39:30.080]  自我肯定
[00:39:30.080 --> 00:39:31.080]  第六點
[00:39:31.080 --> 00:39:32.080]  一個長大成熟的人
[00:39:32.080 --> 00:39:34.080]  他會忘記背後
[00:39:34.080 --> 00:39:36.080]  我們讀
[00:39:36.080 --> 00:39:38.080]  菲律賓書三章十三至十六節
[00:39:38.080 --> 00:39:39.080]  預備起
[00:40:04.080 --> 00:40:13.080]  (聖經)
[00:40:13.080 --> 00:40:15.080]  聖經說成熟的人
[00:40:15.080 --> 00:40:18.080]  不會被過去的不幸
[00:40:18.080 --> 00:40:20.080]  或者受過的傷害
[00:40:20.080 --> 00:40:22.080]  而捆綁
[00:40:22.080 --> 00:40:24.080]  不會繼續為一個
[00:40:24.080 --> 00:40:26.080]  可能去世的親人
[00:40:26.080 --> 00:40:28.080]  他以前對我不好
[00:40:28.080 --> 00:40:31.080]  或者之前醫我的醫生
[00:40:31.080 --> 00:40:32.080]  醫得不好
[00:40:32.080 --> 00:40:35.080]  何志平都看過我
[00:40:35.080 --> 00:40:40.080]  那時我八七年去威爾斯看
[00:40:40.080 --> 00:40:42.080]  去到九零年
[00:40:42.080 --> 00:40:45.080]  那個新的眼科醫生跟我說
[00:40:45.080 --> 00:40:48.080]  以前十三年的診斷是錯的
[00:40:48.080 --> 00:40:50.080]  我問他
[00:40:50.080 --> 00:40:52.080]  現在新的診斷
[00:40:52.080 --> 00:40:54.080]  是否都沒得醫
[00:40:54.080 --> 00:40:55.080]  他說是
[00:40:55.080 --> 00:40:58.080]  我就安樂一點
[00:40:58.080 --> 00:40:59.080]  舊的診斷
[00:40:59.080 --> 00:41:00.080]  和新的診斷
[00:41:00.080 --> 00:41:02.080]  都是沒得醫
[00:41:02.080 --> 00:41:05.080]  但聖經說什麼
[00:41:05.080 --> 00:41:07.080]  不要被過去的困擾
[00:41:07.080 --> 00:41:11.080]  亦不要被預知未來的受煩
[00:41:11.080 --> 00:41:12.080]  一個成熟的人
[00:41:12.080 --> 00:41:14.080]  懂得活在當下
[00:41:14.080 --> 00:41:16.080]  忘記背後
[00:41:16.080 --> 00:41:17.080]  努力
[00:41:17.080 --> 00:41:18.080]  面前
[00:41:18.080 --> 00:41:19.080]  成熟的人
[00:41:19.080 --> 00:41:20.080]  聖經說
[00:41:20.080 --> 00:41:21.080]  去到什麼地步
[00:41:21.080 --> 00:41:24.080]  就按什麼地步走
[00:41:24.080 --> 00:41:27.080]  真正一個成熟的人
[00:41:27.080 --> 00:41:30.080]  能夠從困擾裏面跳出來
[00:41:30.080 --> 00:41:31.080]  其實真不容易
[00:41:31.080 --> 00:41:34.080]  有很多經歷是很痛苦的
[00:41:34.080 --> 00:41:35.080]  有很多經歷
[00:41:35.080 --> 00:41:38.080]  有很多人生遺憾在裏面
[00:41:38.080 --> 00:41:39.080]  但聖經說
[00:41:39.080 --> 00:41:41.080]  我們要相信神
[00:41:41.080 --> 00:41:44.080]  忘記以往的傷痛
[00:41:44.080 --> 00:41:47.080]  所以約瑟在他生第一個兒子的時候
[00:41:47.080 --> 00:41:51.080]  他幫兒子改名叫馬拿西
[00:41:51.080 --> 00:41:53.080]  大家記不記得馬拿西是什麼意思
[00:41:53.080 --> 00:41:55.080]  記不記得
[00:41:55.080 --> 00:41:56.080]  不記得
[00:41:56.080 --> 00:41:58.080]  他的意思是不記得
[00:41:58.080 --> 00:42:00.080]  忘記以往的傷痛
[00:42:00.080 --> 00:42:04.080]  馬拿西就是忘記以往的傷痛
[00:42:04.080 --> 00:42:05.080]  他都要忘記
[00:42:05.080 --> 00:42:10.080]  約瑟被自己的家人賣去做奴隸
[00:42:10.080 --> 00:42:11.080]  被出賣
[00:42:11.080 --> 00:42:13.080]  你有沒有試過被人賣了
[00:42:13.080 --> 00:42:14.080]  我有個弟兄他媽媽
[00:42:14.080 --> 00:42:16.080]  六歲的時候
[00:42:16.080 --> 00:42:18.080]  小時候
[00:42:18.080 --> 00:42:19.080]  十歲八歲
[00:42:19.080 --> 00:42:23.080]  被家人用六斤米賣了給別人
[00:42:23.080 --> 00:42:27.080]  我們認識很多內地失明的朋友
[00:42:27.080 --> 00:42:28.080]  男孩子
[00:42:28.080 --> 00:42:30.080]  因為他病失明
[00:42:30.080 --> 00:42:33.080]  被家人遺棄在孤兒院
[00:42:33.080 --> 00:42:35.080]  我認識一個弟兄叫陳少林
[00:42:35.080 --> 00:42:37.080]  他在香港長大
[00:42:37.080 --> 00:42:39.080]  十一歲那年
[00:42:39.080 --> 00:42:43.080]  他爸爸親自帶他去廣州孤兒院
[00:42:43.080 --> 00:42:45.080]  就放下了他
[00:42:45.080 --> 00:42:47.080]  沒有再找他
[00:42:47.080 --> 00:42:49.080]  人生最大的遺憾就是
[00:42:49.080 --> 00:42:53.080]  人生最大的遺憾就是
[00:42:53.080 --> 00:42:54.080]  很多人
[00:42:54.080 --> 00:42:57.080]  以往有很多的傷痛
[00:42:57.080 --> 00:42:58.080]  但聖經說
[00:42:58.080 --> 00:43:00.080]  成熟長大的人
[00:43:00.080 --> 00:43:02.080]  不再受這些困擾
[00:43:02.080 --> 00:43:03.080]  忘記背後
[00:43:03.080 --> 00:43:05.080]  我們可以活在當下
[00:43:05.080 --> 00:43:07.080]  也展望未來
[00:43:07.080 --> 00:43:08.080]  過去
[00:43:08.080 --> 00:43:10.080]  我們不再被過去奴役我們
[00:43:10.080 --> 00:43:11.080]  我們的生命
[00:43:11.080 --> 00:43:13.080]  因為我們屬於主
[00:43:13.080 --> 00:43:15.080]  我們可以管理自己的生命
[00:43:15.080 --> 00:43:16.080]  傷痛
[00:43:16.080 --> 00:43:20.080]  我們不是看過去帶給我們的傷痛
[00:43:20.080 --> 00:43:22.080]  我們是看過去帶給我們的影響
[00:43:22.080 --> 00:43:24.080]  一個願意信服神
[00:43:24.080 --> 00:43:25.080]  破碎自己
[00:43:25.080 --> 00:43:27.080]  按神的方法去回應的人
[00:43:27.080 --> 00:43:30.080]  可以轉化這些經歷
[00:43:30.080 --> 00:43:32.080]  成為我們更加成長
[00:43:32.080 --> 00:43:33.080]  更加成熟
[00:43:33.080 --> 00:43:35.080]  更加懂得愛的人
[00:43:35.080 --> 00:43:36.080]  最後第七點
[00:43:36.080 --> 00:43:37.080]  就是謙卑
[00:43:37.080 --> 00:43:40.080]  我們讀《雅各書》四到六節
[00:43:40.080 --> 00:43:42.080]  預備起
[00:43:46.080 --> 00:43:48.080]  今日後現代的世界
[00:43:48.080 --> 00:43:50.080]  甚至後世的世界
[00:43:50.080 --> 00:43:52.080]  我們可以對它不斷的改進
[00:43:52.080 --> 00:43:54.080]  我們可以不斷的改進
[00:43:54.080 --> 00:43:56.080]  我們可以不斷的改進
[00:43:56.080 --> 00:43:58.080]  我們可以不斷的改進
[00:43:58.080 --> 00:44:00.080]  我們可以不斷的改進
[00:44:00.080 --> 00:44:02.080]  我們可以不斷的改進
[00:44:02.080 --> 00:44:04.080]  我們可以不斷的改進
[00:44:04.080 --> 00:44:06.080]  我們可以不斷的改進
[00:44:06.080 --> 00:44:08.080]  我們可以不斷的改進
[00:44:08.080 --> 00:44:10.080]  我們可以不斷的改進
[00:44:10.080 --> 00:44:12.080]  我們可以不斷的改進
[00:44:12.080 --> 00:44:14.080]  我們可以不斷的改進
[00:44:14.080 --> 00:44:16.080]  我們可以不斷的改進
[00:44:16.080 --> 00:44:18.080]  我們可以不斷的改進
[00:44:18.080 --> 00:44:20.080]  我們可以不斷的改進
[00:44:20.080 --> 00:44:22.080]  我們可以不斷的改進
[00:44:22.080 --> 00:44:24.080]  我們可以不斷的改進
[00:44:24.080 --> 00:44:26.080]  我們可以不斷的改進
[00:44:26.080 --> 00:44:28.080]  我們可以不斷的改進
[00:44:28.080 --> 00:44:30.080]  我們可以不斷的改進
[00:44:30.080 --> 00:44:32.080]  我們可以不斷的改進
[00:44:32.080 --> 00:44:34.080]  我們可以不斷的改進
[00:44:34.080 --> 00:44:36.080]  我們可以不斷的改進
[00:44:36.080 --> 00:44:38.080]  我們可以不斷的改進
[00:44:38.080 --> 00:44:40.080]  我們可以不斷的改進
[00:44:40.080 --> 00:44:42.080]  我們可以不斷的改進
[00:44:42.080 --> 00:44:44.080]  我們可以不斷的改進
[00:44:44.080 --> 00:44:46.080]  我們可以不斷的改進
[00:44:46.080 --> 00:44:48.080]  我們可以不斷的改進
[00:44:48.080 --> 00:44:50.080]  我們可以不斷的改進
[00:44:50.080 --> 00:44:52.080]  我們可以不斷的改進
[00:44:52.080 --> 00:44:54.080]  我們可以不斷的改進
[00:44:54.080 --> 00:44:56.080]  我們可以不斷的改進
[00:44:56.080 --> 00:44:58.080]  我們可以不斷的改進
[00:44:58.080 --> 00:45:00.080]  我們可以不斷的改進
[00:45:00.080 --> 00:45:02.080]  我們可以不斷的改進
[00:45:02.080 --> 00:45:04.080]  我們可以不斷的改進
[00:45:04.080 --> 00:45:06.080]  我們可以不斷的改進
[00:45:06.080 --> 00:45:08.080]  我們可以不斷的改進
[00:45:08.080 --> 00:45:10.080]  我們可以不斷的改進
[00:45:10.080 --> 00:45:12.080]  我們可以不斷的改進
[00:45:12.080 --> 00:45:14.080]  我們可以不斷的改進
[00:45:14.080 --> 00:45:16.080]  我們可以不斷的改進
[00:45:16.080 --> 00:45:18.080]  我們可以不斷的改進
[00:45:18.080 --> 00:45:20.080]  我們可以不斷的改進
[00:45:20.080 --> 00:45:22.080]  我們可以不斷的改進
[00:45:22.080 --> 00:45:24.080]  我們可以不斷的改進
[00:45:24.080 --> 00:45:26.080]  我們可以不斷的改進
[00:45:26.080 --> 00:45:28.080]  我們可以不斷的改進
[00:45:28.080 --> 00:45:30.080]  我們可以不斷的改進
[00:45:30.080 --> 00:45:32.080]  我們可以不斷的改進
[00:45:32.080 --> 00:45:34.080]  我們可以不斷的改進
[00:45:34.080 --> 00:45:36.080]  我們可以不斷的改進
[00:45:36.080 --> 00:45:38.080]  我們可以不斷的改進
[00:45:38.080 --> 00:45:40.080]  我們可以不斷的改進
[00:45:40.080 --> 00:45:42.080]  我們可以不斷的改進
[00:45:42.080 --> 00:45:44.080]  我們可以不斷的改進
[00:45:44.080 --> 00:45:46.080]  我們可以不斷的改進
[00:45:46.080 --> 00:45:48.080]  我們可以不斷的改進
[00:45:48.080 --> 00:45:50.080]  我們可以不斷的改進
[00:45:50.080 --> 00:45:52.080]  我們可以不斷的改進
[00:45:52.080 --> 00:45:54.080]  我們可以不斷的改進
[00:45:54.080 --> 00:45:56.080]  我們可以不斷的改進
[00:45:56.080 --> 00:45:58.080]  我們可以不斷的改進
[00:45:58.080 --> 00:46:00.080]  我們可以不斷的改進
[00:46:00.080 --> 00:46:02.080]  我們可以不斷的改進
[00:46:02.080 --> 00:46:04.080]  我們可以不斷的改進
[00:46:04.080 --> 00:46:06.080]  我們可以不斷的改進
[00:46:06.080 --> 00:46:08.080]  我們可以不斷的改進
[00:46:08.080 --> 00:46:10.080]  我們可以不斷的改進
[00:46:10.080 --> 00:46:12.080]  我們可以不斷的改進
[00:46:12.080 --> 00:46:14.080]  我們可以不斷的改進
[00:46:14.080 --> 00:46:16.080]  我們可以不斷的改進
[00:46:16.080 --> 00:46:18.080]  我們可以不斷的改進
[00:46:18.080 --> 00:46:20.080]  我們可以不斷的改進
[00:46:20.080 --> 00:46:22.080]  我們可以不斷的改進
[00:46:22.080 --> 00:46:24.080]  我們可以不斷的改進
[00:46:24.080 --> 00:46:26.080]  我們可以不斷的改進
[00:46:26.080 --> 00:46:28.080]  我們可以不斷的改進
[00:46:28.080 --> 00:46:30.080]  我們可以不斷的改進
[00:46:30.080 --> 00:46:32.080]  我們可以不斷的改進
[00:46:32.080 --> 00:46:34.080]  我們可以不斷的改進
[00:46:34.080 --> 00:46:36.080]  我們可以不斷的改進
[00:46:36.080 --> 00:46:38.080]  我們可以不斷的改進
[00:46:38.080 --> 00:46:40.080]  我們可以不斷的改進
[00:46:40.080 --> 00:46:42.080]  我們可以不斷的改進
[00:46:42.080 --> 00:46:44.080]  我們可以不斷的改進
[00:46:44.080 --> 00:46:46.080]  我們可以不斷的改進
[00:46:46.080 --> 00:46:48.080]  我們可以不斷的改進
[00:46:48.080 --> 00:46:50.080]  我們可以不斷的改進
[00:46:50.080 --> 00:46:52.080]  我們可以不斷的改進
[00:46:52.080 --> 00:46:54.080]  我們可以不斷的改進
[00:46:54.080 --> 00:46:56.080]  我們可以不斷的改進
[00:46:56.080 --> 00:46:58.080]  我們可以不斷的改進
[00:46:58.080 --> 00:47:00.080]  我們可以不斷的改進
[00:47:00.080 --> 00:47:02.080]  我們可以不斷的改進
[00:47:02.080 --> 00:47:04.080]  我們可以不斷的改進
[00:47:04.080 --> 00:47:06.080]  我們可以不斷的改進
[00:47:06.080 --> 00:47:08.080]  我們可以不斷的改進
[00:47:08.080 --> 00:47:10.080]  我們可以不斷的改進
[00:47:10.080 --> 00:47:12.080]  我們可以不斷的改進
[00:47:12.080 --> 00:47:14.080]  我們可以不斷的改進
[00:47:14.080 --> 00:47:16.080]  我們可以不斷的改進
[00:47:16.080 --> 00:47:18.080]  我們可以不斷的改進
[00:47:18.080 --> 00:47:20.080]  我們可以不斷的改進
[00:47:20.080 --> 00:47:22.080]  我們可以不斷的改進
[00:47:22.080 --> 00:47:24.080]  我們可以不斷的改進
[00:47:24.080 --> 00:47:26.080]  我們可以不斷的改進
[00:47:26.080 --> 00:47:28.080]  我們可以不斷的改進
[00:47:28.080 --> 00:47:30.080]  我們可以不斷的改進
[00:47:30.080 --> 00:47:32.080]  我們可以不斷的改進
[00:47:32.080 --> 00:47:34.080]  我們可以不斷的改進
[00:47:34.080 --> 00:47:36.080]  我們可以不斷的改進
[00:47:36.080 --> 00:47:38.080]  我們可以不斷的改進
[00:47:38.080 --> 00:47:40.080]  我們可以不斷的改進
[00:47:40.080 --> 00:47:42.080]  我們可以不斷的改進
[00:47:42.080 --> 00:47:44.080]  我們可以不斷的改進
[00:47:44.080 --> 00:47:46.080]  我們可以不斷的改進
[00:47:46.080 --> 00:47:48.080]  我們可以不斷的改進
[00:47:48.080 --> 00:47:50.080]  我們可以不斷的改進
[00:47:50.080 --> 00:47:52.080]  我們可以不斷的改進
[00:47:52.080 --> 00:47:54.080]  我們可以不斷的改進
[00:47:54.080 --> 00:47:56.080]  我們可以不斷的改進
[00:47:56.080 --> 00:47:58.080]  我們可以不斷的改進
[00:47:58.080 --> 00:48:00.080]  我們可以不斷的改進
[00:48:00.080 --> 00:48:02.080]  我們可以不斷的改進
[00:48:02.080 --> 00:48:04.080]  我們可以不斷的改進
[00:48:04.080 --> 00:48:06.080]  我們可以不斷的改進
[00:48:06.080 --> 00:48:08.080]  我們可以不斷的改進
[00:48:08.080 --> 00:48:10.080]  我們可以不斷的改進
[00:48:10.080 --> 00:48:12.080]  我們可以不斷的改進
[00:48:12.080 --> 00:48:14.080]  我們可以不斷的改進
[00:48:14.080 --> 00:48:16.080]  我們可以不斷的改進
[00:48:16.080 --> 00:48:18.080]  我們可以不斷的改進
[00:48:18.080 --> 00:48:20.080]  我們可以不斷的改進
[00:48:20.080 --> 00:48:22.080]  我們可以不斷的改進
[00:48:22.080 --> 00:48:24.080]  我們可以不斷的改進
[00:48:24.080 --> 00:48:26.080]  我們可以不斷的改進
[00:48:26.080 --> 00:48:28.080]  我們可以不斷的改進
[00:48:28.080 --> 00:48:30.080]  我們可以不斷的改進
[00:48:30.080 --> 00:48:32.080]  我們可以不斷的改進
[00:48:32.080 --> 00:48:34.080]  我們可以不斷的改進
[00:48:34.080 --> 00:48:36.080]  我們可以不斷的改進
[00:48:36.080 --> 00:48:38.080]  我們可以不斷的改進
[00:48:38.080 --> 00:48:40.080]  我們可以不斷的改進
[00:48:40.080 --> 00:48:42.080]  我們可以不斷的改進
[00:48:42.080 --> 00:48:44.080]  我們可以不斷的改進
[00:48:44.080 --> 00:48:46.080]  我們可以不斷的改進
[00:48:46.080 --> 00:48:48.080]  我們可以不斷的改進
[00:48:48.080 --> 00:48:50.080]  我們可以不斷的改進
[00:48:50.080 --> 00:48:52.080]  我們可以不斷的改進
[00:48:52.080 --> 00:48:54.080]  我們可以不斷的改進
[00:48:54.080 --> 00:48:56.080]  我們可以不斷的改進
[00:48:56.080 --> 00:48:58.080]  我們可以不斷的改進
[00:48:58.080 --> 00:49:00.080]  我們可以不斷的改進
[00:49:00.080 --> 00:49:02.080]  我們可以不斷的改進
[00:49:02.080 --> 00:49:04.080]  我們可以不斷的改進
[00:49:04.080 --> 00:49:06.080]  我們可以不斷的改進
[00:49:06.080 --> 00:49:08.080]  我們可以不斷的改進
[00:49:08.080 --> 00:49:10.080]  我們可以不斷的改進
[00:49:10.080 --> 00:49:12.080]  我們可以不斷的改進
[00:49:12.080 --> 00:49:14.080]  我們可以不斷的改進
[00:49:14.080 --> 00:49:16.080]  我們可以不斷的改進
[00:49:16.080 --> 00:49:18.080]  我們可以不斷的改進
[00:49:18.080 --> 00:49:20.080]  我們可以不斷的改進
[00:49:20.080 --> 00:49:22.080]  我們可以不斷的改進
[00:49:22.080 --> 00:49:24.080]  我們可以不斷的改進
[00:49:24.080 --> 00:49:26.080]  我們可以不斷的改進
[00:49:26.080 --> 00:49:28.080]  我們可以不斷的改進
[00:49:28.080 --> 00:49:30.080]  我們可以不斷的改進
[00:49:30.080 --> 00:49:32.080]  我們可以不斷的改進
[00:49:32.080 --> 00:49:34.080]  我們可以不斷的改進
[00:49:34.080 --> 00:49:36.080]  我們可以不斷的改進
[00:49:36.080 --> 00:49:38.080]  我們可以不斷的改進
[00:49:38.080 --> 00:49:40.080]  我們可以不斷的改進
[00:49:40.080 --> 00:49:42.080]  我們可以不斷的改進
[00:49:42.080 --> 00:49:44.080]  我們可以不斷的改進
[00:49:44.080 --> 00:49:46.080]  我們可以不斷的改進
[00:49:46.080 --> 00:49:48.080]  我們可以不斷的改進
[00:49:48.080 --> 00:49:50.080]  我們可以不斷的改進
[00:49:50.080 --> 00:49:52.080]  我們可以不斷的改進
[00:49:52.080 --> 00:49:54.080]  我們可以不斷的改進
[00:49:54.080 --> 00:49:56.080]  我們可以不斷的改進
[00:49:56.080 --> 00:49:58.080]  我們可以不斷的改進
[00:49:58.080 --> 00:50:00.080]  我們可以不斷的改進
[00:50:00.080 --> 00:50:02.080]  我們可以不斷的改進
[00:50:02.080 --> 00:50:04.080]  我們可以不斷的改進
[00:50:04.080 --> 00:50:06.080]  我們可以不斷的改進
[00:50:06.080 --> 00:50:08.080]  我們可以不斷的改進
[00:50:08.080 --> 00:50:10.080]  我們可以不斷的改進
[00:50:10.080 --> 00:50:12.080]  我們可以不斷的改進
[00:50:12.080 --> 00:50:14.080]  我們可以不斷的改進
[00:50:14.080 --> 00:50:16.080]  我們可以不斷的改進
[00:50:16.080 --> 00:50:18.080]  我們可以不斷的改進
[00:50:18.080 --> 00:50:20.080]  我們可以不斷的改進
[00:50:20.080 --> 00:50:22.080]  我們可以不斷的改進
[00:50:22.080 --> 00:50:24.080]  我們可以不斷的改進
[00:50:24.080 --> 00:50:26.080]  我們可以不斷的改進
[00:50:26.080 --> 00:50:28.080]  我們可以不斷的改進
[00:50:28.080 --> 00:50:30.080]  我們可以不斷的改進
[00:50:30.080 --> 00:50:32.080]  我們可以不斷的改進
[00:50:32.080 --> 00:50:34.080]  我們可以不斷的改進
[00:50:34.080 --> 00:50:36.080]  我們可以不斷的改進
[00:50:36.080 --> 00:50:38.080]  我們可以不斷的改進
[00:50:38.080 --> 00:50:40.080]  我們可以不斷的改進
