
[00:00:00.000 --> 00:00:02.700]  好 我們聽神話語之前 我們一起有祈禱
[00:36:51.300 --> 00:36:55.180]  每當有這些情緒來到我們心裡的時候
[00:36:55.180 --> 00:36:58.940]  每當這些情緒來到我們心裡的時候
[00:36:58.940 --> 00:37:01.020]  幫助我們提醒我們
[00:37:01.020 --> 00:37:02.700]  幫助我們提醒我們
[00:37:02.700 --> 00:37:04.700]  快快的來到你的面前
[00:37:04.700 --> 00:37:07.260]  快快的來到你的面前
[00:37:07.260 --> 00:37:10.580]  讓我們能夠向你傾訴
[00:37:10.580 --> 00:37:13.020]  來擺低這些情緒
[00:37:13.020 --> 00:37:15.060]  讓我們可以向你傾訴
[00:37:15.060 --> 00:37:17.860]  把這些負面的情緒放下
[00:37:17.860 --> 00:37:20.460]  幫助我們建立對你的信心
[00:37:20.460 --> 00:37:23.220]  幫助我們建立對你的信心
[00:37:23.220 --> 00:37:26.300]  知道無論我們遇到的環境如何
[00:37:26.300 --> 00:37:29.620]  知道無論我們面對的環境是如何
[00:37:29.620 --> 00:37:31.620]  你的恩典夠我們用
[00:37:31.620 --> 00:37:33.900]  你的恩典夠我們用
[00:37:33.900 --> 00:37:36.260]  我們這樣祈禱奉主耶穌基督的名求
[00:37:36.260 --> 00:37:39.060]  我們禱告奉主耶穌基督聖名求
[00:37:39.060 --> 00:37:40.060]  Amen
