
[00:00:00.000 --> 00:00:03.200]  我們在今個季度一路思想一個題目
[00:36:41.100 --> 00:36:43.300]  察覺自己的盲點之後
[00:36:43.300 --> 00:36:45.700]  就說原來我是這樣的
[00:36:45.700 --> 00:36:48.000]  然後就問你們能不能留意到
[00:36:48.000 --> 00:36:49.700]  然後大家告訴他
[00:36:49.700 --> 00:36:53.700]  每個人都知道只是你不知道而已
[00:36:53.700 --> 00:36:57.600]  很多時候我們會不察覺自己的問題
[00:36:57.600 --> 00:36:59.800]  我們需要別人的提醒
[00:36:59.800 --> 00:37:02.000]  勸告
[00:37:02.000 --> 00:37:03.200]  做牧師的
[00:37:03.200 --> 00:37:04.200]  有些時候
[00:37:04.200 --> 00:37:06.600]  弟兄姊妹比較尊重
[00:37:06.600 --> 00:37:08.000]  甚至到一個地步
[00:37:08.000 --> 00:37:10.800]  覺得牧師應該沒有問題了
[00:37:10.800 --> 00:37:11.700]  不用提醒他
[00:37:11.700 --> 00:37:14.100]  他自己會知道的
[00:37:14.100 --> 00:37:15.500]  我跟一班弟兄姊妹
[00:37:15.500 --> 00:37:18.200]  包括我的同工說
[00:37:18.200 --> 00:37:22.700]  如果施牧師被尊重到一個地步
[00:37:22.700 --> 00:37:25.500]  沒有人敢去提醒他
[00:37:25.500 --> 00:37:28.900]  我就有禍
[00:37:28.900 --> 00:37:31.200]  如果沒有人去提醒我
[00:37:31.200 --> 00:37:33.500]  我就有禍
[00:37:33.500 --> 00:37:37.200]  但是今天有人能夠帶著愛心去勸告你
[00:37:37.200 --> 00:37:38.500]  去提醒你
[00:37:38.500 --> 00:37:40.500]  是你的祝福
[00:37:40.500 --> 00:37:42.300]  同樣當你帶著愛心
[00:37:42.300 --> 00:37:44.200]  你都去勉勵
[00:37:44.200 --> 00:37:45.900]  去提醒別人
[00:37:45.900 --> 00:37:51.400]  亦都是你能夠對別人做的美事
[00:37:51.400 --> 00:37:52.200]  保羅說
[00:37:52.200 --> 00:37:54.600]  當我來到建立弟兄姊妹的時候
[00:37:54.600 --> 00:37:58.800]  我看你們好像是父親代兒女一樣
[00:37:58.800 --> 00:37:59.900]  要勸勉你們
[00:37:59.900 --> 00:38:00.600]  鼓勵你們
[00:38:00.600 --> 00:38:02.000]  叮囑你們
[00:38:02.000 --> 00:38:03.700]  目的是什麼
[00:38:03.700 --> 00:38:05.700]  叫我們能夠配得上那
[00:38:05.700 --> 00:38:10.100]  召你們進入他的國和榮耀的神
[00:38:10.100 --> 00:38:10.900]  各位弟兄姊妹
[00:38:10.900 --> 00:38:15.200]  你和我都是被神呼召作神的兒女
[00:38:15.200 --> 00:38:19.600]  是被呼召到神榮耀的國度
[00:38:19.600 --> 00:38:20.900]  最近大家知道
[00:38:20.900 --> 00:38:22.600]  英國有一件新聞
[00:38:22.600 --> 00:38:26.100]  是全英國人都很高興的
[00:38:26.100 --> 00:38:28.600]  是什麼事
[00:38:28.600 --> 00:38:32.300]  威廉王子生了一個小王子
[00:38:32.300 --> 00:38:33.700]  叫做什麼名字
[00:38:33.700 --> 00:38:36.800]  好像George
[00:38:36.800 --> 00:38:38.700]  一出生就是小王子
[00:38:38.700 --> 00:38:40.700]  全國都為他高興
[00:38:40.700 --> 00:38:43.300]  很多人幫他慶祝
[00:38:43.300 --> 00:38:45.200]  他一出生就是王子
[00:38:45.200 --> 00:38:47.500]  他可以有幾個選擇
[00:38:47.500 --> 00:38:48.100]  第一
[00:38:48.100 --> 00:38:51.000]  他可以選擇不當自己是王子
[00:38:51.000 --> 00:38:51.800]  自暴自棄
[00:38:51.800 --> 00:38:54.300]  喜歡怎麼做就怎麼做
[00:38:54.300 --> 00:38:57.800]  生活可以隨自己放蕩
[00:38:57.800 --> 00:39:00.300]  隨意生活
[00:39:00.300 --> 00:39:02.000]  但是有另一個選擇
[00:39:02.000 --> 00:39:04.900]  他知道自己是王子的身份
[00:39:04.900 --> 00:39:07.700]  因此接受別人給他的教導
[00:39:07.700 --> 00:39:10.200]  學習各樣的學問
[00:39:10.200 --> 00:39:11.900]  培養自己的品格
[00:39:11.900 --> 00:39:17.400]  能夠成為一個真的能夠對別人有好影響的王子
[00:39:17.400 --> 00:39:24.000]  能夠產生那種王子應該有的對別人的祝福
[00:39:24.000 --> 00:39:26.400]  各位電視節目我講的
[00:39:26.400 --> 00:39:33.000]  是你們每一個都是神的王子公主
[00:39:33.000 --> 00:39:34.900]  我們是被神所召
[00:39:34.900 --> 00:39:40.500]  我們是有一種特別的神兒女的身份
[00:39:40.500 --> 00:39:44.300]  神呼召我們要進入那種榮耀的角度
[00:39:44.300 --> 00:39:45.600]  因為聖經上說
[00:39:45.600 --> 00:39:50.000]  要配得上神給你的呼召
[00:39:50.000 --> 00:39:53.600]  與所蒙的恩召相稱
[00:39:53.600 --> 00:39:56.000]  你的行為言語
[00:39:56.000 --> 00:39:59.800]  是應當配合神給你的身份
[00:39:59.800 --> 00:40:02.800]  如果你重視那個身份
[00:40:02.800 --> 00:40:05.800]  你就應該常常鼓勵自己
[00:40:05.800 --> 00:40:12.400]  讓我的行事我的生活是配得上所蒙的召
[00:40:12.400 --> 00:40:14.400]  而今天當你去建立別人
[00:40:14.400 --> 00:40:16.200]  也都建立自己
[00:40:16.200 --> 00:40:21.200]  同樣是這樣也都勉勵自己去作神
[00:40:21.200 --> 00:40:25.100]  定義讓你生命可以表達出
[00:40:25.100 --> 00:40:28.300]  可以見證出的美事
[00:40:28.300 --> 00:40:31.800]  各位電視節目我們一路讀聖經的時候
[00:40:31.800 --> 00:40:35.200]  其實你會留意保羅不斷講他自己
[00:40:35.200 --> 00:40:37.300]  但其實你看生經文的時候
[00:40:37.300 --> 00:40:39.800]  很多的聖經學者發現
[00:40:39.800 --> 00:40:43.500]  當保羅在第二章第一到第十二節
[00:40:43.500 --> 00:40:45.500]  是一個自辯
[00:40:45.500 --> 00:40:47.500]  自己為自己辯護
[00:40:47.500 --> 00:40:50.500]  因為當時有很多逼迫教徒的人
[00:40:50.500 --> 00:40:53.300]  來誣告保羅
[00:40:53.300 --> 00:40:55.800]  批評他很多不同的事情
[00:40:55.800 --> 00:40:58.700]  因此他需要去為自己辯護
[00:40:58.700 --> 00:41:00.200]  但當他辯護的時候
[00:41:00.200 --> 00:41:04.000]  也都清楚講出他生命的榜樣和見證
[00:41:04.000 --> 00:41:06.200]  不怕別人怎麼說
[00:41:06.200 --> 00:41:11.000]  只是清楚表達出他自己生命的態度和方向
[00:41:11.000 --> 00:41:13.800]  而他在自辯的過程中
[00:41:13.800 --> 00:41:19.300]  更加幫助弟兄姊妹從他身上領受勉勵
[00:41:19.300 --> 00:41:23.400]  來走在一條神喜悅的路上
[00:41:23.400 --> 00:41:25.100]  各位弟兄姊妹
[00:41:25.100 --> 00:41:26.700]  離開偶像
[00:41:26.700 --> 00:41:28.100]  離開罪惡
[00:41:28.100 --> 00:41:29.600]  歸向神
[00:41:29.600 --> 00:41:32.800]  服侍那位又真又活的上帝
[00:41:32.800 --> 00:41:34.000]  也都意味著
[00:41:34.000 --> 00:41:36.600]  神呼籲你
[00:41:36.600 --> 00:41:38.300]  傳揚主的福音
[00:41:38.300 --> 00:41:40.300]  去侍奉祂
[00:41:40.300 --> 00:41:42.100]  在侍奉過程當中
[00:41:42.100 --> 00:41:44.100]  帶著純全的心
[00:41:44.100 --> 00:41:46.100]  放膽的侍奉
[00:41:46.100 --> 00:41:49.100]  也都一生很清楚的知道
[00:41:49.100 --> 00:41:50.600]  讓自己的生命
[00:41:50.600 --> 00:41:53.900]  能夠付出代價去侍奉
[00:41:53.900 --> 00:41:58.600]  讓生命配得上所夢的條
[00:41:58.600 --> 00:42:00.100]  各位弟兄姊妹
[00:42:00.100 --> 00:42:03.100]  你可以選擇
[00:42:03.100 --> 00:42:05.100]  不理會這個身份
[00:42:05.100 --> 00:42:07.100]  也可以選擇
[00:42:07.100 --> 00:42:09.600]  按照神給你的恩兆
[00:42:09.600 --> 00:42:14.100]  走在一條合神心意的路上
[00:42:14.100 --> 00:42:16.100]  我們一起祈禱
[00:42:16.100 --> 00:42:23.100]  請大家自己安靜一會
[00:42:23.100 --> 00:42:25.100]  為自己祈禱
[00:42:25.100 --> 00:42:29.100]  求神帶領你有聰明的選擇
[00:42:30.100 --> 00:42:32.100]  祈禱
[00:43:00.100 --> 00:43:02.100]  天父我們同心禱告
[00:43:02.100 --> 00:43:04.100]  感謝讚美你
[00:43:04.100 --> 00:43:07.100]  因為我們今天不再朝向死亡
[00:43:07.100 --> 00:43:10.100]  而是朝向永生
[00:43:10.100 --> 00:43:12.100]  主祢救我們脫離黑暗
[00:43:12.100 --> 00:43:15.100]  叫我們行在光明的路上
[00:43:15.100 --> 00:43:18.100]  我們今天不再需要侍奉
[00:43:18.100 --> 00:43:19.100]  惡魔
[00:43:19.100 --> 00:43:21.100]  侍奉自我
[00:43:21.100 --> 00:43:24.100]  不需要去敬拜馬門
[00:43:24.100 --> 00:43:26.100]  而是跟隨
[00:43:26.100 --> 00:43:30.100]  永生的上帝
[00:43:30.100 --> 00:43:32.100]  主耶穌說你有永生之道
[00:43:32.100 --> 00:43:35.100]  我們不跟隨你跟隨誰
[00:43:35.100 --> 00:43:37.100]  主啊求你保守我們的生命
[00:43:37.100 --> 00:43:39.100]  是侍奉你的生命
[00:43:39.100 --> 00:43:41.100]  知道去服侍你
[00:43:41.100 --> 00:43:45.100]  也帶著一份真正誠實愛你的心
[00:43:45.100 --> 00:43:47.100]  去透過服侍別人
[00:43:47.100 --> 00:43:49.100]  來侍奉你
[00:43:49.100 --> 00:43:50.100]  求你使用我們
[00:43:50.100 --> 00:43:53.100]  成為建立人生命的生命
[00:43:53.100 --> 00:43:56.100]  也讓我們在過程當中
[00:43:56.100 --> 00:43:58.100]  我們自己成長
[00:43:58.100 --> 00:44:00.100]  以至能夠得著主耶穌
[00:44:00.100 --> 00:44:03.100]  給我們豐盛的生命
[00:44:03.100 --> 00:44:04.100]  求主施恩
[00:44:04.100 --> 00:44:06.100]  感動我們的心靈
[00:44:06.100 --> 00:44:09.100]  緊緊地跟隨你
[00:44:09.100 --> 00:44:10.100]  聽我們祈禱
[00:44:10.100 --> 00:44:12.100]  奉耶穌基督成名求
[00:44:12.100 --> 00:44:13.100]  阿門
