
[00:00:00.000 --> 00:00:03.500]  2025年的教會的主題是什麼呢?
[00:33:44.000 --> 00:33:46.000]  我們就可以開始了
[00:33:46.000 --> 00:33:48.000]  這個所謂大使命
[00:33:48.000 --> 00:33:50.000]  耶穌基督的使命的第一步
[00:33:50.000 --> 00:33:52.000]  以後才慢慢可以
[00:33:52.000 --> 00:33:54.000]  栽培他們成為
[00:33:54.000 --> 00:33:56.000]  耶穌基督的門徒
[00:33:56.000 --> 00:33:58.000]  請大家低頭
[00:33:58.000 --> 00:34:00.000]  我們同心祈禱
[00:34:00.000 --> 00:34:02.000]  天父 我們在很多方面
[00:34:02.000 --> 00:34:04.000]  都是不足的
[00:34:04.000 --> 00:34:06.000]  有時候我們回想
[00:34:06.000 --> 00:34:08.000]  我們以前 我們的過去
[00:34:08.000 --> 00:34:10.000]  都有很多東西
[00:34:10.000 --> 00:34:12.000]  我們希望可以忘記
[00:34:12.000 --> 00:34:14.000]  我們沒有辦法忘記
[00:34:14.000 --> 00:34:16.000]  我們要學習接受
[00:34:16.000 --> 00:34:18.000]  特別是那些得罪你的地方
[00:34:18.000 --> 00:34:20.000]  懇求天父幫助我們
[00:34:20.000 --> 00:34:22.000]  知道怎樣相信你
[00:34:22.000 --> 00:34:24.000]  也是原諒我們自己
[00:34:24.000 --> 00:34:26.000]  知道我們自己在你面前
[00:34:26.000 --> 00:34:28.000]  靠耶穌的恩典
[00:34:28.000 --> 00:34:30.000]  我們可以站立得住
[00:34:30.000 --> 00:34:32.000]  懇求天父幫助我們
[00:34:32.000 --> 00:34:34.000]  在這樣的情況之下
[00:34:34.000 --> 00:34:36.000]  願意效法這個井樸的女人
[00:34:36.000 --> 00:34:38.000]  我們能夠有充分的信心
[00:34:38.000 --> 00:34:40.000]  向外邀請朋友
[00:34:40.000 --> 00:34:42.000]  來到你們面前
[00:34:42.000 --> 00:34:44.000]  我們在這裡
[00:34:44.000 --> 00:34:46.000]  靠你差派我們去合適的地方
[00:34:46.000 --> 00:34:48.000]  和那些合適的人
[00:34:48.000 --> 00:34:50.000]  說話 邀請他們來
[00:34:50.000 --> 00:34:52.000]  認識你 祈禱感謝
[00:34:52.000 --> 00:34:54.000]  奉主耶穌基督 聲明祈求
