
[00:00:00.000 --> 00:00:02.600]  今天我們所要講的一個題目是
[00:35:36.600 --> 00:35:38.600]  他們進入迦蘭帝之後
[00:35:38.600 --> 00:35:39.600]  他們還沒有進入迦蘭帝之後
[00:35:39.600 --> 00:35:40.600]  就貪 貪什麼
[00:35:40.600 --> 00:35:44.600]  因為貪他們在埃及帝所有的東西
[00:35:44.600 --> 00:35:46.600]  所吃的東西
[00:35:46.600 --> 00:35:47.600]  然後他們進入迦蘭帝之後
[00:35:47.600 --> 00:35:49.600]  他們就貪 貪什麼
[00:35:49.600 --> 00:35:51.600]  因為他們周圍的國家的那些人
[00:35:51.600 --> 00:35:52.600]  他們有的東西
[00:35:52.600 --> 00:35:54.600]  他們覺得說如果我們也有這個
[00:35:54.600 --> 00:35:58.600]  我們也可以像他們一樣
[00:35:58.600 --> 00:36:00.600]  大衛貪
[00:36:00.600 --> 00:36:01.600]  剛才我們已經講過了
[00:36:01.600 --> 00:36:03.600]  神說我已經賜給你的妻子了
[00:36:03.600 --> 00:36:07.600]  你還要什麼
[00:36:07.600 --> 00:36:09.600]  所羅門也貪
[00:36:09.600 --> 00:36:10.600]  聖經裡面有一個王
[00:36:10.600 --> 00:36:11.600]  叫做雅哈王
[00:36:11.600 --> 00:36:13.600]  他有一個田他還不滿足
[00:36:13.600 --> 00:36:15.600]  他要另外有一個田
[00:36:15.600 --> 00:36:18.600]  更靠近他的地方的
[00:36:18.600 --> 00:36:19.600]  最後他的太太
[00:36:19.600 --> 00:36:21.600]  也許別人出了一個主意
[00:36:21.600 --> 00:36:23.600]  就把那個人坑掉了
[00:36:23.600 --> 00:36:27.600]  然後就把他的田拿過來了
[00:36:27.600 --> 00:36:29.600]  尤大也貪
[00:36:29.600 --> 00:36:31.600]  麥祖的尤大
[00:36:31.600 --> 00:36:34.600]  他因為貪財
[00:36:34.600 --> 00:36:36.600]  所以聖經上告訴我們說
[00:36:36.600 --> 00:36:38.600]  撒旦就進入他的心
[00:36:38.600 --> 00:36:41.600]  就把主耶穌出賣了
[00:36:41.600 --> 00:36:42.600]  在新約裡面我們也看見
[00:36:42.600 --> 00:36:44.600]  有一對夫婦亞那尼亞
[00:36:44.600 --> 00:36:45.600]  他們也貪
[00:36:45.600 --> 00:36:46.600]  貪什麼呢
[00:36:46.600 --> 00:36:50.600]  貪他們的名聲
[00:36:50.600 --> 00:36:54.600]  他們希望他們在別人的眼中
[00:36:54.600 --> 00:36:56.600]  看他們是很屬靈的
[00:36:56.600 --> 00:36:58.600]  所以他們把他們自己的財物
[00:36:58.600 --> 00:37:00.600]  偷偷拿掉一點留下來
[00:37:00.600 --> 00:37:03.600]  然後其他的捐出去了
[00:37:03.600 --> 00:37:04.600]  然後就告訴別人說
[00:37:04.600 --> 00:37:09.600]  這就是我們所有的
[00:37:09.600 --> 00:37:11.600]  貪是我們每一個人都有的
[00:37:11.600 --> 00:37:13.600]  但是沒有一件事情
[00:37:13.600 --> 00:37:17.600]  我們從所羅門所看到的
[00:37:17.600 --> 00:37:19.600]  物質的豐裕
[00:37:19.600 --> 00:37:21.600]  婚姻關係
[00:37:21.600 --> 00:37:22.600]  道德關係
[00:37:22.600 --> 00:37:25.600]  道德上面還有工作上面
[00:37:25.600 --> 00:37:27.600]  我們的名譽地位
[00:37:27.600 --> 00:37:33.600]  都沒有辦法滿足我們這個慾望
[00:37:33.600 --> 00:37:39.600]  只有主耶穌能夠滿足我們
[00:37:39.600 --> 00:37:44.600]  兄弟妹你要什麼呢
[00:37:44.600 --> 00:37:46.600]  Jim Elliot他說
[00:37:46.600 --> 00:37:49.600]  要把你這些你沒有辦法保存的
[00:37:49.600 --> 00:37:51.600]  你沒有辦法保持的
[00:37:51.600 --> 00:37:54.600]  你沒有辦法抓得住的東西
[00:37:54.600 --> 00:37:58.600]  拿去換那個你永遠沒有辦法
[00:37:58.600 --> 00:38:02.600]  永遠不會失去的東西
[00:38:02.600 --> 00:38:04.600]  我們一起齊力
