
[00:00:00.000 --> 00:00:02.980]  各位來賓 諸位弟兄姊妹 平安
[00:38:07.820 --> 00:38:09.820]  你們作兒女的
[00:38:09.820 --> 00:38:11.820]  要在主裡傾從父母
[00:38:11.820 --> 00:38:13.820]  這是理所當然的
[00:38:13.820 --> 00:38:15.820]  要孝敬父母
[00:38:15.820 --> 00:38:17.820]  使你得福
[00:38:17.820 --> 00:38:19.820]  在世上享受
[00:38:19.820 --> 00:38:21.820]  這是第一條在應許的誡命
[00:38:21.820 --> 00:38:23.820]  你們作父親的
[00:38:23.820 --> 00:38:25.820]  不要惹兒女的氣
[00:38:25.820 --> 00:38:27.820]  只要照著主的教訓
[00:38:27.820 --> 00:38:29.820]  和封蓋
[00:38:29.820 --> 00:38:31.820]  中庸貪污
[00:38:31.820 --> 00:38:33.820]  願神祝福聽他
[00:38:33.820 --> 00:38:35.820]  懷孕又行禱的弟兄子們
[00:38:35.820 --> 00:38:37.820]  我們一起起立祈禱
[00:38:37.820 --> 00:38:39.820]  和領受神的祝福
[00:38:39.820 --> 00:38:45.820]  愛你們天上的包袱
[00:38:45.820 --> 00:38:47.820]  我們再次感謝你
[00:38:47.820 --> 00:38:49.820]  的恩典
[00:38:49.820 --> 00:38:51.820]  你賜下你的獨生愛子主耶穌基督
[00:38:51.820 --> 00:38:53.820]  在十字架上為我們受死
[00:38:53.820 --> 00:38:55.820]  這份
[00:38:55.820 --> 00:38:57.820]  犧牲的真愛
[00:38:57.820 --> 00:38:59.820]  我們是真的
[00:38:59.820 --> 00:39:01.820]  非常感恩
[00:39:01.820 --> 00:39:03.820]  這是何等大的恩典
[00:39:03.820 --> 00:39:05.820]  我們因為藉著信義
[00:39:05.820 --> 00:39:07.820]  成為你的兒女
[00:39:07.820 --> 00:39:09.820]  求神繼續教導我們
[00:39:09.820 --> 00:39:11.820]  作父親的
[00:39:11.820 --> 00:39:13.820]  怎樣帶領我們的兒女
[00:39:13.820 --> 00:39:15.820]  去認識神
[00:39:15.820 --> 00:39:17.820]  作子女的
[00:39:17.820 --> 00:39:19.820]  教導我們如何將
[00:39:19.820 --> 00:39:21.820]  這個美好的犧牲的愛
[00:39:21.820 --> 00:39:23.820]  這個真愛的訊息
[00:39:23.820 --> 00:39:25.820]  傳給我們聽
[00:39:25.820 --> 00:39:27.820]  告訴我們未信主的家人
[00:39:27.820 --> 00:39:29.820]  認識到主耶穌基督
[00:39:29.820 --> 00:39:31.820]  為何為我們而死
[00:39:31.820 --> 00:39:33.820]  究竟神
[00:39:33.820 --> 00:39:35.820]  是一個甚麼的神
[00:39:35.820 --> 00:39:37.820]  求神繼續去兼顧我們的信心
[00:39:37.820 --> 00:39:39.820]  因為我們在患難當中
[00:39:39.820 --> 00:39:41.820]  在疫情當中
[00:39:41.820 --> 00:39:43.820]  我們都有軟弱的時候
[00:39:43.820 --> 00:39:45.820]  我們在教導兒女的時候
[00:39:45.820 --> 00:39:47.820]  都會有不合神心意的事情
[00:39:47.820 --> 00:39:49.820]  都有發生過
[00:39:49.820 --> 00:39:51.820]  求神去饒恕我們
[00:39:51.820 --> 00:39:53.820]  加添我們的力量
[00:39:53.820 --> 00:39:55.820]  使我們藉著神的話語
[00:39:55.820 --> 00:39:57.820]  合神心意而行
[00:39:57.820 --> 00:39:59.820]  帶領我們的全家人
[00:39:59.820 --> 00:40:01.820]  一同去跟隨主
[00:40:01.820 --> 00:40:03.820]  一同在主裏繼續去成長
[00:40:03.820 --> 00:40:05.820]  學習跟隨主耶穌基督
[00:40:05.820 --> 00:40:07.820]  求神幫助我們的
[00:40:07.820 --> 00:40:11.820]  同工
[00:40:11.820 --> 00:40:13.820]  我們的牧師長老
[00:40:13.820 --> 00:40:15.820]  傳導人
[00:40:15.820 --> 00:40:17.820]  能夠在轉接期間
[00:40:17.820 --> 00:40:19.820]  教會重開期間
[00:40:19.820 --> 00:40:21.820]  去進行神的旨意
[00:40:21.820 --> 00:40:23.820]  做一個忠心的僕人
[00:40:23.820 --> 00:40:25.820]  教導我們
[00:40:25.820 --> 00:40:27.820]  眷顧我們
[00:40:27.820 --> 00:40:29.820]  原主耶穌的恩惠
[00:40:29.820 --> 00:40:31.820]  父神的慈愛
[00:40:31.820 --> 00:40:33.820]  聖靈的交通
[00:40:33.820 --> 00:40:35.820]  常常與眾弟兄姊妹同在
[00:40:35.820 --> 00:40:37.820]  從今時直到永永遠遠
[00:40:37.820 --> 00:40:39.820]  阿門
