
[00:00:00.000 --> 00:00:05.000]  這篇詩篇成為了我們今年的主題的其中一篇講章
[00:34:14.920 --> 00:34:16.320]  聽得明白嗎?
[00:34:16.320 --> 00:34:17.720]  如果你今晚跟你老婆說
[00:34:17.720 --> 00:34:20.120]  今天你最錯是因為你最對
[00:34:20.120 --> 00:34:21.720]  是的,我全錯了,我也有聽到
[00:34:21.720 --> 00:34:24.720]  我全錯了,那怎麼辦?
[00:34:24.720 --> 00:34:27.320]  這叫做發負氣,聽得明白嗎?
[00:34:27.320 --> 00:34:28.720]  如果私人是這樣說
[00:34:28.720 --> 00:34:31.720]  CP139篇不需要讀了,扔掉吧
[00:34:31.720 --> 00:34:34.320]  但最重要最後那句
[00:34:34.320 --> 00:34:39.520]  它是引導我走永生的道路
[00:34:39.520 --> 00:34:42.120]  上帝,祢知道我
[00:34:42.120 --> 00:34:43.520]  我無法逃避祢
[00:34:43.520 --> 00:34:44.720]  祢明白我
[00:34:44.720 --> 00:34:46.520]  我無法躲避祢
[00:34:46.520 --> 00:34:48.120]  但是唯有祢
[00:34:48.120 --> 00:34:54.720]  可以引導我這個充滿惡行惡念的人
[00:34:54.720 --> 00:34:58.520]  走在永生的道路當中,Amen
[00:34:58.520 --> 00:35:03.320]  上帝要陪伴你和我成長
[00:35:03.320 --> 00:35:06.520]  讓2016過去之後
[00:35:06.520 --> 00:35:09.520]  你和我的生命都要成長
[00:35:09.520 --> 00:35:12.520]  因為上帝與我們同行
[00:35:12.520 --> 00:35:13.520]  請你同氣
