
[00:00:00.000 --> 00:00:02.420]  犯了很多罪的一位女士
[00:34:51.560 --> 00:34:54.560]  我們怎樣去珍惜這份愛
[00:34:54.560 --> 00:34:56.960]  怎樣去讓這位耶穌基督
[00:34:56.960 --> 00:34:59.000]  祂為我們死
[00:34:59.000 --> 00:35:01.360]  帶給我們那種生命
[00:35:01.360 --> 00:35:04.560]  那種愛對我們有什麼影響
[00:35:04.560 --> 00:35:06.400]  這個很重要
[00:35:06.400 --> 00:35:08.720]  我們要哭泣
[00:35:08.720 --> 00:35:10.720]  保羅怎麼說
[00:35:10.720 --> 00:35:13.400]  他說神的愛激勵我
[00:35:13.400 --> 00:35:15.640]  我讀出來
[00:35:15.640 --> 00:35:16.960]  在《哥林多後書》
[00:35:16.960 --> 00:35:19.640]  他說原來基督的愛激勵我們
[00:35:19.640 --> 00:35:21.120]  因我們這樣斷定
[00:35:21.120 --> 00:35:22.960]  一人忌忌眾人死
[00:35:22.960 --> 00:35:25.080]  眾人就都死了
[00:35:25.080 --> 00:35:27.520]  並且他替眾人死
[00:35:27.520 --> 00:35:30.080]  是叫那些活著的人
[00:35:30.080 --> 00:35:31.920]  不再為自己活
[00:35:31.920 --> 00:35:38.720]  乃是要替他們死而復活的主活
[00:35:38.720 --> 00:35:41.880]  為主而活
[00:35:41.880 --> 00:35:43.920]  我們很多時候只靠神
[00:35:43.920 --> 00:35:45.000]  我們生活有什麼問題
[00:35:45.000 --> 00:35:46.120]  我們禱告神
[00:35:46.120 --> 00:35:47.680]  這個非常之好
[00:35:47.680 --> 00:35:50.280]  我們說將來有永生的把握
[00:35:50.280 --> 00:35:52.640]  這個非常好的基督道
[00:35:52.640 --> 00:35:58.680]  但是我們很可能遺留了一個最重要最重要的
[00:35:58.680 --> 00:36:00.600]  就是我們有沒有為基督而活
[00:36:00.600 --> 00:36:03.400]  為主而活
[00:36:03.400 --> 00:36:06.960]  西門背負十字架是被迫的
[00:36:06.960 --> 00:36:08.920]  你和我背負十字架
[00:36:08.920 --> 00:36:12.680]  是耶穌基督吩咐你和我
[00:36:12.680 --> 00:36:14.240]  我們如果不明白基督的愛
[00:36:14.240 --> 00:36:16.200]  我們未必背起這個十字架
[00:36:16.200 --> 00:36:17.920]  若然你真的想想十字架
[00:36:17.920 --> 00:36:21.720]  為什麼耶穌要上這個苦路
[00:36:21.720 --> 00:36:24.200]  你也會不同
[00:36:24.200 --> 00:36:25.600]  你真的嘗試
[00:36:25.600 --> 00:36:26.800]  好像耶穌基督那樣
[00:36:26.800 --> 00:36:30.120]  天天背起你的十字架來跟從我
[00:36:30.120 --> 00:36:33.320]  真的讓耶穌基督那種生命
[00:36:33.320 --> 00:36:35.680]  去改變你和我
[00:36:35.680 --> 00:36:38.800]  我們的生命很不同
[00:36:38.800 --> 00:36:40.480]  或者我們看看我們的生命
[00:36:40.480 --> 00:36:44.800]  我們日常看到很多的問題
[00:36:44.800 --> 00:36:47.000]  看到很多得罪我們的人
[00:36:47.000 --> 00:36:49.920]  或者是對我們很不利的人
[00:36:49.920 --> 00:36:51.880]  我們會怎樣做
[00:36:51.880 --> 00:36:54.440]  神請罰他們快點
[00:36:54.440 --> 00:36:55.680]  我們會這樣做
[00:36:55.680 --> 00:36:57.560]  但是耶穌基督這裡怎樣說
[00:36:57.560 --> 00:37:00.520]  神你不要懲罰他們
[00:37:00.520 --> 00:37:03.640]  幫助他們回轉
[00:37:03.640 --> 00:37:04.600]  赦免他們的罪
[00:37:04.600 --> 00:37:06.080]  因為他們所做的
[00:37:06.080 --> 00:37:08.560]  他們不知道
[00:37:08.560 --> 00:37:11.800]  這就是正正耶穌基督那種的生命
[00:37:11.800 --> 00:37:14.120]  我們會不會這樣去
[00:37:14.120 --> 00:37:16.880]  為了別人的好處多於自己
[00:37:16.880 --> 00:37:19.480]  那種寫信的愛
[00:37:19.480 --> 00:37:21.520]  在我們日常生活裡看得到的
[00:37:21.520 --> 00:37:22.680]  留留得到的
[00:37:22.680 --> 00:37:26.200]  我們對人會不會有一種愛
[00:37:26.200 --> 00:37:27.800]  是多過我們那種
[00:37:27.800 --> 00:37:30.760]  為了自己的利益斤斤計較
[00:37:30.760 --> 00:37:32.520]  我們經常都很自我忠心
[00:37:32.520 --> 00:37:37.400]  是批評或者多於欣賞
[00:37:37.400 --> 00:37:39.720]  還有耶穌基督來到這個世界
[00:37:39.720 --> 00:37:41.480]  是叫人得到福處
[00:37:41.480 --> 00:37:42.840]  福音的好處
[00:37:42.840 --> 00:37:43.800]  我們有沒有著緊
[00:37:43.800 --> 00:37:45.080]  有沒有基督徒的
[00:37:45.080 --> 00:37:47.600]  有沒有基督的心腸
[00:37:47.600 --> 00:37:49.880]  當我們去分享福音的時候
[00:37:49.880 --> 00:37:54.160]  是救一個人脫離永遠的沉淪的時候
[00:37:54.160 --> 00:37:55.600]  有多麼的上心
[00:37:55.600 --> 00:37:58.200]  並且耶穌基督背負十字架
[00:37:58.200 --> 00:37:59.520]  是有犧牲
[00:37:59.520 --> 00:38:02.160]  是受苦了
[00:38:02.160 --> 00:38:04.080]  我們會不會這樣做
[00:38:04.080 --> 00:38:07.400]  這個很值得我們去想
[00:38:07.400 --> 00:38:08.920]  我盼望我們不只是
[00:38:08.920 --> 00:38:10.960]  信耶穌得永生
[00:38:10.960 --> 00:38:13.000]  成為了我們的信仰
[00:38:13.000 --> 00:38:15.320]  掛在我們的口邊
[00:38:15.320 --> 00:38:16.880]  背負十字架
[00:38:16.880 --> 00:38:18.560]  來跟從我
[00:38:18.560 --> 00:38:21.680]  我是一個什麼樣的愛的主
[00:38:21.680 --> 00:38:23.720]  這個值得我們去想
[00:38:23.720 --> 00:38:25.280]  最近我聽到一位弟兄
[00:38:25.280 --> 00:38:26.560]  跟我們分享
[00:38:26.560 --> 00:38:27.720]  他去到尼泊爾
[00:38:27.720 --> 00:38:31.160]  跟一班短宣隊去傳福音
[00:38:31.160 --> 00:38:33.200]  大家知道尼泊爾比較落後
[00:38:33.200 --> 00:38:34.480]  我最近聽到一個新聞
[00:38:34.480 --> 00:38:36.480]  就是宣教士傳來
[00:38:36.480 --> 00:38:38.840]  因為那些路很落後
[00:38:38.840 --> 00:38:40.120]  山泥傾瀉
[00:38:40.120 --> 00:38:43.120]  有兩輛巴士掉了下去
[00:38:43.120 --> 00:38:46.200]  很多人的死亡
[00:38:46.200 --> 00:38:47.400]  很多人需要福音
[00:38:47.400 --> 00:38:49.720]  而這班短宣隊
[00:38:49.720 --> 00:38:51.000]  就去到當中
[00:38:51.000 --> 00:38:51.640]  他們做什麼呢
[00:38:51.640 --> 00:38:53.200]  就是應診
[00:38:53.200 --> 00:38:55.920]  就是去做免費的醫療服務
[00:38:55.920 --> 00:38:58.440]  講一下健康的常識
[00:38:58.440 --> 00:39:01.560]  牙齒保健等等這些
[00:39:01.560 --> 00:39:04.760]  他們去了三個地方
[00:39:04.760 --> 00:39:06.440]  是一些山區的地方
[00:39:06.440 --> 00:39:08.960]  一般來說是有飛機到達
[00:39:08.960 --> 00:39:13.280]  但因為那些地方未必準時起飛
[00:39:13.280 --> 00:39:16.000]  甚至乎整班飛機都未必有
[00:39:16.000 --> 00:39:16.880]  那他們怎麼做呢
[00:39:16.880 --> 00:39:18.320]  唯有坐巴士
[00:39:18.320 --> 00:39:20.120]  坐巴士就很大件事了
[00:39:20.120 --> 00:39:21.320]  因為很長程的
[00:39:21.320 --> 00:39:22.560]  大概九個小時左右
[00:39:22.560 --> 00:39:24.000]  他們去了
[00:39:24.000 --> 00:39:27.080]  結果兩個站都要這樣去
[00:39:27.080 --> 00:39:27.840]  長程的巴士
[00:39:27.840 --> 00:39:29.560]  大概九個小時左右
[00:39:29.560 --> 00:39:30.760]  兩次這樣
[00:39:30.760 --> 00:39:34.160]  其中有些路是非常之
[00:39:34.160 --> 00:39:35.240]  就是凹凸不平
[00:39:35.240 --> 00:39:37.680]  很多的石路等等
[00:39:37.680 --> 00:39:40.360]  他們就非常之困難
[00:39:40.360 --> 00:39:42.400]  就是坐在巴士裏面
[00:39:42.400 --> 00:39:44.800]  他説大家看看情況
[00:39:44.800 --> 00:39:46.480]  或者有三個小時左右
[00:39:46.480 --> 00:39:47.480]  類似這樣的
[00:39:47.480 --> 00:39:49.160]  我們看看他們怎麼坐巴士
[00:39:49.160 --> 00:40:09.720]  你看到這班短宣隊的經歷
[00:40:09.720 --> 00:40:11.520]  但這班短宣隊回來了
[00:40:11.520 --> 00:40:12.960]  他們跟我們分享
[00:40:12.960 --> 00:40:14.200]  是很喜樂
[00:40:14.200 --> 00:40:15.680]  是神使用他們
[00:40:15.680 --> 00:40:18.720]  等於是我們會不會這樣
[00:40:18.720 --> 00:40:22.400]  把生命願意拿出來
[00:40:22.400 --> 00:40:25.680]  很值得我們想
[00:40:25.680 --> 00:40:29.840]  我們一起禱告
[00:40:29.840 --> 00:40:31.080]  天父我們多謝祢
[00:40:31.080 --> 00:40:31.760]  主啊
[00:40:31.760 --> 00:40:33.720]  祢的大愛是我們
[00:40:33.720 --> 00:40:36.600]  我們怎麼想
[00:40:36.600 --> 00:40:38.440]  我們都看不透
[00:40:38.440 --> 00:40:39.640]  祢那種愛
[00:40:39.640 --> 00:40:40.440]  祢是神
[00:40:40.440 --> 00:40:42.040]  祢竟然來到這個世界
[00:40:42.040 --> 00:40:43.840]  為我們犧牲
[00:40:43.840 --> 00:40:45.120]  挽回我們
[00:40:45.120 --> 00:40:48.560]  幫助我們釋放我們這些
[00:40:48.560 --> 00:40:51.000]  罪惡的原有的生命
[00:40:51.000 --> 00:40:52.000]  好像保羅
[00:40:52.000 --> 00:40:53.680]  我們願意為主而活
[00:40:53.680 --> 00:40:54.640]  幫助我們
[00:40:54.640 --> 00:40:55.920]  無論我們在人生
[00:40:55.920 --> 00:40:57.080]  或者在我們的路上
[00:40:57.080 --> 00:40:57.880]  信仰的路上
[00:40:57.880 --> 00:40:59.480]  有什麼歷程
[00:40:59.480 --> 00:41:03.760]  幫助我們更加願意為祢而活
[00:41:03.760 --> 00:41:05.120]  幫助我們
[00:41:05.120 --> 00:41:07.160]  祈禱奉主耶穌基督的名
[00:41:07.160 --> 00:41:07.920]  阿們
