
[00:00:00.000 --> 00:00:01.000]  過年
[00:42:15.760 --> 00:42:18.760]  現在你長大了或者到香港讀書了
[00:42:18.760 --> 00:42:21.760]  現在不一樣了懂事了
[00:42:21.760 --> 00:42:24.760]  有的人可能不好意思說
[00:42:24.760 --> 00:42:27.760]  你可以寫一個字條
[00:42:27.760 --> 00:42:30.760]  春節不方便買不到車票
[00:42:30.760 --> 00:42:33.760]  下次端午節或者之前都可以
[00:42:33.760 --> 00:42:36.760]  這段經文我們一塊來念
[00:42:36.760 --> 00:42:39.760]  我們很熟悉的來
[00:42:39.760 --> 00:42:42.760]  所以若有人在基督裡
[00:42:42.760 --> 00:42:45.760]  他就是新造的人
[00:42:45.760 --> 00:42:48.760]  舊事已過都變成新的了
[00:42:48.760 --> 00:42:51.760]  祝福大家在農曆新年
[00:42:51.760 --> 00:42:54.760]  成為新造的人舊事都過
[00:42:54.760 --> 00:42:57.760]  如果你也有這樣的掙扎
[00:42:57.760 --> 00:43:00.760]  摔跤鬥爭
[00:43:00.760 --> 00:43:03.760]  雅各都能過去
[00:43:03.760 --> 00:43:06.760]  我們當然可以
[00:43:06.760 --> 00:43:09.760]  我們一起禱告的時候
[00:43:09.760 --> 00:43:12.760]  感謝神今天有一個特別蒙恩的時間
[00:43:12.760 --> 00:43:15.760]  因為在我們當中有從台灣來的客人
[00:43:15.760 --> 00:43:18.760]  很感謝神最近認識一位神的僕人
[00:43:18.760 --> 00:43:21.760]  蘇慕士從台灣來
[00:43:21.760 --> 00:43:24.760]  我說特別請蘇慕士帶領我們禱告
[00:43:24.760 --> 00:43:27.760]  我們的聚會就更豐富了
[00:43:27.760 --> 00:43:30.760]  蘇慕士沒有拒絕
[00:43:30.760 --> 00:43:33.760]  蘇慕士從台北過來
[00:43:33.760 --> 00:43:36.760]  等一下應該散會以後
[00:43:36.760 --> 00:43:39.760]  蘇慕士有時間的時候留在這裡
[00:43:39.760 --> 00:43:42.760]  我們一起交流
[00:43:42.760 --> 00:43:45.760]  我們為我們的家庭
[00:43:45.760 --> 00:43:48.760]  幸福關係和好蒙神的愛禱告
[00:43:48.760 --> 00:43:51.760]  求神更新我們
[00:43:51.760 --> 00:43:54.760]  讓雅各他蒙受的祝福臨到我們
[00:43:54.760 --> 00:43:57.760]  什麼是祝福
[00:43:57.760 --> 00:44:00.760]  最簡單的創世紀
[00:44:00.760 --> 00:44:03.760]  有外邦人看出伊撒
[00:44:03.760 --> 00:44:06.760]  他有耶和華的同在
[00:44:06.760 --> 00:44:09.760]  月色有神的同在
[00:44:09.760 --> 00:44:12.760]  神的同在基督的同在就是祝福
[00:44:12.760 --> 00:44:15.760]  所以崇拜結束的時候
[00:44:15.760 --> 00:44:18.760]  耶穌基督的恩惠天父上帝的慈愛
[00:44:18.760 --> 00:44:21.760]  聖靈的感動常與你們同在
[00:44:21.760 --> 00:44:24.760]  耶和華同在是最大的祝福
[00:44:24.760 --> 00:44:27.760]  這是雅各他抓到的
[00:44:27.760 --> 00:44:30.760]  他說原來神就在這裡
[00:44:30.760 --> 00:44:33.760]  我竟不知道
[00:44:33.760 --> 00:44:36.760]  求神的同在幫助我們
[00:44:36.760 --> 00:44:39.760]  提升我們的人際關係
