
[00:00:00.000 --> 00:00:02.000]  在以後幾年裏面
[00:29:45.000 --> 00:29:46.000]  就說神的話
[00:29:46.000 --> 00:29:48.000]  因為神聖靈給他
[00:29:48.000 --> 00:29:51.000]  是沒有限量的父愛子
[00:29:51.000 --> 00:29:54.000]  已將萬有交在他手裡
[00:29:54.000 --> 00:29:56.000]  信子的人有永生
[00:29:56.000 --> 00:29:58.000]  不信子的人不得永生
[00:29:58.000 --> 00:30:01.000]  神的震怒常在他身上
[00:30:01.000 --> 00:30:02.000]  我們不要以為信主的人服會
[00:30:02.000 --> 00:30:03.000]  不信主的人不服會
[00:30:03.000 --> 00:30:06.000]  沒有這樣的事
[00:30:06.000 --> 00:30:07.000]  保羅說
[00:30:07.000 --> 00:30:09.000]  信主的人
[00:30:09.000 --> 00:30:11.000]  服會得永生
[00:30:11.000 --> 00:30:13.000]  不信主的人都服會
[00:30:13.000 --> 00:30:14.000]  得永死
[00:30:14.000 --> 00:30:16.000]  但服會是不同時間的
[00:30:16.000 --> 00:30:17.000]  我明天會提到
[00:30:17.000 --> 00:30:18.000]  聖徒服會的時間表
[00:30:18.000 --> 00:30:20.000]  新約聖徒舊約聖徒
[00:30:20.000 --> 00:30:23.000]  在那其中的信徒服會是不同時間的
[00:30:23.000 --> 00:30:25.000]  不信主的人都服會
[00:30:25.000 --> 00:30:29.000]  不過是千多年後才服會
[00:30:29.000 --> 00:30:32.000]  一體不只是一個身體
[00:30:32.000 --> 00:30:33.000]  我們的神沒有身體
[00:30:33.000 --> 00:30:34.000]  不是好像一個人
[00:30:34.000 --> 00:30:35.000]  我常常說一個人
[00:30:35.000 --> 00:30:36.000]  神好像一個人
[00:30:36.000 --> 00:30:37.000]  不是
[00:30:37.000 --> 00:30:43.000]  是只是一個單位
[00:30:43.000 --> 00:30:44.000]  雖然是三位
[00:30:44.000 --> 00:30:47.000]  但卻是一體
[00:30:47.000 --> 00:30:52.000]  這不是說有人看見國父
[00:30:52.000 --> 00:30:54.000]  唯獨從神來的
[00:30:54.000 --> 00:30:55.000]  他看見國父
[00:30:55.000 --> 00:30:58.000]  即是耶穌先看見過天父
[00:30:58.000 --> 00:31:00.000]  從來沒有人看見過神
[00:31:00.000 --> 00:31:02.000]  這個在乎懷裡的獨生子
[00:31:02.000 --> 00:31:04.000]  將祂顯明出來
[00:31:04.000 --> 00:31:06.000]  歸屬在耶穌的身上
[00:31:06.000 --> 00:31:10.000]  Everything is Jesus
[00:31:10.000 --> 00:31:12.000]  我昨天在周圍走
[00:31:12.000 --> 00:31:13.000]  我發現很多教會
[00:31:13.000 --> 00:31:14.000]  特別是華人教會
[00:31:14.000 --> 00:31:15.000]  不說耶穌的
[00:31:15.000 --> 00:31:16.000]  只說服會節
[00:31:16.000 --> 00:31:17.000]  聖誕節
[00:31:17.000 --> 00:31:18.000]  什麼都說耶穌
[00:31:18.000 --> 00:31:21.000]  其他說什麼都跟耶穌沒有關係
[00:31:21.000 --> 00:31:24.000]  小心
[00:31:24.000 --> 00:31:26.000]  我很欣賞你們的歌
[00:31:26.000 --> 00:31:27.000]  打一些經文出來
[00:31:27.000 --> 00:31:29.000]  很多次提到耶穌
[00:31:29.000 --> 00:31:31.000]  I appreciate that
[00:31:31.000 --> 00:31:33.000]  不說耶穌說什麼
[00:31:33.000 --> 00:31:38.000]  He is everything
[00:31:38.000 --> 00:31:39.000]  耶穌說
[00:31:39.000 --> 00:31:43.000]  讓我回到第五章三十節
[00:31:43.000 --> 00:31:44.000]  我憑著自己不能作審
[00:31:44.000 --> 00:31:46.000]  我怎樣聽見就怎樣審判
[00:31:46.000 --> 00:31:47.000]  我的審判也是公平的
[00:31:47.000 --> 00:31:48.000]  因為我不求自己意思
[00:31:48.000 --> 00:31:50.000]  只求猜我來者的意思
[00:31:50.000 --> 00:31:53.000]  耶穌什麼都將credit歸給天父
[00:31:53.000 --> 00:31:55.000]  耶穌說你們信我不是信我
[00:31:55.000 --> 00:31:58.000]  乃是信猜我來者的
[00:31:58.000 --> 00:32:00.000]  基督徒很喜歡笑
[00:32:00.000 --> 00:32:01.000]  你們信耶穌是神
[00:32:01.000 --> 00:32:03.000]  他什麼時候說過他是神
[00:32:03.000 --> 00:32:05.000]  他醒來不熟悉基督徒
[00:32:05.000 --> 00:32:07.000]  其實很悲
[00:32:07.000 --> 00:32:08.000]  他醒來不熟悉
[00:32:08.000 --> 00:32:09.000]  是呀
[00:32:09.000 --> 00:32:10.000]  沒有呀
[00:32:10.000 --> 00:32:11.000]  團契問人有沒有
[00:32:11.000 --> 00:32:14.000]  沒有呀
[00:32:14.000 --> 00:32:16.000]  耶穌有沒有說他是神
[00:32:16.000 --> 00:32:17.000]  當然有
[00:32:17.000 --> 00:32:18.000]  不過不是向人說
[00:32:18.000 --> 00:32:19.000]  向魔鬼說
[00:32:19.000 --> 00:32:20.000]  魔鬼三個試探
[00:32:20.000 --> 00:32:21.000]  第一個試探
[00:32:21.000 --> 00:32:22.000]  你可以用
[00:32:22.000 --> 00:32:23.000]  你若說神的兒子
[00:32:23.000 --> 00:32:25.000]  可以用石頭變成食物
[00:32:25.000 --> 00:32:26.000]  耶穌沒有這樣做
[00:32:26.000 --> 00:32:28.000]  耶穌回答說人人活著
[00:32:28.000 --> 00:32:29.000]  不是單靠食物
[00:32:29.000 --> 00:32:30.000]  乃是靠神考慮的話語
[00:32:30.000 --> 00:32:31.000]  第二個試探
[00:32:31.000 --> 00:32:34.000]  魔鬼將耶穌帶到聖殿頂上
[00:32:34.000 --> 00:32:35.000]  叫他跳下來
[00:32:35.000 --> 00:32:36.000]  耶穌說
[00:32:36.000 --> 00:32:38.000]  經上記著說
[00:32:38.000 --> 00:32:40.000]  不可試探主你的神
[00:32:40.000 --> 00:32:42.000]  你試探我呀
[00:32:42.000 --> 00:32:45.000]  我看聖殿跳下來有沒有受傷
[00:32:45.000 --> 00:32:46.000]  你不可以試探神
[00:32:46.000 --> 00:32:47.000]  因為我是你的神
[00:32:47.000 --> 00:32:49.000]  第三個試探更加明顯
[00:32:49.000 --> 00:32:51.000]  帶他到山上
[00:32:51.000 --> 00:32:53.000]  將世界的榮華告訴他
[00:32:53.000 --> 00:32:54.000]  如果你拜我
[00:32:54.000 --> 00:32:55.000]  這些全都給你
[00:32:55.000 --> 00:32:56.000]  耶穌回答說
[00:32:56.000 --> 00:32:57.000]  經上記著說
[00:32:57.000 --> 00:32:59.000]  當拜主你的神
[00:32:59.000 --> 00:33:01.000]  但要侍奉他
[00:33:01.000 --> 00:33:03.000]  你叫我拜你
[00:33:03.000 --> 00:33:04.000]  你拜我就差不多
[00:33:04.000 --> 00:33:05.000]  因為我是你的神
[00:33:05.000 --> 00:33:07.000]  耶穌有說他是神
[00:33:07.000 --> 00:33:10.000]  回教的人說
[00:33:10.000 --> 00:33:12.000]  耶穌是先知
[00:33:12.000 --> 00:33:13.000]  阿伯也是先知
[00:33:13.000 --> 00:33:14.000]  穆罕默德也是先知
[00:33:14.000 --> 00:33:15.000]  No
[00:33:15.000 --> 00:33:16.000]  耶穌是神
[00:33:16.000 --> 00:33:18.000]  但他跟人說
[00:33:18.000 --> 00:33:20.000]  將榮耀歸給天父
[00:33:20.000 --> 00:33:22.000]  所有credit歸給天父
[00:33:22.000 --> 00:33:24.000]  我不求自己的意思
[00:33:24.000 --> 00:33:27.000]  只求那猜我來者的意思
[00:33:27.000 --> 00:33:28.000]  耶穌祈禱是什麼
[00:33:28.000 --> 00:33:29.000]  祈呀
[00:33:29.000 --> 00:33:30.000]  睜大眼睛
[00:33:30.000 --> 00:33:31.000]  舉目望天
[00:33:31.000 --> 00:33:32.000]  負下在你凡事都能
[00:33:32.000 --> 00:33:34.000]  負下你若是願意
[00:33:34.000 --> 00:33:36.000]  不要照我的意思
[00:33:36.000 --> 00:33:38.000]  是照你的意思
[00:33:38.000 --> 00:33:40.000]  在Gethsemane
[00:33:40.000 --> 00:33:42.000]  耶穌是這樣祈禱
[00:33:42.000 --> 00:33:45.000]  耶穌行神
[00:33:45.000 --> 00:33:46.000]  那時候跟人說
[00:33:46.000 --> 00:33:48.000]  有個癱瘓的人跟他說
[00:33:48.000 --> 00:33:51.000]  除了神以外
[00:33:51.000 --> 00:33:53.000]  誰能夠赦罪
[00:33:54.000 --> 00:33:56.000]  什麼罪
[00:33:56.000 --> 00:33:57.000]  有一個人用玉子
[00:33:57.000 --> 00:33:58.000]  抬了一個炭紙
[00:33:58.000 --> 00:33:59.000]  抬到耶穌面前
[00:33:59.000 --> 00:34:00.000]  因為人多
[00:34:00.000 --> 00:34:01.000]  就斬了一朵髮紙
[00:34:01.000 --> 00:34:02.000]  抬到上面
[00:34:02.000 --> 00:34:03.000]  開了個洞
[00:34:03.000 --> 00:34:04.000]  屋頂開了個洞
[00:34:04.000 --> 00:34:06.000]  有些人很聰明
[00:34:06.000 --> 00:34:08.000]  他不能進來
[00:34:08.000 --> 00:34:09.000]  那張玉又大
[00:34:09.000 --> 00:34:10.000]  那天又炭了
[00:34:10.000 --> 00:34:11.000]  你要抬他進來
[00:34:11.000 --> 00:34:12.000]  那些人塞住了
[00:34:12.000 --> 00:34:13.000]  在天上進來
[00:34:13.000 --> 00:34:14.000]  第三道空間
[00:34:14.000 --> 00:34:16.000]  拆開他的屋頂
[00:34:16.000 --> 00:34:18.000]  我想以前的屋頂容易拆掉
[00:34:18.000 --> 00:34:20.000]  你現在拆開屋頂
[00:34:20.000 --> 00:34:21.000]  看你拆成怎樣
[00:34:21.000 --> 00:34:23.000]  拆成個月都拆不到
[00:34:23.000 --> 00:34:25.000]  從上面掉下來
[00:34:25.000 --> 00:34:27.000]  正在耶穌面前
[00:34:27.000 --> 00:34:30.000]  耶穌見他們的信心
[00:34:30.000 --> 00:34:31.000]  就對炭紙說
[00:34:31.000 --> 00:34:32.000]  你的罪
[00:34:32.000 --> 00:34:33.000]  什麼罪
[00:34:33.000 --> 00:34:34.000]  什麼罪
[00:34:34.000 --> 00:34:36.000]  你猜猜是什麼罪
[00:34:36.000 --> 00:34:39.000]  一個人有性病
[00:34:39.000 --> 00:34:41.000]  有Zephyrus
[00:34:41.000 --> 00:34:42.000]  就是梅毒
[00:34:42.000 --> 00:34:44.000]  他就攻擊人的中樞神經
[00:34:44.000 --> 00:34:46.000]  就四肢癱瘓
[00:34:46.000 --> 00:34:48.000]  耶穌說你的罪得赦免
[00:34:48.000 --> 00:34:49.000]  不要再犯了
[00:34:49.000 --> 00:34:52.000]  不然你的懲罰比以前更加嚴重
[00:34:53.000 --> 00:34:54.000]  那些人就站起來
[00:34:54.000 --> 00:34:55.000]  不僅站起來
[00:34:55.000 --> 00:34:57.000]  還抬起肉走
[00:34:57.000 --> 00:34:58.000]  那個人很大力
[00:34:58.000 --> 00:34:59.000]  抬起肉走
[00:34:59.000 --> 00:35:00.000]  那些肉不輕的
[00:35:00.000 --> 00:35:01.000]  軟軟的
[00:35:01.000 --> 00:35:02.000]  除神以外
[00:35:02.000 --> 00:35:04.000]  誰能赦罪呢
[00:35:04.000 --> 00:35:05.000]  沒有
[00:35:05.000 --> 00:35:08.000]  主耶穌不僅是神
[00:35:08.000 --> 00:35:10.000]  祂三位一體
[00:35:10.000 --> 00:35:12.000]  還有三十一秒
[00:35:12.000 --> 00:35:15.000]  最後一張slide
[00:35:15.000 --> 00:35:16.000]  不說了
[00:35:16.000 --> 00:35:19.000]  God in three persons
[00:35:19.000 --> 00:35:21.000]  blessed Trinity
[00:35:22.000 --> 00:35:24.000]  聖靈在宗教會所說的話
[00:35:24.000 --> 00:35:26.000]  凡有疑的
[00:35:26.000 --> 00:35:28.000]  就應當聽
[00:35:28.000 --> 00:35:29.000]  多謝各位
