
[00:00:00.000 --> 00:00:03.400]  今天是馬年的年初三
[00:41:15.200 --> 00:41:18.200]  你有沒有受這個社會影響你?
[00:41:18.200 --> 00:41:20.200]  你有沒有影響到你
[00:41:20.200 --> 00:41:21.200]  信仰
[00:41:21.200 --> 00:41:25.200]  都放低你的信仰的原則
[00:41:25.200 --> 00:41:27.200]  你的價值觀
[00:41:27.200 --> 00:41:28.200]  以致
[00:41:28.200 --> 00:41:29.200]  其實
[00:41:29.200 --> 00:41:32.200]  今天我們需要回到神的面前
[00:41:32.200 --> 00:41:37.200]  神讓我們成為一個聖潔的國度
[00:41:37.200 --> 00:41:39.200]  聖潔的團體
[00:41:39.200 --> 00:41:40.200]  求祢復興我們
[00:41:40.200 --> 00:41:42.200]  我們一起祈禱
