
[00:00:00.000 --> 00:00:05.000]  各位好 我們繼續這個亂世啟示錄的series
[00:38:01.180 --> 00:38:02.180]  榮耀的主降臨
[00:38:02.180 --> 00:38:05.180]  我們預備好
[00:38:05.180 --> 00:38:07.180]  可以花點時間
[00:38:07.180 --> 00:38:10.180]  同心低頭祈禱
[00:38:10.180 --> 00:38:12.180]  如果你不是很清楚
[00:38:12.180 --> 00:38:13.180]  你是不是真的信了主
[00:38:13.180 --> 00:38:14.180]  我希望在這個祈禱裡
[00:38:14.180 --> 00:38:21.180]  能夠和你一起來接受主
[00:38:21.180 --> 00:38:24.180]  上主我們去感恩
[00:38:24.180 --> 00:38:28.180]  因為祢是我們歷史當中
[00:38:28.180 --> 00:38:31.180]  世界當中真正的主祖
[00:38:31.180 --> 00:38:33.180]  主我們求祢
[00:38:33.180 --> 00:38:35.180]  再一次給我們看見
[00:38:35.180 --> 00:38:37.180]  我們對祢的信心
[00:38:37.180 --> 00:38:40.180]  是否一個真的信心
[00:38:40.180 --> 00:38:43.180]  是否一個真正能夠救我們
[00:38:43.180 --> 00:38:47.180]  真正能夠進入天國
[00:38:47.180 --> 00:38:49.180]  真正為了將來的天國
[00:38:49.180 --> 00:38:51.180]  將來的價值
[00:38:51.180 --> 00:38:54.180]  將來的公平仁義
[00:38:54.180 --> 00:38:57.180]  真理而活
[00:38:57.180 --> 00:38:59.180]  主叫我們不要自欺
[00:38:59.180 --> 00:39:01.180]  求聖靈提醒我們
[00:39:01.180 --> 00:39:03.180]  引進我們
[00:39:03.180 --> 00:39:04.180]  能夠進入真理
[00:39:04.180 --> 00:39:06.180]  真正認識地
[00:39:06.180 --> 00:39:08.180]  並且在我們生活當中
[00:39:08.180 --> 00:39:09.180]  主我們求祢
[00:39:09.180 --> 00:39:11.180]  讓我們能夠預備好
[00:39:11.180 --> 00:39:14.180]  預備好祢自己的在內
[00:39:14.180 --> 00:39:16.180]  無論是祢自己榮耀的降臨
[00:39:16.180 --> 00:39:20.180]  我們能夠在空中與祢相遇
[00:39:20.180 --> 00:39:22.180]  僅見我們真正的君主
[00:39:22.180 --> 00:39:25.180]  迎接祢來到地上
[00:39:25.180 --> 00:39:27.180]  生天生地來到
[00:39:27.180 --> 00:39:29.180]  還是是我們自己
[00:39:29.180 --> 00:39:30.180]  生命走到盡頭
[00:39:30.180 --> 00:39:33.180]  我們要去見祢面
[00:39:33.180 --> 00:39:36.180]  主給我們的恩典
[00:39:36.180 --> 00:39:39.180]  真真實實地來相信祢
[00:39:39.180 --> 00:39:42.180]  為了祢的天國
[00:39:42.180 --> 00:39:45.180]  為了祢的福音
[00:39:45.180 --> 00:39:49.180]  我們願意去走澤路
[00:39:49.180 --> 00:39:52.180]  願意去真心去歸順祢
[00:39:52.180 --> 00:39:53.180]  叫我們的信心
[00:39:53.180 --> 00:39:54.180]  是聽了祢的道
[00:39:54.180 --> 00:39:56.180]  進行出來
[00:39:56.180 --> 00:39:58.180]  叫我們不要自欺
[00:39:58.180 --> 00:40:02.180]  讓基督成為我們的主
[00:40:03.180 --> 00:40:06.180]  我會把你當成一個人, 讓你成為一個人。
