
[00:00:00.000 --> 00:00:07.800]  不知道大家有沒有聽過有一個App叫Instagram
[00:31:45.700 --> 00:31:47.700]  沒有一個感恩的心
[00:31:47.700 --> 00:31:49.700]  沒有一種連續的心腸
[00:31:49.700 --> 00:31:51.700]  奉獻是一件苦差
[00:31:51.700 --> 00:31:53.700]  是一件苦事
[00:31:53.700 --> 00:31:55.700]  我又說做了基督徒
[00:31:55.700 --> 00:31:57.700]  不奉獻又不行
[00:31:57.700 --> 00:31:59.700]  但奉獻多少
[00:31:59.700 --> 00:32:01.700]  我這麼多掙扎
[00:32:01.700 --> 00:32:03.700]  Oh no
[00:32:03.700 --> 00:32:05.700]  如果你看看我們剛才奉獻
[00:32:05.700 --> 00:32:07.700]  打出來的那句說話
[00:32:07.700 --> 00:32:09.700]  你信不信我奉獻
[00:32:09.700 --> 00:32:11.700]  奉獻是什麼
[00:32:11.700 --> 00:32:15.700]  基督徒回歸上帝恩典的方法
[00:32:15.700 --> 00:32:17.700]  而在我們教會當中
[00:32:17.700 --> 00:32:19.700]  我們說奉獻是什麼
[00:32:19.700 --> 00:32:23.700]  是怎樣去經歷神的 outpouring blessing
[00:32:23.700 --> 00:32:25.700]  在天上打開的瘡褲
[00:32:25.700 --> 00:32:27.700]  怎樣湧給你的祝福
[00:32:27.700 --> 00:32:31.700]  是透過我們奉獻的行動
[00:32:31.700 --> 00:32:33.700]  但是
[00:32:33.700 --> 00:32:35.700]  聖經的原則是
[00:32:35.700 --> 00:32:37.700]  香水多給就多給
[00:32:37.700 --> 00:32:39.700]  但你寓意多給就多給
[00:32:39.700 --> 00:32:41.700]  是很奇妙的
[00:32:41.700 --> 00:32:43.700]  所以我希望大家能夠
[00:32:43.700 --> 00:32:45.700]  在這件事上
[00:32:45.700 --> 00:32:47.700]  可以和我們一起
[00:32:47.700 --> 00:32:49.700]  去經歷神怎樣使用我們每一個
[00:32:49.700 --> 00:32:51.700]  去祝福很多其他人
[00:32:51.700 --> 00:32:53.700]  特別是那些未認識耶穌基督
[00:32:53.700 --> 00:32:55.700]  未相信耶穌基督的人
[00:32:55.700 --> 00:32:57.700]  我們一起祈禱
[00:32:57.700 --> 00:32:59.700]  天保佑上帝我們將你的時間交代給你
[00:32:59.700 --> 00:33:01.700]  我們祈求你的靈
[00:33:01.700 --> 00:33:03.700]  親切地讓我們看到
[00:33:03.700 --> 00:33:05.700]  其實如果我們不認識你的時候
[00:33:05.700 --> 00:33:07.700]  我們仍然在很多的掙扎當中
[00:33:07.700 --> 00:33:09.700]  當然不等於
[00:33:09.700 --> 00:33:11.700]  我們相信耶穌之後沒有掙扎
[00:33:11.700 --> 00:33:13.700]  可能掙扎更多都未定
[00:33:13.700 --> 00:33:15.700]  但其實這就是你給我們的磨練
[00:33:15.700 --> 00:33:17.700]  讓我們去調整去校正
[00:33:17.700 --> 00:33:19.700]  到底我們所掙扎的
[00:33:19.700 --> 00:33:21.700]  是為了自己
[00:33:21.700 --> 00:33:23.700]  還是為了你的緣
[00:33:23.700 --> 00:33:25.700]  如果我們所做的一切
[00:33:25.700 --> 00:33:27.700]  很清楚地看到
[00:33:27.700 --> 00:33:29.700]  是上帝的工作
[00:33:29.700 --> 00:33:31.700]  上帝要我們去做的一些事情
[00:33:31.700 --> 00:33:33.700]  是對一個人的靈魂
[00:33:33.700 --> 00:33:35.700]  救恩有關係的話
[00:33:35.700 --> 00:33:37.700]  天父願意我們
[00:33:37.700 --> 00:33:39.700]  能夠憑信心去回應
[00:33:39.700 --> 00:33:41.700]  我們將我們這個
[00:33:41.700 --> 00:33:43.700]  特別奉獻的計劃交代給主
[00:33:43.700 --> 00:33:45.700]  我們有三個短孫
[00:33:45.700 --> 00:33:47.700]  有兩個不同的福音點
[00:33:47.700 --> 00:33:49.700]  希望能夠將他們建立起來
[00:33:49.700 --> 00:33:51.700]  我們需要一些資源去幫助他們
[00:33:51.700 --> 00:33:53.700]  求你的靈
[00:33:53.700 --> 00:33:55.700]  親切感動我們眾弟兄姊妹
[00:33:55.700 --> 00:33:57.700]  能夠在這件事上
[00:33:57.700 --> 00:33:59.700]  先尋問你的心意
[00:33:59.700 --> 00:34:01.700]  然後我們可以怎樣去參與
[00:34:01.700 --> 00:34:03.700]  去支持這個工作
[00:34:03.700 --> 00:34:05.700]  去支持自己的生命
[00:34:05.700 --> 00:34:07.700]  天父願意我們在這個過程當中
[00:34:07.700 --> 00:34:09.700]  我們和你建立一個更緊密的關係
[00:34:09.700 --> 00:34:11.700]  因為我們愛你
[00:34:11.700 --> 00:34:13.700]  我們知道你愛我們
[00:34:13.700 --> 00:34:15.700]  你不是要佔我們的優勢
[00:34:15.700 --> 00:34:17.700]  天父你要祝福我們
[00:34:17.700 --> 00:34:19.700]  能夠可以靠著主的恩典
[00:34:19.700 --> 00:34:21.700]  去幫助人
[00:34:21.700 --> 00:34:23.700]  祝福人
[00:34:23.700 --> 00:34:25.700]  是一件多麼蒙福
[00:34:25.700 --> 00:34:27.700]  多麼令我們開心快樂的工作
[00:34:27.700 --> 00:34:29.700]  幫助我們能夠全歡喜快樂的心
[00:34:29.700 --> 00:34:31.700]  像當日的馬其頓信徒一樣
[00:34:31.700 --> 00:34:33.700]  去參與這個工作
[00:34:33.700 --> 00:34:35.700]  榮耀你自己
[00:34:35.700 --> 00:34:37.700]  禱告奉耶穌的名字
