
[00:00:00.000 --> 00:00:05.800]  今日嚟到我哋嘅Facebook Legend 嘅講道系列嘅第四堂
[00:31:02.500 --> 00:31:04.500]  主耶穌有句話好有意思
[00:31:04.500 --> 00:31:06.500]  人子嚟到世上
[00:31:06.500 --> 00:31:08.500]  唔係要被人服侍
[00:31:08.500 --> 00:31:10.500]  要服侍人
[00:31:10.500 --> 00:31:12.500]  英文嘅前面翻譯係Even
[00:31:12.500 --> 00:31:14.500]  the Son of God
[00:31:14.500 --> 00:31:16.500]  甚至神嘅兒子
[00:31:16.500 --> 00:31:18.500]  呢句話表達嘅意思係話畀你聽
[00:31:18.500 --> 00:31:20.500]  呢位創造天地嘅神
[00:31:20.500 --> 00:31:22.500]  係咁有尊榮地位嘅神
[00:31:22.500 --> 00:31:24.500]  佢嚟到世上
[00:31:24.500 --> 00:31:26.500]  佢冇要求你嚟服侍我
[00:31:26.500 --> 00:31:28.500]  你奉獻畀我
[00:31:28.500 --> 00:31:30.500]  你愛我你花時間敬拜我
[00:31:30.500 --> 00:31:32.500]  佢嚟係為咗服侍人
[00:31:32.500 --> 00:31:34.500]  所以主耶穌嘅嚟到
[00:31:34.500 --> 00:31:36.500]  已經係set up咗一個example
[00:31:36.500 --> 00:31:38.500]  set up咗一個嘅
[00:31:38.500 --> 00:31:40.500]  榜樣就係話
[00:31:40.500 --> 00:31:42.500]  佢嚟係寫嘅
[00:31:42.500 --> 00:31:44.500]  係嚟畀嘅
[00:31:44.500 --> 00:31:46.500]  佢係give his life
[00:31:46.500 --> 00:31:48.500]  佢寫咗佢嘅名
[00:31:48.500 --> 00:31:50.500]  於是佢就為基督徒設立咗一個
[00:31:50.500 --> 00:31:52.500]  嘅foundation就係話
[00:31:52.500 --> 00:31:54.500]  凡係跟從佢嘅人
[00:31:54.500 --> 00:31:56.500]  都要學識點樣去比
[00:31:56.500 --> 00:31:58.500]  點樣去付出
[00:31:58.500 --> 00:32:00.500]  呢個同我哋呢個世界所傳播嘅
[00:32:00.500 --> 00:32:02.500]  一啲世俗嘅觀念係完全
[00:32:02.500 --> 00:32:04.500]  相反嘅
[00:32:04.500 --> 00:32:06.500]  呢個世界係收取嘅係攞嘅
[00:32:06.500 --> 00:32:08.500]  你先嚟愛我你先嚟了解我
[00:32:08.500 --> 00:32:10.500]  你將就我
[00:32:10.500 --> 00:32:12.500]  但係基督徒應該係相反
[00:32:12.500 --> 00:32:14.500]  唔好成日求人明白你
[00:32:14.500 --> 00:32:16.500]  試下你去明白人嘅感受
[00:32:16.500 --> 00:32:18.500]  唔好成日求人哋愛你
[00:32:18.500 --> 00:32:20.500]  試下你去愛人
[00:32:20.500 --> 00:32:22.500]  你會覺得幸福好多
[00:32:22.500 --> 00:32:24.500]  因為聖經講過嘅話係真嘅
[00:32:24.500 --> 00:32:26.500]  施比受更有福
[00:32:26.500 --> 00:32:28.500]  做比嘅人永遠有福過做收嘅人
[00:32:28.500 --> 00:32:30.500]  所以希望我哋每一個可以去積極傳揚
[00:32:30.500 --> 00:32:32.500]  去活出一啲
[00:32:32.500 --> 00:32:34.500]  聖經所講嗰啲嘅訊息
[00:32:34.500 --> 00:32:36.500]  然後你將呢啲訊息
[00:32:36.500 --> 00:32:38.500]  傳播畀身邊嘅人
[00:32:38.500 --> 00:32:40.500]  而影響呢個世代成為一個唔一樣嘅世代
[00:32:40.500 --> 00:32:42.500]  其實
[00:32:42.500 --> 00:32:44.500]  你睇下身邊好多好多嘅見證人
[00:32:44.500 --> 00:32:46.500]  包括
[00:32:46.500 --> 00:32:48.500]  無論Big Warren又好
[00:32:48.500 --> 00:32:50.500]  好多人其實都係有同樣嘅見證
[00:32:50.500 --> 00:32:52.500]  嗰啲凡尼神好大祝福嘅人
[00:32:52.500 --> 00:32:54.500]  你發覺佢都係好識比
[00:32:54.500 --> 00:32:56.500]  好識比
[00:32:56.500 --> 00:32:58.500]  我哋屋企其實領受過好多嘅恩典
[00:32:58.500 --> 00:33:00.500]  你哋同我相處
[00:33:00.500 --> 00:33:02.500]  你知其實我係偏大方嘅人
[00:33:02.500 --> 00:33:04.500]  我成日都請
[00:33:04.500 --> 00:33:06.500]  唔同嘅人食飯飲嘢
[00:33:06.500 --> 00:33:08.500]  但我嘅大方係好唔同嘅
[00:33:08.500 --> 00:33:10.500]  我嘅大方係因為我對錢無觀念
[00:33:10.500 --> 00:33:12.500]  我完全唔知我銀行有幾多錢
[00:33:12.500 --> 00:33:14.500]  我就assume我用唔哂嘅錢
[00:33:14.500 --> 00:33:16.500]  所以你話一陣食飯PJ
[00:33:16.500 --> 00:33:18.500]  我話冇問題
[00:33:18.500 --> 00:33:20.500]  因為我唔知我有幾多錢
[00:33:20.500 --> 00:33:22.500]  所以請就請
[00:33:22.500 --> 00:33:24.500]  Shirley唔同
[00:33:24.500 --> 00:33:26.500]  Shirley佢管錢嘅嘛
[00:33:26.500 --> 00:33:28.500]  佢財政大神
[00:33:28.500 --> 00:33:30.500]  佢對錢好有觀念
[00:33:30.500 --> 00:33:32.500]  佢exactly知道我哋屋企有幾多錢
[00:33:32.500 --> 00:33:34.500]  所以佢比我更大方
[00:33:34.500 --> 00:33:36.500]  係因為佢知道我屋企有幾多錢之餘
[00:33:36.500 --> 00:33:38.500]  所以佢嘅大方
[00:33:38.500 --> 00:33:40.500]  係唔同嘅境界
[00:33:40.500 --> 00:33:42.500]  係唔同嘅境界
[00:33:42.500 --> 00:33:44.500]  你知我哋兩個其實幫
[00:33:44.500 --> 00:33:46.500]  好多唔同嘅人
[00:33:46.500 --> 00:33:48.500]  即請食飯呢一小事
[00:33:48.500 --> 00:33:50.500]  學費都係小事
[00:33:50.500 --> 00:33:52.500]  有啲甚至我哋幫嘅數目係遠遠超過
[00:33:52.500 --> 00:33:54.500]  同我哋嘅人工係五成比例
[00:33:54.500 --> 00:33:56.500]  但係
[00:33:56.500 --> 00:33:58.500]  呢幾年我哋
[00:33:58.500 --> 00:34:00.500]  我哋屋企真係經歷到
[00:34:00.500 --> 00:34:02.500]  神好大嘅祝福
[00:34:02.500 --> 00:34:04.500]  尤其係financial上面好大嘅祝福
[00:34:04.500 --> 00:34:06.500]  係讓我係
[00:34:06.500 --> 00:34:08.500]  即係有少少感覺嘩
[00:34:08.500 --> 00:34:10.500]  即係點解會咁嘅呢
[00:34:10.500 --> 00:34:12.500]  所以我係開始經歷到原來
[00:34:12.500 --> 00:34:14.500]  當你學識去比嘅時候
[00:34:14.500 --> 00:34:16.500]  你原來真係可以領受到好開心
[00:34:16.500 --> 00:34:18.500]  係越嚟越夠
[00:34:18.500 --> 00:34:20.500]  好奇怪
[00:34:20.500 --> 00:34:22.500]  同世上嘅原則唔一樣
[00:34:22.500 --> 00:34:24.500]  你世上我有兩蚊我比咗你一蚊
[00:34:24.500 --> 00:34:26.500]  我得返一蚊咋嘛
[00:34:26.500 --> 00:34:28.500]  但係神嘅角度好奇怪
[00:34:28.500 --> 00:34:30.500]  我有兩蚊我比咗你一蚊
[00:34:30.500 --> 00:34:32.500]  end up我有五蚊嘅
[00:34:32.500 --> 00:34:34.500]  你覺得我先用晒時間
[00:34:34.500 --> 00:34:36.500]  處理我屋企嘅嘢
[00:34:36.500 --> 00:34:38.500]  我啲公司各方面我先比你啦神
[00:34:38.500 --> 00:34:40.500]  end up你發覺你永遠都唔夠時間用
[00:34:40.500 --> 00:34:42.500]  你話神我將時間先比你
[00:34:42.500 --> 00:34:44.500]  然後你發覺
[00:34:44.500 --> 00:34:46.500]  我反而夠時間完成晒
[00:34:46.500 --> 00:34:48.500]  所有我想做嘅嘢
[00:34:48.500 --> 00:34:50.500]  所以好奇怪
[00:34:50.500 --> 00:34:52.500]  所有基督教嘅文化嘅觀念
[00:34:52.500 --> 00:34:54.500]  係完全唔一樣
[00:34:54.500 --> 00:34:56.500]  我希望我哋將呢一個好正面嘅訊息
[00:34:56.500 --> 00:34:58.500]  呢種嘅lifestyle可以傳播比呢個世代
[00:34:58.500 --> 00:35:00.500]  去抗衡呢個世代好負面
[00:35:00.500 --> 00:35:02.500]  好自私自利
[00:35:02.500 --> 00:35:04.500]  一個咁樣嘅文化
[00:35:04.500 --> 00:35:06.500]  求神幫助我哋能夠成為呢個世上嘅光
[00:35:06.500 --> 00:35:08.500]  能夠讓身邊嘅人
[00:35:08.500 --> 00:35:10.500]  見到我哋嘅生活言語
[00:35:10.500 --> 00:35:12.500]  佢哋可以將重贊歸俾我哋
[00:35:12.500 --> 00:35:14.500]  滿載天上嘅符
[00:35:14.500 --> 00:35:16.500]  我哋一齊嚟祈禱
[00:35:16.500 --> 00:35:18.500]  天上嘅符多謝你
[00:35:18.500 --> 00:35:20.500]  因為你愛我哋
[00:35:20.500 --> 00:35:22.500]  你先愛咗我哋我哋就識得點樣去愛
[00:35:22.500 --> 00:35:24.500]  係你先寫咗你嘅聖名
[00:35:24.500 --> 00:35:26.500]  然後我哋識得點樣做一個識得比嘅人
[00:35:26.500 --> 00:35:28.500]  主要係幫助我哋
[00:35:28.500 --> 00:35:30.500]  做一個基督徒
[00:35:30.500 --> 00:35:32.500]  都成為世上嘅光
[00:35:32.500 --> 00:35:34.500]  能夠讓我哋嘅好行為
[00:35:34.500 --> 00:35:36.500]  能夠照耀呢個世上
[00:35:36.500 --> 00:35:38.500]  讓世上嗰啲仲未認識你嘅人
[00:35:38.500 --> 00:35:40.500]  因住我哋嘅行為
[00:35:40.500 --> 00:35:42.500]  能夠嚟到你面前認識你
[00:35:42.500 --> 00:35:44.500]  能夠嚟到你面前將重贊榮耀
[00:35:44.500 --> 00:35:46.500]  歸俾我哋在天上嘅符
[00:35:46.500 --> 00:35:48.500]  求主你聽我哋嘅祈禱
[00:35:48.500 --> 00:35:50.500]  奉主耶穌基督命求
