
[00:00:00.000 --> 00:00:05.180]  教會的題目就是講今年的主題就是教會一家
[00:30:53.080 --> 00:30:54.680]  是應該很自然的
[00:30:54.680 --> 00:30:56.360]  但不等於
[00:30:56.360 --> 00:30:57.800]  你可以不理
[00:30:57.800 --> 00:31:00.600]  我在過去這個星期裏面
[00:31:00.600 --> 00:31:03.760]  我都傳了一些鼓勵的信息
[00:31:03.760 --> 00:31:06.080]  去多謝一些醫護人員
[00:31:06.080 --> 00:31:08.040]  因為我教會裏面
[00:31:08.040 --> 00:31:10.240]  都有不少護士
[00:31:10.240 --> 00:31:11.120]  醫生
[00:31:11.120 --> 00:31:12.920]  醫護界的
[00:31:12.920 --> 00:31:15.720]  就是在醫院裏面
[00:31:15.720 --> 00:31:17.120]  推床的那些嬸嬸
[00:31:17.120 --> 00:31:18.320]  都是醫護界的
[00:31:18.320 --> 00:31:21.080]  所以校工是教育界的
[00:31:21.360 --> 00:31:22.760]  我一定是會這樣看的
[00:31:22.760 --> 00:31:25.160]  我就傳一個信息給他們
[00:31:25.160 --> 00:31:27.480]  多謝你們,你們很辛苦
[00:31:27.480 --> 00:31:30.520]  而且你們的工作環境是很惡劣
[00:31:30.520 --> 00:31:32.160]  求主保守
[00:31:32.160 --> 00:31:34.480]  不要小看這些
[00:31:34.480 --> 00:31:37.200]  我們不可以獨善其身
[00:31:37.200 --> 00:31:40.520]  我們是一個共同體來的
[00:31:40.520 --> 00:31:43.160]  我們要有相同的感受
[00:31:43.160 --> 00:31:46.440]  正如你做父母
[00:31:46.440 --> 00:31:49.480]  你的嬸嬸兒子發燒
[00:31:50.480 --> 00:31:51.760]  你是沒有病的
[00:31:51.760 --> 00:31:54.760]  但你會不會因為這樣而覺得
[00:31:54.760 --> 00:31:56.840]  我沒事,不會的
[00:31:56.840 --> 00:31:58.480]  你的心是很痛的
[00:31:58.480 --> 00:32:01.080]  那個是你熟悉的家人
[00:32:01.080 --> 00:32:02.920]  是你的弟兄姊妹
[00:32:02.920 --> 00:32:04.280]  他們在香港
[00:32:04.280 --> 00:32:06.520]  所以剛才
[00:32:06.520 --> 00:32:08.400]  我不知道大家有沒有留意
[00:32:08.400 --> 00:32:10.120]  明安一開始
[00:32:10.120 --> 00:32:11.920]  崇拜時帶領我們去禱告
[00:32:11.920 --> 00:32:13.720]  是為了烏克蘭
[00:32:13.720 --> 00:32:16.560]  是為了香港去禱告
[00:32:16.560 --> 00:32:18.040]  我多謝你
[00:32:18.040 --> 00:32:20.240]  所以求神你要幫助我們
[00:32:20.920 --> 00:32:22.600]  原來我們是同一個身體
[00:32:22.600 --> 00:32:25.200]  所以有些人剛剛來到伯明翰
[00:32:25.200 --> 00:32:27.040]  他們很需要幫助
[00:32:27.040 --> 00:32:30.320]  你也經歷過剛剛來的時候那種徬徨
[00:32:30.320 --> 00:32:32.160]  我們願不願意去幫
[00:32:32.160 --> 00:32:35.040]  你已經穩定下來,你願意去扶持?
[00:32:35.040 --> 00:32:38.520]  原來我們是有相同的感受
[00:32:38.520 --> 00:32:39.440]  這是很重要的
[00:32:39.440 --> 00:32:41.920]  好了,一個的身體
[00:32:41.920 --> 00:32:44.600]  但還有同一個的聖靈
[00:32:44.600 --> 00:32:47.000]  聖靈只是一個
[00:32:47.000 --> 00:32:49.080]  是混在我們當中的
[00:32:49.440 --> 00:32:51.960]  我們一起來看聖靈做什麼的工作
[00:32:51.960 --> 00:32:55.080]  我們一起來讀《約翰福音》第十六章第八節
[00:32:55.080 --> 00:32:56.120]  我們一起來讀出
[00:32:56.120 --> 00:33:06.160]  今天不是你去信耶穌
[00:33:06.160 --> 00:33:09.880]  而是在聖靈的光照啟迪之下
[00:33:09.880 --> 00:33:11.840]  我們看到我們自己的不足
[00:33:11.840 --> 00:33:15.200]  聖靈是會安慰,但聖靈也會來篤責
[00:33:15.200 --> 00:33:17.320]  所以剛剛信耶穌是很辛苦的
[00:33:17.320 --> 00:33:19.120]  我未信耶穌之前
[00:33:19.240 --> 00:33:22.520]  那時候說話的時候為了要加強語氣
[00:33:22.520 --> 00:33:24.960]  所以有很多形容詞、助動詞在那裡
[00:33:24.960 --> 00:33:26.960]  「嘟」那些在那裡
[00:33:26.960 --> 00:33:28.760]  但是信主的時候
[00:33:28.760 --> 00:33:29.920]  有時候也偶然會
[00:33:29.920 --> 00:33:32.360]  未必立刻神上身,很厲害的
[00:33:32.360 --> 00:33:34.360]  有時候聖靈就在那裡「嘟」
[00:33:34.360 --> 00:33:35.880]  聖靈就在那裡責備
[00:33:35.880 --> 00:33:37.800]  甚至想犯錯的時候
[00:33:37.800 --> 00:33:38.960]  聖靈來提醒
[00:33:38.960 --> 00:33:43.760]  原來是聖靈來幫助我們
[00:33:43.760 --> 00:33:45.120]  感動我們
[00:33:45.120 --> 00:33:46.040]  篤責我們
[00:33:46.040 --> 00:33:48.120]  聖靈的工作也很特別
[00:33:48.840 --> 00:33:51.840]  有時候是很轟天動地
[00:33:51.840 --> 00:33:55.200]  神可以來到山崩地裂
[00:33:55.200 --> 00:33:59.760]  但是也可以微聲地向我們說話
[00:33:59.760 --> 00:34:02.160]  有些人信耶穌
[00:34:02.160 --> 00:34:04.360]  只要聚得赦免
[00:34:04.360 --> 00:34:05.520]  是很開心的
[00:34:05.520 --> 00:34:09.200]  但是有些人信主的時候很責心
[00:34:09.200 --> 00:34:13.200]  是來哀哭切齒
[00:34:13.200 --> 00:34:15.320]  為什麼我會來這裡犯這個錯
[00:34:15.320 --> 00:34:18.560]  每個人信主的感受
[00:34:18.560 --> 00:34:19.600]  或者反應都不同
[00:34:19.600 --> 00:34:23.680]  但是我們在同一個的聖靈啟迪底下
[00:34:23.680 --> 00:34:27.040]  同時聖靈也會來帶我們去什麼呢?
[00:34:27.040 --> 00:34:30.800]  來帶我們去給我們這個恩賜
[00:34:30.800 --> 00:34:32.960]  好,我們一起來帶我們去讀
[00:34:32.960 --> 00:34:35.280]  《讓福音》第十四章第二十六節
[00:34:35.280 --> 00:34:37.440]  「但我為此
[00:34:37.440 --> 00:34:39.360]  總是負恩我的民
[00:34:39.360 --> 00:34:41.440]  所要債來的聖靈
[00:34:41.440 --> 00:34:43.400]  但要將一切的事
[00:34:43.400 --> 00:34:44.680]  自由給我
[00:34:44.680 --> 00:34:49.800]  也要叫你們不相信我對你們所說的話」
[00:34:49.800 --> 00:34:51.400]  我十三歲信主
[00:34:51.400 --> 00:34:52.560]  當我讀這本經文
[00:34:52.560 --> 00:34:54.160]  我不知道什麼叫保衛詩
[00:34:54.160 --> 00:34:56.440]  但是我當時就知道什麼叫保衛耳
[00:34:56.440 --> 00:34:58.080]  因為是牛肉汁
[00:34:58.080 --> 00:35:00.160]  那我說這些保衛詩是什麼來的呢?
[00:35:00.160 --> 00:35:02.080]  是不是另一種產品呢?
[00:35:02.080 --> 00:35:03.960]  原來英文是簡單很多的
[00:35:03.960 --> 00:35:05.040]  Counselor
[00:35:05.040 --> 00:35:06.880]  是輔導員
[00:35:06.880 --> 00:35:09.120]  神逼不了我們做事
[00:35:09.120 --> 00:35:10.000]  因為神是愛
[00:35:10.000 --> 00:35:11.680]  我們有自由意志
[00:35:11.680 --> 00:35:13.560]  但是祂會勸我們
[00:35:13.560 --> 00:35:14.760]  提醒我們
[00:35:14.760 --> 00:35:16.080]  正如我所說
[00:35:16.080 --> 00:35:17.680]  聖靈可以有不同的工作
[00:35:17.680 --> 00:35:21.440]  但是我們還是在被聖靈引導之下
[00:35:21.440 --> 00:35:23.640]  我們來帶我們去信主
[00:35:23.640 --> 00:35:25.640]  還有就是
[00:35:25.640 --> 00:35:30.000]  聖靈也按照祂的智慧來帶我們去分配
[00:35:30.000 --> 00:35:32.160]  不同的人有不同的恩賜
[00:35:32.160 --> 00:35:34.840]  有些人可能是說話很厲害
[00:35:34.840 --> 00:35:36.040]  於是怎麼樣呢?
[00:35:36.040 --> 00:35:39.160]  他就會來帶我們用更多的言語去表達
[00:35:39.160 --> 00:35:40.920]  有些人是怎麼樣呢?
[00:35:40.920 --> 00:35:42.400]  可能他很有愛心
[00:35:42.400 --> 00:35:43.480]  很有耐心
[00:35:43.480 --> 00:35:45.400]  來聽別人說話的
[00:35:45.400 --> 00:35:47.520]  那時候譬如我自己呢
[00:35:47.520 --> 00:35:50.560]  我還教過輔導學
[00:35:50.560 --> 00:35:52.200]  但是後來我已經立刻說
[00:35:52.200 --> 00:35:54.000]  這一科不是叫輔導
[00:35:54.000 --> 00:35:55.080]  是叫危機處理
[00:35:55.080 --> 00:35:56.440]  因為這是我的強項
[00:35:56.440 --> 00:35:58.040]  輔導要慢慢聽的
[00:35:58.040 --> 00:35:59.600]  有時候我太忙了
[00:35:59.600 --> 00:36:01.240]  我心想你快點說吧
[00:36:01.240 --> 00:36:02.280]  不斷想
[00:36:02.280 --> 00:36:04.560]  不知道怎麼辦呢?
[00:36:04.560 --> 00:36:05.800]  不斷想
[00:36:05.800 --> 00:36:07.960]  有些人是很好的
[00:36:07.960 --> 00:36:10.440]  可以跟你坐兩小時慢慢談的
[00:36:10.440 --> 00:36:11.920]  剛才我的會友這樣說
[00:36:11.920 --> 00:36:15.760]  跟牧師如果談電話多於一分鐘已經很厲害了
[00:36:15.760 --> 00:36:16.640]  是不是?
[00:36:16.640 --> 00:36:18.320]  記住
[00:36:18.320 --> 00:36:19.640]  不同的恩賜
[00:36:19.640 --> 00:36:21.800]  但是由聖靈來分配
[00:36:21.800 --> 00:36:24.920]  我們同一個的聖靈引導我們而出的
[00:36:24.920 --> 00:36:26.520]  就好像
[00:36:26.520 --> 00:36:28.760]  為什麼我們稱為弟兄姊妹呢?
[00:36:28.760 --> 00:36:30.800]  剛才領聖餐的時候是怎麼樣呢?
[00:36:30.800 --> 00:36:33.000]  我們是同一個血緣而出的
[00:36:33.000 --> 00:36:35.360]  你家裡的兄弟姊妹
[00:36:35.360 --> 00:36:36.560]  跟你性格是否一樣呢?
[00:36:36.560 --> 00:36:38.680]  我有兩個孫子
[00:36:38.680 --> 00:36:40.760]  大家如果熟悉就知道是孿孫
[00:36:41.080 --> 00:36:43.360]  相差一分鐘也不夠他們出生
[00:36:43.360 --> 00:36:45.480]  但是兩人的性格是很不同的
[00:36:45.480 --> 00:36:47.640]  但也是同一個媽媽出生的
[00:36:47.640 --> 00:36:51.120]  所以我們應該彼此之間去配合
[00:36:51.120 --> 00:36:54.480]  我媽媽那時候跟我說
[00:36:54.480 --> 00:36:57.400]  你們幾兄弟在吵什麼呢?
[00:36:57.400 --> 00:37:00.080]  你們是同一條腸出生的
[00:37:00.080 --> 00:37:01.320]  我馬上跟媽媽說
[00:37:01.320 --> 00:37:02.080]  不是啊
[00:37:02.080 --> 00:37:03.840]  弟弟是大腸出生的
[00:37:03.840 --> 00:37:05.640]  你知道大腸出生什麼嗎?
[00:37:05.640 --> 00:37:06.640]  這時候
[00:37:06.640 --> 00:37:08.400]  我會去否定
[00:37:08.400 --> 00:37:10.960]  但是原來我們是同一個血緣
[00:37:10.960 --> 00:37:12.760]  我們是同一個源頭
[00:37:12.760 --> 00:37:13.960]  就是同一個聖靈
[00:37:13.960 --> 00:37:15.240]  來感動我們
[00:37:15.240 --> 00:37:16.240]  好了
[00:37:16.240 --> 00:37:20.480]  我們今天在同一位的聖靈來引導之下
[00:37:20.480 --> 00:37:22.600]  我們快要成為神的兒女
[00:37:22.600 --> 00:37:24.160]  更加是怎麼樣呢?
[00:37:24.160 --> 00:37:25.880]  同一個指望
[00:37:25.880 --> 00:37:26.880]  不是吧?
[00:37:26.880 --> 00:37:28.800]  我們每個人的指望都不一樣
[00:37:28.800 --> 00:37:29.600]  那倒是
[00:37:29.600 --> 00:37:31.920]  我們這一刻的指望是不一樣的
[00:37:31.920 --> 00:37:33.680]  你知道我的指望是什麼嗎?
[00:37:33.680 --> 00:37:36.240]  我現在最預設的指望就是
[00:37:36.240 --> 00:37:38.520]  我今晚回去的時候應該順順利利
[00:37:39.680 --> 00:37:41.600]  我今天早上坐車來的時候
[00:37:41.600 --> 00:37:42.760]  我的電話不通
[00:37:42.760 --> 00:37:43.760]  無法入閘
[00:37:43.760 --> 00:37:45.320]  有人問我什麼事
[00:37:45.320 --> 00:37:46.680]  我不知道為什麼無法入閘
[00:37:46.680 --> 00:37:47.320]  我就給他看
[00:37:47.320 --> 00:37:48.080]  他說
[00:37:48.080 --> 00:37:51.160]  你買的那張門票是3月9日的
[00:37:51.160 --> 00:37:52.880]  今天是3月6日
[00:37:52.880 --> 00:37:53.720]  我說是嗎?
[00:37:53.720 --> 00:37:56.680]  我根本不知道原來我買錯了門票
[00:37:56.680 --> 00:37:58.680]  結果我無法入閘
[00:37:58.680 --> 00:37:59.840]  那我可不可以要離婚呢?
[00:37:59.840 --> 00:38:00.880]  他教我的
[00:38:00.880 --> 00:38:01.800]  我不懂得怎麼搞
[00:38:01.800 --> 00:38:03.080]  但是原來
[00:38:03.080 --> 00:38:05.800]  我的門票是不可以要離婚的
[00:38:05.800 --> 00:38:06.840]  是便宜門票
[00:38:06.840 --> 00:38:09.000]  那就改天吧
[00:38:09.280 --> 00:38:11.120]  地下戲是不可以改天的
[00:38:11.120 --> 00:38:12.400]  我一臉妄言
[00:38:12.400 --> 00:38:13.880]  後來他說OK
[00:38:13.880 --> 00:38:14.720]  我讓你進去
[00:38:14.720 --> 00:38:16.280]  他就開了閘讓我進去
[00:38:16.280 --> 00:38:17.720]  於是我很順利地來
[00:38:17.720 --> 00:38:20.840]  很感恩他發明了我又不用出閘
[00:38:20.840 --> 00:38:24.280]  我希望今晚我走的時候也不用進閘
[00:38:24.280 --> 00:38:26.760]  我看看怎麼出去他我住的地方
[00:38:26.760 --> 00:38:28.800]  但是據我所知9點半之後
[00:38:28.800 --> 00:38:30.760]  我們就會全部開閘了
[00:38:30.760 --> 00:38:32.160]  我希望可以順順利利
[00:38:32.160 --> 00:38:33.200]  也不會有人查門票
[00:38:33.200 --> 00:38:34.800]  查門票他也可以可憐我
[00:38:34.800 --> 00:38:36.360]  因為我真的給了錢
[00:38:36.360 --> 00:38:38.000]  不過我是買錯了星期三而已
[00:38:38.000 --> 00:38:39.840]  但是我沒理由星期三特意上來的
[00:38:39.840 --> 00:38:40.560]  是不是?
[00:38:40.560 --> 00:38:41.520]  這個時候
[00:38:41.520 --> 00:38:43.120]  這個是我現在的指望
[00:38:43.120 --> 00:38:46.040]  有些人可能剛剛來到英國的時候
[00:38:46.040 --> 00:38:47.000]  他的指望是什麼?
[00:38:47.000 --> 00:38:49.160]  我現在住在B&B要找地方
[00:38:49.160 --> 00:38:50.600]  這個是他現在最新的指望
[00:38:50.600 --> 00:38:51.200]  是不是?
[00:38:51.200 --> 00:38:53.320]  可能他已經有地方了
[00:38:53.320 --> 00:38:54.680]  但是他的身分證還沒有學校
[00:38:54.680 --> 00:38:55.840]  他的指望是什麼?
[00:38:55.840 --> 00:38:56.720]  快快地出去
[00:38:56.720 --> 00:38:58.280]  有一間好的學校來收他
[00:38:58.280 --> 00:39:00.680]  每一個人的指望都不同
[00:39:00.680 --> 00:39:02.560]  怎麼會是同一個的指望呢?
[00:39:02.560 --> 00:39:04.080]  但是不要忘記
[00:39:04.080 --> 00:39:08.480]  我們基督徒是應該有一個終極的相同的指望
[00:39:08.480 --> 00:39:10.040]  這個指望是什麼?
[00:39:10.040 --> 00:39:12.160]  就是身體得贖
[00:39:12.160 --> 00:39:16.800]  在羅馬書第八章23到26條很清楚地說
[00:39:16.800 --> 00:39:18.640]  我們的罪得到赦免
[00:39:18.640 --> 00:39:19.640]  有一天
[00:39:19.640 --> 00:39:22.600]  我們是會去到主的裡面
[00:39:22.600 --> 00:39:24.320]  我們有一個永遠的身體
[00:39:24.320 --> 00:39:26.000]  雖然我們會離開這個世界
[00:39:26.000 --> 00:39:29.000]  我們會得著神所給我們的基業
[00:39:29.000 --> 00:39:33.480]  所以這個是我們最後的共同指望
[00:39:33.480 --> 00:39:34.040]  是不是?
[00:39:34.440 --> 00:39:37.080]  我很相信我們這裡每一個人都相信
[00:39:37.080 --> 00:39:38.280]  或者期望有一天
[00:39:38.280 --> 00:39:40.200]  我們可以在天家裡面
[00:39:40.200 --> 00:39:41.840]  得享這個永遠的福分
[00:39:41.840 --> 00:39:42.320]  是不是?
[00:39:42.320 --> 00:39:45.280]  雖然你有現在這一刻裡面不同的指望
[00:39:45.280 --> 00:39:48.040]  但是我們有終極的指望
[00:39:48.040 --> 00:39:49.640]  一主
[00:39:49.640 --> 00:39:51.680]  聖經裡面很清楚地說
[00:39:51.680 --> 00:39:52.880]  我們是靠著耶穌基督
[00:39:52.880 --> 00:39:54.360]  來得著這個拯救的
[00:39:54.360 --> 00:39:57.760]  我們一起來讀《司徒函傳》第四章第十二節
[00:39:57.760 --> 00:39:58.920]  我們一起來讀出
[00:40:04.280 --> 00:40:06.080]  回到主那裡的命
[00:40:06.080 --> 00:40:08.640]  我們可以靠著救贈
[00:40:08.640 --> 00:40:10.040]  這裡很清楚地說
[00:40:10.040 --> 00:40:13.640]  我和你都是藉著耶穌基督的救贖
[00:40:13.640 --> 00:40:16.600]  去為我們的罪被釘十字架
[00:40:16.600 --> 00:40:17.880]  復活
[00:40:17.880 --> 00:40:19.320]  完成了這份救恩
[00:40:19.320 --> 00:40:21.280]  我們是肯承受自己的罪的時候
[00:40:21.280 --> 00:40:22.760]  於是我們怎樣呢?
[00:40:22.760 --> 00:40:24.040]  我們得著這個拯救
[00:40:24.040 --> 00:40:27.200]  原來天下人間只有一位的救贖主
[00:40:27.200 --> 00:40:28.760]  就是耶穌基督
[00:40:28.760 --> 00:40:30.800]  所以我們有沒有去知道
[00:40:30.800 --> 00:40:32.840]  原來我們有相同的信仰
[00:40:33.120 --> 00:40:34.400]  好了,一信
[00:40:34.400 --> 00:40:37.040]  這個一信是什麼呢?
[00:40:37.040 --> 00:40:40.440]  這個一信就是我們信的過程可能是不同的
[00:40:40.440 --> 00:40:42.160]  那個是罪是不同的
[00:40:42.160 --> 00:40:43.600]  但是
[00:40:43.600 --> 00:40:45.200]  那個過程是一樣的
[00:40:45.200 --> 00:40:46.600]  我們信的是什麼呢?
[00:40:46.600 --> 00:40:47.840]  不是要捐多少錢
[00:40:47.840 --> 00:40:50.160]  而是我們承認自己有罪
[00:40:50.160 --> 00:40:53.520]  然後我們來確認自己
[00:40:53.520 --> 00:40:55.000]  啊,我是不足的
[00:40:55.000 --> 00:40:57.520]  而我們認識我們的神是這麼尊貴
[00:40:57.520 --> 00:40:58.320]  是聖潔
[00:40:58.320 --> 00:40:59.440]  滿有公義
[00:40:59.440 --> 00:41:01.000]  也滿有慈愛的神
[00:41:01.000 --> 00:41:02.600]  好了,我們認罪的時候
[00:41:02.600 --> 00:41:03.800]  我們就悔改
[00:41:03.800 --> 00:41:05.920]  我們不再去犯這個罪
[00:41:05.920 --> 00:41:07.920]  接受耶穌做我們生命的救主
[00:41:07.920 --> 00:41:09.960]  然後我們就來回歸向神
[00:41:09.960 --> 00:41:12.920]  這個過程每天都不同的
[00:41:12.920 --> 00:41:15.720]  有些人可能在摸索信仰義勇兩三年
[00:41:15.720 --> 00:41:19.320]  有些人可能一聽到就已經紮心
[00:41:19.320 --> 00:41:20.480]  就來去信主
[00:41:20.480 --> 00:41:23.920]  那個過程和表達方式是不同的
[00:41:23.920 --> 00:41:26.000]  但是方法是一樣的
[00:41:26.000 --> 00:41:27.800]  就是認罪悔改
[00:41:27.800 --> 00:41:28.400]  是不是?
[00:41:28.400 --> 00:41:31.080]  所以是同一個信仰
[00:41:31.640 --> 00:41:33.080]  同一個洗禮
[00:41:33.080 --> 00:41:35.800]  這個洗禮或許方法不同
[00:41:35.800 --> 00:41:36.840]  有些是浸禮
[00:41:36.840 --> 00:41:38.040]  有些是灑水禮
[00:41:38.040 --> 00:41:41.360]  但是這個洗禮的目的是什麼呢?
[00:41:41.360 --> 00:41:43.360]  就是來歸入基督的身體
[00:41:43.360 --> 00:41:45.760]  是來確認你自己的信仰
[00:41:45.760 --> 00:41:47.480]  所以這個是相同的
[00:41:47.480 --> 00:41:49.280]  最後就是一神了
[00:41:49.280 --> 00:41:50.640]  一神是什麼呢?
[00:41:50.640 --> 00:41:53.080]  有三個形容詞
[00:41:53.080 --> 00:41:53.840]  很特別
[00:41:53.840 --> 00:41:57.520]  超乎眾人之上
[00:41:57.520 --> 00:41:59.800]  今天神是超越過我們
[00:42:00.760 --> 00:42:01.800]  但是怎麼樣呢?
[00:42:01.800 --> 00:42:04.800]  官府眾人之中也住在眾人之內
[00:42:04.800 --> 00:42:06.360]  是在我們生命裡面
[00:42:06.360 --> 00:42:08.000]  是維繫著我們
[00:42:08.000 --> 00:42:10.040]  神是很高超
[00:42:10.040 --> 00:42:14.240]  但是也可以在我們生命當中
[00:42:14.240 --> 00:42:16.880]  有一次一個哲學家問
[00:42:16.880 --> 00:42:17.920]  你所相信的神
[00:42:17.920 --> 00:42:20.080]  問這個農夫是怎麼樣的
[00:42:20.080 --> 00:42:22.200]  這個農夫
[00:42:22.200 --> 00:42:23.480]  回答了這個問題
[00:42:23.480 --> 00:42:25.920]  使得所謂的哲學家
[00:42:25.920 --> 00:42:27.040]  都很驚訝
[00:42:27.040 --> 00:42:29.160]  他說我所相信的神
[00:42:29.640 --> 00:42:30.880]  是大到
[00:42:30.880 --> 00:42:33.240]  宇宙都不能夠容納祂
[00:42:33.240 --> 00:42:35.640]  是超越在這個宇宙裡面
[00:42:35.640 --> 00:42:37.920]  但是祂也可以小到
[00:42:37.920 --> 00:42:39.920]  住在我內心當中
[00:42:39.920 --> 00:42:42.760]  我很感受到祂和我同在
[00:42:42.760 --> 00:42:44.960]  這個就是
[00:42:44.960 --> 00:42:47.000]  超乎眾人之上
[00:42:47.000 --> 00:42:48.960]  官府眾人之中
[00:42:48.960 --> 00:42:51.200]  也都住在眾人之內
[00:42:51.200 --> 00:42:53.120]  就是這七個一
[00:42:53.120 --> 00:42:56.440]  就成為我們一個共同體
[00:42:56.440 --> 00:42:58.640]  其實你要幫助我們
[00:42:59.120 --> 00:43:01.760]  今天信仰絕對不是一些
[00:43:01.760 --> 00:43:04.480]  冷酷無情的規條
[00:43:04.480 --> 00:43:06.160]  就是今天
[00:43:06.160 --> 00:43:10.680]  原來我們要信服一位至高無上的神
[00:43:10.680 --> 00:43:14.000]  祂是我們的救贖主
[00:43:14.000 --> 00:43:18.400]  祂的意志是壓倒我們個人的看法
[00:43:18.400 --> 00:43:21.320]  於是我們就能夠彼此合一
[00:43:21.320 --> 00:43:23.520]  記住我剛才說了
[00:43:23.520 --> 00:43:25.040]  我們作為基督徒
[00:43:25.040 --> 00:43:26.360]  我們不是扮演神
[00:43:26.360 --> 00:43:28.160]  我們是要信服神
[00:43:28.680 --> 00:43:30.480]  我們不是去否定某些人
[00:43:30.480 --> 00:43:32.280]  我們是要建立人
[00:43:32.280 --> 00:43:34.480]  所以求神你要幫助我們
[00:43:34.480 --> 00:43:37.920]  我們互為肢體
[00:43:37.920 --> 00:43:40.840]  彼此建立有共同的體會
[00:43:40.840 --> 00:43:43.120]  以一節經文作為結束
[00:43:43.120 --> 00:43:46.080]  我們一起去讀《已不鎖書》第五章第21節,好嗎?
[00:43:46.080 --> 00:43:53.560]  當我們來帶祂去敬畏我們的神
[00:43:53.560 --> 00:43:55.680]  如果我們做得不好的時候
[00:43:55.680 --> 00:43:57.600]  我們要面對神的審判的時候
[00:43:57.920 --> 00:43:59.360]  我們是難以交代的
[00:43:59.360 --> 00:44:02.280]  於是我們在教會裡面就能夠彼此
[00:44:02.280 --> 00:44:06.360]  可以來帶祂去接納、欣賞、體會
[00:44:06.360 --> 00:44:08.800]  以及互相的輔助
[00:44:08.800 --> 00:44:12.160]  我們有共同的願望
[00:44:12.160 --> 00:44:14.400]  就是希望未信的人來信主
[00:44:14.400 --> 00:44:16.280]  我們就是要互相配合
[00:44:16.280 --> 00:44:18.600]  作為結束的時候
[00:44:18.600 --> 00:44:21.200]  在我住的區大埔
[00:44:21.200 --> 00:44:23.080]  去年,不知道大家是否記得
[00:44:23.080 --> 00:44:25.840]  有一輛紅的竟然失控
[00:44:26.240 --> 00:44:31.480]  就衝了上去那個安全島
[00:44:31.480 --> 00:44:33.760]  不僅如此,還壓著一個人
[00:44:33.760 --> 00:44:35.600]  沒有人叫的
[00:44:35.600 --> 00:44:40.800]  當時那些市民二十多人馬上衝出去
[00:44:40.800 --> 00:44:44.400]  就來帶祂去托起那輛的士
[00:44:44.400 --> 00:44:46.040]  然後抽一個人出來
[00:44:46.040 --> 00:44:47.760]  救這個人
[00:44:47.760 --> 00:44:50.280]  他們不會在街上說
[00:44:50.280 --> 00:44:51.520]  「你很臭糊」
[00:44:51.520 --> 00:44:53.360]  「你很骯髒」
[00:44:53.360 --> 00:44:54.360]  不會的
[00:44:54.920 --> 00:44:56.240]  因為大家有共同的目標
[00:44:56.240 --> 00:44:57.720]  快點把這個人救出來,是嗎?
[00:44:57.720 --> 00:44:59.200]  今天
[00:44:59.200 --> 00:45:01.520]  教會有一個責任
[00:45:01.520 --> 00:45:03.880]  就是我們來傳揚福音
[00:45:03.880 --> 00:45:05.160]  建立生命
[00:45:05.160 --> 00:45:07.440]  就讓我們能夠彼此配合
[00:45:07.440 --> 00:45:09.040]  教會一家
[00:45:09.040 --> 00:45:10.880]  就算我們的家人
[00:45:10.880 --> 00:45:12.520]  我們兄弟姐妹都有不和
[00:45:12.520 --> 00:45:13.640]  不得不承認,是嗎?
[00:45:13.640 --> 00:45:15.240]  都有很獨特的地方
[00:45:15.240 --> 00:45:18.880]  但是為了一個共同的目標
[00:45:18.880 --> 00:45:21.560]  讓我們能夠彼此建立
[00:45:21.560 --> 00:45:22.720]  記住
[00:45:22.720 --> 00:45:24.200]  我們是一個共同體
[00:45:24.840 --> 00:45:25.680]  有七個「一」
[00:45:25.680 --> 00:45:27.720]  一主一信一洗一臣
[00:45:27.720 --> 00:45:29.360]  同一個指望
[00:45:29.360 --> 00:45:30.760]  這樣的時候
[00:45:30.760 --> 00:45:32.120]  我們就能夠彼此配合
[00:45:32.120 --> 00:45:33.360]  求神來幫助我們
[00:45:33.360 --> 00:45:34.240]  去低頭為禱告
[00:45:34.240 --> 00:45:36.880]  天父多謝祢讓我們有機會來帶祂去學習
[00:45:36.880 --> 00:45:39.120]  讓祢的話語成為我們生命的幫助和激勵
[00:45:39.120 --> 00:45:40.280]  讓我們定能夠實事
[00:45:40.280 --> 00:45:41.400]  祈禱奉主的名
[00:45:41.400 --> 00:45:42.120]  阿們
