
[00:00:00.000 --> 00:00:06.000]  一項研究列出改變人類的十大發明
[00:32:36.000 --> 00:32:38.000]  這麼大淫亂的罪
[00:32:38.000 --> 00:32:40.000]  求你赦免我的罪
[00:32:40.000 --> 00:32:41.000]  你赦免我
[00:32:41.000 --> 00:32:43.000]  讓我有個重生的開始
[00:32:43.000 --> 00:32:45.000]  他講完這個說話
[00:32:45.000 --> 00:32:47.000]  就不知道哭了幾個小時
[00:32:47.000 --> 00:32:48.000]  他都不知道
[00:32:48.000 --> 00:32:51.000]  但由那一晚開始
[00:32:51.000 --> 00:32:53.000]  他開始睡得著
[00:32:53.000 --> 00:32:57.000]  原來之前有個爛醉是因為睡不著
[00:32:57.000 --> 00:32:58.000]  不單是這樣
[00:32:58.000 --> 00:33:01.000]  他發覺慢慢他的心
[00:33:01.000 --> 00:33:03.000]  就開始有些改變
[00:33:03.000 --> 00:33:04.000]  開始有些不同了
[00:33:04.000 --> 00:33:06.000]  開始他有能力
[00:33:06.000 --> 00:33:10.000]  去跟那個印尼的關係完全斷絕
[00:33:10.000 --> 00:33:12.000]  離開這個印尼女子
[00:33:12.000 --> 00:33:15.000]  並且他有個勇氣
[00:33:15.000 --> 00:33:18.000]  重新打電話給他老婆
[00:33:18.000 --> 00:33:21.000]  開始重新去關心她
[00:33:21.000 --> 00:33:22.000]  但在這個時候
[00:33:22.000 --> 00:33:23.000]  已經有一段時間
[00:33:23.000 --> 00:33:27.000]  宋金貴再不是昔日的宋金貴
[00:33:27.000 --> 00:33:29.000]  自從他原諒他老公的時候
[00:33:29.000 --> 00:33:32.000]  他沒有想過他老公會回頭
[00:33:32.000 --> 00:33:33.000]  在這個時候
[00:33:33.000 --> 00:33:36.000]  他只是想祝福郭來成
[00:33:36.000 --> 00:33:38.000]  很希望這個前夫
[00:33:38.000 --> 00:33:42.000]  將來有個美滿的婚姻美滿的日子
[00:33:42.000 --> 00:33:45.000]  無論他跟誰一起都好
[00:33:45.000 --> 00:33:48.000]  但後來當郭來成說要回家的時候
[00:33:48.000 --> 00:33:50.000]  他起初是拒絕的
[00:33:50.000 --> 00:33:51.000]  如果你要回家
[00:33:51.000 --> 00:33:52.000]  你先回教會
[00:33:52.000 --> 00:33:55.000]  你先回神的身邊
[00:33:55.000 --> 00:33:58.000]  於是他在教會跟他一起祈禱
[00:33:58.000 --> 00:34:00.000]  宋金貴自己都禱告
[00:34:00.000 --> 00:34:04.000]  但神一路一路揭示神的心意
[00:34:04.000 --> 00:34:07.000]  神跟宋金貴說
[00:34:07.000 --> 00:34:11.000]  出埃及不是一個人出埃及
[00:34:11.000 --> 00:34:15.000]  出埃及是整個家庭一起出埃及
[00:34:15.000 --> 00:34:18.000]  於是宋金貴開始明白神的意思
[00:34:18.000 --> 00:34:21.000]  他回教會跟牧師一起祈禱
[00:34:21.000 --> 00:34:23.000]  牧師都印證他這個
[00:34:23.000 --> 00:34:26.000]  一段時間印證這個想法
[00:34:26.000 --> 00:34:30.000]  最後宋金貴和他兩個子女
[00:34:30.000 --> 00:34:33.000]  完全接納的郭來成
[00:34:33.000 --> 00:34:36.000]  重新回到他家
[00:34:36.000 --> 00:34:38.000]  今天隔了一段時間
[00:34:38.000 --> 00:34:40.000]  這個家庭怎樣呢
[00:34:40.000 --> 00:34:43.000]  這個家庭是每一晚
[00:34:43.000 --> 00:34:46.000]  他們都有家庭祭壇
[00:34:46.000 --> 00:34:47.000]  帶著感謝心
[00:34:47.000 --> 00:34:50.000]  感謝神讓他們破鏡重圓
[00:34:50.000 --> 00:34:55.000]  每一個週末的下午
[00:34:55.000 --> 00:34:59.000]  這兩夫婦一直牽著手去街市買菜
[00:34:59.000 --> 00:35:03.000]  郭來成甚至繼續被裝備
[00:35:03.000 --> 00:35:06.000]  打算將來被神使用
[00:35:06.000 --> 00:35:08.000]  對於這個家庭來說
[00:35:08.000 --> 00:35:11.000]  出埃及祭是意義深長的
[00:35:11.000 --> 00:35:15.000]  不單止是讓他們家裡脫離捆綁
[00:35:15.000 --> 00:35:17.000]  得著釋放
[00:35:17.000 --> 00:35:19.000]  並且是一個神蹟其事
[00:35:19.000 --> 00:35:21.000]  在這個家裡發生
[00:35:21.000 --> 00:35:22.000]  本來不可能的事情
[00:35:22.000 --> 00:35:24.000]  今天就變得有可能
[00:35:24.000 --> 00:35:28.000]  正如郭來成宋金貴接受訪問的時候
[00:35:28.000 --> 00:35:30.000]  宋金貴說了一句話
[00:35:30.000 --> 00:35:34.000]  他說這對於我們家庭來說是一個神蹟其事
[00:35:34.000 --> 00:35:35.000]  因為一個家
[00:35:35.000 --> 00:35:36.000]  一個人
[00:35:36.000 --> 00:35:39.000]  本來是一堆爛桃爛蝶
[00:35:39.000 --> 00:35:41.000]  今天在神奇廟的手裡
[00:35:41.000 --> 00:35:42.000]  這個家
[00:35:42.000 --> 00:35:43.000]  這個人
[00:35:43.000 --> 00:35:46.000]  都成為神寶貴的器皿
[00:35:46.000 --> 00:35:48.000]  丁姊妹
[00:35:48.000 --> 00:35:49.000]  今天
[00:35:49.000 --> 00:35:51.000]  你在埃及裡面
[00:35:51.000 --> 00:35:54.000]  還是在新的里程裡面
[00:35:54.000 --> 00:35:56.000]  你出了埃及沒有
[00:35:56.000 --> 00:35:59.000]  你願不願意在出了埃及之後
[00:35:59.000 --> 00:36:01.000]  在新的里程之外
[00:36:01.000 --> 00:36:03.000]  向前望
[00:36:03.000 --> 00:36:04.000]  望著神
[00:36:04.000 --> 00:36:06.000]  讓神帶你去一個
[00:36:06.000 --> 00:36:08.000]  經歷一個新的里程
[00:36:08.000 --> 00:36:09.000]  又一個新的里程
[00:36:09.000 --> 00:36:10.000]  一個高峰
[00:36:10.000 --> 00:36:12.000]  又一個新的高峰
[00:36:12.000 --> 00:36:13.000]  跟我們一起禱告
[00:36:13.000 --> 00:36:15.000]  主啊讚美你
[00:36:15.000 --> 00:36:17.000]  讓今天主的你的真理
[00:36:17.000 --> 00:36:19.000]  你自己的心腸
[00:36:19.000 --> 00:36:21.000]  繼續在我們丁姊妹
[00:36:21.000 --> 00:36:22.000]  繼續去建立我們
[00:36:22.000 --> 00:36:23.000]  鼓勵我們
[00:36:23.000 --> 00:36:25.000]  讓我們更加明白
[00:36:25.000 --> 00:36:28.000]  神你這一份好心好心的愛
[00:36:28.000 --> 00:36:32.320]  感謝你,讚美你,禱告,奉耶穌,基督,德成仁命,阿們
