
[00:00:00.000 --> 00:00:06.500]  (主席)各位早晨 見到很多都是這麼年輕的樣子
[00:34:41.800 --> 00:34:43.800]  我說應該可以罰的
[00:34:43.800 --> 00:34:45.800]  但開始
[00:34:45.800 --> 00:34:47.800]  突然間有一點轉態
[00:34:47.800 --> 00:34:49.800]  那兩個就罰
[00:34:49.800 --> 00:34:51.800]  這個就要研究什麼心理
[00:34:51.800 --> 00:34:53.800]  找個心理專家了解一下
[00:34:53.800 --> 00:34:55.800]  那些心理專家
[00:34:55.800 --> 00:34:57.800]  了解極有限
[00:34:57.800 --> 00:34:59.800]  因為他死都不認
[00:34:59.800 --> 00:35:01.800]  唯有說那些編輯證
[00:35:01.800 --> 00:35:03.800]  那些東西
[00:35:03.800 --> 00:35:05.800]  話說這件事已經過了
[00:35:05.800 --> 00:35:07.800]  十年二十年
[00:35:07.800 --> 00:35:09.800]  三十年了
[00:35:09.800 --> 00:35:11.800]  這個死都不認的那個人
[00:35:11.800 --> 00:35:13.800]  就飛黃騰達
[00:35:13.800 --> 00:35:15.800]  又做生意又有錢又有名望
[00:35:15.800 --> 00:35:17.800]  又是大慈善家
[00:35:17.800 --> 00:35:19.800]  還是基督徒
[00:35:19.800 --> 00:35:21.800]  又出名
[00:35:21.800 --> 00:35:23.800]  於是有人就說
[00:35:23.800 --> 00:35:25.800]  如果知道他童年
[00:35:25.800 --> 00:35:27.800]  哪個學校出來就好了
[00:35:27.800 --> 00:35:29.800]  他又不提他學校
[00:35:29.800 --> 00:35:31.800]  當然不提這件事
[00:35:31.800 --> 00:35:33.800]  如果提就很糟糕
[00:35:33.800 --> 00:35:35.800]  他不提
[00:35:35.800 --> 00:35:37.800]  當然傳到了
[00:35:37.800 --> 00:35:39.800]  他的同學都爆了出來
[00:35:39.800 --> 00:35:41.800]  他想著想著
[00:35:41.800 --> 00:35:43.800]  我這世人
[00:35:43.800 --> 00:35:45.800]  這件事最遺憾
[00:35:45.800 --> 00:35:47.800]  我怎樣都要搞定這件事
[00:35:47.800 --> 00:35:49.800]  怎樣做呢
[00:35:49.800 --> 00:35:51.800]  打電話回學校
[00:35:51.800 --> 00:35:53.800]  就問我想找這個老師
[00:35:53.800 --> 00:35:55.800]  他死了沒有
[00:35:55.800 --> 00:35:57.800]  學校說還未死
[00:35:57.800 --> 00:35:59.800]  我出名的
[00:35:59.800 --> 00:36:01.800]  我是什麼人
[00:36:01.800 --> 00:36:03.800]  你給我他家電話號碼
[00:36:03.800 --> 00:36:05.800]  他以前教我
[00:36:05.800 --> 00:36:07.800]  我當然相信
[00:36:07.800 --> 00:36:09.800]  就給他電話號碼
[00:36:09.800 --> 00:36:11.800]  他深呼吸
[00:36:11.800 --> 00:36:13.800]  就打電話
[00:36:13.800 --> 00:36:15.800]  我一定要今天洗脫
[00:36:15.800 --> 00:36:17.800]  我一生最污穢的事
[00:36:17.800 --> 00:36:19.800]  我要向他承認
[00:36:19.800 --> 00:36:21.800]  我是整你起名的那個人
[00:36:21.800 --> 00:36:23.800]  一打
[00:36:23.800 --> 00:36:25.800]  他就立刻
[00:36:25.800 --> 00:36:27.800]  就說我那個
[00:36:27.800 --> 00:36:29.800]  以前我有份
[00:36:29.800 --> 00:36:31.800]  我三個其中一個不認
[00:36:31.800 --> 00:36:33.800]  後面沒有聲音
[00:36:33.800 --> 00:36:35.800]  可能是聾
[00:36:35.800 --> 00:36:37.800]  可能死了
[00:36:37.800 --> 00:36:39.800]  等很久沒聲音
[00:36:39.800 --> 00:36:41.800]  喂喂
[00:36:41.800 --> 00:36:43.800]  有聲音很小聲
[00:36:43.800 --> 00:36:45.800]  你說什麼呢
[00:36:45.800 --> 00:36:47.800]  他說我知道
[00:36:47.800 --> 00:36:49.800]  是你
[00:36:49.800 --> 00:36:51.800]  但當時
[00:36:51.800 --> 00:36:53.800]  我已經
[00:36:53.800 --> 00:36:55.800]  原諒了你
[00:36:55.800 --> 00:36:57.800]  所以我沒有
[00:36:57.800 --> 00:36:59.800]  叫人再查下去
[00:36:59.800 --> 00:37:01.800]  我只是
[00:37:01.800 --> 00:37:03.800]  想
[00:37:03.800 --> 00:37:05.800]  有一日
[00:37:05.800 --> 00:37:07.800]  你會找我
[00:37:07.800 --> 00:37:09.800]  向我承認
[00:37:09.800 --> 00:37:11.800]  你做這件事
[00:37:11.800 --> 00:37:13.800]  我只是等有一日
[00:37:13.800 --> 00:37:15.800]  你會找我
[00:37:15.800 --> 00:37:17.800]  所以我很開心
[00:37:17.800 --> 00:37:19.800]  你今天找我
[00:37:19.800 --> 00:37:21.800]  多謝你
[00:37:21.800 --> 00:37:23.800]  我喜歡你的勇氣
[00:37:23.800 --> 00:37:25.800]  這故事
[00:37:25.800 --> 00:37:27.800]  不是假的
[00:37:27.800 --> 00:37:29.800]  當然
[00:37:29.800 --> 00:37:31.800]  亦都似很熟口面
[00:37:31.800 --> 00:37:33.800]  很多地方出現過
[00:37:33.800 --> 00:37:35.800]  做一個基督徒
[00:37:35.800 --> 00:37:37.800]  很難
[00:37:37.800 --> 00:37:39.800]  去想一個問題
[00:37:39.800 --> 00:37:41.800]  就是當日為什麼我決定要信耶穌
[00:37:41.800 --> 00:37:43.800]  讓人知道我信
[00:37:43.800 --> 00:37:45.800]  會不會很醜
[00:37:45.800 --> 00:37:47.800]  或者會不會一件不光彩的事
[00:37:47.800 --> 00:37:49.800]  我認自己是一個罪人
[00:37:49.800 --> 00:37:51.800]  我做錯事
[00:37:51.800 --> 00:37:53.800]  是不是呢
[00:37:53.800 --> 00:37:55.800]  這個很大掙扎
[00:37:55.800 --> 00:37:57.800]  我曾經要過這個掙扎
[00:37:57.800 --> 00:37:59.800]  不容易
[00:37:59.800 --> 00:38:01.800]  但每一次我想起這件事
[00:38:01.800 --> 00:38:03.800]  這個老師
[00:38:03.800 --> 00:38:05.800]  這番說話
[00:38:05.800 --> 00:38:07.800]  他說我一早就原諒了你
[00:38:07.800 --> 00:38:11.800]  我不追究
[00:38:11.800 --> 00:38:13.800]  但我是等
[00:38:13.800 --> 00:38:15.800]  有一日你會找我
[00:38:15.800 --> 00:38:17.800]  你向我認
[00:38:17.800 --> 00:38:19.800]  你曾經做錯這件事
[00:38:19.800 --> 00:38:23.800]  今天可能你
[00:38:23.800 --> 00:38:25.800]  很認識基督教
[00:38:25.800 --> 00:38:27.800]  今天聽完之後覺得是真的
[00:38:27.800 --> 00:38:29.800]  是良善的
[00:38:29.800 --> 00:38:31.800]  這個救恩是必要的
[00:38:31.800 --> 00:38:33.800]  但最後這個救恩
[00:38:33.800 --> 00:38:35.800]  是屬於你的
[00:38:35.800 --> 00:38:37.800]  如果你覺得
[00:38:37.800 --> 00:38:39.800]  你接受到
[00:38:39.800 --> 00:38:41.800]  覺得是真的
[00:38:41.800 --> 00:38:43.800]  是良善的
[00:38:43.800 --> 00:38:45.800]  亦都是你的
[00:38:45.800 --> 00:38:47.800]  我恭喜你
[00:38:47.800 --> 00:38:49.800]  亦都可以說在人生裏
[00:38:49.800 --> 00:38:51.800]  這個十一月九日
[00:38:51.800 --> 00:38:53.800]  這個歌
[00:38:53.800 --> 00:38:55.800]  我聽他唱的時候
[00:38:55.800 --> 00:38:57.800]  他先唱
[00:38:57.800 --> 00:38:59.800]  神怎樣
[00:38:59.800 --> 00:39:01.800]  曾經應許的事
[00:39:01.800 --> 00:39:03.800]  他說的問題在這裏
[00:39:03.800 --> 00:39:05.800]  無論你怎樣怎樣都好
[00:39:05.800 --> 00:39:07.800]  這個神仍然
[00:39:07.800 --> 00:39:09.800]  都是應許
[00:39:09.800 --> 00:39:11.800]  他和你納約
[00:39:11.800 --> 00:39:13.800]  他不會離開你
[00:39:13.800 --> 00:39:15.800]  最重要是
[00:39:15.800 --> 00:39:17.800]  所有你肯回歸
[00:39:17.800 --> 00:39:19.800]  他就接受你
[00:39:19.800 --> 00:39:21.800]  聖經最感人的事
[00:39:21.800 --> 00:39:23.800]  就是魯迦夫所說
[00:39:23.800 --> 00:39:25.800]  那個爸爸在門口
[00:39:25.800 --> 00:39:27.800]  一直等
[00:39:27.800 --> 00:39:29.800]  我想聖經沒有說
[00:39:29.800 --> 00:39:31.800]  等了多少日
[00:39:31.800 --> 00:39:33.800]  只是說這個爸爸
[00:39:33.800 --> 00:39:35.800]  離遠離遠
[00:39:35.800 --> 00:39:37.800]  望到兒子回來
[00:39:37.800 --> 00:39:39.800]  他就去迎接他
[00:39:39.800 --> 00:39:41.800]  今日我希望在在有人
[00:39:41.800 --> 00:39:43.800]  你享受到
[00:39:43.800 --> 00:39:45.800]  神迎接你
[00:39:45.800 --> 00:39:47.800]  成為他家裏一份子的經驗
[00:39:47.800 --> 00:39:49.800]  一直祈禱
[00:39:49.800 --> 00:39:51.800]  多謝主給我們剛才的時間
[00:39:51.800 --> 00:39:53.800]  特別一個主日崇拜
[00:39:53.800 --> 00:39:55.800]  我們很多基督徒就想起當日
[00:39:55.800 --> 00:39:57.800]  自己得到
[00:39:57.800 --> 00:39:59.800]  被饒恕的經驗
[00:39:59.800 --> 00:40:01.800]  也看到自己一直都
[00:40:01.800 --> 00:40:03.800]  沒有後悔成為基督徒
[00:40:03.800 --> 00:40:05.800]  那種喜樂
[00:40:05.800 --> 00:40:07.800]  在一生裏面
[00:40:07.800 --> 00:40:09.800]  所有做過的事裏面
[00:40:09.800 --> 00:40:11.800]  最值得和人說
[00:40:11.800 --> 00:40:13.800]  也最光榮的一頁
[00:40:13.800 --> 00:40:15.800]  我們願意每一個人今天進來
[00:40:15.800 --> 00:40:17.800]  分享這個同樣的經驗
[00:40:17.800 --> 00:40:19.800]  大家躲起來的時候
[00:40:19.800 --> 00:40:21.800]  如果在座
[00:40:21.800 --> 00:40:23.800]  我們沒有強迫
[00:40:23.800 --> 00:40:25.800]  你覺得自己真的覺得
[00:40:25.800 --> 00:40:27.800]  好接受這件真的事
[00:40:27.800 --> 00:40:29.800]  良善的事
[00:40:29.800 --> 00:40:31.800]  是必要的事
[00:40:31.800 --> 00:40:33.800]  是屬於你的
[00:40:33.800 --> 00:40:35.800]  在你的位置
[00:40:35.800 --> 00:40:37.800]  不用簽名
[00:40:37.800 --> 00:40:39.800]  不用做任何事
[00:40:39.800 --> 00:40:41.800]  你舉起手放下
[00:40:41.800 --> 00:40:43.800]  多謝主
[00:40:43.800 --> 00:40:45.800]  因為你和神之間
[00:40:45.800 --> 00:40:47.800]  你願意和祂一起
[00:40:47.800 --> 00:40:49.800]  祂也肯定
[00:40:49.800 --> 00:40:51.800]  應許你
[00:40:51.800 --> 00:40:53.800]  一個納約
[00:40:53.800 --> 00:40:55.800]  和你一起
[00:40:55.800 --> 00:40:57.800]  還有哪些朋友呢
[00:40:57.800 --> 00:40:59.800]  我們等多一會
[00:40:59.800 --> 00:41:01.800]  我們不會看到你
[00:41:01.800 --> 00:41:03.800]  在旁邊或後面
[00:41:03.800 --> 00:41:05.800]  但你舉起手放下
[00:41:05.800 --> 00:41:07.800]  多謝主
[00:41:07.800 --> 00:41:09.800]  我們看到什麼年紀都有
[00:41:09.800 --> 00:41:11.800]  但最重要的地方
[00:41:11.800 --> 00:41:13.800]  是祂給你的
[00:41:13.800 --> 00:41:15.800]  祂給你的生命
[00:41:15.800 --> 00:41:17.800]  是祂賜給你的福氣
[00:41:17.800 --> 00:41:19.800]  還有哪些朋友呢
[00:41:19.800 --> 00:41:21.800]  多謝主
[00:41:21.800 --> 00:41:23.800]  我們為了剛才舉手
[00:41:23.800 --> 00:41:25.800]  一起祈禱
[00:41:25.800 --> 00:41:27.800]  多謝主給我們剛才的來賓
[00:41:27.800 --> 00:41:29.800]  是你愛的
[00:41:29.800 --> 00:41:31.800]  你也願意
[00:41:31.800 --> 00:41:33.800]  祂在你面前承認
[00:41:33.800 --> 00:41:35.800]  因為以後祂是屬於這個家庭的家人
[00:41:35.800 --> 00:41:37.800]  多謝主聽我們的祈禱
[00:41:37.800 --> 00:41:39.800]  祈禱奉耶穌的名求
