
[00:00:00.000 --> 00:00:05.600]  不知你人生你會覺得你花最多的時間是在哪一方面
[00:31:45.280 --> 00:31:47.120]  你不會再因爲又不加薪
[00:31:47.120 --> 00:31:49.400]  要注意力去調教
[00:31:49.400 --> 00:31:51.320]  最後神今天要我們學習的
[00:31:51.320 --> 00:31:54.160]  就是平衡
[00:31:54.160 --> 00:31:55.480]  你要投入工作嗎
[00:31:55.480 --> 00:31:58.520]  其實你需要學習平衡
[00:31:58.520 --> 00:32:00.320]  在《執聖經》裏面這樣說
[00:32:00.320 --> 00:32:02.160]  「好好管理自己的家
[00:32:02.160 --> 00:32:04.360]  子兒女凡事端莊順服
[00:32:04.360 --> 00:32:06.160]  人若不知道管理自己的家
[00:32:06.160 --> 00:32:08.600]  焉能照管神的教會呢?」
[00:32:08.600 --> 00:32:11.400]  當然這句話是保羅寫給當時
[00:32:11.400 --> 00:32:13.040]  教會的領袖
[00:32:13.040 --> 00:32:14.880]  但其實這裏當中有一個含義
[00:32:14.880 --> 00:32:16.840]  就是說我們都需要去平衡
[00:32:16.840 --> 00:32:19.960]  我們優先次序都需要擺好
[00:32:19.960 --> 00:32:21.080]  意思是什麼呢
[00:32:21.080 --> 00:32:22.640]  你不可以單單因爲只有工作
[00:32:22.640 --> 00:32:23.960]  就沒有了家庭
[00:32:23.960 --> 00:32:25.160]  你不可以單單隻有工作
[00:32:25.160 --> 00:32:27.440]  就沒有了教會
[00:32:27.440 --> 00:32:29.120]  我們知道家庭
[00:32:29.120 --> 00:32:31.360]  是直接影響你能否投入工作
[00:32:31.360 --> 00:32:33.680]  一個很大的原因
[00:32:33.680 --> 00:32:34.520]  我們都經常聽到
[00:32:34.520 --> 00:32:35.400]  我們都知道
[00:32:35.400 --> 00:32:37.280]  有屋不代表有家
[00:32:37.280 --> 00:32:39.160]  有東西喫不代表你健康
[00:32:39.160 --> 00:32:42.080]  你有錢給太太家用
[00:32:42.080 --> 00:32:45.360]  不代表你愛你太太
[00:32:45.360 --> 00:32:47.760]  有一個神學院的院長
[00:32:47.760 --> 00:32:49.880]  他去辦這個神學院
[00:32:49.880 --> 00:32:51.080]  你知道神學院的院長
[00:32:51.080 --> 00:32:53.440]  很多時候就是要去籌務經費
[00:32:53.440 --> 00:32:54.560]  他做得很好的
[00:32:54.560 --> 00:32:57.120]  他很能夠將這個神學院的意象
[00:32:57.120 --> 00:32:58.640]  可以和別人分享
[00:32:58.640 --> 00:33:01.080]  當他事業所謂最高峯的時候
[00:33:01.080 --> 00:33:03.280]  就是擴展得很好的時候
[00:33:03.280 --> 00:33:05.000]  他突然要辭退他的職位
[00:33:05.000 --> 00:33:07.200]  原因就是因爲他的太太
[00:33:07.200 --> 00:33:10.280]  患了老人癡呆
[00:33:10.280 --> 00:33:11.320]  他的同事
[00:33:11.320 --> 00:33:12.840]  就是一直跟着他那羣人
[00:33:12.840 --> 00:33:13.920]  就覺得很可惜
[00:33:13.920 --> 00:33:15.280]  現在在這麼高峯的時候
[00:33:15.280 --> 00:33:17.920]  你竟然要退休
[00:33:17.920 --> 00:33:20.920]  他們就說你不需要這樣做
[00:33:20.920 --> 00:33:22.320]  你可以就這樣找人照顧她
[00:33:22.320 --> 00:33:25.800]  她患了老人癡呆
[00:33:25.800 --> 00:33:27.160]  你找個人照顧她也可以
[00:33:27.160 --> 00:33:28.840]  其實她認不出你
[00:33:28.840 --> 00:33:31.200]  你找另一個人照顧她也可以
[00:33:31.200 --> 00:33:32.760]  你不需要退休
[00:33:32.760 --> 00:33:36.160]  在神學院可以繼續維神工作
[00:33:36.160 --> 00:33:37.840]  如果你是那個神學院的院長
[00:33:37.840 --> 00:33:40.120]  你會怎麼做呢
[00:33:40.120 --> 00:33:41.680]  你會怎麼做呢
[00:33:41.680 --> 00:33:43.200]  「是哦 她看不到我」
[00:33:43.200 --> 00:33:44.520]  「她認不出我」
[00:33:44.520 --> 00:33:46.640]  「我可以找個人照顧她」
[00:33:46.640 --> 00:33:48.920]  會不會這樣
[00:33:48.920 --> 00:33:51.840]  那個神學院院長說了一句話
[00:33:51.840 --> 00:33:52.680]  他說了一句話是什麼呢
[00:33:52.680 --> 00:33:53.720]  他說
[00:33:53.720 --> 00:33:57.320]  「我太太雖然不能夠認得到我」
[00:33:57.320 --> 00:33:58.800]  「她真的認不出我」
[00:33:58.800 --> 00:34:00.560]  「但我認得到她」
[00:34:00.560 --> 00:34:03.400]  「因爲昔日我在神和人的面前」
[00:34:03.400 --> 00:34:06.840]  「我跟她納下了一個誓盟」
[00:34:06.840 --> 00:34:08.720]  那個誓盟你也知道
[00:34:08.720 --> 00:34:11.400]  「無論順境逆境」
[00:34:11.400 --> 00:34:13.160]  「富足貧窮」
[00:34:13.160 --> 00:34:15.400]  「健康疾病」
[00:34:15.400 --> 00:34:16.520]  「我都要跟她在一起」
[00:34:16.520 --> 00:34:19.240]  「我都要永遠照顧她」
[00:34:19.240 --> 00:34:22.800]  他說「我沒有在工作上納過這樣的誓盟」
[00:34:22.800 --> 00:34:25.760]  「我只在婚姻上納過」
[00:34:25.760 --> 00:34:27.000]  大家都一樣
[00:34:27.000 --> 00:34:28.200]  結了婚的弟兄姊妹
[00:34:28.200 --> 00:34:30.720]  也都納過類似的誓盟
[00:34:30.720 --> 00:34:31.880]  但你不會在工作上
[00:34:31.880 --> 00:34:33.720]  我相信你不會在上班的時候
[00:34:33.720 --> 00:34:36.400]  跟你老闆納過類似的誓盟
[00:34:36.400 --> 00:34:39.280]  你不會在你老闆和神面前說
[00:34:39.280 --> 00:34:41.280]  「無論加薪減薪」
[00:34:41.280 --> 00:34:42.800]  「升職降職」
[00:34:42.800 --> 00:34:44.280]  「做到生做到死」
[00:34:44.280 --> 00:34:46.720]  「我都會繼續爲你工作」
[00:34:46.720 --> 00:34:47.840]  你不會這樣
[00:34:47.840 --> 00:34:50.320]  在工作上有沒有人做過這個誓盟
[00:34:50.320 --> 00:34:51.400]  我相信你沒有
[00:34:51.400 --> 00:34:53.000]  但在婚姻上呢
[00:34:53.000 --> 00:34:56.000]  你有
[00:34:56.000 --> 00:34:57.800]  當我們要投入工作的時候
[00:34:57.800 --> 00:34:59.640]  神告訴我們
[00:34:59.640 --> 00:35:02.440]  「你先要穩定你的後方」
[00:35:02.440 --> 00:35:04.200]  「你的家庭」
[00:35:04.200 --> 00:35:07.320]  「否則你很難真的投入工作」
[00:35:07.320 --> 00:35:07.840]  我感謝神
[00:35:07.840 --> 00:35:09.880]  我也可以在會點裏面
[00:35:09.880 --> 00:35:12.320]  很投入神給我的工作
[00:35:12.320 --> 00:35:14.600]  但神常常都會提點我
[00:35:14.600 --> 00:35:18.120]  我都要確保我和太太是同心
[00:35:18.120 --> 00:35:19.760]  不是離心
[00:35:19.760 --> 00:35:21.960]  因爲我和她之間的關係
[00:35:21.960 --> 00:35:25.400]  愛情要繼續經營
[00:35:25.400 --> 00:35:25.880]  弟兄姊妹
[00:35:25.880 --> 00:35:29.120]  你要先穩定你的後方家庭
[00:35:29.120 --> 00:35:31.800]  你才能夠真的全方位
[00:35:31.800 --> 00:35:35.200]  積極投入你的工作
[00:35:35.200 --> 00:35:37.480]  所以今天神跟我們說
[00:35:37.480 --> 00:35:38.960]  你今天有工作
[00:35:38.960 --> 00:35:39.760]  神的引領
[00:35:39.760 --> 00:35:40.720]  你能夠投入
[00:35:40.720 --> 00:35:42.480]  真是莫大的禮物
[00:35:42.480 --> 00:35:43.760]  你有壓力嗎
[00:35:43.760 --> 00:35:46.320]  記得去對的人那裏
[00:35:46.320 --> 00:35:47.120]  耶穌那裏
[00:35:47.120 --> 00:35:48.440]  記不記得
[00:35:48.440 --> 00:35:50.480]  和同事現在過不去
[00:35:50.480 --> 00:35:51.440]  很多爭執
[00:35:51.440 --> 00:35:52.920]  很想劈炮
[00:35:52.920 --> 00:35:54.720]  知道神其實操練着你
[00:35:54.720 --> 00:35:55.520]  你每次離開
[00:35:55.520 --> 00:35:57.880]  你就浪費了機會
[00:35:57.880 --> 00:36:00.960]  還有你不要再注意
[00:36:00.960 --> 00:36:03.400]  世界告訴你的事
[00:36:03.400 --> 00:36:04.240]  保羅告訴你
[00:36:04.240 --> 00:36:06.240]  你要注意的是敬畏神
[00:36:06.240 --> 00:36:07.120]  在那裏
[00:36:07.120 --> 00:36:07.840]  你要敬畏神
[00:36:07.840 --> 00:36:09.760]  在工作上
[00:36:09.760 --> 00:36:11.400]  還有大家記得
[00:36:11.400 --> 00:36:13.360]  和你的家人一起
[00:36:13.360 --> 00:36:16.240]  積極投入神給你的工作
[00:36:16.240 --> 00:36:19.400]  我們一起祈禱
[00:36:19.400 --> 00:36:19.840]  親愛的恩主
[00:36:19.840 --> 00:36:22.800]  當我們來到你面前的時候
[00:36:22.800 --> 00:36:26.280]  我們願意向你呼求
[00:36:26.280 --> 00:36:28.000]  因爲我們知道在我們工作上
[00:36:28.000 --> 00:36:29.960]  我們常常遇到困惑
[00:36:29.960 --> 00:36:32.000]  我們常常遇到
[00:36:32.000 --> 00:36:33.960]  很難前進的一步
[00:36:33.960 --> 00:36:34.840]  或者很迷茫
[00:36:34.840 --> 00:36:35.920]  我們不知道我們這一刻
[00:36:35.920 --> 00:36:38.000]  要做些甚麼的工作
[00:36:38.000 --> 00:36:38.680]  大夫啊
[00:36:38.680 --> 00:36:40.880]  我們願意在這裏
[00:36:40.880 --> 00:36:42.880]  再有一個心
[00:36:42.880 --> 00:36:43.880]  在這一刻
[00:36:43.880 --> 00:36:46.920]  我都希望每一個在這裏的弟妹
[00:36:46.920 --> 00:36:48.440]  如果你現在在工作上
[00:36:48.440 --> 00:36:50.040]  很多的困難
[00:36:50.040 --> 00:36:51.320]  很多的壓迫
[00:36:51.320 --> 00:36:53.640]  很不知道怎樣做
[00:36:53.640 --> 00:36:55.040]  我提議你現在
[00:36:55.040 --> 00:36:56.320]  你就告訴神
[00:36:56.320 --> 00:36:57.480]  就告訴耶穌基督
[00:36:57.480 --> 00:36:59.200]  你花一兩分鐘的時候
[00:36:59.200 --> 00:36:59.880]  你和神說
[00:36:59.880 --> 00:37:01.920]  你現在工作的情況
[00:37:01.920 --> 00:37:12.880]  如果剛纔你在神面前
[00:37:12.880 --> 00:37:13.680]  你都不知道說甚麼
[00:37:13.680 --> 00:37:15.320]  你沒有說過
[00:37:15.320 --> 00:37:16.560]  神願意你今天
[00:37:16.560 --> 00:37:18.600]  都做一個抉擇
[00:37:18.600 --> 00:37:20.120]  你願意繼續在工作裏面
[00:37:20.120 --> 00:37:20.880]  形形意意
[00:37:20.880 --> 00:37:22.120]  碌碌碌碌
[00:37:22.120 --> 00:37:23.800]  或者你現在願意抉擇
[00:37:23.800 --> 00:37:24.960]  在工作上
[00:37:24.960 --> 00:37:28.400]  你選擇在當中去榮耀祂
[00:37:28.400 --> 00:37:30.400]  如果你是選擇去榮耀神的
[00:37:30.400 --> 00:37:31.720]  你在這時刻可以
[00:37:31.720 --> 00:37:33.720]  告訴神聽你的選擇
[00:37:33.720 --> 00:37:40.360]  在這個時候
[00:37:40.360 --> 00:37:42.640]  我們也都一起去求神
[00:37:42.640 --> 00:37:43.600]  因爲當我們選擇
[00:37:43.600 --> 00:37:45.960]  我們要去榮耀祂的時候
[00:37:45.960 --> 00:37:46.480]  父啊
[00:37:46.480 --> 00:37:47.840]  你知道我們其實
[00:37:47.840 --> 00:37:49.240]  很多時很軟弱
[00:37:49.240 --> 00:37:50.160]  很無力
[00:37:50.160 --> 00:37:51.840]  每次工作遇到挫敗的時候
[00:37:51.840 --> 00:37:52.320]  主啊
[00:37:52.320 --> 00:37:53.760]  我們就被影響
[00:37:53.760 --> 00:37:55.200]  我們求主你再一次
[00:37:55.200 --> 00:37:56.960]  幫助我們這裏每一個人
[00:37:56.960 --> 00:37:59.200]  願意我們真的能夠立志
[00:37:59.200 --> 00:38:00.400]  靠着禰的緣故
[00:38:00.400 --> 00:38:02.000]  積極去過我們每一天
[00:38:02.000 --> 00:38:03.720]  工作的生活
[00:38:03.720 --> 00:38:04.600]  放我們在這裏
[00:38:04.600 --> 00:38:06.960]  再一次地去呼求禰
[00:38:06.960 --> 00:38:08.960]  我們祈禱奉主耶穌名口
