
[00:00:00.000 --> 00:00:04.100]  來讀一段聖經 是在詩篇23篇的第3節
[00:37:00.860 --> 00:37:06.480]  在那次
[00:37:06.480 --> 00:37:10.840]  先知告訴我神在我生命當中挖井之後
[00:37:10.840 --> 00:37:15.960]  我選擇相信神在我生命當中工作
[00:37:15.960 --> 00:37:17.740]  我也選擇
[00:37:17.740 --> 00:37:19.020]  我要安靜
[00:37:19.020 --> 00:37:22.360]  神要我做什麼我就做什麼
[00:37:22.360 --> 00:37:25.180]  漸漸的生活有好轉
[00:37:25.180 --> 00:37:27.740]  感謝神我後來也結婚了
[00:37:27.740 --> 00:37:29.260]  也成家立業了
[00:37:30.540 --> 00:37:31.820]  也繼續忠心的募會
[00:37:31.820 --> 00:37:34.900]  漸漸的過去一些痛苦我也
[00:37:34.900 --> 00:37:36.700]  慢慢淡忘了
[00:37:36.700 --> 00:37:39.260]  沒有想到神
[00:37:39.260 --> 00:37:41.300]  在12年後
[00:37:41.300 --> 00:37:44.120]  我35歲那一年
[00:37:44.120 --> 00:37:46.420]  的那一天的生日
[00:37:46.420 --> 00:37:49.240]  在多哥的一個小鎮裡
[00:37:49.240 --> 00:37:52.040]  生命和兒童之家
[00:37:52.040 --> 00:37:54.100]  他們幫我過一個生日
[00:37:54.100 --> 00:37:55.900]  然後
[00:37:55.900 --> 00:37:57.420]  Pastor Clement
[00:37:57.420 --> 00:37:58.200]  牧師說
[00:37:59.480 --> 00:38:01.260]  今天我們剛蓋好一個水井
[00:38:01.260 --> 00:38:04.340]  上面呢
[00:38:04.340 --> 00:38:06.900]  還刻著今天的生日的日子
[00:38:06.900 --> 00:38:08.440]  你要不要來看一下
[00:38:08.440 --> 00:38:10.480]  哇
[00:38:10.480 --> 00:38:14.060]  結果
[00:38:14.060 --> 00:38:17.140]  當我到那個水井旁邊
[00:38:17.140 --> 00:38:19.700]  看到這個水泥剛乾
[00:38:19.700 --> 00:38:22.520]  上面真的刻著8月23號
[00:38:22.520 --> 00:38:26.100]  我覺得神在對我說
[00:38:26.100 --> 00:38:26.860]  孩子
[00:38:26.860 --> 00:38:28.660]  水井挖好了
[00:38:29.940 --> 00:38:32.500]  我記得神在對我說看看你的生命
[00:38:32.500 --> 00:38:35.320]  我要透過你來滋潤
[00:38:35.320 --> 00:38:36.340]  你的家庭
[00:38:36.340 --> 00:38:37.880]  你的牧區
[00:38:37.880 --> 00:38:39.160]  你的教會
[00:38:39.160 --> 00:38:41.200]  以及你所接觸的
[00:38:41.200 --> 00:38:42.740]  許許多多的人
[00:38:42.740 --> 00:38:45.300]  我很感謝神
[00:38:45.300 --> 00:38:49.400]  事實上我8月5號要再去一次多哥
[00:38:49.400 --> 00:38:51.700]  這一次我們還真的要去
[00:38:51.700 --> 00:38:53.760]  一個村莊幫他們打一口井
[00:38:53.760 --> 00:38:55.020]  然後
[00:38:55.020 --> 00:38:57.080]  祝他們生日快樂
[00:38:57.080 --> 00:38:59.120]  祝他們生日快樂
[00:39:00.400 --> 00:39:01.440]  不但如此
[00:39:01.440 --> 00:39:03.480]  有許多的士工正在
[00:39:03.480 --> 00:39:05.020]  欣欣向榮的發展
[00:39:05.020 --> 00:39:07.060]  我非常的感謝神
[00:39:07.060 --> 00:39:08.860]  神真的在挖井
[00:39:08.860 --> 00:39:11.660]  而神祂真的知道祂在做些什麼
[00:39:11.660 --> 00:39:13.980]  好吧 弟兄姊妹
[00:39:13.980 --> 00:39:15.760]  今天你是否願意
[00:39:15.760 --> 00:39:18.080]  放下一切的重擔
[00:39:18.080 --> 00:39:20.380]  來到
[00:39:20.380 --> 00:39:22.680]  主的面前
[00:39:22.680 --> 00:39:24.460]  讓祂來擁抱你
[00:39:24.460 --> 00:39:26.780]  讓祂來接納你
[00:39:28.060 --> 00:39:29.800]  醫治 纏裹你
[00:39:29.800 --> 00:39:31.900]  來恢復你
[00:39:31.900 --> 00:39:34.200]  恢復你心中的熱情
[00:39:34.200 --> 00:39:37.020]  並且讓祂為了祂的名
[00:39:37.020 --> 00:39:38.300]  引導你
[00:39:38.300 --> 00:39:40.100]  走一路
[00:39:40.100 --> 00:39:42.140]  快跑來跟隨祂
[00:39:42.140 --> 00:39:43.420]  讓這個
[00:39:43.420 --> 00:39:45.980]  恢復與更新的季節
[00:39:45.980 --> 00:39:48.540]  我們大家都要來經歷
[00:39:48.540 --> 00:39:49.560]  而我們
[00:39:49.560 --> 00:39:50.580]  整個教會
[00:39:50.580 --> 00:39:54.180]  都一起來經歷恢復與更新
[00:39:54.180 --> 00:39:55.700]  讓我們一起來禱告
[00:39:58.260 --> 00:40:01.340]  天父我們感謝祢 主啊祢的確一直都在
[00:40:01.340 --> 00:40:05.700]  就算在我們人生低谷的時刻 祢也一直都在
[00:40:05.700 --> 00:40:08.760]  但願今天
[00:40:08.760 --> 00:40:10.560]  讓我們看見
[00:40:10.560 --> 00:40:14.140]  主啊祢在我們生命當中仍然有
[00:40:14.140 --> 00:40:15.420]  偉大的計畫
[00:40:15.420 --> 00:40:17.460]  因為祢就是那位
[00:40:17.460 --> 00:40:19.780]  對我們有微觀的認識
[00:40:19.780 --> 00:40:22.340]  同時有宏觀的認識的主
[00:40:22.340 --> 00:40:26.940]  讓我們今天我們再次提起這樣的心願
[00:40:27.460 --> 00:40:29.500]  提起這樣的信心來到你面前
[00:40:29.500 --> 00:40:31.300]  讓你
[00:40:31.300 --> 00:40:32.840]  來恢復我們
[00:40:32.840 --> 00:40:34.120]  並且來
[00:40:34.120 --> 00:40:35.400]  更新我們
[00:40:35.400 --> 00:40:37.700]  好讓我們能夠永遠的
[00:40:37.700 --> 00:40:39.500]  Say goodbye to the past
[00:40:39.500 --> 00:40:41.280]  能夠來面對
[00:40:41.280 --> 00:40:44.100]  祢為我們預備備好的前面的道路
[00:40:44.100 --> 00:40:45.900]  向禱告感謝
[00:40:45.900 --> 00:40:47.180]  佛陀所有的名球
[00:40:47.180 --> 00:40:48.460]  Amen
