
[00:00:00.000 --> 00:00:01.280]  各位親愛的電影節目你們好
[00:35:39.700 --> 00:35:43.700]  和那些只顧著看熱鬧的群眾
[00:35:43.700 --> 00:35:45.700]  但不肯毀身
[00:35:45.700 --> 00:35:47.700]  主耶穌也是這樣
[00:35:47.700 --> 00:35:49.700]  祂也發出無奈的呼喊
[00:35:49.700 --> 00:35:50.700]  剛才我們讀過了
[00:35:50.700 --> 00:35:51.700]  我們再看一次
[00:35:51.700 --> 00:35:53.700]  保安第九章第十九節
[00:35:53.700 --> 00:35:56.700]  耶穌說:愛不信的世代
[00:35:56.700 --> 00:35:59.700]  我在你們這裏要到幾時呢?
[00:35:59.700 --> 00:36:01.700]  我忍耐你們要到幾時呢?
[00:36:01.700 --> 00:36:04.700]  把他帶到我這裏來吧!
[00:36:04.700 --> 00:36:08.700]  留意這句話絕對不是針對他的門徒
[00:36:08.700 --> 00:36:12.700]  是針對當時的世代
[00:36:12.700 --> 00:36:17.700]  他再次引用舊約摩西對子民的形容
[00:36:17.700 --> 00:36:21.700]  舊約生命記三十二章第四到第五節
[00:36:21.700 --> 00:36:24.700]  和第二十節裏有這個記載
[00:36:24.700 --> 00:36:25.700]  他是盤石
[00:36:25.700 --> 00:36:27.700]  他的作為完全
[00:36:27.700 --> 00:36:29.700]  他所行的無不公平
[00:36:29.700 --> 00:36:31.700]  是誠實無礙的神
[00:36:31.700 --> 00:36:33.700]  又公義又正直
[00:36:33.700 --> 00:36:36.700]  這乖僻彎曲的世代
[00:36:36.700 --> 00:36:38.700]  向他行事邪僻
[00:36:38.700 --> 00:36:41.700]  有者弊病就不是他的兒女
[00:36:41.700 --> 00:36:43.700]  我要向他們演練
[00:36:43.700 --> 00:36:45.700]  看他們的結局如何
[00:36:45.700 --> 00:36:47.700]  偷換本是極乖僻的族類
[00:36:47.700 --> 00:36:49.700]  心中無誠實的兒女
[00:36:49.700 --> 00:36:51.700]  記不記得摩西都說
[00:36:51.700 --> 00:36:55.700]  你們是彎曲乖僻的世代
[00:36:55.700 --> 00:36:57.700]  行事邪僻
[00:36:57.700 --> 00:36:59.700]  所以沈華道真的很無奈
[00:36:59.700 --> 00:37:01.700]  不要忘記
[00:37:01.700 --> 00:37:04.700]  和耶穌所面對的處境是很一致的
[00:37:04.700 --> 00:37:06.700]  耶穌行過很多神蹟
[00:37:06.700 --> 00:37:08.700]  但是人們都沒有去委心比心
[00:37:08.700 --> 00:37:10.700]  當子民在抗疫的時候
[00:37:10.700 --> 00:37:12.700]  看到神的作為
[00:37:12.700 --> 00:37:15.700]  第一代的人特別經歷了十災
[00:37:15.700 --> 00:37:17.700]  如何過紅海
[00:37:17.700 --> 00:37:19.700]  如何擊盤石出水
[00:37:19.700 --> 00:37:22.700]  他們當時仍然在享受
[00:37:22.700 --> 00:37:26.700]  運柱遮蓋了熱切的陽光照射他們
[00:37:26.700 --> 00:37:28.700]  令他們不會受傷
[00:37:28.700 --> 00:37:30.700]  夜晚有火柱
[00:37:30.700 --> 00:37:33.700]  可以讓他們晚間都可以如常活動
[00:37:33.700 --> 00:37:34.700]  是不是?
[00:37:34.700 --> 00:37:38.700]  也都每一天在享受馬拿的供應
[00:37:38.700 --> 00:37:39.700]  除了安息日
[00:37:39.700 --> 00:37:41.700]  但是安息日之前
[00:37:41.700 --> 00:37:44.700]  多拿一份又不會發臭
[00:37:44.700 --> 00:37:47.700]  但他們仍然不信靠神
[00:37:47.700 --> 00:37:49.700]  常常質疑神
[00:37:49.700 --> 00:37:50.700]  埋怨神
[00:37:50.700 --> 00:37:52.700]  甚至對神不忠
[00:37:52.700 --> 00:37:54.700]  所以今天我們會不會
[00:37:54.700 --> 00:37:56.700]  同樣犯了這個錯
[00:37:56.700 --> 00:37:58.700]  其實我們在經歷神很多恩典
[00:37:58.700 --> 00:38:00.700]  但我們都會埋怨
[00:38:00.700 --> 00:38:02.700]  而之前主耶穌指出
[00:38:02.700 --> 00:38:04.700]  這法利塞是民事不斷的挑戰
[00:38:04.700 --> 00:38:07.700]  祂都用「世代」這個詞
[00:38:07.700 --> 00:38:09.700]  去描繪祂
[00:38:09.700 --> 00:38:11.700]  這一段經文我很大的感受
[00:38:11.700 --> 00:38:13.700]  我們一起來看路加文第七章
[00:38:13.700 --> 00:38:15.700]  31到35節
[00:38:39.700 --> 00:38:48.700]  這裡很清楚的就是
[00:38:48.700 --> 00:38:49.700]  你隨時都會被人說你
[00:38:49.700 --> 00:38:50.700]  罵你
[00:38:50.700 --> 00:38:53.700]  如果你聽得多少人說呢
[00:38:53.700 --> 00:38:55.700]  他說到今天
[00:38:55.700 --> 00:38:56.700]  屍骸若寒
[00:38:56.700 --> 00:38:57.700]  去禁食
[00:38:57.700 --> 00:38:59.700]  吃蝗蟲野物
[00:38:59.700 --> 00:39:00.700]  那些人就說
[00:39:00.700 --> 00:39:01.700]  古老石山
[00:39:01.700 --> 00:39:03.700]  你都被鬼附了
[00:39:03.700 --> 00:39:04.700]  但主耶穌來的時候
[00:39:04.700 --> 00:39:05.700]  和那些瑞利妓女
[00:39:05.700 --> 00:39:07.700]  分享天國的福音
[00:39:07.700 --> 00:39:08.700]  和我們吃飯的時候
[00:39:08.700 --> 00:39:12.700]  就為耶穌貪酒貪食
[00:39:12.700 --> 00:39:14.700]  即是怎樣呢?
[00:39:14.700 --> 00:39:16.700]  你說甚麼你都會被人說
[00:39:16.700 --> 00:39:17.700]  但是很重要
[00:39:17.700 --> 00:39:20.700]  智慧之子以智慧為事
[00:39:20.700 --> 00:39:22.700]  很簡單舉個例子
[00:39:22.700 --> 00:39:28.700]  很多人都喜歡我那種講道的方法
[00:39:28.700 --> 00:39:30.700]  我一定是解經的
[00:39:30.700 --> 00:39:33.700]  然後就會應用在今天的生活裏面
[00:39:33.700 --> 00:39:35.700]  否則是沒有意思的
[00:39:35.700 --> 00:39:37.700]  但如果你講到今天的生活的時候
[00:39:37.700 --> 00:39:40.700]  可能你又會被人說你
[00:39:40.700 --> 00:39:42.700]  講政治呀
[00:39:42.700 --> 00:39:45.700]  當你完全不講這些的時候
[00:39:45.700 --> 00:39:46.700]  只是隔開肅若
[00:39:46.700 --> 00:39:48.700]  但那些人又說你離地
[00:39:48.700 --> 00:39:53.700]  我剛剛講車公
[00:39:53.700 --> 00:39:54.700]  車天車地
[00:39:54.700 --> 00:39:56.700]  有一個人留言
[00:39:56.700 --> 00:39:57.700]  說我幼稚
[00:39:57.700 --> 00:39:58.700]  講這些
[00:39:58.700 --> 00:40:00.700]  好好的傳福音
[00:40:00.700 --> 00:40:03.700]  後來我都回他的
[00:40:03.700 --> 00:40:06.700]  我用了哥羅西書去回他
[00:40:06.700 --> 00:40:08.700]  我們要用主觀的智慧
[00:40:08.700 --> 00:40:10.700]  將神的道向別人講解
[00:40:10.700 --> 00:40:11.700]  我就問他
[00:40:11.700 --> 00:40:14.700]  我在這段的分享都在講我們的信仰
[00:40:14.700 --> 00:40:16.700]  我們的神才是真實
[00:40:16.700 --> 00:40:18.700]  不是那些偶像的敬拜
[00:40:18.700 --> 00:40:20.700]  我們會不會是你的偏見
[00:40:20.700 --> 00:40:21.700]  以致你怎樣呢?
[00:40:21.700 --> 00:40:23.700]  聽而不聞呢?
[00:40:23.700 --> 00:40:27.700]  今天一定有不同的人對你有不同的評價
[00:40:27.700 --> 00:40:29.700]  但是求神幫助我們
[00:40:29.700 --> 00:40:31.700]  我們聽到別人對我們的挑戰
[00:40:31.700 --> 00:40:33.700]  我們不是馬上去反擊
[00:40:33.700 --> 00:40:37.700]  而是去反思究竟他們講得對
[00:40:37.700 --> 00:40:39.700]  還是他們誤解
[00:40:39.700 --> 00:40:40.700]  還是他們有偏見呢?
[00:40:40.700 --> 00:40:41.700]  好了
[00:40:41.700 --> 00:40:42.700]  如果我覺得我是對的
[00:40:42.700 --> 00:40:43.700]  在神面前無愧
[00:40:43.700 --> 00:40:44.700]  就繼續堅持
[00:40:44.700 --> 00:40:46.700]  但智慧之智
[00:40:46.700 --> 00:40:47.700]  以智慧行事
[00:40:47.700 --> 00:40:49.700]  所以耶穌感到很無奈
[00:40:49.700 --> 00:40:52.700]  這次連跟隨他的門徒都沒有信心
[00:40:52.700 --> 00:40:53.700]  如耶穌所說
[00:40:53.700 --> 00:40:56.700]  這是一個不信又彎曲薄謀的世代
[00:40:56.700 --> 00:41:00.700]  這會不會是現在這個世代的寫照呢?
[00:41:00.700 --> 00:41:05.700]  所以耶穌說我要忍耐你們要到何時呢?
[00:41:05.700 --> 00:41:09.700]  這個忍耐是包含了神的審判
[00:41:09.700 --> 00:41:12.700]  我們看看二賽亞書第一章第十三節
[00:41:12.700 --> 00:41:16.700]  你們不要用再獻虛浮的供物
[00:41:16.700 --> 00:41:18.700]  香品是我所憎惡的
[00:41:18.700 --> 00:41:20.700]  月初和安息日
[00:41:20.700 --> 00:41:23.700]  並宣召的大會也是我所憎惡的
[00:41:23.700 --> 00:41:25.700]  作罪業又守嚴肅日
[00:41:25.700 --> 00:41:28.700]  嚴肅會我也不能容忍
[00:41:28.700 --> 00:41:31.700]  你聽到嗎?我要忍耐到何時呢?
[00:41:31.700 --> 00:41:34.700]  這班人表面有宗教的情操
[00:41:34.700 --> 00:41:38.700]  但生活卻是完全行不出應有的操守
[00:41:38.700 --> 00:41:41.700]  甚至我怎樣來對付你們呢?
[00:41:41.700 --> 00:41:43.700]  所以求神幫助我們
[00:41:43.700 --> 00:41:48.700]  期望我們的主不會在這一刻發出這種無奈的嘆息
[00:41:48.700 --> 00:41:50.700]  最後主耶穌的教導
[00:41:50.700 --> 00:41:53.700]  主耶穌不單單責備
[00:41:53.700 --> 00:41:55.700]  也會作出教導
[00:41:55.700 --> 00:41:56.700]  這是很重要的
[00:41:56.700 --> 00:42:00.700]  門徒希不是一早已經領受了權柄
[00:42:00.700 --> 00:42:02.700]  去治病趕鬼嗎?
[00:42:02.700 --> 00:42:06.700]  但為什麼這次不能夠有效地趕出這個鬼呢?
[00:42:06.700 --> 00:42:07.700]  他們不明白
[00:42:07.700 --> 00:42:10.700]  所以他們向主來求問
[00:42:10.700 --> 00:42:13.700]  這種求問的心
[00:42:13.700 --> 00:42:16.700]  是值得我們來效法的
[00:42:16.700 --> 00:42:20.700]  於是主耶穌很清楚地來回應
[00:42:20.700 --> 00:42:23.700]  馬太福音第十七章二十六節
[00:42:23.700 --> 00:42:26.700]  「耶穌說:是因你們的信心少
[00:42:26.700 --> 00:42:28.700]  我實在告訴你們
[00:42:28.700 --> 00:42:29.700]  你們若有信心
[00:42:29.700 --> 00:42:31.700]  將一粒芥菜種
[00:42:31.700 --> 00:42:33.700]  就是對這座山說
[00:42:33.700 --> 00:42:35.700]  你從這邊來到那邊
[00:42:35.700 --> 00:42:37.700]  他也必來去
[00:42:37.700 --> 00:42:40.700]  並且你們沒有一件不能作的事了
[00:42:40.700 --> 00:42:42.700]  至於這一類的鬼
[00:42:42.700 --> 00:42:43.700]  若不禱告禁食
[00:42:43.700 --> 00:42:45.700]  他就不出來」
[00:42:45.700 --> 00:42:47.700]  原來主耶穌指出
[00:42:47.700 --> 00:42:51.700]  他們是心若力微
[00:42:51.700 --> 00:42:54.700]  他們的信心脆弱
[00:42:54.700 --> 00:42:58.700]  所以他們的力量自然會衰微
[00:42:58.700 --> 00:43:04.700]  信心和行動的果效往往是成為正比的
[00:43:04.700 --> 00:43:06.700]  有大的信心
[00:43:06.700 --> 00:43:09.700]  就能夠為主作大事
[00:43:09.700 --> 00:43:14.700]  當然信心並不是一下子就可以成功的
[00:43:14.700 --> 00:43:20.700]  是需要對神有更多的認識和信靠
[00:43:20.700 --> 00:43:23.700]  就好像一粒芥菜種那樣
[00:43:23.700 --> 00:43:25.700]  最終會成為一棵樹
[00:43:25.700 --> 00:43:27.700]  慢慢地成長
[00:43:27.700 --> 00:43:29.700]  我自己回看《命恩堂》
[00:43:29.700 --> 00:43:30.700]  今年第四十年
[00:43:30.700 --> 00:43:32.700]  自從我離開的時候
[00:43:32.700 --> 00:43:35.700]  已經由第一次只做了四個人
[00:43:35.700 --> 00:43:37.700]  去到二千多人的六間教會
[00:43:37.700 --> 00:43:39.700]  這個絕對是甚麼呢?
[00:43:39.700 --> 00:43:40.700]  不只是我的力量
[00:43:40.700 --> 00:43:43.700]  而是弟兄姊妹的困操困力
[00:43:43.700 --> 00:43:45.700]  和對神的信心
[00:43:45.700 --> 00:43:47.700]  所以信心的加增
[00:43:47.700 --> 00:43:49.700]  其中的途徑是甚麼呢?
[00:43:49.700 --> 00:43:51.700]  就是禱告
[00:43:51.700 --> 00:43:55.700]  甚至有時要禁食祈禱
[00:43:55.700 --> 00:43:57.700]  我們留意
[00:43:57.700 --> 00:43:59.700]  耶穌那一刻
[00:43:59.700 --> 00:44:01.700]  有沒有禁食禱告呢?
[00:44:01.700 --> 00:44:02.700]  你等等
[00:44:02.700 --> 00:44:04.700]  等我禁食祈禱完
[00:44:04.700 --> 00:44:05.700]  我再來趕鬼
[00:44:05.700 --> 00:44:07.700]  沒有
[00:44:07.700 --> 00:44:09.700]  主耶穌不只是講一些理論
[00:44:09.700 --> 00:44:11.700]  但是你不要忘記
[00:44:11.700 --> 00:44:14.700]  主耶穌經常和神有親密的交往
[00:44:14.700 --> 00:44:16.700]  特別是剛剛登山變賬的時候
[00:44:16.700 --> 00:44:20.700]  更加行上單獨與神相處
[00:44:20.700 --> 00:44:21.700]  所以在這時候
[00:44:21.700 --> 00:44:24.700]  他的生命充滿了神聖的力量
[00:44:24.700 --> 00:44:26.700]  但我們不是這樣
[00:44:26.700 --> 00:44:27.700]  所以主耶穌教導我們
[00:44:27.700 --> 00:44:29.700]  要多些禱告
[00:44:29.700 --> 00:44:31.700]  甚至遇到一些很大的困難的時候
[00:44:31.700 --> 00:44:32.700]  挑戰
[00:44:32.700 --> 00:44:34.700]  更加需要禁食禱告
[00:44:34.700 --> 00:44:35.700]  禁食禱告
[00:44:35.700 --> 00:44:36.700]  請你記住
[00:44:36.700 --> 00:44:38.700]  不是說我黑虎幾身
[00:44:38.700 --> 00:44:39.700]  我去鞭策自己
[00:44:39.700 --> 00:44:41.700]  神啊你可憐我
[00:44:41.700 --> 00:44:44.700]  意思是我不再專注在吃東西上
[00:44:44.700 --> 00:44:45.700]  然後又怎樣呢?
[00:44:45.700 --> 00:44:47.700]  專注在神那裡
[00:44:47.700 --> 00:44:49.700]  當我越親近神
[00:44:49.700 --> 00:44:52.700]  越與神相近的時候
[00:44:52.700 --> 00:44:56.700]  我們的信心自然就會增強
[00:44:56.700 --> 00:44:58.700]  當你的信心弱的時候
[00:44:58.700 --> 00:45:00.700]  你的力量就未弱
[00:45:00.700 --> 00:45:03.700]  但當你的信心加強的時候
[00:45:03.700 --> 00:45:05.700]  你就能夠有這個力量
[00:45:05.700 --> 00:45:08.700]  所以求神來幫助我們
[00:45:08.700 --> 00:45:11.700]  所以為什麼我特別提醒大家
[00:45:11.700 --> 00:45:12.700]  特別我們在英國
[00:45:12.700 --> 00:45:16.700]  在香港生活應該沒有這麼大的壓力
[00:45:16.700 --> 00:45:17.700]  會多些親近神
[00:45:17.700 --> 00:45:18.700]  倚靠神
[00:45:18.700 --> 00:45:20.700]  有沒有一些言讀神的話語呢?
[00:45:20.700 --> 00:45:22.700]  這是很重要的
[00:45:22.700 --> 00:45:24.700]  所以求神來幫助我們
[00:45:24.700 --> 00:45:26.700]  美國臨北戰爭的時候
[00:45:26.700 --> 00:45:29.700]  北軍就連連打敗仗
[00:45:29.700 --> 00:45:35.700]  主張繼續保持奴隸制度的南方節節勝利
[00:45:35.700 --> 00:45:36.700]  在這個時候
[00:45:36.700 --> 00:45:41.700]  林肯總統呼召全國的人
[00:45:41.700 --> 00:45:42.700]  禁食一天
[00:45:42.700 --> 00:45:47.700]  這就是1863年3月30日
[00:45:47.700 --> 00:45:49.700]  結果因為這個禁食
[00:45:49.700 --> 00:45:51.700]  整個局勢扭轉了
[00:45:51.700 --> 00:45:53.700]  最後大公告成
[00:45:53.700 --> 00:45:56.700]  廢除了黑奴的制度
[00:45:56.700 --> 00:45:58.700]  林肯的一句名句是什麼呢?
[00:45:58.700 --> 00:46:01.700]  「我不求上帝站在我們這邊
[00:46:01.700 --> 00:46:06.700]  我只能求祂幫助我們站在祂那邊」
[00:46:06.700 --> 00:46:08.700]  還有現在我們在英國
[00:46:08.700 --> 00:46:11.700]  記不記得第二次世界大戰的時候
[00:46:11.700 --> 00:46:16.700]  英國就面對德軍的狂烈轟炸
[00:46:16.700 --> 00:46:20.700]  全國快要覆亡的時候
[00:46:20.700 --> 00:46:23.700]  邱吉爾首相做什麼呢?
[00:46:23.700 --> 00:46:27.700]  呼籲全國的人禁食一天
[00:46:27.700 --> 00:46:30.700]  一起禱告仰望神
[00:46:30.700 --> 00:46:34.700]  結果英國的神蹟出現了
[00:46:34.700 --> 00:46:36.700]  我們可以化危為安
[00:46:36.700 --> 00:46:38.700]  當年我母親還未信主
[00:46:38.700 --> 00:46:40.700]  但是已經病入膏肓
[00:46:40.700 --> 00:46:42.700]  時日無多
[00:46:42.700 --> 00:46:46.700]  我都經歷過很多次禁食禱告
[00:46:46.700 --> 00:46:49.700]  神憐憫我媽媽終於信了主
[00:46:49.700 --> 00:46:51.700]  時斯撒姆爾帶領以色列人
[00:46:51.700 --> 00:46:56.700]  在米斯巴舉行全民性的特別禱告會
[00:46:56.700 --> 00:46:58.700]  在神的面前來悔改
[00:46:58.700 --> 00:47:01.700]  結果耶和華就將他從強敵
[00:47:01.700 --> 00:47:04.700]  非理士人的手上拯救出來
[00:47:04.700 --> 00:47:10.700]  他們在勝利之後就立了一個石碑
[00:47:10.700 --> 00:47:13.700]  上面就叫「以便以謝」
[00:47:13.700 --> 00:47:15.700]  「以便以謝」意思是什麼呢?
[00:47:15.700 --> 00:47:17.700]  到如今耶和華都幫助我們
[00:47:17.700 --> 00:47:20.700]  所以當人有極大困難的時候
[00:47:20.700 --> 00:47:21.700]  來到神的面前禱告
[00:47:21.700 --> 00:47:23.700]  最終是要用神來作主
[00:47:23.700 --> 00:47:25.700]  神蹟就會出現
[00:47:25.700 --> 00:47:28.700]  我不是強調禱告的威力
[00:47:28.700 --> 00:47:30.700]  不是我們去操控我們的神
[00:47:30.700 --> 00:47:32.700]  而是我們盡上去最大的努力
[00:47:32.700 --> 00:47:34.700]  我們盡力去禱告甚至禁食禱告
[00:47:34.700 --> 00:47:36.700]  然後我們跟神有更大的親近
[00:47:36.700 --> 00:47:38.700]  我們就會知道神的心意
[00:47:38.700 --> 00:47:40.700]  神有他最終的決定權
[00:47:40.700 --> 00:47:43.700]  所以可以轉化
[00:47:43.700 --> 00:47:48.700]  今天我們都可能會面對門徒所面對的困難
[00:47:48.700 --> 00:47:51.700]  一些難關很難衝過
[00:47:51.700 --> 00:47:54.700]  困厄很難得勝
[00:47:54.700 --> 00:47:56.700]  我們甚至會情緒低落
[00:47:56.700 --> 00:47:57.700]  失望
[00:47:57.700 --> 00:48:01.700]  但我們更加需要主給我們力量
[00:48:01.700 --> 00:48:03.700]  我們要去到主面前重拾信心
[00:48:03.700 --> 00:48:04.700]  甚至跟神說
[00:48:04.700 --> 00:48:05.700]  主啊
[00:48:05.700 --> 00:48:06.700]  我信
[00:48:06.700 --> 00:48:07.700]  但我信不足
[00:48:07.700 --> 00:48:09.700]  求你來幫助
[00:48:09.700 --> 00:48:12.700]  這就是主耶穌教導我們禁食禱告的意思
[00:48:12.700 --> 00:48:14.700]  我們必定要有信心
[00:48:14.700 --> 00:48:18.700]  邪惡最終會被擊敗
[00:48:18.700 --> 00:48:21.700]  我們現在看一些社會上的事情
[00:48:21.700 --> 00:48:25.700]  好像邪惡的人得著能力
[00:48:25.700 --> 00:48:29.700]  不斷去欺壓一些異人
[00:48:29.700 --> 00:48:32.700]  但是我們願意依靠
[00:48:32.700 --> 00:48:33.700]  仰望
[00:48:33.700 --> 00:48:35.700]  對神有信心
[00:48:35.700 --> 00:48:39.700]  即使我們好像不太行
[00:48:39.700 --> 00:48:41.700]  但是靠著神的力量和勇氣
[00:48:41.700 --> 00:48:43.700]  去面對這個屬靈的爭戰
[00:48:43.700 --> 00:48:45.700]  或者有時候我們會受挫
[00:48:45.700 --> 00:48:47.700]  未竟全功
[00:48:47.700 --> 00:48:51.700]  就好像門徒在那一刻不能趕走那些鬼
[00:48:51.700 --> 00:48:55.700]  但主必定會加以援手
[00:48:55.700 --> 00:48:58.700]  如果我們對生命每一步都有把握
[00:48:58.700 --> 00:49:00.700]  十拿九穩
[00:49:00.700 --> 00:49:01.700]  那還需要信心嗎?
[00:49:01.700 --> 00:49:03.700]  不需要
[00:49:03.700 --> 00:49:05.700]  所以今天我們要竭力進心
[00:49:05.700 --> 00:49:08.700]  使我們生命得以更生
[00:49:08.700 --> 00:49:09.700]  當我們面對困厄
[00:49:09.700 --> 00:49:11.700]  不再是心若裂眉
[00:49:11.700 --> 00:49:13.700]  而是心強力壯
[00:49:13.700 --> 00:49:14.700]  最後
[00:49:14.700 --> 00:49:15.700]  主耶穌的宣告
[00:49:15.700 --> 00:49:17.700]  很多時候我們看到這裡
[00:49:17.700 --> 00:49:18.700]  以為補了段落
[00:49:18.700 --> 00:49:19.700]  當我們看下去
[00:49:19.700 --> 00:49:21.700]  但不是這樣的
[00:49:21.700 --> 00:49:24.700]  我們看看聖經裡面
[00:49:24.700 --> 00:49:28.700]  《路加福音》第九章43、44兩節
[00:49:28.700 --> 00:49:32.700]  眾人都猜疑神的大能
[00:49:32.700 --> 00:49:34.700]  耶穌所作的一切事
[00:49:34.700 --> 00:49:36.700]  眾人正稀奇的時候
[00:49:36.700 --> 00:49:37.700]  耶穌對門徒說
[00:49:37.700 --> 00:49:40.700]  你們要把這些話傳在耳中
[00:49:40.700 --> 00:49:43.700]  因為人子將要被交在人手裡
[00:49:43.700 --> 00:49:50.700]  很多時候我們被聖經的分段誤導了我們
[00:49:50.700 --> 00:49:54.700]  我故意用回我那本《死海古經》給大家看
[00:49:54.700 --> 00:49:59.700]  這段經文記載到耶穌教完門徒
[00:49:59.700 --> 00:50:02.700]  接著有一個新的分段寫著
[00:50:02.700 --> 00:50:03.700]  「預言受難」
[00:50:03.700 --> 00:50:06.700]  就說剛才我們所讀的那段經文
[00:50:06.700 --> 00:50:10.700]  記住原來當時不少人很驚訝耶穌所做的
[00:50:10.700 --> 00:50:12.700]  主耶穌得到別人的稱讚
[00:50:12.700 --> 00:50:13.700]  榮耀
[00:50:13.700 --> 00:50:15.700]  這個主很厲害
[00:50:15.700 --> 00:50:19.700]  但耶穌立刻要轉移門徒的視線
[00:50:19.700 --> 00:50:21.700]  再一次告訴門徒
[00:50:21.700 --> 00:50:26.700]  我會受苦、受難、受死
[00:50:26.700 --> 00:50:33.700]  主耶穌不會轉移門徒的視線
[00:50:33.700 --> 00:50:35.700]  要他們集中在受苦、受死裡面
[00:50:35.700 --> 00:50:37.700]  不是假大空的
[00:50:37.700 --> 00:50:41.700]  主耶穌絕對不會讓人有盲目的樂觀
[00:50:41.700 --> 00:50:42.700]  盲目的跟從
[00:50:42.700 --> 00:50:44.700]  再一次提醒他們
[00:50:44.700 --> 00:50:47.700]  他們信念的彌賽會被出賣
[00:50:47.700 --> 00:50:49.700]  但事實上就是這樣
[00:50:49.700 --> 00:50:52.700]  是求神叫我們不要只看表面的榮耀
[00:50:52.700 --> 00:50:54.700]  要注意所付的代價
[00:50:54.700 --> 00:50:56.700]  好,我們繼續聽我們祈禱
[00:50:56.700 --> 00:50:59.700]  「天父,我感謝祢讓我們有機會一起來學習
[00:50:59.700 --> 00:51:02.700]  很願意神祢的話語成為我們的提醒和幫助
[00:51:02.700 --> 00:51:04.700]  甚至有時我們面對困境的時候
[00:51:04.700 --> 00:51:06.700]  我們承認我們有時信心不足
[00:51:06.700 --> 00:51:08.700]  但我們就向主祢呼求
[00:51:08.700 --> 00:51:09.700]  主啊,我信
[00:51:09.700 --> 00:51:10.700]  但我信不足
[00:51:10.700 --> 00:51:12.700]  求祢來賜賜憐憫和幫助
[00:51:12.700 --> 00:51:14.700]  叫我們洞悉到魔鬼的詭計
[00:51:14.700 --> 00:51:16.700]  好時我們都會來打落水狗
[00:51:16.700 --> 00:51:18.700]  但讓我們在困境當中
[00:51:18.700 --> 00:51:22.700]  我們不會失去對祢那份盼望和信心
[00:51:22.700 --> 00:51:24.700]  願意天父祢自己親自向我們說話
[00:51:24.700 --> 00:51:28.700]  也祝福到每一個不單單參與查經的
[00:51:28.700 --> 00:51:31.700]  如果在網上他們在YouTube再看的時候
[00:51:31.700 --> 00:51:33.700]  都是祝福他們
[00:51:33.700 --> 00:51:35.700]  讓我們有所領受和得著
[00:51:35.700 --> 00:51:36.700]  多謝你
[00:51:36.700 --> 00:51:38.700]  聽下者面前的禱告交托
[00:51:38.700 --> 00:51:39.700]  拉奉主德聖的名
[00:51:39.700 --> 00:51:40.700]  阿們
