
[00:00:00.000 --> 00:00:03.800]  今天要講到的經文在臨前的十二章
[00:35:59.860 --> 00:36:00.860]  有沒有人看過
[00:36:00.860 --> 00:36:04.860]  如果有的話下次post在網上
[00:36:04.860 --> 00:36:06.860]  那個女孩就說
[00:36:06.860 --> 00:36:08.860]  其實我不是要這些
[00:36:08.860 --> 00:36:12.860]  大概糾纏了一分鐘左右
[00:36:12.860 --> 00:36:13.860]  那個女孩就走了
[00:36:13.860 --> 00:36:15.860]  你猜那個男孩的反應是怎樣
[00:36:16.860 --> 00:36:18.860]  他不是很傷心
[00:36:18.860 --> 00:36:20.860]  他是很憤怒
[00:36:20.860 --> 00:36:24.860]  他是四處踢爛所有的東西
[00:36:24.860 --> 00:36:26.860]  他是由很愛那個女孩
[00:36:26.860 --> 00:36:28.860]  到很恨那個女孩
[00:36:28.860 --> 00:36:30.860]  只是一秒
[00:36:30.860 --> 00:36:32.860]  我們有愛的能力
[00:36:32.860 --> 00:36:33.860]  但讓我這樣看
[00:36:33.860 --> 00:36:36.860]  我們愛的能力其實真的很有限
[00:36:36.860 --> 00:36:40.860]  當我們身邊的人稍微不可愛
[00:36:40.860 --> 00:36:42.860]  我們就不愛了
[00:36:43.860 --> 00:36:48.860]  聖經說的愛其實很深很闊很難
[00:36:48.860 --> 00:36:50.860]  詳情下個星期說
[00:36:50.860 --> 00:36:53.860]  但我很想你記住的是
[00:36:53.860 --> 00:36:56.860]  這個愛是一份禮物
[00:36:56.860 --> 00:37:00.860]  愛的能力也是一份禮物
[00:37:00.860 --> 00:37:03.860]  所以我們只可以來到上帝面前
[00:37:03.860 --> 00:37:06.860]  去求祂將這個恩賜給我們
[00:37:06.860 --> 00:37:09.860]  讓我們先經歷祂的愛
[00:37:09.860 --> 00:37:11.860]  以致我們可以用祂的愛
[00:37:11.860 --> 00:37:12.860]  去愛身邊的人
[00:37:13.860 --> 00:37:15.600]  请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
