
[00:00:00.000 --> 00:00:03.680]  請問各位親愛的弟兄姐妹
[00:36:50.560 --> 00:36:55.600]  你要在耶穌基督的恩典上剛強起來
[00:36:55.600 --> 00:36:57.720]  你在許多見證人面前
[00:36:57.720 --> 00:36:59.040]  聽見我所教訓的
[00:36:59.040 --> 00:37:01.560]  也要交託那忠心能教導別人的人
[00:37:01.560 --> 00:37:04.480]  就是這種傳承
[00:37:04.480 --> 00:37:05.680]  生命影響生命
[00:37:06.360 --> 00:37:09.000]  這種生生不息的繁衍倍增
[00:37:09.000 --> 00:37:11.120]  Organic Multiplication
[00:37:11.120 --> 00:37:17.720]  基督教會在接下來的三百年間重新塑造了羅馬帝國日益滑坡
[00:37:17.720 --> 00:37:19.520]  風風利息的一個道德面貌
[00:37:19.520 --> 00:37:23.160]  在宏觀的層面看
[00:37:23.160 --> 00:37:24.360]  以猶太基督教
[00:37:24.360 --> 00:37:26.360]  爲主導的這種世界觀
[00:37:26.360 --> 00:37:28.320]  價值觀和人生觀
[00:37:28.320 --> 00:37:31.560]  在過往的兩千年裏面
[00:37:31.560 --> 00:37:36.200]  有力的支持和維繫着人類文明的健康發展
[00:37:37.240 --> 00:37:42.160]  我們中國的近代的高等教育和醫療衛生髮展
[00:37:42.160 --> 00:37:44.240]  都是基督教文明的受益者
[00:37:44.240 --> 00:37:49.240]  不但要受益
[00:37:49.240 --> 00:37:51.040]  我們要回到這個根本
[00:37:51.040 --> 00:37:55.080]  爲什麼有這種能力
[00:37:55.080 --> 00:37:58.720]  那個根基是什麼
[00:37:58.720 --> 00:38:01.680]  我想在保羅的生命當中給我們很多的一個提醒
[00:38:01.680 --> 00:38:05.480]  特別在今日高度全球化
[00:38:06.080 --> 00:38:07.120]  數字化
[00:38:07.120 --> 00:38:09.120]  多元化的這種情況下
[00:38:09.120 --> 00:38:10.440]  我們作爲基督徒
[00:38:10.440 --> 00:38:12.280]  我們面臨着更加嚴峻
[00:38:12.280 --> 00:38:17.080]  比保羅那時候更加複雜的挑戰和機會
[00:38:17.080 --> 00:38:20.680]  How should then we live?
[00:38:20.680 --> 00:38:26.280]  保羅的使命人生又可以給我們提供哪些屬靈的營養呢
[00:38:26.280 --> 00:38:29.000]  我前面就在看一本書
[00:38:29.000 --> 00:38:32.200]  是紐約時報專欄作家Thomas Friedman寫的
[00:38:32.200 --> 00:38:34.200]  Thank you for being late
[00:38:35.200 --> 00:38:36.280]  謝謝你遲到
[00:38:36.280 --> 00:38:42.400]  Thomas Friedman是World is flat
[00:38:42.400 --> 00:38:44.120]  他對全球化非常研究
[00:38:44.120 --> 00:38:48.960]  對現在的高科技 AI這些有非常宏觀的一個看法
[00:38:48.960 --> 00:38:51.040]  他覺得現在的問題
[00:38:51.040 --> 00:38:52.440]  他提供了一個解決方案
[00:38:52.440 --> 00:38:53.800]  讓我們回到家庭
[00:38:53.800 --> 00:38:54.960]  Back to the family
[00:38:54.960 --> 00:38:56.480]  Back to community
[00:38:56.480 --> 00:38:57.560]  他是一個猶太人
[00:38:57.560 --> 00:38:58.960]  很聰明的
[00:38:58.960 --> 00:39:00.920]  他會回到他的synagogue
[00:39:00.920 --> 00:39:03.560]  我們今天在教會
[00:39:03.560 --> 00:39:05.760]  教會The family of families
[00:39:05.760 --> 00:39:08.840]  有這種生命連接關係的
[00:39:08.840 --> 00:39:15.040]  保羅也毫不含糊的給我們發出這種邀請
[00:39:15.040 --> 00:39:19.320]  在和林前十一當時一起說
[00:39:19.320 --> 00:39:21.360]  你們該效法我
[00:39:21.360 --> 00:39:23.440]  像我效法基督一樣
[00:39:23.440 --> 00:39:25.040]  我不知道你有哪個老師
[00:39:25.040 --> 00:39:27.440]  哪個牧師可以這樣有底氣的說
[00:39:27.440 --> 00:39:28.560]  Follow me
[00:39:28.560 --> 00:39:30.440]  Follow my example
[00:39:31.320 --> 00:39:34.760]  As I have followed the example of Christ
[00:39:34.760 --> 00:39:38.280]  也許你沒有
[00:39:38.280 --> 00:39:39.560]  但是你可以做到
[00:39:39.560 --> 00:39:42.640]  邀請門訓那些年輕的一代
[00:39:42.640 --> 00:39:45.240]  Follow my example
[00:39:45.240 --> 00:39:48.960]  自從他與道成肉身的耶穌基督
[00:39:48.960 --> 00:39:50.560]  在大光中相遇之後
[00:39:50.560 --> 00:39:53.680]  他領受了從上面來的意向和人生使命
[00:39:53.680 --> 00:39:57.480]  便毅然決然的和過去的成就地位說拜拜
[00:39:59.920 --> 00:40:01.680]  我想也是對諸位的一個邀請
[00:40:01.680 --> 00:40:04.840]  我也期盼我們中間每一位
[00:40:04.840 --> 00:40:07.240]  無論你在生命中的哪一個階段
[00:40:07.240 --> 00:40:09.160]  也可以像保羅那樣選擇
[00:40:09.160 --> 00:40:11.120]  以耶穌基督爲至寶
[00:40:11.120 --> 00:40:13.440]  把生命的主權交給他
[00:40:13.440 --> 00:40:15.840]  因爲他爲你所預備的
[00:40:15.840 --> 00:40:18.200]  是你眼睛未曾看見
[00:40:18.200 --> 00:40:20.000]  耳朵未曾聽見
[00:40:20.000 --> 00:40:23.520]  心裏也未曾想到的美好福音
[00:40:23.520 --> 00:40:24.960]  豐盛生命
[00:40:24.960 --> 00:40:27.760]  只要我們願意來就見耶穌
[00:40:29.640 --> 00:40:32.560]  讓這些勞苦擔重擔的到這裏來
[00:40:32.560 --> 00:40:34.760]  耶穌在叩響我們的心門
[00:40:34.760 --> 00:40:37.280]  他等待我們的邀請
[00:40:37.280 --> 00:40:39.480]  進入到我們的生命當中
[00:40:39.480 --> 00:40:43.040]  若有人在基督裏
[00:40:43.040 --> 00:40:45.600]  他可以成爲一個新造的人
[00:40:45.600 --> 00:40:47.000]  因爲舊事已過
[00:40:47.000 --> 00:40:49.200]  一切都變成新的了
[00:40:49.200 --> 00:40:54.360]  Are you ready for a fresh start?
[00:40:54.360 --> 00:40:55.920]  一個嶄新的開始嗎
[00:41:00.040 --> 00:41:02.600]  保羅在格林多厚書繼續這樣
[00:41:02.600 --> 00:41:05.840]  說這一切都是出於神
[00:41:05.840 --> 00:41:08.600]  他藉着基督使我們與他和好
[00:41:08.600 --> 00:41:10.960]  又將勸人和好的職份賜給我們
[00:41:10.960 --> 00:41:13.840]  這就是神在基督裏叫世人與自己和好
[00:41:13.840 --> 00:41:16.200]  不將他們的過犯歸到他們身上
[00:41:16.200 --> 00:41:17.720]  並這些和好的道理
[00:41:17.720 --> 00:41:18.720]  託付了我們
[00:41:18.720 --> 00:41:21.040]  所以我們做基督的使者
[00:41:21.040 --> 00:41:23.240]  好像神借我們勸你們一般
[00:41:23.240 --> 00:41:26.200]  我們替基督求你們與神和好
[00:41:26.200 --> 00:41:29.160]  神是那無罪的替我們成爲罪
[00:41:30.200 --> 00:41:32.360]  好教我們在他裏面
[00:41:32.360 --> 00:41:34.360]  成爲神的義
[00:41:34.360 --> 00:41:38.360]  保羅接着說
[00:41:38.360 --> 00:41:39.880]  我們是與神同宮的
[00:41:39.880 --> 00:41:42.080]  也勸你們不可徒受他的恩典
[00:41:42.080 --> 00:41:43.040]  因爲他說
[00:41:43.040 --> 00:41:44.960]  在越納的時候
[00:41:44.960 --> 00:41:46.400]  我應允了你
[00:41:46.400 --> 00:41:48.120]  在拯救的日子
[00:41:48.120 --> 00:41:49.200]  我達就了你
[00:41:49.200 --> 00:41:50.120]  看
[00:41:50.120 --> 00:41:53.080]  現在正是越納的時候
[00:41:53.080 --> 00:41:56.000]  現在正是拯救的日子
[00:41:56.000 --> 00:41:57.640]  我們一起來禱告
[00:41:59.640 --> 00:42:09.000]  天父你做公之道
[00:42:09.000 --> 00:42:09.600]  如今
[00:42:09.600 --> 00:42:13.520]  制告着你在人的國中掌權
[00:42:13.520 --> 00:42:16.240]  你改變時候日期飛往歷往
[00:42:16.240 --> 00:42:19.840]  你今天讓我們相聚在這裏
[00:42:19.840 --> 00:42:22.120]  來思想你的話語
[00:42:22.120 --> 00:42:25.080]  求聖靈對我們的心靈說話
[00:42:25.080 --> 00:42:27.640]  讓我們真實的遇見耶穌
[00:42:29.040 --> 00:42:30.240]  知道你的救贖
[00:42:30.240 --> 00:42:33.040]  知道你的能力
[00:42:33.040 --> 00:42:39.360]  相信並接受耶穌
[00:42:39.360 --> 00:42:40.760]  成爲我們生命的主
[00:42:40.760 --> 00:42:43.960]  你使用掃羅成爲保羅
[00:42:43.960 --> 00:42:47.000]  成爲一個福音的使者
[00:42:47.000 --> 00:42:49.600]  你今天可以使用從塵土中揀選我們
[00:42:49.600 --> 00:42:51.400]  從糞堆中提拔我們
[00:42:51.400 --> 00:42:53.440]  讓我們可以宣揚
[00:42:53.440 --> 00:42:56.480]  那招我們出黑暗奇妙光明着的美德
[00:42:56.480 --> 00:42:58.080]  謝謝天父
[00:42:58.880 --> 00:43:02.880]  禰的恩典,奉耶穌基督的名禱告,阿門。
