
[00:00:00.000 --> 00:00:03.360]  第一次每位朋友、朋友、街坊
[00:33:21.320 --> 00:33:22.520]  我又講埋下一段
[00:33:22.520 --> 00:33:24.920]  So I said the second part of it
[00:33:24.920 --> 00:33:26.960]  我哋要出去傳福音 啱嘅
[00:33:26.960 --> 00:33:29.080]  We go to spread the gospel
[00:33:29.080 --> 00:33:30.600]  That's correct
[00:33:30.600 --> 00:33:33.560]  我哋要出去又要招再返起
[00:33:33.560 --> 00:33:35.480]  But when we go, we get scattered
[00:33:35.480 --> 00:33:37.120]  We have to gather again
[00:33:37.120 --> 00:33:38.840]  我哋招再返起又要再出去
[00:33:38.840 --> 00:33:40.120]  When we scatter, we gather
[00:33:40.120 --> 00:33:42.960]  and we go be scattered again
[00:33:42.960 --> 00:33:44.680]  最後送畀大家呢一句
[00:33:44.680 --> 00:33:46.360]  同聖經裡面講嘅說話
[00:33:46.360 --> 00:33:49.160]  The last one that I would like to share with you is
[00:33:49.160 --> 00:33:50.760]  from the Bible itself
[00:33:50.760 --> 00:33:52.000]  記得當時摩西見到神
[00:33:52.000 --> 00:33:53.400]  神同佢講過咩說話
[00:33:53.400 --> 00:33:56.080]  So when Moses met God, God told him this
[00:33:56.080 --> 00:33:58.280]  神畀摩西嘅叫命係乜嘢
[00:33:58.280 --> 00:34:01.720]  What is the mission that God gave Moses
[00:34:01.720 --> 00:34:04.080]  佢同摩西講佢話你而家要去呀
[00:34:04.080 --> 00:34:06.760]  He said to Moses, now you go
[00:34:06.760 --> 00:34:08.920]  我要差你去到塊路嗰度
[00:34:08.920 --> 00:34:11.320]  I'm sending you to Pharaoh
[00:34:11.320 --> 00:34:15.360]  將我嘅百姓以色列人喺埃及大力出嚟
[00:34:15.360 --> 00:34:19.360]  To bring my people, the Israelites, out of Egypt
[00:34:19.360 --> 00:34:20.200]  做乜嘢呀
[00:34:20.200 --> 00:34:21.160]  To do what
[00:34:21.160 --> 00:34:23.960]  嚟到摩西完成呢個山嚟到敬拜神呀
[00:34:23.960 --> 00:34:26.680]  To worship God
[00:34:26.680 --> 00:34:30.000]  今日畀我哋忍前咁對每一個人
[00:34:30.000 --> 00:34:32.000]  嘅吩咐嘅叫命喺呢度
[00:34:32.000 --> 00:34:34.840]  So that's the calling for us SGBC
[00:34:34.840 --> 00:34:37.920]  Each and everyone here as a church as a whole
[00:34:37.920 --> 00:34:39.120]  而家我哋要去呀
[00:34:39.120 --> 00:34:41.440]  Now we go
[00:34:41.440 --> 00:34:44.440]  能要差拜我哋要去到社區人群嗰度
[00:34:44.440 --> 00:34:47.640]  Because the Lord is sending us to go into the community
[00:34:47.640 --> 00:34:50.960]  將屬於神屬於主嘅人帶你出嚟
[00:34:50.960 --> 00:34:53.280]  To bring the people of God
[00:34:53.280 --> 00:34:55.760]  嚟到呢個地方一齊嚟到敬拜神
[00:34:55.760 --> 00:34:58.560]  To go and worship God together
[00:34:58.560 --> 00:35:02.040]  喺呢個神所俾我哋嘅地方
[00:35:02.040 --> 00:35:04.000]  At this place that God's given us
[00:35:04.000 --> 00:35:05.960]  聚埋一齊之後唔喺度享樂呀
[00:35:05.960 --> 00:35:09.640]  But we're not just having fun after we gather
[00:35:09.640 --> 00:35:11.480]  聚咗埋一齊我哋就更加大手
[00:35:11.480 --> 00:35:15.960]  我就可以再出去再將神嘅福音去得更遠更廣
[00:35:15.960 --> 00:35:17.920]  It's when we gather we have the strength
[00:35:17.920 --> 00:35:20.320]  And to be scattered again
[00:35:20.320 --> 00:35:22.960]  And to spread His truth and love
[00:35:22.960 --> 00:35:25.880]  呢個係我哋今生試訓嘅照明人生嘅結果
[00:35:25.880 --> 00:35:30.720]  That is the result of a calling driven life
[00:35:30.720 --> 00:35:36.160]  因傳喺呢個地方建立成就嘅結果
[00:35:36.160 --> 00:35:42.160]  And that's the purpose of SGBC building a church here
[00:35:42.160 --> 00:35:43.240]  我真係用心祈禱
[00:35:43.240 --> 00:35:45.120]  Let's pray
[00:35:45.120 --> 00:35:48.200]  天上多謝你俾我呢幅咁美麗嘅地方
[00:35:48.200 --> 00:35:51.880]  Father God thank you for this beautiful piece of land
[00:35:51.880 --> 00:35:54.080]  要我哋唔係喺度欣賞呢個美麗
[00:35:54.080 --> 00:35:58.640]  You're not asking us to just appreciate how pretty it is
[00:35:58.640 --> 00:36:00.360]  又係大大嘅嘢嚟到使用
[00:36:00.360 --> 00:36:03.680]  But you have commanded us to use it
[00:36:03.680 --> 00:36:05.320]  成為我真正福音嘅基地
[00:36:05.320 --> 00:36:07.920]  To make it a gospel headquarter
[00:36:07.920 --> 00:36:09.120]  喺呢度聚集
[00:36:09.120 --> 00:36:10.840]  To gather here
[00:36:10.840 --> 00:36:11.880]  喺呢度出去
[00:36:11.880 --> 00:36:13.760]  And to be scattered from here
[00:36:13.760 --> 00:36:14.880]  去到唔同嘅地方
[00:36:14.880 --> 00:36:16.520]  To go to different places
[00:36:16.520 --> 00:36:17.520]  唔同嘅人群嘅裏面
[00:36:17.520 --> 00:36:19.280]  To different communities
[00:36:19.280 --> 00:36:21.080]  係要成就神祢自己嘅心意
[00:36:21.080 --> 00:36:23.000]  And accomplish your will
[00:36:23.000 --> 00:36:25.080]  多謝你嘅照明
[00:36:25.080 --> 00:36:27.200]  God thank you for your calling for us
[00:36:27.200 --> 00:36:28.520]  同你交代俾我哋每一個
[00:36:28.520 --> 00:36:30.320]  May you give strength to us
[00:36:30.320 --> 00:36:32.360]  俾我哋嘅心全部連起喺一齊
[00:36:32.360 --> 00:36:34.920]  May you bind our hearts all together
[00:36:34.920 --> 00:36:36.720]  成就你嘅照明
[00:36:36.720 --> 00:36:38.720]  To accomplish your calling
[00:36:38.720 --> 00:36:39.920]  多謝你聽我祈禱
[00:36:39.920 --> 00:36:41.720]  Thank you for listening to our prayers
[00:36:41.720 --> 00:36:43.080]  耶穌基督得勝你名禁
[00:36:43.080 --> 00:36:44.800]  In Jesus name we pray
[00:36:44.800 --> 00:36:45.800]  Amen
