
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹們,平安!
[00:34:36.000 --> 00:34:38.000]  中國大陸世界各地
[00:34:38.000 --> 00:34:40.000]  甚至今天
[00:34:40.000 --> 00:34:42.000]  很多被伊斯蘭國
[00:34:42.000 --> 00:34:44.000]  統治的地方
[00:34:44.000 --> 00:34:46.000]  聖靈仍然在那裏工作
[00:34:46.000 --> 00:34:48.000]  福音仍然
[00:34:48.000 --> 00:34:50.000]  在那裏
[00:34:50.000 --> 00:34:52.000]  去彰顯神的大能
[00:34:52.000 --> 00:34:54.000]  帶領我們
[00:34:54.000 --> 00:34:56.000]  感謝主
[00:34:56.000 --> 00:34:58.000]  祈禱感恩交托
[00:34:58.000 --> 00:35:00.000]  奉耶穌基督的聖名
