
[00:00:00.000 --> 00:00:03.380]  來到年尾聖誕節的月份
[00:35:48.520 --> 00:35:51.520]  懇求你信義
[00:35:51.520 --> 00:35:57.520]  向我獻禮
[00:35:57.520 --> 00:36:00.520]  你等我來到處
[00:36:00.520 --> 00:36:03.520]  你到拙劫
[00:36:03.520 --> 00:36:06.520]  我尋我靈生靈
[00:36:06.520 --> 00:36:10.520]  匍匐靜待
[00:36:10.520 --> 00:36:13.520]  在池塘主權
[00:36:13.520 --> 00:36:16.520]  教託全人生
[00:36:16.520 --> 00:36:19.520]  懇求你信義
[00:36:19.520 --> 00:36:25.520]  向我獻禮
[00:36:25.520 --> 00:36:31.520]  我願主動你心血
[00:36:31.520 --> 00:36:37.520]  全心投你心願
[00:36:37.520 --> 00:36:41.520]  我願舉起雙手
[00:36:41.520 --> 00:36:44.520]  相輔於你
[00:36:44.520 --> 00:36:49.520]  貼近你的手環
[00:36:49.520 --> 00:36:55.520]  我願主動你心血
[00:36:55.520 --> 00:37:01.520]  全心投你心願
[00:37:01.520 --> 00:37:04.520]  握住我的手
[00:37:04.520 --> 00:37:07.520]  求得我信義
[00:37:07.520 --> 00:37:14.520]  完全屬於你
[00:37:37.520 --> 00:37:51.520]  對你有什麼意義?
[00:37:51.520 --> 00:37:54.520]  耶穌是主
[00:37:54.520 --> 00:37:56.520]  我說了很多次
[00:37:56.520 --> 00:38:00.520]  這不是我們的口號
[00:38:00.520 --> 00:38:02.520]  這是我們的宣稱
[00:38:02.520 --> 00:38:05.520]  宣認
[00:38:05.520 --> 00:38:07.520]  意思是活著的
[00:38:07.520 --> 00:38:09.520]  不再是我
[00:38:09.520 --> 00:38:13.520]  是基督在我們生命裡活著
[00:38:13.520 --> 00:38:16.520]  我不是過我想過的生活
[00:38:16.520 --> 00:38:26.520]  是我盡量過一個合神心意的生活
[00:38:26.520 --> 00:38:29.520]  正如我說今天是12月8日
[00:38:29.520 --> 00:38:32.520]  根據教會的年曆
[00:38:32.520 --> 00:38:35.520]  是第二個星期的將臨期
[00:38:35.520 --> 00:38:38.520]  是一個悔改的日子
[00:38:38.520 --> 00:38:41.520]  悔改是什麼意思?
[00:38:41.520 --> 00:38:43.520]  是回頭
[00:38:43.520 --> 00:38:44.520]  回轉
[00:38:44.520 --> 00:38:50.520]  轉向哪裡?
[00:38:50.520 --> 00:38:55.520]  轉向基督
[00:38:55.520 --> 00:38:57.520]  在這段時間
[00:38:57.520 --> 00:39:00.520]  社會、教會面臨很大的衝擊
[00:39:00.520 --> 00:39:02.520]  有很多衝突
[00:39:02.520 --> 00:39:05.520]  我見到很多人
[00:39:05.520 --> 00:39:15.520]  都覺得自己是對的
[00:39:15.520 --> 00:39:16.520]  我有這個決定
[00:39:16.520 --> 00:39:18.520]  我有這個取態
[00:39:18.520 --> 00:39:21.520]  是對的
[00:39:21.520 --> 00:39:22.520]  我有一天
[00:39:22.520 --> 00:39:24.520]  跟我自己區的弟兄姊妹說
[00:39:24.520 --> 00:39:30.520]  無論你覺得你有多有道理
[00:39:30.520 --> 00:39:34.520]  你不要去到那麼盡
[00:39:34.520 --> 00:39:36.520]  因為當你去得太盡
[00:39:36.520 --> 00:39:43.520]  你連回轉的空間都沒有
[00:39:43.520 --> 00:39:45.520]  你連聽上帝告訴你
[00:39:45.520 --> 00:39:48.520]  其實你以為你對嗎?
[00:39:48.520 --> 00:39:50.520]  其實有些事情
[00:39:50.520 --> 00:39:52.520]  我的心意不是這樣
[00:39:52.520 --> 00:39:55.520]  你連這個空間都沒有
[00:39:55.520 --> 00:39:56.520]  弟兄姊妹
[00:39:56.520 --> 00:39:58.520]  我們可不可以
[00:39:58.520 --> 00:40:00.520]  退後幾步
[00:40:00.520 --> 00:40:03.520]  讓上帝有空間告訴我們
[00:40:03.520 --> 00:40:15.520]  祂真正的心意是什麼?
[00:40:15.520 --> 00:40:19.520]  剛才說過有祭司長、文士
[00:40:19.520 --> 00:40:21.520]  這個群體很特別
[00:40:21.520 --> 00:40:25.520]  會不會在反映我們呢?
[00:40:25.520 --> 00:40:28.520]  有真正的知識
[00:40:28.520 --> 00:40:33.520]  但是心很冷
[00:40:33.520 --> 00:40:38.520]  我們的心很硬
[00:40:38.520 --> 00:40:41.520]  這個正正就是
[00:40:41.520 --> 00:40:44.520]  使徒約翰在啟示錄第二章
[00:40:44.520 --> 00:40:48.520]  寫信比爾忽所教會的那段說話
[00:40:48.520 --> 00:41:03.520]  他說這群人忘掉了起初的愛
[00:41:03.520 --> 00:41:08.520]  如果今天上帝要寫一封信給同福堂
[00:41:08.520 --> 00:41:13.520]  你猜上帝稱讚我們什麼
[00:41:13.520 --> 00:41:29.520]  提醒我們的又是什麼?
[00:41:29.520 --> 00:41:32.520]  這段時間很心痛
[00:41:32.520 --> 00:41:37.520]  有時候見到很多撕裂
[00:41:37.520 --> 00:41:39.520]  很多彼此的不和
[00:41:39.520 --> 00:41:42.520]  大家都很努力查經
[00:41:42.520 --> 00:41:45.520]  希望找到一些聖經的理據
[00:41:45.520 --> 00:41:48.520]  去支持自己的論點
[00:41:48.520 --> 00:42:00.520]  去指責、提醒對方的不是
[00:42:00.520 --> 00:42:03.520]  但我不知道我們是否可以
[00:42:03.520 --> 00:42:06.520]  貼近上帝的心意多一點
[00:42:06.520 --> 00:42:09.520]  我想上帝很想我們每一個回轉
[00:42:09.520 --> 00:42:11.520]  回轉不是我們投向對方的陣營
[00:42:11.520 --> 00:42:13.520]  或者我們認同他的說法
[00:42:13.520 --> 00:42:16.520]  回轉是你回到基督的身邊
[00:42:16.520 --> 00:42:18.520]  你再一次貼近他
[00:42:18.520 --> 00:42:20.520]  你問他到底什麼是對的
[00:42:20.520 --> 00:42:22.520]  你放下你的前設
[00:42:22.520 --> 00:42:25.520]  這個叫清心
[00:42:25.520 --> 00:42:27.520]  不帶著任何的議程
[00:42:27.520 --> 00:42:30.520]  帶著任何的一定對的理論
[00:42:30.520 --> 00:42:33.520]  你去問上帝到底在這個時代
[00:42:33.520 --> 00:42:38.520]  我應該做什麼才是合理的心意
[00:42:38.520 --> 00:42:41.520]  我不懂解決香港撕裂的問題
[00:42:41.520 --> 00:42:43.520]  但我見到教會撕裂的問題
[00:42:43.520 --> 00:42:45.520]  我想這是第一步
[00:42:45.520 --> 00:42:47.520]  不再堅持己見
[00:42:47.520 --> 00:42:49.520]  一起回到基督
[00:42:49.520 --> 00:42:52.520]  我想我們合一的盼望在那裡
[00:42:52.520 --> 00:42:53.520]  弟兄姊妹
[00:42:53.520 --> 00:42:56.520]  Amen
[00:42:56.520 --> 00:42:59.520]  你願不願意成為其中一批
[00:42:59.520 --> 00:43:04.520]  去復和的弟兄姊妹
[00:43:04.520 --> 00:43:06.520]  不是去對方那裡
[00:43:06.520 --> 00:43:09.520]  而是回到上帝那裡
[00:43:09.520 --> 00:43:11.520]  你願不願意
