
[00:00:00.000 --> 00:00:07.580]  星期二、三、四晚有來到參加祝瑞聯牧師的敬拜聚會的弟兄姊妹
[00:35:38.900 --> 00:35:40.700]  難道我再討人的喜歡嗎
[00:35:40.700 --> 00:35:43.620]  我又認夠討人的喜歡
[00:35:43.620 --> 00:35:46.500]  我就不是基督的僕人了
[00:35:46.500 --> 00:35:51.100]  教會要成爲基督的身輔
[00:35:51.100 --> 00:35:54.300]  要預備自己
[00:35:54.300 --> 00:35:56.700]  應該要預備自己
[00:35:56.700 --> 00:36:00.700]  我們和基督是一份愛的關係
[00:36:00.700 --> 00:36:08.300]  這份愛是在說愛情
[00:36:08.300 --> 00:36:11.900]  我們重新定義《生命紀》第六章第四節
[00:36:11.900 --> 00:36:17.300]  我們和耶和華之間的一份愛情的關係
[00:36:17.300 --> 00:36:20.900]  一份在《河西日書》很清晰地用夫婦的關係
[00:36:20.900 --> 00:36:22.500]  表達信仰的問題
[00:36:22.500 --> 00:36:23.700]  雅歌很清楚地說
[00:36:23.700 --> 00:36:25.900]  良人屬我 我也屬良人
[00:36:25.900 --> 00:36:28.300]  去到《耳福所書》很清晰地用夫婦的關係
[00:36:28.300 --> 00:36:30.500]  講到基督和教會的關係
[00:36:30.500 --> 00:36:33.500]  去到《啓示錄》更加潔中一針見血的
[00:36:33.500 --> 00:36:37.700]  就直指教會就是基督的身輔
[00:36:37.700 --> 00:36:39.700]  所以今天我們和上帝的關係
[00:36:39.700 --> 00:36:42.900]  是一種愛情的關係
[00:36:42.900 --> 00:36:45.500]  這種愛情的關係要求的是忠誠
[00:36:45.500 --> 00:36:48.900]  這種忠誠在夫婦的愛情關係裏面
[00:36:48.900 --> 00:36:54.300]  忠誠是在說尊仁
[00:36:54.300 --> 00:36:55.900]  對不對
[00:36:55.900 --> 00:36:59.900]  忠誠不是爲他死
[00:36:59.900 --> 00:37:03.100]  忠誠不是爲他喫虧
[00:37:03.100 --> 00:37:05.900]  如果在說夫妻關係不是在說這個
[00:37:05.900 --> 00:37:07.100]  我們再看看
[00:37:07.100 --> 00:37:10.500]  如果這樣的話 我們要討他的喜歡
[00:37:10.500 --> 00:37:11.500]  討他的喜悅
[00:37:11.500 --> 00:37:14.100]  做神喜歡做的事
[00:37:14.100 --> 00:37:18.500]  而不是做自己喜歡做的事
[00:37:18.500 --> 00:37:21.500]  我們要求問神的旨意
[00:37:21.500 --> 00:37:25.700]  不是要將我心意求神去成就
[00:37:25.700 --> 00:37:28.100]  反而我們要問上帝
[00:37:28.100 --> 00:37:30.700]  基督 你想我做些什麼
[00:37:30.700 --> 00:37:33.700]  以至我能夠成就這一切
[00:37:33.700 --> 00:37:36.700]  爲的事要討禰的喜悅
[00:37:36.700 --> 00:37:37.700]  請你同理了
