
[00:00:00.000 --> 00:00:03.640]  好 今日同大家睇第五章第七節
[00:30:31.080 --> 00:30:34.040]  而四活蜜是陰性的
[00:30:34.040 --> 00:30:39.000]  就是不關那些獅子、牛、老虎的事情
[00:30:39.000 --> 00:30:44.680]  而在敬拜裡面拿著琴
[00:30:44.680 --> 00:30:45.960]  琴是用來做什麼的?
[00:30:45.960 --> 00:30:47.160]  很快速地解釋
[00:30:47.160 --> 00:30:50.360]  琴是用來在敬拜的場合裡面用的
[00:30:50.360 --> 00:30:52.760]  我後面有一些經文給大家
[00:30:52.760 --> 00:30:54.680]  而香就代表什麼?
[00:30:54.680 --> 00:30:56.680]  香就代表祈禱
[00:30:56.680 --> 00:30:57.800]  代表祈禱
[00:30:57.800 --> 00:31:02.760]  我們不會想像那些獅子、老虎、牛、鷹都會祈禱的
[00:31:02.760 --> 00:31:07.840]  它們只不過是存在這個世界裡面的活物
[00:31:07.840 --> 00:31:09.440]  它們有機會
[00:31:09.440 --> 00:31:10.280]  它們不是有機會
[00:31:10.280 --> 00:31:11.800]  根據《羅馬書八章》有一章
[00:31:11.800 --> 00:31:13.920]  萬物都嘆息勞苦
[00:31:13.920 --> 00:31:15.440]  它們都很辛苦的
[00:31:15.440 --> 00:31:18.000]  它們都是一同的被受咒咒的
[00:31:18.000 --> 00:31:20.120]  所以牧師你怎麼知道它被咒咒?
[00:31:20.120 --> 00:31:21.680]  它會死的
[00:31:21.680 --> 00:31:22.360]  是不是?
[00:31:22.360 --> 00:31:23.720]  會死的
[00:31:23.720 --> 00:31:25.520]  罪的功架就是死
[00:31:25.520 --> 00:31:28.640]  連那些獅子、老虎都有罪的嗎?
[00:31:28.640 --> 00:31:31.200]  這又是另外一個神學的問題
[00:31:31.200 --> 00:31:33.200]  那些以後有機會再跟你講那一點
[00:31:33.200 --> 00:31:33.960]  OK
[00:31:33.960 --> 00:31:36.120]  我們看看這個活蜜和長老
[00:31:36.120 --> 00:31:37.520]  在高揚的面前
[00:31:37.520 --> 00:31:39.360]  「撫服敬拜」
[00:31:39.360 --> 00:31:42.200]  這個下面有一堆經文
[00:31:42.200 --> 00:31:47.760]  「二十四位長老就撫服敬拜坐在寶座上活到永永遠遠的那一位
[00:31:47.760 --> 00:31:50.640]  又把他們的冠冕放在寶座前」
[00:31:50.640 --> 00:31:53.960]  就是把他的冠冕都放在前面
[00:31:53.960 --> 00:31:54.600]  是什麼意思?
[00:31:54.600 --> 00:31:56.080]  代表他們要臣服
[00:31:56.080 --> 00:31:56.560]  是不是?
[00:31:56.560 --> 00:31:58.320]  臣服
[00:31:58.320 --> 00:31:58.880]  好了
[00:31:58.880 --> 00:32:01.520]  這裡就是「撫服敬拜坐在寶座上
[00:32:01.520 --> 00:32:03.240]  直到永永遠遠的那一位」
[00:32:03.240 --> 00:32:03.760]  那你說
[00:32:03.760 --> 00:32:04.360]  哦
[00:32:04.360 --> 00:32:05.920]  敬拜寶座上
[00:32:05.920 --> 00:32:09.200]  敬拜這位創造宇宙物物的耶和華神
[00:32:09.200 --> 00:32:10.320]  最合情合理了
[00:32:10.320 --> 00:32:11.200]  對不對?
[00:32:11.200 --> 00:32:12.840]  但不是這麼簡單的
[00:32:12.840 --> 00:32:14.160]  我給大家看經文
[00:32:14.160 --> 00:32:16.160]  在五章第十三節那裡
[00:32:16.160 --> 00:32:20.640]  「我又聽見在天上、地上、地底下、滄海裡和天地間
[00:32:20.640 --> 00:32:23.120]  一切所有的被造之物」
[00:32:23.120 --> 00:32:23.760]  喂
[00:32:23.760 --> 00:32:26.240]  「一切所有的被造之物」
[00:32:26.240 --> 00:32:27.120]  代表什麼?
[00:32:27.120 --> 00:32:28.400]  不止人這麼簡單
[00:32:28.400 --> 00:32:29.520]  對不對?
[00:32:29.520 --> 00:32:30.720]  是不是?
[00:32:30.720 --> 00:32:32.000]  是不是這麼說?
[00:32:32.000 --> 00:32:33.760]  「所有的被造之物」
[00:32:33.760 --> 00:32:36.080]  就是說包括了靈界的
[00:32:36.080 --> 00:32:40.160]  地上、天上、地上、地底下
[00:32:40.160 --> 00:32:42.640]  我想人不會鑽進地底下住吧?
[00:32:42.640 --> 00:32:43.640]  你不要跟我教
[00:32:43.640 --> 00:32:44.160]  不是的
[00:32:44.160 --> 00:32:47.920]  牧師現在有些地下商場也可以住人的
[00:32:47.920 --> 00:32:49.800]  那些不是這樣的意思
[00:32:49.800 --> 00:32:51.080]  滄海裡
[00:32:51.080 --> 00:32:53.280]  我們人在海裡面住
[00:32:53.280 --> 00:32:56.160]  「和天地間一切所有的被造之物
[00:32:56.160 --> 00:33:00.320]  到處願眾讚尊貴榮耀權勢
[00:33:00.320 --> 00:33:03.120]  都歸給坐在寶座上
[00:33:03.120 --> 00:33:03.920]  那位」
[00:33:03.920 --> 00:33:05.360]  還有什麼?
[00:33:05.360 --> 00:33:06.680]  五章十三字是什麼?
[00:33:06.680 --> 00:33:10.480]  「和高揚直到永遠遠」
[00:33:10.480 --> 00:33:11.920]  是「和高揚」
[00:33:11.920 --> 00:33:13.160]  什麼叫「和高揚」?
[00:33:13.160 --> 00:33:15.280]  就是說原來敬拜的對象
[00:33:15.280 --> 00:33:19.520]  除了這位創造宇宙萬物的天賦神之外
[00:33:19.520 --> 00:33:21.360]  還有誰呢?
[00:33:21.360 --> 00:33:22.960]  高揚啊
[00:33:22.960 --> 00:33:24.680]  高揚是什麼?
[00:33:24.680 --> 00:33:26.480]  不要想到武則天的高揚
[00:33:26.480 --> 00:33:28.200]  你又不懂我說什麼了
[00:33:28.200 --> 00:33:29.360]  你不知道我說什麼了
[00:33:29.360 --> 00:33:30.800]  不知道就是你不看
[00:33:30.800 --> 00:33:34.240]  所以不明白
[00:33:34.240 --> 00:33:36.720]  高揚就是神的兒子
[00:33:36.720 --> 00:33:39.680]  原來祂一樣接受敬拜
[00:33:39.680 --> 00:33:41.120]  行不行?
[00:33:41.120 --> 00:33:44.080]  因為祂是聖父、聖子、聖靈三位一體
[00:33:44.080 --> 00:33:47.040]  神的兒子
[00:33:47.040 --> 00:33:51.280]  祂是可以接受敬拜的
[00:33:51.280 --> 00:33:54.720]  而我們只是獨一敬拜的就是神
[00:33:54.720 --> 00:33:56.440]  這個也是讓我們看到
[00:33:56.440 --> 00:33:57.680]  那個三位一體
[00:33:57.680 --> 00:34:00.360]  聖經裡面的一個支持
[00:34:00.360 --> 00:34:01.640]  《啟示錄》五章十四字
[00:34:01.640 --> 00:34:04.840]  「四活物就說:阿們眾長老也,苦服敬拜。」
[00:34:04.840 --> 00:34:06.640]  《啟示錄》六章十六字
[00:34:06.640 --> 00:34:08.800]  「向山和岩石說:
[00:34:08.800 --> 00:34:11.720]  倒在我們身上吧,把我們藏起來,
[00:34:11.720 --> 00:34:17.360]  躲避助補助這激憐憫和高揚的憤怒。」
[00:34:17.360 --> 00:34:23.200]  原來不只是要躲避這個審判死人活人的神
[00:34:23.200 --> 00:34:26.960]  還要躲避高揚的憤怒
[00:34:26.960 --> 00:34:28.320]  為什麼高揚會憤怒?
[00:34:28.320 --> 00:34:30.560]  那隻高揚不是很純的嗎?
[00:34:30.560 --> 00:34:31.200]  是啊
[00:34:31.200 --> 00:34:33.040]  主耶穌在這個世上的時候
[00:34:33.040 --> 00:34:37.000]  基本上祂是很純的
[00:34:37.000 --> 00:34:40.200]  因為祂來到這個世上是要
[00:34:40.200 --> 00:34:42.720]  作為一個僕人的樣式
[00:34:42.720 --> 00:34:46.000]  作為一個奴僕的樣式
[00:34:46.000 --> 00:34:48.800]  但是當祂從死裡復活的時候
[00:34:48.800 --> 00:34:51.120]  祂就是那個審判者
[00:34:51.120 --> 00:34:56.600]  祂就是將來審判死人活人的審判者
[00:34:56.600 --> 00:34:58.040]  《啟示錄》第七章第十節
[00:34:58.040 --> 00:34:59.320]  大聲喊著說:
[00:34:59.320 --> 00:35:04.880]  「願救恩歸於坐在寶像上,我們的神也歸於高揚。」
[00:35:04.880 --> 00:35:05.680]  看到嗎?
[00:35:05.680 --> 00:35:08.440]  所以將主耶穌基督貶低
[00:35:08.440 --> 00:35:10.760]  成為祂只不過是一個天使
[00:35:10.760 --> 00:35:12.080]  很高層次的天使
[00:35:12.080 --> 00:35:14.280]  這個絕對不是聖經的教導
[00:35:14.280 --> 00:35:14.840]  是不是?
[00:35:14.840 --> 00:35:16.320]  所以我今早呢
[00:35:16.320 --> 00:35:18.640]  我飛鴻是耶華見證人
[00:35:18.640 --> 00:35:21.240]  我今早又跟他說
[00:35:21.240 --> 00:35:25.000]  我說:「阿正,你一會兒回教會」
[00:35:25.000 --> 00:35:25.960]  他回耶華見證人
[00:35:25.960 --> 00:35:26.960]  我說:「你回教會」
[00:35:26.960 --> 00:35:30.040]  「你又跟他們研究一下《羅馬書八章》二十一節」
[00:35:30.040 --> 00:35:31.880]  我又叫他看看聖經
[00:35:31.880 --> 00:35:33.280]  《羅馬書八章》二十一節
[00:35:33.280 --> 00:35:35.280]  萬物嘆息勞苦
[00:35:35.280 --> 00:35:36.720]  等候得贖的日子
[00:35:36.720 --> 00:35:39.400]  所以將來我們有機會會見到拖匪的
[00:35:39.400 --> 00:35:43.120]  因為在他耶華見證人的看法來說
[00:35:43.120 --> 00:35:44.680]  是不會再見到這些動物的
[00:35:44.680 --> 00:35:45.680]  沒有的了
[00:35:45.680 --> 00:35:48.680]  他們天堂和地上的樂園是分開的
[00:35:48.680 --> 00:35:51.160]  他說他自己也去不了天堂的
[00:35:51.160 --> 00:35:52.800]  他只在地上的樂園的
[00:35:52.800 --> 00:35:54.720]  因為是要特別揀選的
[00:35:54.720 --> 00:35:57.920]  十四萬四千人那些才能上天堂的
[00:35:57.920 --> 00:35:59.160]  他也不能上天堂
[00:35:59.160 --> 00:36:00.280]  他們是分開的
[00:36:00.280 --> 00:36:05.400]  不是我們每個人接受了耶穌基督成為救主
[00:36:05.400 --> 00:36:06.040]  就永生
[00:36:06.040 --> 00:36:08.120]  將來就會在永恆的角度裏面
[00:36:08.120 --> 00:36:08.640]  他不是的
[00:36:08.640 --> 00:36:10.040]  還要分開的
[00:36:10.040 --> 00:36:13.440]  我又整節聖經叫他去看看
[00:36:13.440 --> 00:36:14.440]  但是這裡來說
[00:36:14.440 --> 00:36:19.600]  是非常高舉神的兒子高揚
[00:36:19.600 --> 00:36:20.800]  否則他怎麼配得上
[00:36:20.800 --> 00:36:25.360]  一同與天父神與父神一起接受敬拜
[00:36:25.360 --> 00:36:26.640]  不是開玩笑的
[00:36:26.640 --> 00:36:27.640]  不可以這樣的
[00:36:27.640 --> 00:36:30.640]  如果他只不過是一個很高層次的天使
[00:36:30.640 --> 00:36:33.520]  甚至有些異端說他就是Michael
[00:36:33.520 --> 00:36:35.320]  Michael是一個很高層次的天使
[00:36:35.320 --> 00:36:37.000]  他直接說他就是Michael
[00:36:37.000 --> 00:36:38.000]  好了
[00:36:38.000 --> 00:36:39.120]  繼續七章第十一節
[00:36:39.120 --> 00:36:41.800]  眾天使都站在寶座和眾長老
[00:36:41.800 --> 00:36:43.280]  以及四活物的周圍
[00:36:43.280 --> 00:36:45.360]  俯伏在寶座前敬拜神
[00:36:45.360 --> 00:36:47.640]  有些經文是說敬拜神
[00:36:47.640 --> 00:36:49.880]  有些經文是敬拜神和他的高揚
[00:36:49.880 --> 00:36:51.280]  我讓大家看得到
[00:36:51.280 --> 00:36:54.880]  敬拜的對象有時提到天父神
[00:36:54.880 --> 00:36:57.680]  有時提到天父和耶穌基督
[00:36:57.680 --> 00:36:58.880]  好
[00:36:58.880 --> 00:36:59.960]  繼續多說一點
[00:36:59.960 --> 00:37:00.960]  在神面前
[00:37:00.960 --> 00:37:02.080]  繼續十一章第十六節
[00:37:02.080 --> 00:37:02.960]  在神面前
[00:37:02.960 --> 00:37:06.280]  坐在自己寶座位上的二十四位長老
[00:37:06.280 --> 00:37:08.160]  都俯伏在地上敬拜神
[00:37:08.160 --> 00:37:09.720]  繼續十九章第十四節
[00:37:09.720 --> 00:37:11.880]  那二十四位長老和四活物
[00:37:11.880 --> 00:37:14.360]  就俯伏敬拜坐在寶座上的神
[00:37:14.360 --> 00:37:15.120]  說阿們
[00:37:15.120 --> 00:37:16.000]  Hallelujah
[00:37:16.000 --> 00:37:17.560]  第十九章第十節
[00:37:17.560 --> 00:37:19.880]  我就俯伏在祂腳前要拜祂
[00:37:19.880 --> 00:37:20.680]  這個不同了
[00:37:20.680 --> 00:37:21.720]  這個就是什麼呢?
[00:37:21.720 --> 00:37:22.880]  這個使徒約翰
[00:37:22.880 --> 00:37:24.160]  這個使徒約翰
[00:37:24.160 --> 00:37:27.160]  我真的想打他
[00:37:27.160 --> 00:37:28.760]  打他的屁股
[00:37:28.760 --> 00:37:30.000]  為什麼呢?
[00:37:30.000 --> 00:37:31.760]  他離譜了
[00:37:31.760 --> 00:37:32.800]  你看他做什麼?
[00:37:32.800 --> 00:37:34.440]  繼續第十九章第十節
[00:37:34.440 --> 00:37:36.680]  我就俯伏在祂腳前要拜祂
[00:37:36.680 --> 00:37:37.520]  拜誰呢?
[00:37:37.520 --> 00:37:39.600]  祂對我說
[00:37:39.600 --> 00:37:40.680]  千萬不可
[00:37:40.680 --> 00:37:44.560]  我和你以及那些為耶穌作見證的弟兄同事僕人
[00:37:44.560 --> 00:37:46.240]  你要敬拜神
[00:37:47.080 --> 00:37:50.040]  因為那些為耶穌作見證的人有緣的來
[00:37:50.040 --> 00:37:51.080]  這裡就是
[00:37:51.080 --> 00:37:55.200]  這個使徒約翰跪在天使的面前要拜祂
[00:37:55.200 --> 00:37:56.320]  你看看上文下理
[00:37:56.320 --> 00:37:57.640]  你說是不是該打他?
[00:37:57.640 --> 00:37:58.720]  該不該打?
[00:37:58.720 --> 00:38:01.640]  所以
[00:38:01.640 --> 00:38:02.880]  再看一件事
[00:38:02.880 --> 00:38:05.680]  就算使徒約翰
[00:38:05.680 --> 00:38:08.640]  這麼蒙福
[00:38:08.640 --> 00:38:09.680]  這麼蒙福
[00:38:09.680 --> 00:38:11.800]  能夠看到天上的異象
[00:38:11.800 --> 00:38:13.200]  寫到啟示錄
[00:38:13.200 --> 00:38:16.440]  他也只不過是一個人而已
[00:38:16.760 --> 00:38:20.280]  有時候也可以蒙查到這樣也夠膽死的
[00:38:20.280 --> 00:38:21.080]  是不是?
[00:38:21.080 --> 00:38:23.680]  他夠膽蒙查到這樣
[00:38:23.680 --> 00:38:25.200]  去拜天使
[00:38:25.200 --> 00:38:28.480]  有時候也很難理解
[00:38:28.480 --> 00:38:30.160]  不過我覺得這句話
[00:38:30.160 --> 00:38:31.920]  其實可能有個意思在這裡
[00:38:31.920 --> 00:38:34.880]  就是說我們不可以俯伏敬拜任何
[00:38:34.880 --> 00:38:36.280]  任何
[00:38:36.280 --> 00:38:37.880]  任何
[00:38:37.880 --> 00:38:40.080]  只可以俯伏敬拜什麼?
[00:38:40.080 --> 00:38:42.440]  在寶座上和羔羊
[00:38:42.440 --> 00:38:44.080]  看到了嗎?
[00:38:44.080 --> 00:38:45.680]  在寶座上和羔羊
[00:38:45.680 --> 00:38:47.160]  所以這句話給我們
[00:38:47.160 --> 00:38:50.840]  我覺得可能有這個作用在這裡
[00:38:50.840 --> 00:38:53.040]  就是一次否認了一件事
[00:38:53.040 --> 00:38:54.040]  否定了一件事
[00:38:54.040 --> 00:38:56.920]  我們絕對不能夠敬拜任何任何
[00:38:56.920 --> 00:38:58.640]  就算是靈界的活物
[00:38:58.640 --> 00:39:00.080]  多有能力的天使
[00:39:00.080 --> 00:39:01.320]  多高層次的天使
[00:39:01.320 --> 00:39:02.760]  我們也不能夠敬拜祂
[00:39:02.760 --> 00:39:03.920]  唯獨敬拜誰呢?
[00:39:03.920 --> 00:39:06.400]  在寶座上和羔羊
[00:39:06.400 --> 00:39:09.320]  大家記不記得我的意思?
[00:39:09.320 --> 00:39:10.720]  好了
[00:39:10.720 --> 00:39:11.560]  俯伏
[00:39:11.560 --> 00:39:12.760]  繼續說俯伏
[00:39:12.760 --> 00:39:14.960]  俯伏這個詞
[00:39:14.960 --> 00:39:16.960]  在原文的意思就是
[00:39:16.960 --> 00:39:17.520]  Fall
[00:39:17.520 --> 00:39:18.160]  Fall down
[00:39:18.160 --> 00:39:19.240]  趴在地上
[00:39:19.240 --> 00:39:21.720]  在馬太福音第二章十一節
[00:39:21.720 --> 00:39:24.640]  進了房子看見小孩子和他母親瑪利亞
[00:39:24.640 --> 00:39:27.360]  就俯伏拜那小孩子
[00:39:27.360 --> 00:39:31.560]  原來主人蘇基督當他是小孩子的時候
[00:39:31.560 --> 00:39:34.560]  有些學者認為這裡已經不是小孩子了
[00:39:34.560 --> 00:39:36.160]  是大約兩歲也說不定了
[00:39:36.160 --> 00:39:38.360]  這個我不跟你研究這個問題
[00:39:38.360 --> 00:39:39.320]  有原因的
[00:39:39.320 --> 00:39:42.040]  揭開這個寶盒拿出黃金、乳香、末藥
[00:39:42.040 --> 00:39:42.760]  三藥禮物
[00:39:42.760 --> 00:39:44.360]  所以人家說三王來朝
[00:39:44.360 --> 00:39:46.360]  其實聖經絕對沒有說到三個
[00:39:46.360 --> 00:39:47.560]  只不過三藥禮物
[00:39:47.560 --> 00:39:50.080]  所以就說了三王來朝
[00:39:50.080 --> 00:39:51.480]  或者三個博士
[00:39:51.480 --> 00:39:54.760]  其實可以兩人送三樣東西也行的
[00:39:54.760 --> 00:39:56.160]  肯定不是一個
[00:39:56.160 --> 00:39:57.480]  不過不要緊
[00:39:57.480 --> 00:39:59.640]  作為禮物來獻給他
[00:39:59.640 --> 00:40:00.320]  他們做什麼呢?
[00:40:00.320 --> 00:40:03.360]  他們去俯伏拜這個小孩子
[00:40:03.360 --> 00:40:05.640]  俯伏去拜這個小孩子
[00:40:05.640 --> 00:40:07.840]  馬太福音第四章第九節
[00:40:07.840 --> 00:40:08.720]  這裡說什麼呢?
[00:40:08.720 --> 00:40:09.280]  對他說
[00:40:09.280 --> 00:40:10.480]  你若俯伏拜我
[00:40:10.480 --> 00:40:11.800]  我就把自己一切持給你
[00:40:11.800 --> 00:40:12.960]  這個是誰和誰說的?
[00:40:12.960 --> 00:40:14.960]  是魔鬼和耶穌說的
[00:40:14.960 --> 00:40:18.960]  耶穌說只可以拜神
[00:40:18.960 --> 00:40:20.560]  單要侍奉祂
[00:40:20.560 --> 00:40:22.320]  不可以拜任何人
[00:40:22.320 --> 00:40:23.360]  祂不拜祂
[00:40:23.360 --> 00:40:24.280]  好了
[00:40:24.280 --> 00:40:27.120]  俯伏往往和敬拜是一起用的
[00:40:27.120 --> 00:40:28.760]  在敬拜中有琴
[00:40:28.760 --> 00:40:29.520]  有琴的
[00:40:29.520 --> 00:40:31.240]  這裡經文說到有琴的
[00:40:31.240 --> 00:40:31.720]  是不是?
[00:40:31.720 --> 00:40:34.120]  那二十四位長老做什麼呢?
[00:40:34.120 --> 00:40:35.920]  他們俯伏在高揚的面前
[00:40:35.920 --> 00:40:37.360]  各拿著琴
[00:40:37.360 --> 00:40:39.400]  以及盛滿了香的金爐
[00:40:39.400 --> 00:40:41.720]  剛才我說的金爐應該叫金碗
[00:40:41.720 --> 00:40:42.360]  好了
[00:40:42.360 --> 00:40:48.840]  俯伏往往和敬拜是一起用的
[00:40:48.840 --> 00:40:50.000]  在敬拜中有琴
[00:40:50.000 --> 00:40:51.520]  表示讚美歌頌
[00:40:51.520 --> 00:40:54.320]  在啟示錄十四章第二節和十五章第二節
[00:40:54.320 --> 00:40:55.840]  都和敬拜有關
[00:40:55.840 --> 00:40:57.080]  十四章第二節就說
[00:40:57.080 --> 00:40:58.800]  我聽見從天上有聲音
[00:40:58.800 --> 00:41:01.200]  像縱水的聲音和大雷的聲音
[00:41:01.200 --> 00:41:02.440]  我所聽見的聲音
[00:41:02.440 --> 00:41:05.560]  好像琴師所彈的琴聲
[00:41:05.560 --> 00:41:07.120]  在天上的敬拜
[00:41:07.120 --> 00:41:08.640]  在十五章第二節
[00:41:08.640 --> 00:41:12.360]  我看見彷彿有籌集火的玻璃海
[00:41:12.360 --> 00:41:16.920]  又看見那些聖鳥那獸和獸匠
[00:41:16.920 --> 00:41:19.800]  以及他名字的數字的人
[00:41:19.800 --> 00:41:23.840]  都站在玻璃海上拿著神的琴
[00:41:23.840 --> 00:41:26.600]  那個字又不懂得說什麼琴
[00:41:26.600 --> 00:41:28.400]  樹琴是這個讀樹字嗎?
[00:41:28.400 --> 00:41:29.960]  就是樹起的樹嗎?
[00:41:29.960 --> 00:41:33.000]  我整天以為樹琴是一棵樹的樹
[00:41:33.000 --> 00:41:33.960]  搞錯
[00:41:33.960 --> 00:41:36.240]  對不起我的見識少
[00:41:36.240 --> 00:41:38.840]  或者應該是我懂得英文不懂得中文
[00:41:38.840 --> 00:41:40.840]  而香是什麼?香就是祈禱
[00:41:40.840 --> 00:41:41.760]  香粉
[00:41:41.760 --> 00:41:45.200]  香粉現在好像聽見什麼粉好像很害怕
[00:41:45.200 --> 00:41:48.240]  那些叫什麼粉?
[00:41:48.240 --> 00:41:51.920]  早陣子台灣那些叫什麼粉?
[00:41:51.920 --> 00:41:52.800]  粉塵
[00:41:52.800 --> 00:41:54.520]  是粉塵
[00:41:54.520 --> 00:41:55.880]  題外話
[00:41:55.880 --> 00:41:57.800]  我有時去殯儀館
[00:41:57.800 --> 00:42:00.600]  看見有些道士在作法
[00:42:00.600 --> 00:42:02.320]  他灑一些東西在火盆上
[00:42:02.320 --> 00:42:03.360]  噗一聲飆起
[00:42:03.360 --> 00:42:05.400]  大家知不知道那些是什麼?
[00:42:05.400 --> 00:42:08.640]  有沒有人知道是什麼?
[00:42:08.640 --> 00:42:10.240]  我曾經很久之前
[00:42:10.240 --> 00:42:11.520]  不是因為台灣這件事
[00:42:11.520 --> 00:42:15.480]  曾經聽過是麵粉
[00:42:15.480 --> 00:42:17.120]  我現在越想越像
[00:42:17.120 --> 00:42:18.680]  因為原來麵粉都會燒的
[00:42:18.680 --> 00:42:20.200]  大家知不知道?
[00:42:20.200 --> 00:42:21.600]  試過有麵粉廠
[00:42:21.600 --> 00:42:23.280]  火災就是因為很多粉
[00:42:23.280 --> 00:42:24.560]  我將來問一問別人
[00:42:24.560 --> 00:42:27.160]  你知我不會這樣想一想就相信
[00:42:27.160 --> 00:42:28.880]  我問一問那些做殯儀的
[00:42:28.880 --> 00:42:30.120]  因為我都很熟他們的
[00:42:30.120 --> 00:42:33.040]  有些真的很熟的
[00:42:33.040 --> 00:42:36.880]  早陣子有個蛋撻給我聊天
[00:42:36.880 --> 00:42:40.120]  他這個就是香粉
[00:42:40.120 --> 00:42:44.000]  香是禱告
[00:42:44.000 --> 00:42:45.840]  香粉就是被燃點
[00:42:45.840 --> 00:42:49.120]  原來在香粉的燃點
[00:42:49.120 --> 00:42:51.200]  在舊約的敬拜裡面
[00:42:51.200 --> 00:42:53.120]  在會幕裡面的敬拜裡面
[00:42:53.120 --> 00:42:55.200]  香粉的燃點是有意思的
[00:42:55.200 --> 00:42:57.600]  他那些東西全部是symbolical
[00:42:57.600 --> 00:42:59.400]  是有他的含義在的
[00:42:59.400 --> 00:43:00.360]  含義是什麼呢?
[00:43:00.360 --> 00:43:02.040]  原來就是香粉被燃點
[00:43:02.040 --> 00:43:05.160]  是神和選民納約的記號
[00:43:05.160 --> 00:43:06.720]  我們看看經文
[00:43:06.720 --> 00:43:09.360]  在詩篇141篇第二節
[00:43:09.360 --> 00:43:11.320]  願我的禱告好像香
[00:43:11.320 --> 00:43:13.240]  所以香是禱告
[00:43:13.240 --> 00:43:15.520]  好像香呈到你面前
[00:43:15.520 --> 00:43:18.840]  願我手舉起如獻晚祭
[00:43:18.840 --> 00:43:21.080]  其實是有含義的
[00:43:21.080 --> 00:43:22.680]  你點香是不是向上升的?
[00:43:22.680 --> 00:43:24.920]  你有沒有看到點的香一直落地的?
[00:43:24.920 --> 00:43:25.760]  不是的
[00:43:25.760 --> 00:43:27.280]  點著的香是不是向上升的?
[00:43:27.280 --> 00:43:28.600]  是不是向上升的?
[00:43:28.600 --> 00:43:31.960]  所以人們就覺得香是向上升的
[00:43:31.960 --> 00:43:36.440]  好像我們的祈禱是向神去升的
[00:43:36.440 --> 00:43:39.440]  所以他用一些很物質的東西
[00:43:39.440 --> 00:43:40.720]  symbolical來講
[00:43:40.720 --> 00:43:42.360]  是有他的意義
[00:43:42.360 --> 00:43:43.560]  有他的原因在的
[00:43:43.560 --> 00:43:44.560]  要用香
[00:43:44.560 --> 00:43:46.560]  在聖經第八節所提到的
[00:43:46.560 --> 00:43:48.320]  盛滿了香的金爐
[00:43:48.320 --> 00:43:49.760]  原文是金碗
[00:43:49.760 --> 00:43:50.800]  所以我給大家看
[00:43:50.800 --> 00:43:51.640]  是金碗
[00:43:51.640 --> 00:43:53.960]  是在會幕裡面的物件
[00:43:53.960 --> 00:43:56.520]  放在一個叫做公桌上
[00:43:56.520 --> 00:43:58.960]  盛放香粉的金盤
[00:43:58.960 --> 00:44:00.720]  所以是叫金盤也行
[00:44:00.720 --> 00:44:01.600]  金碗也行
[00:44:01.600 --> 00:44:03.400]  總之就不是一個金爐
[00:44:03.400 --> 00:44:03.960]  好了
[00:44:03.960 --> 00:44:06.440]  讀完這幾節經文給大家看
[00:44:06.440 --> 00:44:08.400]  在春安一書第25章第29節
[00:44:08.400 --> 00:44:11.200]  要用純金做桌上的盤、碟
[00:44:11.200 --> 00:44:14.960]  以及小酒祭的壺和杯
[00:44:14.960 --> 00:44:15.440]  好了
[00:44:15.440 --> 00:44:16.680]  37章第16節
[00:44:16.680 --> 00:44:19.160]  他又用純金做了桌上的器皿
[00:44:19.160 --> 00:44:20.240]  就是盤和碟
[00:44:20.240 --> 00:44:21.480]  就是那些叫做金
[00:44:21.480 --> 00:44:23.360]  用純金就是金盤
[00:44:23.360 --> 00:44:24.320]  金碟
[00:44:24.320 --> 00:44:26.600]  盤就是金碗的意思
[00:44:26.600 --> 00:44:28.960]  以及電酒祭的杯和壺
[00:44:28.960 --> 00:44:29.400]  好了
[00:44:29.400 --> 00:44:32.400]  在利美記24章第7節的香
[00:44:32.400 --> 00:44:38.200]  是象徵了以色列十二個支派的十二塊陳設餅
[00:44:38.200 --> 00:44:41.800]  並列於這個公桌之上
[00:44:41.800 --> 00:44:44.720]  原來在公桌之上有個陳設餅
[00:44:44.720 --> 00:44:45.960]  大家記不記得
[00:44:45.960 --> 00:44:48.440]  大衛肚餓的時候去吃陳設餅
[00:44:48.440 --> 00:44:49.480]  你搞錯了
[00:44:49.480 --> 00:44:51.320]  你吃陳設餅是給祭司吃的
[00:44:51.320 --> 00:44:53.160]  原來當肚餓的時候
[00:44:53.160 --> 00:44:54.720]  什麼都可以吃
[00:44:54.720 --> 00:44:56.520]  百無禁忌什麼都可以吃
[00:44:56.520 --> 00:44:57.280]  肚餓嘛
[00:44:57.280 --> 00:44:59.200]  生命重要還是那件事重要
[00:44:59.200 --> 00:45:00.640]  當然生命重要了
[00:45:00.640 --> 00:45:01.080]  好了
[00:45:01.080 --> 00:45:04.080]  香粉必須用火來化為祭
[00:45:04.080 --> 00:45:06.960]  作為神和以色列人納藥的記號
[00:45:06.960 --> 00:45:08.200]  一個紀念
[00:45:08.200 --> 00:45:09.480]  所以香呢
[00:45:09.480 --> 00:45:11.160]  當那些人禱告
[00:45:11.160 --> 00:45:12.680]  燒香的時候
[00:45:12.680 --> 00:45:14.400]  跟陳設餅一起並列
[00:45:14.400 --> 00:45:16.080]  陳設餅就代表了十二塊
[00:45:16.080 --> 00:45:16.760]  為什麼十二塊
[00:45:16.760 --> 00:45:17.960]  就是十二個支派
[00:45:17.960 --> 00:45:20.800]  其實就是神和人的一個納藥
[00:45:20.800 --> 00:45:22.800]  當我們去敬拜神的時候
