
[00:00:00.000 --> 00:00:03.000]  有些人說傳道書不是給年輕人看的
[00:29:42.000 --> 00:29:43.000]  「你生命裏面有一個」
[00:29:43.000 --> 00:29:49.000]  「深不可測的無窮的需要渴望」
[00:29:49.000 --> 00:29:51.000]  「是沒有東西能夠滿足你的」
[00:29:51.000 --> 00:29:54.000]  「包括我在那堂頌拜裏面講的」
[00:29:54.000 --> 00:29:55.000]  「那幾樣東西」
[00:29:55.000 --> 00:29:57.000]  「You get smart」
[00:29:57.000 --> 00:30:00.000]  「Get rich」
[00:30:00.000 --> 00:30:03.000]  「Feel better」
[00:30:03.000 --> 00:30:04.000]  「都無法滿足你的」
[00:30:04.000 --> 00:30:06.000]  「Feel好些」
[00:30:06.000 --> 00:30:07.000]  「Good feel」
[00:30:07.000 --> 00:30:08.000]  「不可以」
[00:30:08.000 --> 00:30:11.000]  「追求生命的美好」
[00:30:11.000 --> 00:30:12.000]  「不可以」
[00:30:12.000 --> 00:30:14.000]  「追求你自己」
[00:30:14.000 --> 00:30:16.000]  「讓別人」
[00:30:16.000 --> 00:30:18.000]  「第一要feel better」
[00:30:18.000 --> 00:30:20.000]  「第二要住好些」
[00:30:20.000 --> 00:30:23.000]  「食好些」
[00:30:23.000 --> 00:30:26.000]  「讓別人更富有」
[00:30:26.000 --> 00:30:28.000]  「Live better」
[00:30:28.000 --> 00:30:29.000]  「第三」
[00:30:29.000 --> 00:30:30.000]  「Get smarter」
[00:30:30.000 --> 00:30:31.000]  「讓別人更有智慧」
[00:30:31.000 --> 00:30:32.000]  「都沒有用的」
[00:30:32.000 --> 00:30:33.000]  「一切歸零的」
[00:30:33.000 --> 00:30:34.000]  「所以告訴我」
[00:30:34.000 --> 00:30:35.000]  「在光之下」
[00:30:35.000 --> 00:30:36.000]  「你要明白你的生命裏面」
[00:30:36.000 --> 00:30:37.000]  「有一個無窮的」
[00:30:37.000 --> 00:30:39.000]  「深不可測的慾望」
[00:30:39.000 --> 00:30:42.000]  「你用所有人的方法」
[00:30:42.000 --> 00:30:43.000]  「去滿足」
[00:30:43.000 --> 00:30:44.000]  「都是滿足不到的」
[00:30:44.000 --> 00:30:45.000]  「第二」
[00:30:45.000 --> 00:30:47.000]  「你要看到」
[00:30:47.000 --> 00:30:48.000]  「你的生命裏面」
[00:30:48.000 --> 00:30:50.000]  「有很多不平的事」
[00:30:50.000 --> 00:30:52.000]  「你有怨憤」
[00:30:52.000 --> 00:30:54.000]  「你有很多的」
[00:30:54.000 --> 00:30:58.000]  「你自己對這個世界的不滿」
[00:30:58.000 --> 00:30:59.000]  「或者受壓迫」
[00:30:59.000 --> 00:31:03.000]  「你好像沒有人能夠明白你」
[00:31:03.000 --> 00:31:04.000]  「安慰你」
[00:31:04.000 --> 00:31:05.000]  「但是你要知道」
[00:31:05.000 --> 00:31:06.000]  「在日光之上」
[00:31:06.000 --> 00:31:07.000]  「有審判的」
[00:31:07.000 --> 00:31:09.000]  「有一個審判者」
[00:31:09.000 --> 00:31:13.000]  「公道在他那裏」
[00:31:13.000 --> 00:31:15.000]  「再第三」
[00:31:15.000 --> 00:31:16.000]  「你要明白」
[00:31:16.000 --> 00:31:17.000]  「既然都看到」
[00:31:17.000 --> 00:31:20.000]  「生命其實呢」
[00:31:20.000 --> 00:31:21.000]  「有一首歌」
[00:31:21.000 --> 00:31:22.000]  「以前我很喜歡聽的」
[00:31:22.000 --> 00:31:24.000]  「叫《Circle Game》」
[00:31:24.000 --> 00:31:25.000]  「有沒有聽過」
[00:31:25.000 --> 00:31:26.000]  「文哥」
[00:31:26.000 --> 00:31:29.000]  「燈燈燈燈燈 《Circle Game》」
[00:31:29.000 --> 00:31:31.000]  「忘記詞了」
[00:31:31.000 --> 00:31:33.000]  「《Circle Game》」
[00:31:33.000 --> 00:31:34.000]  「生命就像《Circle Game》」
[00:31:34.000 --> 00:31:36.000]  「就是不斷轉」
[00:31:36.000 --> 00:31:45.000]  「得有時得有時」
[00:31:45.000 --> 00:31:46.000]  「生命有個韻律」
[00:31:46.000 --> 00:31:47.000]  「有個規則」
[00:31:47.000 --> 00:31:48.000]  「有個位節」
[00:31:48.000 --> 00:31:49.000]  「傳統者不是叫你」
[00:31:49.000 --> 00:31:51.000]  「在這裏等」
[00:31:51.000 --> 00:31:53.000]  「等運彈」
[00:31:53.000 --> 00:31:54.000]  「不是」
[00:31:54.000 --> 00:31:56.000]  「叫你今日」
[00:31:56.000 --> 00:31:57.000]  「你都要」
[00:31:57.000 --> 00:31:59.000]  「生活的時候記住」
[00:31:59.000 --> 00:32:00.000]  「雖然」
[00:32:00.000 --> 00:32:03.000]  「生就不如未生」
[00:32:03.000 --> 00:32:04.000]  「不過你生了」
[00:32:04.000 --> 00:32:07.000]  「生好過死」
[00:32:07.000 --> 00:32:13.000]  「今日你就work and spend」
[00:32:13.000 --> 00:32:15.000]  「尋求生命的快樂」
[00:32:15.000 --> 00:32:16.000]  「都是好事來的」
[00:32:16.000 --> 00:32:17.000]  「他沒有否定這件事」
[00:32:17.000 --> 00:32:18.000]  「不過他告訴你這件事」
[00:32:18.000 --> 00:32:23.000]  「不是不滿足到你而已」
[00:32:23.000 --> 00:32:26.000]  「你想怎樣?」
[00:32:26.000 --> 00:32:28.000]  「你做你生命的責任」
[00:32:28.000 --> 00:32:29.000]  「你要工作」
[00:32:29.000 --> 00:32:30.000]  「你要勞碌」
[00:32:30.000 --> 00:32:31.000]  「記不記得?」
[00:32:31.000 --> 00:32:32.000]  「他有勞碌」
[00:32:32.000 --> 00:32:33.000]  「一段經文是沒有讀的」
[00:32:33.000 --> 00:32:34.000]  「你記住看回頭」
[00:32:34.000 --> 00:32:35.000]  「第五節」
[00:32:35.000 --> 00:32:36.000]  「第六節」
[00:32:36.000 --> 00:32:40.000]  「第四五六節」
[00:32:40.000 --> 00:32:43.000]  「我又看見」
[00:32:43.000 --> 00:32:45.000]  「大多數人追求成功」
[00:32:45.000 --> 00:32:46.000]  「傳統書」
[00:32:46.000 --> 00:32:47.000]  「第四章」
[00:32:47.000 --> 00:32:49.000]  「你看回你自己那段」
[00:32:49.000 --> 00:32:50.000]  「你沒有這本的」
[00:32:50.000 --> 00:32:51.000]  「看你自己那本成經」
[00:32:51.000 --> 00:32:52.000]  「我又看見」
[00:32:52.000 --> 00:32:53.000]  「大多數人追求成功」
[00:32:53.000 --> 00:32:56.000]  「是出於對他人的嫉妒」
[00:32:56.000 --> 00:32:57.000]  「但這也是沒有義的」
[00:32:57.000 --> 00:32:59.000]  「如同暴風」
[00:32:59.000 --> 00:33:02.000]  「與每人就閒抱著手」
[00:33:02.000 --> 00:33:03.000]  「即是牽著雙手」
[00:33:03.000 --> 00:33:04.000]  「閒抱著手」
[00:33:04.000 --> 00:33:05.000]  「牽著雙手」
[00:33:05.000 --> 00:33:06.000]  「自取滅魂」
[00:33:06.000 --> 00:33:07.000]  「等運到」
[00:33:07.000 --> 00:33:10.000]  「然而只抓一把」
[00:33:10.000 --> 00:33:12.000]  「得享清福」
[00:33:12.000 --> 00:33:14.000]  「只抓一把」
[00:33:14.000 --> 00:33:15.000]  「得享清靜」
[00:33:15.000 --> 00:33:17.000]  「勝過兩手抓滿」
[00:33:17.000 --> 00:33:19.000]  「卻牢碌暴風」
[00:33:19.000 --> 00:33:22.000]  明白嗎?
[00:33:22.000 --> 00:33:24.000]  「只抓一把」
[00:33:24.000 --> 00:33:25.000]  「得享清靜」
[00:33:25.000 --> 00:33:27.000]  「勝過兩手抓滿」
[00:33:27.000 --> 00:33:28.000]  「卻牢碌暴風」
[00:33:28.000 --> 00:33:32.000]  意思是什麼?
[00:33:32.000 --> 00:33:34.000]  你也要做點事
[00:33:34.000 --> 00:33:40.000]  兩手抓著太多東西
[00:33:40.000 --> 00:33:42.000]  就會牢碌
[00:33:42.000 --> 00:33:46.000]  你只抓著一把
[00:33:46.000 --> 00:33:48.000]  「Work and Spend」
[00:33:48.000 --> 00:33:51.000]  生理的規律
[00:33:51.000 --> 00:33:55.000]  「All work and no play」
[00:33:55.000 --> 00:33:57.000]  「Make Jack a dull boy」
[00:33:57.000 --> 00:34:03.000]  「Make Jill a dull girl」
[00:34:03.000 --> 00:34:06.000]  明白嗎?
[00:34:06.000 --> 00:34:10.000]  你要取得平衡
[00:34:10.000 --> 00:34:12.000]  「Work and Spend」
[00:34:12.000 --> 00:34:14.000]  「勞碌又快樂」
[00:34:14.000 --> 00:34:15.000]  這就是我們生活中
[00:34:15.000 --> 00:34:19.000]  你要在庸碌的生命中
[00:34:19.000 --> 00:34:21.000]  找到你的意義
[00:34:21.000 --> 00:34:22.000]  沒有人叫你不做事
[00:34:22.000 --> 00:34:25.000]  你要做事
[00:34:25.000 --> 00:34:26.000]  但你要明白
[00:34:26.000 --> 00:34:28.000]  你要追求的是什麼?
[00:34:28.000 --> 00:34:30.000]  「日光之上」
[00:34:30.000 --> 00:34:32.000]  永恆的價值
[00:34:32.000 --> 00:34:33.000]  你知道嗎?
[00:34:33.000 --> 00:34:36.000]  你得到了嗎?
[00:34:36.000 --> 00:34:38.000]  你有那個確據嗎?
[00:34:38.000 --> 00:34:40.000]  你生命的永恆真空
[00:34:40.000 --> 00:34:42.000]  有誰來填補你?
[00:34:42.000 --> 00:34:49.000]  你有一個生命的方向嗎?
[00:34:49.000 --> 00:34:50.000]  用來祈禱
[00:34:50.000 --> 00:34:51.000]  主耶穌
[00:34:51.000 --> 00:34:53.000]  祢與我們同在
[00:34:53.000 --> 00:34:54.000]  祢與我們說話
[00:34:54.000 --> 00:34:57.000]  讓我們檢視我們的生命
[00:34:57.000 --> 00:34:58.000]  在我們生命中
[00:34:58.000 --> 00:34:59.000]  在年輕的時候
[00:34:59.000 --> 00:35:01.000]  就認定生命的方向
[00:35:01.000 --> 00:35:04.000]  跟隨主理而行
[00:35:04.000 --> 00:35:07.000]  尋找到「日光之上」
[00:35:07.000 --> 00:35:09.000]  生命的意義
[00:35:09.000 --> 00:35:12.000]  生命的喜悅
[00:35:12.000 --> 00:35:14.000]  在「日光之下」
[00:35:14.000 --> 00:35:17.000]  我們在追尋生命中
[00:35:17.000 --> 00:35:21.000]  去填補無窮盡的真空的時候
[00:35:21.000 --> 00:35:22.000]  就印著主理的愛
[00:35:22.000 --> 00:35:25.000]  主理的恩典
[00:35:25.000 --> 00:35:28.000]  不論今生我們所擁有的有多少
[00:35:28.000 --> 00:35:29.000]  成就有多大
[00:35:29.000 --> 00:35:31.000]  而是從祢那裡
[00:35:31.000 --> 00:35:36.000]  我們得到確確實實
[00:35:36.000 --> 00:35:39.000]  生命的滿足
[00:35:39.000 --> 00:35:40.000]  主理與我們同在
[00:35:40.000 --> 00:35:41.000]  帶領我們
[00:35:41.000 --> 00:35:42.000]  跟主耶穌一同祈禱
[00:35:42.000 --> 00:35:43.000]  阿門
