
[00:00:00.000 --> 00:00:05.000]  四年一度的世界盃早幾天就結束了
[00:28:11.560 --> 00:28:16.320]  每一年都去頒發諾貝爾和平獎
[00:28:16.320 --> 00:28:18.680]  所以今天當我們聽到諾貝爾的名字的時候
[00:28:18.680 --> 00:28:21.880]  所以今天當我們聽到諾貝爾的名字的時候
[00:28:21.880 --> 00:28:23.960]  我們大概馬上想起諾貝爾和平獎
[00:28:23.960 --> 00:28:27.280]  我們立刻想到的是諾貝爾和平獎
[00:28:27.280 --> 00:28:29.080]  我們相信不是很多人知道
[00:28:29.080 --> 00:28:32.640]  諾貝爾原來本身是一個炸藥的發明者
[00:28:32.640 --> 00:28:35.520]  我們可能很多人不會記得
[00:28:35.520 --> 00:28:37.920]  諾貝爾其實就是炸藥的發明者
[00:28:37.920 --> 00:28:40.360]  諾貝爾之後 他接著這樣寫
[00:28:40.360 --> 00:28:42.480]  諾貝爾之後他又寫到
[00:28:42.480 --> 00:28:45.000]  他說每一個人其實都應該有機會
[00:28:45.000 --> 00:28:49.200]  去讓人知道怎樣寫他
[00:28:49.200 --> 00:28:52.320]  怎樣去紀念他的一生
[00:28:52.320 --> 00:28:55.000]  每一個人都應該有機會
[00:28:55.000 --> 00:28:59.520]  去讓別人知道怎樣去紀念他的一生
[00:28:59.520 --> 00:29:03.880]  不知道大家想人怎樣紀念我們的一生
[00:29:03.880 --> 00:29:07.920]  不知道大家想別人怎樣紀念我們的一生呢
[00:29:07.920 --> 00:29:11.400]  在報紙上的副文可能都會有一段時間刊登
[00:29:11.400 --> 00:29:14.920]  報紙上的副文可能會刊登一段時間
[00:29:14.920 --> 00:29:19.520]  但很快人就會忘記了
[00:29:19.520 --> 00:29:26.800]  但我們在主耶穌面前的選擇
[00:29:26.800 --> 00:29:30.880]  卻是有永恆的意義
[00:29:30.880 --> 00:29:39.000]  其實我們每一個人都有權 有能力去選擇
[00:29:39.000 --> 00:29:42.960]  去選擇神的愛和憐憫
[00:29:42.960 --> 00:29:49.080]  以致我們可以整個人生得到改變
[00:29:49.080 --> 00:29:58.840]  當人無能為力將自己稱利水的時候
[00:29:58.840 --> 00:30:07.760]  其實不需要 因為神已經將他大能的手伸展了出來
[00:30:07.760 --> 00:30:10.760]  我們需要做的就是捉住神的大能的手
[00:30:10.760 --> 00:30:14.640]  我們需要做的就是捉住神的大能的手
[00:30:14.640 --> 00:30:28.640]  在我們還沒有浸死的時候抓住神的手
[00:30:28.640 --> 00:30:33.560]  主耶穌說 神愛世人
[00:30:33.560 --> 00:30:39.040]  甚至將他的獨生子賜給他們
[00:30:39.040 --> 00:30:47.080]  叫一切信他的 不致滅亡 反得永生
[00:30:47.080 --> 00:30:52.560]  希望我們大家都能夠把握
[00:30:52.560 --> 00:30:56.440]  神所伸出來的手
[00:30:56.440 --> 00:31:01.600]  讓我們都抓住神的大能的手
[00:31:01.600 --> 00:31:06.360]  在這個變幻的人生當中
[00:31:06.360 --> 00:31:11.400]  能夠得到真正的平安與喜樂
[00:31:11.400 --> 00:31:14.400]  請我們一同祈禱
[00:31:14.400 --> 00:31:16.800]  神我們感謝您
[00:31:16.800 --> 00:31:22.600]  因為我們縱然在一個動盪的世界裏面
[00:31:22.600 --> 00:31:29.680]  雖然我們面對人生很多我們不能夠控制的事情
[00:31:29.680 --> 00:31:35.360]  但是我們都深信神在永恆的角度裏面
[00:31:35.360 --> 00:31:38.640]  我們深信神在永恆的角度裏面
[00:31:38.640 --> 00:31:42.560]  您是絕對的 您是不變的
[00:31:42.560 --> 00:31:47.240]  您愛我們 只要我們願意的話
[00:31:47.240 --> 00:31:51.280]  我們就能夠在這個動盪的人生裏面找到真正的平安
[00:31:51.280 --> 00:31:55.320]  就能在這個動盪的人生當中找到真正的平安
[00:31:55.320 --> 00:31:58.040]  多謝您給我們的一切
[00:31:58.040 --> 00:32:02.560]  聽我們祈禱奉主明求 阿們
