
[00:00:00.000 --> 00:00:03.580]  感謝天父帶領孩子來到大家當中去服事
[00:34:59.760 --> 00:35:02.640]  成就了耶穌基督的律法
[00:35:02.640 --> 00:35:04.720]  因爲我們在互相擔當
[00:35:04.720 --> 00:35:06.360]  原來可以大家一起互相擔當
[00:35:06.360 --> 00:35:07.320]  不要說沒有我不行的
[00:35:07.320 --> 00:35:10.720]  不過原來大家可以補位
[00:35:10.720 --> 00:35:12.440]  上帝教了我
[00:35:12.440 --> 00:35:14.200]  不需要逞強的
[00:35:14.200 --> 00:35:16.200]  不是沒有我不行的
[00:35:16.200 --> 00:35:18.360]  反而是要有空間
[00:35:18.360 --> 00:35:24.240]  讓人去承擔自己的軟弱
[00:35:24.240 --> 00:35:26.160]  那種困難
[00:35:26.160 --> 00:35:28.400]  愛和被愛其實是雙方的
[00:35:28.400 --> 00:35:31.760]  沒有高低之分的
[00:35:31.760 --> 00:35:32.800]  上帝教了我
[00:35:32.800 --> 00:35:34.600]  不要以自己爲中心
[00:35:34.600 --> 00:35:36.080]  要放下身段
[00:35:36.080 --> 00:35:38.040]  如果做不到放下身段的時候
[00:35:38.040 --> 00:35:39.080]  我們怎麼可以
[00:35:39.080 --> 00:35:41.560]  和我們不同的人
[00:35:41.560 --> 00:35:42.560]  去成爲輪舍
[00:35:42.560 --> 00:35:44.480]  去互相幫助呢
[00:35:44.480 --> 00:35:45.880]  上帝要的是我們
[00:35:45.880 --> 00:35:50.040]  一起互相承擔
[00:35:50.040 --> 00:35:50.840]  不單止這樣
[00:35:50.840 --> 00:35:51.760]  如果不是這樣
[00:35:51.760 --> 00:35:53.240]  不是我們可以放下身段
[00:35:53.240 --> 00:35:54.080]  我們放下自己
[00:35:54.080 --> 00:35:55.800]  不以自己爲中心的時候
[00:35:55.800 --> 00:35:57.320]  更加我們怎麼可以
[00:35:57.320 --> 00:36:00.360]  和我們在附近的弱勢
[00:36:00.360 --> 00:36:03.040]  生命充滿着很多破碎的人
[00:36:03.040 --> 00:36:04.760]  和他們成爲輪舍
[00:36:04.760 --> 00:36:06.560]  成爲我們的夥伴
[00:36:06.560 --> 00:36:09.760]  可以和他們彼此相愛
[00:36:09.760 --> 00:36:11.560]  求主幫助我們
[00:36:11.560 --> 00:36:15.680]  如果你有新的生命的時候
[00:36:15.680 --> 00:36:17.360]  活出來了
[00:36:17.360 --> 00:36:18.760]  展開你的新生命
[00:36:18.760 --> 00:36:22.600]  我一起祈禱
[00:36:22.600 --> 00:36:26.200]  請您求您幫助我們
[00:36:26.200 --> 00:36:27.240]  幫助我們轉眼
[00:36:27.240 --> 00:36:31.280]  去仰望耶穌基督你
[00:36:31.280 --> 00:36:32.680]  在你身上
[00:36:32.680 --> 00:36:36.400]  你已經預備好莫大恩典
[00:36:36.400 --> 00:36:38.080]  叫我們去成長
[00:36:38.080 --> 00:36:40.280]  叫我們去成聖
[00:36:40.280 --> 00:36:42.960]  求一次我們有一個新的心
[00:36:42.960 --> 00:36:45.880]  叫我們用一個新的心態
[00:36:45.880 --> 00:36:47.360]  去和你建立關係
[00:36:47.360 --> 00:36:50.000]  這種心態我們要學無理
[00:36:50.000 --> 00:36:52.400]  我們更加要親近你
[00:36:52.400 --> 00:36:53.560]  也都求主幫助我們
[00:36:53.560 --> 00:36:55.600]  我們每日生活上面
[00:36:55.600 --> 00:36:57.640]  不斷地去穿上新人
[00:36:57.640 --> 00:37:00.480]  穿上耶穌基督你這個生命
[00:37:00.480 --> 00:37:01.720]  當中可能有很多困難的
[00:37:01.720 --> 00:37:03.760]  但是主要是願意
[00:37:03.760 --> 00:37:05.160]  願意給耶穌你塑造
[00:37:05.160 --> 00:37:06.400]  給聖靈你工作
[00:37:06.400 --> 00:37:08.200]  在你的生命中工作
[00:37:08.200 --> 00:37:09.640]  以致讓我們整個羣體
[00:37:09.640 --> 00:37:10.360]  我們連結
[00:37:10.360 --> 00:37:12.480]  我們每一個都是一個新的生命
[00:37:12.480 --> 00:37:14.200]  讓我們連結一起
[00:37:14.200 --> 00:37:16.280]  成爲一個新的羣體
[00:37:16.280 --> 00:37:17.720]  去榮耀你的命
[00:37:17.720 --> 00:37:18.800]  求主幫助
[00:37:18.800 --> 00:37:19.840]  求聖靈加力
[00:37:19.840 --> 00:37:21.120]  我們這樣的禱告仰望
[00:37:21.120 --> 00:37:22.600]  奉耶穌基督名其靠
[00:37:22.600 --> 00:37:23.320]  阿門
