
[00:00:00.000 --> 00:00:04.360]  2015年7月14日
[00:40:59.640 --> 00:41:03.520]  你和我被神赦免的時候,
[00:41:03.520 --> 00:41:05.480]  就被神差遣,
[00:41:05.480 --> 00:41:08.040]  因爲律法雖然是解釋的,
[00:41:08.040 --> 00:41:15.400]  福音雖然是傳播的,
[00:41:15.400 --> 00:41:17.080]  朱天述說神的榮耀,
[00:41:17.080 --> 00:41:20.640]  只有赦免的人能夠述說神的憐憫,
[00:41:20.640 --> 00:41:23.920]  有些人曾經被律法定罪,
[00:41:23.920 --> 00:41:26.280]  好像鏡子看到自己的罪,
[00:41:26.280 --> 00:41:28.400]  之後得罪釋放的人,
[00:41:28.400 --> 00:41:32.520]  才能夠把律法解釋得清楚,
[00:41:32.520 --> 00:41:38.320]  今天誰在你心中說話呢?
[00:41:38.320 --> 00:41:44.200]  今天什麼在你心中說話呢?
[00:41:44.200 --> 00:41:48.560]  我們心底至深的地方,
[00:41:48.560 --> 00:41:52.600]  有什麼意念盤踞着呢?
[00:41:52.600 --> 00:41:54.840]  這些意念揮之不去,
[00:41:54.840 --> 00:41:57.000]  是什麼呢?
[00:41:57.000 --> 00:42:00.920]  今天詩篇給我們很多安慰的說話,
[00:42:00.920 --> 00:42:05.320]  雖然我們任意妄爲,
[00:42:05.320 --> 00:42:08.200]  雖然我們被罪合制,
[00:42:08.200 --> 00:42:12.040]  我們被心魔盤踞,
[00:42:12.040 --> 00:42:16.840]  但當我們是誠心尋求上帝的時候,
[00:42:16.840 --> 00:42:19.720]  必得釋放,
[00:42:19.720 --> 00:42:22.120]  罪必得赦免,
[00:42:22.120 --> 00:42:27.600]  而且上帝很樂意讓我們口中的言語,
[00:42:27.600 --> 00:42:34.440]  心中的意念被他使用。
[00:42:34.440 --> 00:42:37.040]  上帝就在那裏,
[00:42:37.040 --> 00:42:40.120]  上帝並不沉默,
[00:42:40.120 --> 00:42:43.280]  只要你謙卑聆聽,
[00:42:43.280 --> 00:42:45.440]  全心信服,
[00:42:45.440 --> 00:42:48.040]  必有所聞,
[00:42:48.040 --> 00:42:59.240]  我們禱告。
[00:42:59.240 --> 00:43:02.760]  天父上帝,
[00:43:02.760 --> 00:43:05.960]  我們感謝你,
[00:43:05.960 --> 00:43:09.000]  因爲你沒有沉默,
[00:43:09.000 --> 00:43:11.880]  你藉着創造的世界,
[00:43:11.880 --> 00:43:14.880]  你藉着巴拿的律法,
[00:43:14.880 --> 00:43:17.560]  你更藉着耶穌基督和我們說話,
[00:43:17.560 --> 00:43:20.200]  你愛我們,
[00:43:20.200 --> 00:43:24.640]  你爲我們寫明,
[00:43:24.640 --> 00:43:26.680]  你的憐憫就是你的榮耀,
[00:43:26.680 --> 00:43:29.400]  我們感謝你,
[00:43:29.400 --> 00:43:33.000]  求主用你的道使我們成性,
[00:43:33.000 --> 00:43:34.000]  阿們。
